Index,genres
677,"Comedy,  Drama"
678,"Action,  Thriller,  Horror,  Sci-Fi"
679," Thriller, Action,  Sci-Fi"
680,"Action,  Thriller,  Drama,  Crime,  Mystery"
681,"Action,  Drama,  Thriller"
682," Fantasy,  Adventure,  Comedy,  Sci-Fi, Action,  Family"
683,Drama
684," Sport, Drama"
686," Adventure, Action,  Comedy"
687," Crime, Comedy"
688," Thriller,  Sci-Fi, Action,  Fantasy"
689," Drama, Crime"
690," Fantasy,  Crime, Action,  Thriller"
691," Crime, Action,  Thriller"
692,"Drama,  Romance,  Mystery"
693," Sport,  Biography,  History,  Drama,  Thriller, Adventure"
694,"Crime,  Fantasy,  Drama"
695," Crime, Action,  Comedy"
696," Family, Action,  Animation,  Comedy,  Sci-Fi"
697," Sci-Fi,  Thriller, Adventure"
698,"Adventure,  Drama,  Crime,  Biography,  Western"
699," Drama,  Thriller,  Crime, Action"
700,"Action,  Adventure,  Drama,  History"
701,"Comedy,  Crime"
702," War, Action"
703,"Comedy,  Romance,  Drama"
704," Romance, Comedy,  Sport"
705," Comedy,  Crime, Action,  Thriller"
706," Western,  Thriller, Crime,  Drama,  Mystery"
707," Sport, Comedy"
708," Fantasy,  Animation, Adventure,  Comedy,  Family"
709," Fantasy,  Drama,  War, Action"
710," Romance, Comedy"
711," Family, Comedy,  Drama"
712," Drama, Crime,  Mystery,  Fantasy"
714," Family, Adventure,  Sci-Fi,  Animation,  Comedy"
715," Drama, Crime,  Thriller,  Mystery"
716,"Action,  Mystery,  Thriller"
717," Adventure,  Thriller, Action"
718," Thriller,  Mystery, Drama"
719," Sci-Fi,  Drama, Comedy"
720," Fantasy,  Musical,  Drama,  Animation, Adventure,  Family,  Biography"
721,"Comedy,  Family"
722," Comedy,  Drama, Action,  Thriller,  Crime"
723," Family,  Fantasy,  Comedy, Action"
724," Crime,  Thriller, Action"
725,"Comedy,  Romance"
726," Animation,  Comedy, Adventure,  Family"
727,Comedy
728," Drama,  Sport, Action"
729," Comedy, Adventure,  Family"
730," Sci-Fi,  Thriller, Action"
731,"Drama,  Romance"
732," Romance,  Drama,  Fantasy, Comedy"
733,"Action,  Comedy,  Thriller,  Crime"
734,"Drama,  Sport"
735,"Drama,  Western,  Romance"
736," Thriller,  Drama, Crime"
737," Thriller, Action,  Fantasy,  Adventure"
738," Thriller, Action,  Drama"
739,"Action,  Crime,  Mystery,  Thriller"
740," Sci-Fi,  Thriller, Action"
741,"Documentary,  Music"
742," Thriller, Drama"
743," Adventure,  Comedy,  Crime, Action"
744,"Animation,  Family,  Fantasy"
745," Thriller, Sci-Fi"
746," Crime,  Drama,  Thriller, Action"
747," Fantasy,  Family, Comedy"
748,"Comedy,  Crime"
749,"Comedy,  Family"
750,"Action,  Fantasy,  Sci-Fi,  Horror"
751,Drama
752," Comedy,  Fantasy,  Animation,  Family, Adventure"
753,"Action,  Thriller,  Adventure,  Crime"
754," Sci-Fi, Action,  Thriller,  Mystery"
755,"Drama,  Romance"
756," Comedy, Adventure,  Animation,  Family,  Fantasy"
758,"Action,  Comedy,  Sci-Fi"
759," Thriller, Action"
760," Drama,  Thriller, Action"
761," Comedy,  Drama, Biography"
762,"Action,  Crime,  Thriller,  Drama"
763," Sci-Fi,  Horror, Action"
764," Thriller,  Crime,  Mystery,  Drama, Action"
765," Comedy,  Fantasy,  Family,  Animation, Adventure"
766," Drama,  Romance, Comedy,  Fantasy"
767,"Action,  Fantasy,  Animation,  Family,  Comedy,  Adventure"
768,"Action,  Comedy,  Crime"
769," Adventure,  Fantasy, Action,  Thriller,  Sci-Fi"
770,"Action,  Thriller,  Drama,  Crime"
771," Comedy, Adventure"
772," Drama,  History,  Sport, Biography"
774," Thriller,  Crime, Comedy,  Romance"
775,"Comedy,  Sci-Fi,  Family"
776,"Action,  Thriller,  Crime"
777," Comedy, Adventure,  Family,  Animation,  Sci-Fi"
778," Sci-Fi, Action,  Adventure,  Thriller"
779,"Comedy,  Crime,  Romance"
781,"Crime,  Drama,  Thriller,  Mystery"
782," Sci-Fi, Horror,  Thriller,  Mystery"
783,"Comedy,  Crime"
784," Mystery,  Crime,  Drama, Action,  Thriller"
785," Crime,  Thriller,  Drama, Action"
786," Drama, Biography,  Music"
787," Sport, Drama,  Fantasy"
788," Music,  Comedy, Adventure,  Drama"
790," Adventure,  Crime,  Thriller, Action"
791," Sci-Fi, Action,  Thriller,  Fantasy,  Horror"
792,"Adventure,  Fantasy,  Comedy,  Animation,  Drama,  Family,  Romance"
793," Thriller,  Sci-Fi, Horror"
794,"Action,  Sci-Fi,  Adventure"
795," Romance,  Thriller,  Fantasy, Drama,  Mystery"
796," Thriller, Crime,  Mystery,  Drama"
797," Drama,  Romance, Action,  History,  War,  Adventure"
798," Thriller, Action,  Drama"
799," Sci-Fi, Horror,  Thriller"
800,"Drama,  Romance,  Mystery,  Fantasy"
801," Horror,  Mystery,  Romance, Fantasy"
802," Comedy,  Romance,  Family,  Sci-Fi, Adventure"
803,"Drama,  Horror,  Thriller"
804," Drama, Comedy"
805," Family, Adventure,  Fantasy"
806,"Action,  Thriller,  Fantasy,  Crime"
807,"Action,  Romance,  Mystery,  Comedy"
808," Adventure,  Fantasy, Action,  Thriller"
809,"Adventure,  War,  Romance,  Drama"
811,"Action,  War,  Drama"
812," Adventure,  Comedy,  Romance, Action,  Sci-Fi"
813,"Comedy,  Drama"
814," Thriller,  Biography,  War,  Drama,  History, Action"
815," Family, Adventure,  Horror,  Comedy,  Fantasy"
817,"Comedy,  Romance,  Fantasy"
818," Sci-Fi,  Family,  Romance, Comedy"
819," Thriller,  Adventure,  War, Action"
820,"Comedy,  Drama,  Sport,  Romance"
822," Drama, Comedy,  Romance"
823,Comedy
824,"Action,  Horror,  Adventure,  Sci-Fi"
825,"Action,  Adventure,  Drama,  War,  History"
827,"Drama,  Thriller,  Mystery"
828,Comedy
829,"Action,  Adventure,  Fantasy"
830,"Action,  Drama,  Comedy,  Crime"
831," Fantasy, Action,  Thriller"
832," Music, Drama,  Romance,  War"
834," Thriller,  Drama,  Comedy, Action,  Family"
835,"Action,  Crime"
836,"Comedy,  Drama"
837,"Animation,  Comedy,  Music,  Family,  Fantasy"
838,Comedy
839," History,  Family,  Drama, Adventure,  Animation,  Romance,  Musical"
840," Sci-Fi, Action,  Drama,  Adventure,  Romance"
841," Romance, Comedy,  Sci-Fi"
842,"Comedy,  Romance"
843," Comedy,  Adventure,  Family,  Romance, Action"
844,"Comedy,  Romance"
845," Drama, Biography,  Thriller"
846," Crime,  Thriller, Comedy,  Romance"
847,"Comedy,  Family,  Fantasy"
848," Crime,  Thriller, Action"
849,"Comedy,  Drama,  Romance"
850," War,  Drama, Action,  Thriller"
851," Drama, Biography"
852," Thriller, Drama,  Mystery"
853,"Drama,  Thriller"
854," Romance,  Fantasy, Drama"
855,Action
856,Comedy
858," Crime, Action,  Drama,  Thriller"
859," Thriller, Action,  Crime,  Comedy"
860," Horror,  Fantasy, Comedy"
861," Western, Action,  Comedy,  Adventure"
862," Thriller, Action,  Adventure"
863," Fantasy,  Family, Comedy"
864,"Action,  Fantasy,  Adventure"
865," Family,  Comedy,  Animation, Adventure"
866,"Action,  Horror,  Sci-Fi"
867," History,  Musical,  Drama, Biography"
868," Crime,  Thriller,  Adventure, Action"
869," Horror,  Drama, Adventure,  Thriller"
870," Comedy,  Family,  Fantasy, Animation"
871," Comedy, Action,  Sci-Fi"
872," Drama,  Thriller, Action,  Crime"
873," Thriller, Drama"
874,Comedy
875," Sport, Comedy"
876," Family,  Animation, Adventure,  Comedy"
877,"Crime,  Drama,  Mystery,  Thriller"
878," Sci-Fi,  Thriller,  Drama, Action"
879," Sport, Action,  Drama,  Thriller"
880," Musical,  Thriller, Drama,  Romance"
881," War,  History, Biography,  Drama"
882,"Action,  Sci-Fi"
883,"Drama,  History,  War"
884," Thriller, Action"
885," Fantasy,  Family,  Drama, Comedy"
886," Family,  Comedy,  Musical,  Crime, Adventure"
887," Comedy,  Family,  Adventure,  Sci-Fi, Action"
888,"Drama,  Music,  Romance,  Musical"
889," War,  Mystery,  Romance, Drama"
892," Thriller,  Sci-Fi,  Horror, Action"
893," Romance, Drama"
894,"Action,  Thriller"
895,"Crime,  Drama"
896," Drama,  Romance, Comedy"
897," Romance, Comedy"
898," Romance, Action,  Adventure,  Sci-Fi"
899,"Comedy,  Crime,  Romance"
900," Thriller, Drama"
901,"Action,  Crime,  Thriller"
902," Fantasy,  Romance,  Family, Adventure,  Drama,  Musical,  Animation,  Mystery"
903," Musical,  Romance, Drama"
904,"Crime,  Thriller,  Mystery"
905," Drama, Biography,  Crime"
906," War,  History, Drama"
907," Thriller,  Drama, Crime"
908," Horror,  Thriller, Action"
909," Horror,  History, Drama"
910," Romance,  Sport, Drama"
911," Crime, Biography,  Drama"
912," Thriller,  History, Drama"
913," Drama,  Romance, Comedy"
914,"Comedy,  Romance,  Family,  Musical"
915,"Comedy,  Romance"
916,"Action,  Comedy,  Adventure"
917," War, Drama"
918,"Comedy,  Fantasy"
919,"Biography,  Drama,  Comedy"
920," Drama, Biography,  Crime"
921," Thriller, Action"
922," Fantasy, Action,  Comedy"
923,Comedy
924,"Animation,  Comedy,  Family"
926," Romance, Adventure,  Fantasy,  Drama"
927," Family,  Animation,  Comedy, Adventure,  Fantasy"
928," Sci-Fi,  Thriller, Romance"
929,"Action,  Drama,  Romance,  Adventure"
930," Drama,  Sport, Comedy,  Romance"
931,"Comedy,  Fantasy"
932," Romance, Comedy,  Drama"
933," Romance,  Comedy,  Drama, Biography"
934,Comedy
935," Romance, Comedy"
936,"Mystery,  Sci-Fi,  Thriller"
937," Drama, Biography"
938,"Comedy,  Romance"
939," Comedy, Action,  Crime"
940," Fantasy, Drama,  Horror"
941," Romance, Comedy"
942," Comedy,  Crime, Action"
943,"Comedy,  Drama"
944," Family, Comedy"
945," Musical,  Drama, Adventure,  Fantasy,  Comedy"
946," Mystery, Crime,  Thriller,  Drama"
947,"Action,  Thriller,  Crime,  Drama"
948," Adventure,  Sci-Fi,  Mystery, Action"
950," Sci-Fi, Drama,  Mystery,  Thriller"
951," Romance, Comedy"
953," Romance,  Drama, Comedy"
954," Comedy, Animation,  Fantasy,  Family"
955,"Comedy,  Family"
956," Drama,  Sport, Biography"
957," Thriller,  Drama, Action"
958,"Action,  Mystery,  Thriller"
959," Thriller, Action,  Family,  Fantasy,  Adventure,  Sci-Fi"
960,"Action,  Drama,  Thriller"
961,"Action,  Comedy,  Adventure"
963," Family,  Comedy, Adventure,  Animation"
964,"Adventure,  Family,  Fantasy,  Romance,  Comedy,  Sport"
965,"Crime,  Thriller,  Drama,  Mystery"
966," Horror,  Fantasy, Action"
967,"Drama,  Thriller"
968,"Action,  Thriller,  Sci-Fi,  Adventure"
969," Thriller, Drama"
970,"Action,  Thriller,  War,  Drama"
971," Comedy,  Romance, Adventure,  Fantasy,  Animation,  Family"
972," Thriller, Crime"
973," Thriller, Action,  Drama,  Crime"
974,"Action,  Drama,  War"
975,"Drama,  Mystery,  Thriller"
976," Mystery,  Horror, Adventure"
977,"Comedy,  Sport"
978,Comedy
979," Thriller,  Drama,  Crime,  Mystery, Action"
980,"Action,  Thriller"
981,"Action,  Comedy,  Thriller,  Crime"
982," Fantasy, Comedy,  Horror"
983," Drama, Crime"
984," Thriller, Action"
985," Horror, Action,  Sci-Fi,  Thriller"
986,"Comedy,  Drama,  Romance"
987,"Crime,  Drama,  Thriller,  Romance"
988," Adventure, Action,  Thriller"
989," Adventure, Action,  Fantasy,  Family"
990,"Adventure,  Drama,  Thriller"
991," Drama,  Romance, Comedy"
992,"Action,  Crime,  Thriller"
993," Romance,  Sport, Drama"
995," Drama,  Crime, Comedy,  Thriller"
996," Family, Comedy"
997," Fantasy, Drama"
998," Mystery,  Thriller, Crime"
999,"Action,  Crime,  Thriller"
1000,"Crime,  Drama,  Thriller"
1001," Drama,  Romance, Comedy"
1002," Romance,  Thriller,  Sci-Fi, Action,  Adventure"
1003," Crime,  Drama,  Thriller,  Mystery, Action"
1004," Drama, Action,  Mystery,  Thriller,  Crime"
1005," Mystery,  Drama,  Thriller, Action,  Crime"
1006," Thriller,  Adventure,  Sci-Fi, Action"
1008," Comedy,  Adventure,  Sci-Fi,  Family,  Drama,  Animation, Action"
1009,"Adventure,  Drama,  Comedy"
1010," History,  Biography, Action,  Drama,  War"
1011,"Crime,  Thriller,  Drama"
1012,"Action,  Comedy"
1013,"Action,  Crime,  Thriller,  Drama"
1014,"Crime,  Thriller,  Mystery"
1015," Thriller, Action,  Crime,  Adventure"
1016," Drama,  History, Adventure,  Biography,  War"
1017,"Adventure,  Fantasy,  Comedy"
1018,"Drama,  Thriller,  Mystery"
1019," Thriller, Crime,  Drama"
1020,"Adventure,  Drama,  Crime,  Comedy,  Family"
1021," Romance, Drama"
1022," Drama,  Thriller, Biography"
1024," Drama, Action,  Crime,  Thriller,  Biography"
1025,"Crime,  Drama,  Thriller"
1026,"Action,  Sci-Fi,  Thriller"
1027," Fantasy,  Romance, Drama"
1028," Thriller, Comedy,  Drama,  Crime"
1029,Comedy
1030,"Comedy,  Crime"
1031," Sci-Fi, Comedy"
1032," Thriller,  Fantasy, Action"
1033,"Action,  Crime,  Drama,  Mystery,  Thriller"
1034,"Action,  Sci-Fi,  Thriller"
1036,"Action,  Adventure,  Comedy,  Crime,  Music,  Mystery"
1038," Drama,  Thriller, Crime"
1039,"Action,  Fantasy,  Adventure"
1041," Drama, Action,  Sci-Fi,  Crime,  Thriller"
1042," Thriller,  Mystery, Crime,  Drama"
1043,"Crime,  Thriller,  Drama"
1045,"Action,  Adventure,  Drama,  War,  Comedy"
1046," Thriller,  Drama, Crime"
1047," Comedy, Adventure"
1048,"Drama,  Sci-Fi,  Mystery"
1049," Romance, Comedy,  Fantasy"
1050,"Comedy,  Fantasy,  Romance"
1051," Music,  Drama, Crime"
1052," Crime, Adventure,  Western,  Drama"
1053," Thriller, Action"
1054," Thriller, Crime,  Drama,  Romance"
1055," Drama,  Thriller, Comedy"
1057," Romance,  Thriller,  Music,  Comedy, Action,  Crime"
1058,"Crime,  Thriller,  Romance"
1059,"Biography,  Drama,  Comedy"
1062," Family,  Comedy,  Animation,  Fantasy, Adventure"
1063,"Drama,  Romance,  Horror,  Thriller"
1064,"Comedy,  Romance"
1065,"Comedy,  Romance"
1066,"Drama,  Mystery,  Thriller"
1067,"Action,  Adventure,  Sci-Fi,  Drama,  Thriller"
1068," Drama,  Western,  Fantasy, Action,  Thriller"
1069," Thriller,  War,  Drama, Action,  Mystery"
1070," Romance,  Fantasy, Comedy"
1073," Fantasy,  Family, Comedy"
1074," Thriller,  Crime, Action"
1075,Comedy
1076," Romance,  Crime,  Comedy, Action"
1077," Sci-Fi, Action,  Family,  Adventure,  Fantasy"
1078," Romance, Comedy,  Family"
1079," Drama,  Thriller,  Mystery, Crime"
1080,"Crime,  Mystery,  Thriller,  Drama"
1081,"Adventure,  Comedy,  Drama"
1082,"Action,  Thriller"
1083," Romance, Comedy"
1084," Drama, Crime,  Mystery,  Thriller"
1085,"Crime,  Drama,  Thriller"
1086," Sci-Fi,  Comedy, Adventure"
1087,Comedy
1088," Comedy,  Musical, Adventure,  Family"
1089,"Action,  Horror"
1090,"Drama,  Sport"
1091," Thriller, Drama"
1092," Horror, Action,  Thriller,  Adventure"
1093," Music,  Romance, Comedy,  Drama"
1094," Drama,  Romance, Comedy"
1095," Fantasy,  Family, Adventure,  Animation,  Comedy"
1096," Mystery,  Thriller, Horror"
1097,"Action,  Romance,  Thriller,  Crime,  Drama"
1098,"Comedy,  Drama,  Sport,  Romance"
1100,"Comedy,  Family,  Romance,  Sport"
1101,"Adventure,  Sci-Fi,  Comedy"
1102,"Comedy,  Romance,  Fantasy,  Family"
1103," Sci-Fi,  Thriller, Action,  Horror"
1104," Romance, Comedy"
1105,"Adventure,  Comedy,  Drama"
1106,"Action,  Thriller,  Crime,  Adventure"
1107,"Drama,  Fantasy,  Family"
1108," Drama, Crime,  Thriller"
1109," Crime,  Thriller, Action"
1110," Comedy, Action,  Adventure"
1111," Animation, Adventure,  Fantasy,  Family,  Comedy"
1112," Adventure,  Sci-Fi, Action"
1113," Romance,  Musical,  Fantasy, Drama"
1114,"Drama,  Romance"
1115," Crime, Action,  Thriller,  Drama"
1116,"Action,  Sci-Fi,  Thriller,  Adventure"
1117," Drama,  Comedy,  Thriller, Action,  Crime"
1118," Sci-Fi,  Romance, Comedy"
1119,"Adventure,  Fantasy,  Family,  Sci-Fi,  Comedy"
1120," Thriller, Crime,  Drama,  Mystery"
1121," Musical, Comedy"
1122,"Action,  Sci-Fi"
1123," Fantasy,  Adventure, Action,  Comedy"
1124," Romance, Drama,  Western"
1125,"Biography,  Drama,  History"
1126,"Mystery,  Thriller"
1127," Horror, Action,  Adventure,  Sci-Fi"
1128," Drama,  Crime,  Thriller,  War, Action"
1129," Romance, Drama"
1130," Thriller, Action,  Crime"
1131," Thriller,  Crime, Comedy"
1132," Romance, Drama"
1134,"Action,  Thriller"
1135," Crime,  Adventure,  Comedy, Action"
1137," Thriller,  History,  Drama, Biography"
1138,"Action,  Thriller,  Crime,  Mystery,  Adventure,  Drama"
1139,"Action,  Comedy,  Romance"
1140,"Crime,  Thriller,  Drama"
1141," War, Action,  Thriller,  Adventure"
1142," Thriller, Drama"
1143," Family,  Fantasy, Animation,  Musical"
1144," Drama, Adventure,  Western"
1145,"Action,  Thriller,  Adventure,  Sci-Fi,  Fantasy"
1146,"Drama,  Thriller,  Sci-Fi,  Horror"
1147,Drama
1148," Drama, Comedy"
1149," Thriller, Action,  Crime,  Drama"
1150," Romance, Comedy"
1151," Thriller,  Mystery, Drama"
1152,"Drama,  Romance,  Fantasy"
1153," Crime,  Thriller, Action"
1154," Comedy, Action,  Crime"
1155,"Comedy,  Romance,  Drama"
1156," Family, Adventure,  Drama,  Comedy,  Animation"
1157," Romance, Comedy"
1158,"Comedy,  Romance,  Drama"
1159," Crime,  Comedy, Action"
1160," Romance,  History,  Drama, Biography"
1161," Sport, Action,  Comedy"
1162," Mystery, Crime,  Thriller,  Drama"
1163," Drama, Comedy,  Romance"
1164," Horror, Drama,  Mystery,  Thriller"
1165,Comedy
1166," Adventure,  Thriller, Action"
1167," Thriller,  Mystery,  Horror, Fantasy"
1168,"Action,  Crime,  Thriller,  Drama"
1169," Comedy, Adventure,  Fantasy,  Sci-Fi,  Family"
1170," Thriller,  Drama, Crime"
1171," History, Action,  Adventure"
1172," Crime, Action,  Thriller,  Romance,  Comedy"
1173,Comedy
1174," Fantasy,  Western, Action"
1176," Comedy, Action,  Crime"
1177,"Drama,  Music"
1179," Adventure, Action,  Romance"
1180," Fantasy, Action,  Comedy"
1181," Thriller, Drama,  Mystery"
1182,"Action,  Crime,  Thriller"
1183,Comedy
1184,"Action,  Sport,  Family,  Drama"
1185,"Crime,  Drama"
1186,"Comedy,  Romance,  Drama"
1187,"Crime,  Thriller,  Mystery"
1188," Comedy,  Sci-Fi, Adventure"
1189,"Action,  Sci-Fi,  Thriller"
1190," Romance, Drama"
1191,"Action,  Adventure,  Comedy,  Sci-Fi,  Family"
1192," Thriller,  Drama, Crime"
1193," Family, Comedy"
1194," Thriller,  Biography,  War,  Drama, Action"
1195," Drama, Comedy,  Sport"
1196,"Horror,  Mystery,  Thriller"
1197," Drama, Biography"
1198," Romance,  Drama, Comedy"
1199,Comedy
1200,"Horror,  Mystery"
1201," Comedy,  Western,  Sci-Fi, Adventure"
1202," Crime, Comedy"
1203," Romance,  Horror, Fantasy"
1204,"Biography,  Romance,  Drama"
1205," Sport, Biography,  Drama"
1206," Drama, Crime,  Thriller"
1207,Comedy
1208," Family, Adventure,  Drama"
1209,"Comedy,  Drama"
1210," Comedy, Action"
1211," Adventure,  Drama,  Romance, Action,  War"
1212," Drama,  Music, Biography"
1213,"Crime,  Thriller"
1214,"Crime,  Drama,  Mystery,  Thriller"
1215," Romance, Comedy"
1216,"Comedy,  Drama,  Fantasy,  Romance"
1217,"Drama,  Thriller,  History"
1218,"Comedy,  Crime"
1219," Crime, Adventure,  Comedy,  Romance"
1220," Sport,  Drama,  War, Biography"
1221," Drama,  Romance, Comedy,  Family,  Fantasy"
1222," Romance, Comedy"
1223,Horror
1224," Thriller,  History, Drama"
1225,"Action,  Thriller,  War,  Drama"
1227," Drama,  Romance, Comedy"
1228,"Action,  Sci-Fi,  Family,  Adventure,  Comedy"
1229," Horror, Action"
1230," Thriller,  Romance,  Drama, Action,  Adventure"
1231," Thriller,  Drama, Crime"
1232,"Action,  Thriller,  Mystery"
1233," Mystery, Drama,  Thriller,  Sci-Fi"
1234," Crime, Comedy"
1235," Sci-Fi,  Family,  Animation,  Comedy, Adventure"
1236," Thriller,  Adventure,  Drama, Action"
1237," Thriller, Action,  Adventure"
1238,"Action,  Sci-Fi,  Adventure,  Thriller"
1239," Crime, Comedy,  Romance"
1240,"Mystery,  Thriller"
1241," Romance, Drama,  Fantasy"
1242," Thriller, Horror,  Mystery"
1243," Drama,  Family,  Fantasy, Comedy"
1244,"Comedy,  Romance"
1245," Musical,  Music,  Drama, Biography"
1246," Drama, Crime,  Thriller"
1247," Thriller, Horror,  Mystery"
1248,"Drama,  History"
1249,"Adventure,  Romance,  Drama"
1250," Thriller,  Horror, Action,  Sci-Fi"
1251," Family, Comedy"
1252," Romance, Drama"
1254,"Adventure,  Sci-Fi,  Comedy"
1255," Drama, Comedy"
1256,"Horror,  Mystery"
1257,"Mystery,  Thriller"
1258," Drama,  Music,  Musical, Biography"
1259,Comedy
1260,"Comedy,  Drama"
1261,Horror
1262,"Comedy,  Romance,  Crime"
1263,Drama
1264," Romance,  Sport,  Drama, Comedy"
1266,"Comedy,  Drama"
1267," Western, Comedy"
1268," Mystery,  Fantasy,  Thriller, Action,  Adventure,  Crime"
1269,"Adventure,  Drama,  Mystery"
1270,"Comedy,  Drama,  Romance"
1271," Music,  Crime, Biography,  Drama"
1272,"Action,  Crime,  Thriller,  Adventure"
1273," Romance, Drama,  Musical"
1274," Horror,  Drama,  Thriller, Crime"
1275,Comedy
1276," Thriller,  Sci-Fi, Horror"
1277," Romance,  Adventure, Action"
1278," Drama, Biography,  Romance,  History"
1279," Romance, Drama"
1280,"Horror,  Thriller"
1281," Drama,  Romance,  Thriller, Crime"
1282,"Comedy,  Drama"
1283," Thriller,  Drama, Action,  Crime"
1284," Drama,  Comedy,  Musical,  Fantasy, Adventure,  Animation,  Family"
1285," Thriller,  Drama,  Mystery, Crime"
1286," Romance, Drama"
1287," Comedy, Action,  Crime"
1288,"Drama,  Thriller"
1289,Drama
1290,"Biography,  History,  Romance,  Drama"
1291," Crime,  Thriller, Action"
1292," Drama,  Thriller, Action,  Crime"
1293," Thriller, Drama"
1294," Adventure,  Music, Action,  Thriller,  Comedy"
1295," Family,  Crime,  Comedy,  Animation, Adventure"
1296,"Comedy,  Romance"
1297," Thriller,  Sci-Fi,  Romance, Comedy"
1298,"Comedy,  Romance"
1299,"Comedy,  Family,  Crime,  Romance"
1300," Romance,  Drama, Comedy"
1301," Drama,  Romance, Biography"
1302,Drama
1303," Horror,  Thriller, Crime"
1304," Adventure,  Fantasy, Action,  Thriller"
1305," Thriller, Drama,  Horror,  Sci-Fi"
1306,Comedy
1308," Adventure,  Thriller, Action,  Drama"
1309,"Action,  Sci-Fi"
1310," Thriller,  Horror,  Mystery, Action,  Sci-Fi"
1311," Mystery,  Sci-Fi, Drama,  Thriller"
1312," Adventure, Action,  Thriller"
1313," Fantasy,  Sci-Fi, Comedy"
1314," Thriller, Adventure,  Sci-Fi"
1315,"Comedy,  Drama"
1316," Romance,  Fantasy,  Animation, Adventure,  Comedy"
1317," Drama,  Crime,  Mystery, Action,  Thriller"
1318,"Action,  Thriller,  Family,  Adventure"
1319," Thriller,  Mystery, Drama"
1320," Drama,  Thriller,  Crime, Comedy"
1321," Comedy,  Romance, Adventure,  War,  Thriller,  Drama"
1322,"Comedy,  Fantasy"
1323," Romance,  Drama,  War,  History, Action"
1324," History, Drama,  War"
1325," Thriller, Action,  Sci-Fi,  Drama"
1328," Drama, Action,  Fantasy"
1330," Romance,  Sci-Fi,  Fantasy, Drama"
1332,"Action,  Crime,  Thriller"
1333," Sci-Fi,  Horror,  Comedy, Animation,  Family"
1334," Thriller,  Adventure, Action,  Sci-Fi"
1335," Romance, Biography,  Drama,  Sport"
1336,"Action,  Sci-Fi,  Comedy"
1337," Sport, Comedy"
1338," War,  Drama,  History,  Adventure, Action"
1339,"Comedy,  Romance"
1340,"Comedy,  Romance"
1341,Comedy
1342,"Action,  Adventure,  Sci-Fi,  Comedy,  Family"
1343," Sci-Fi,  Thriller,  Mystery,  Adventure, Action"
1344,"Action,  Biography,  Drama"
1345,"Drama,  Romance"
1348," Sport, Biography,  Drama"
1349," Drama,  Thriller, Crime"
1350,"Comedy,  Crime,  Romance"
1351,"Action,  Comedy,  Crime"
1352,"Drama,  Romance"
1353," Drama, Comedy"
1354,"Mystery,  Thriller"
1355," Mystery, Crime,  Drama,  Thriller"
1356," Music, Drama"
1357,Drama
1358," Drama, Adventure"
1359,"Horror,  Mystery,  Sci-Fi"
1360,"Action,  Thriller,  Sci-Fi"
1361,"Crime,  Thriller,  Mystery"
1362," Adventure,  Western,  Drama, Action,  Thriller"
1363," Fantasy,  Sci-Fi, Adventure,  Family"
1364,Drama
1366," Drama, Biography,  Sport"
1367," Adventure, Action,  Sci-Fi,  Thriller"
1368," Sport, Drama"
1369," Thriller,  Drama, Crime"
1370,"Comedy,  Drama,  Romance"
1371," Drama, Comedy"
1372," Comedy,  Fantasy, Adventure,  Family"
1373," Biography,  Drama, Action,  Sport"
1374,Drama
1375," Comedy,  Crime, Action"
1376,"Comedy,  Romance"
1377," Family, Drama"
1378," Fantasy,  Romance, Drama"
1379," Thriller, Crime,  Drama"
1380," Comedy, Action,  Crime,  Thriller"
1381,"Comedy,  Crime"
1383,"Action,  Drama,  Mystery,  Crime,  Thriller"
1384," Adventure, Action,  Thriller"
1385,"Comedy,  Sci-Fi"
1386,"Drama,  Family"
1387," Thriller,  Fantasy,  Romance,  Crime,  Drama, Action,  Adventure,  Family"
1388,"Action,  Crime,  Thriller,  Drama"
1389,"Comedy,  Drama,  Romance"
1390,"Drama,  History"
1391,"Drama,  Mystery,  Thriller,  Romance"
1392," Mystery,  Horror,  Thriller, Drama"
1393," Thriller,  Sci-Fi, Drama"
1394," Comedy,  Romance, Biography"
1395," Comedy, Adventure,  Animation,  Family,  Sci-Fi"
1396,Comedy
1397,Comedy
1398," Biography,  Drama, Action,  History"
1399," Comedy,  Crime, Action,  Adventure"
1400,"Action,  Adventure"
1401,"Biography,  Drama,  War"
1402," Thriller, Action,  Crime"
1403,"Biography,  Sport,  Drama"
1405,"Action,  Comedy,  Sci-Fi,  Adventure,  Family"
1406," Crime, Comedy"
1407," Western, Adventure,  Drama"
1408,"Comedy,  Romance,  Drama"
1409," Sci-Fi,  Mystery, Adventure"
1410,"Comedy,  Crime"
1411," Thriller, Crime"
1412," Drama, Crime,  Thriller"
1413," Romance, Comedy"
1414," Romance, Comedy"
1415,"Drama,  Romance,  War"
1416," Mystery, Crime,  Drama,  Thriller"
1417," Sci-Fi, Adventure,  Family,  Comedy"
1418,Comedy
1419," Horror,  Thriller, Action,  Sci-Fi"
1420,Horror
1421," Thriller,  Sci-Fi, Horror"
1422,"Action,  Adventure"
1423," History,  Sport, Biography,  Drama,  Family"
1424," Adventure,  Comedy,  Fantasy,  Sci-Fi, Action,  Animation,  Family"
1425,"Biography,  Sport,  Drama"
1426," Romance, Comedy"
1427,Comedy
1428," Music,  History,  Comedy,  Drama, Biography"
1429," Romance, Biography,  History,  Drama"
1430,Comedy
1431,"Comedy,  Family"
