popularity,budget,revenue,original_title,release_year,genres
0.16786900000000002,14000000,0,A Walk on the Moon,1999,"Drama, Romance"
0.167892,5990000,19450000,Eega,2012,"Romance, Science Fiction"
0.168025,0,0,Darling,1965,"Drama, Romance"
0.16812,90,0,Farscape The Peacekeeper Wars,2004,"Action, Comedy"
0.168133,5000000,0,The Secret Life of Words,2005,"Drama, Romance, Foreign"
0.16814300000000001,1500000,0,House of the Rising Sun,2011,"Action, Crime, Thriller"
0.168156,0,0,A Detective Story,2003,Science Fiction
0.168177,0,22270,Ceremony,2010,Comedy
0.168239,0,0,Grace is Gone,2007,Drama
0.16831600000000002,0,0,The Hills Run Red,2009,Horror
0.168354,0,0,A Deadly Adoption,2015,Drama
0.168435,50000,0,The Call of Cthulhu,2005,"Thriller, Fantasy"
0.168549,10000000,0,One Direction: This Is Us,2013,Documentary
0.168658,0,0,Wrong Cops,2013,"Crime, Comedy"
0.16875,0,0,Bouquet final,2008,Comedy
0.168793,0,0,Conspiracy,2001,"History, Drama, TV Movie"
0.168935,0,0,Phil Spector,2013,"TV Movie, Drama"
0.168968,0,0,Jackass Presents: Bad Grandpa .5,2014,Comedy
0.168979,5000000,4040588,Bottle Shock,2008,Comedy
0.168985,0,0,Command Performance,2009,Action
0.169079,0,0,Catacombs,2007,"Horror, Thriller"
0.169276,0,0,Rise of the Zombies,2012,"Thriller, Action"
0.169317,0,0,Table for Three,2009,Comedy
0.16933800000000002,0,0,Choose,2011,"Crime, Horror, Thriller"
0.16935699999999998,0,0,"Good Luck Charlie, It's Christmas!",2011,"Comedy, Family"
0.16939200000000001,0,0,The Agony and the Ecstasy,1965,Drama
0.169396,0,0,Ironclad 2: Battle for Blood,2014,"Adventure, Action"
0.16958299999999998,0,0,Going to Pieces: The Rise and Fall of the Slasher Film,2006,"Documentary, Horror"
0.16978800000000002,0,0,A Simple Twist of Fate,1994,Family
0.169845,0,0,Bubble Boy,2001,"Adventure, Drama"
0.169913,0,0,Ghost Story,1981,Horror
0.170017,10000000,0,Cecil B. Demented,2000,"Comedy, Thriller, Crime"
0.170069,0,4910682,Shrooms,2007,Horror
0.17021,0,0,Tower of Terror,1997,"Thriller, Comedy, Horror, Family"
0.170248,0,0,Babylon 5: A Call to Arms,1999,"Adventure, Action"
0.170254,13000000,7820688,Serial Mom,1994,Thriller
0.170549,0,0,"Play It Again, Sam",1972,"Romance, Comedy, Drama"
0.170566,0,0,Extraordinary Tales,2015,"Mystery, Horror, Animation"
0.170775,0,0,The Darwin Awards,2006,"Romance, Adventure"
0.170821,0,876302,Meek's Cutoff,2010,"Western, Drama"
0.170939,8000000,0,Fright Night 2: New Blood,2013,"Comedy, Horror"
0.171007,18000000,0,She's So Lovely,1997,"Thriller, Romance, Drama"
0.17116800000000001,7000000,0,Minotaur,2006,"Horror, Adventure"
0.171457,1100000,0,Maniac Cop,1988,"Action, Thriller, Horror"
0.171586,0,0,Nova Zembla,2011,"History, Drama"
0.171625,0,0,Kauwboy,2012,Family
0.171647,1052753,466088,On the Job,2013,"Action, Crime"
0.171829,0,0,Digging for Fire,2015,Drama
0.17186700000000002,0,0,Blue Chips,1994,Drama
0.17219,0,9190819,Bad Boys,1983,"Crime, Thriller, Drama"
0.172245,0,6921,Hungry Hearts,2015,Drama
0.172275,0,0,Tick Tock Tale,2010,Animation
0.172467,15000000,55184721,Why Did I Get Married?,2007,"Drama, Comedy"
0.172726,0,0,The Ice Harvest,2005,"Comedy, Drama, Adventure"
0.172749,72000,0,Shallow Ground,2005,Horror
0.172791,15000000,0,Autopsy,2008,"Horror, Thriller"
0.172844,0,0,Still Life,2013,Drama
0.17304,0,790421,Thin Ice,2011,"Crime, Drama"
0.17315899999999998,0,0,American Warships,2012,"Action, Science Fiction"
0.173214,0,0,The Children,2008,"Thriller, Mystery, Horror"
0.173264,0,0,The Monkey's Paw,2013,Horror
0.173273,0,0,Unstoppable,2004,"Thriller, Action, Drama"
0.173433,25000000,12000000,The King and I,1999,"Drama, Animation"
0.173477,0,0,Searching for Sugar Man,2012,Documentary
0.17363900000000002,0,0,Front of the Class,2008,Drama
0.173731,6000000,4300000,One-Eyed Jacks,1961,"Action, Western"
0.173806,25000000,0,Say It Isn't So,2001,Romance
0.17388900000000002,8500000,0,Swimfan,2002,"Drama, Comedy, Thriller"
0.173959,0,7985929,My Giant,1998,"Drama, Comedy"
0.174153,0,0,Frankenstein Created Woman,1967,Horror
0.174183,14000000,0,Highway,2002,"Drama, Action"
0.17418499999999998,0,0,Birdsong,2012,"TV Movie, History, Drama"
0.174241,18000000,19265302,Best Defense,1984,Action
0.174646,0,6574896,Once Upon a Forest,1993,"Family, Adventure"
0.174743,1000000,0,Anuvahood,2011,"Comedy, Foreign"
0.174946,0,0,The Flock,2007,"Mystery, Drama, Crime"
0.174958,0,0,If These Walls Could Talk 2,2000,Drama
0.174968,700000,0,Galaxy of Terror,1981,"Adventure, Science Fiction, Action"
0.175002,110000000,214948780,X2,2003,"Thriller, Action, Science Fiction, Adventure"
0.175029,0,0,Blutgletscher,2013,Horror
0.17515,0,0,Einstein and Eddington,2008,"History, Drama"
0.17515899999999998,0,0,What's Love Got to Do with It,1993,Music
0.175287,1700000,0,The Stuff,1985,"Horror, Science Fiction"
0.17533900000000002,0,0,The Offence,1973,"Drama, Crime"
0.175572,0,0,Me and You and Everyone We Know,2005,"Drama, Romance"
0.17565699999999998,1200000,9000000,Wizards,1977,"Fantasy, Animation"
0.175782,12000000,0,Breakfast of Champions,1999,Comedy
0.175793,0,0,Valley Uprising,2014,Documentary
0.176093,500000,0,Kontroll,2003,"Thriller, Comedy, Crime"
0.1761,0,35610100,Sharky's Machine,1981,"Drama, Thriller, Crime, Action"
0.176222,12000000,0,Harriet the Spy,1996,"Comedy, Family, Drama"
0.176427,0,0,Monty Python Live at the Hollywood Bowl,1982,Comedy
0.176463,0,0,Pod,2015,"Mystery, Horror"
0.17666500000000002,2500000,0,Red,2008,"Thriller, Drama"
0.17666700000000002,0,0,Breaker Morant,1980,"History, War, Drama"
0.176744,0,0,If There Be Thorns,2015,"Drama, TV Movie"
0.176846,0,0,Accidents Happen,2009,"Foreign, Drama"
0.176973,0,0,Brian's Song,1971,Drama
0.177006,1000000,35000000,Ghoulies,1984,"Horror, Comedy, Fantasy"
0.177053,0,0,Countess Dracula,1971,Horror
0.177102,1,0,Fear Clinic,2014,Horror
0.17713299999999998,0,14567,Silent Night,2012,"Horror, Thriller, Mystery, Comedy"
0.17716600000000002,0,0,A Man Called Horse,1970,"Western, Drama, Adventure"
0.177276,11000000,0,Big Wednesday,1978,Drama
0.177398,30000000,25473093,Dark Water,2005,"Horror, Thriller"
0.17763099999999998,0,0,Kung Pow: Enter the Fist,2002,"Comedy, Action"
0.177655,0,0,Dead Ringer,1964,Drama
0.177674,0,0,Lilting,2014,Drama
0.17776199999999998,20000000,15379253,Mr. Destiny,1990,"Comedy, Fantasy, Science Fiction"
0.177816,0,0,Return of the Killer Tomatoes!,1988,"Horror, Comedy"
0.177964,0,0,The Great Muppet Caper,1981,"Comedy, Crime, Family"
0.178025,1200000,0,Robinson Crusoe on Mars,1964,"Drama, Science Fiction"
0.178136,0,0,Shampoo,1975,"Romance, Comedy, Drama"
0.178655,0,0,A Prairie Home Companion,2006,"Music, Drama, Comedy"
0.17866300000000002,420000,0,Scum,1979,Drama
0.178696,6000000,14278900,The Wizard,1989,"Family, Adventure, Drama, Romance, Comedy"
0.178713,1000000,0,Jason and the Argonauts,1963,"Fantasy, Family, Adventure"
0.178752,0,0,Jerusalema,2008,"Crime, Drama, Foreign, Action"
0.178898,0,0,Doctor Who: Last Christmas,2014,"Adventure, Drama, Science Fiction"
0.178957,0,0,The Shrine,2010,Horror
0.17896700000000001,0,0,Carry On Up the Jungle,1970,Comedy
0.179072,0,0,Northern Soul,2014,"Music, Drama"
0.17911,0,4278150,Best Seller,1987,"Thriller, Action, Drama, Crime"
0.17918,10000000,0,American Psycho 2: All American Girl,2002,Horror
0.17924,0,0,World Without End,2012,"History, Romance"
0.179339,2000000,0,The Speed of Thought,2011,Science Fiction
0.179562,0,0,Baby Boom,1987,"Family, Comedy, Romance"
0.179587,0,0,Hetjur Valhallar - ÃžÃ³r,2011,"Family, Comedy, Animation"
0.179636,0,0,A Hitman in London,2015,"Crime, Action"
0.17972,0,0,No Half Measures: Creating the Final Season of Breaking Bad,2013,Documentary
0.179786,0,5790448,Gang Related,1997,"Action, Drama"
0.179918,0,0,Treasure Island,2012,"Adventure, TV Movie"
0.17994300000000002,0,0,Phase IV,1974,"Horror, Science Fiction"
0.17996199999999998,0,0,Brassed Off,1996,"Comedy, Romance"
0.179972,0,0,Wizards of Waverly Place: The Movie,2009,"Adventure, Comedy, Family, Drama"
0.180017,23000,0,Hollywood Chainsaw Hookers,1988,Comedy
0.180029,42000000,0,BrÃ¼no,2009,Comedy
0.18013099999999999,0,0,Goodbye to All That,2014,Comedy
0.18013900000000002,0,0,Queen and Country,2014,Drama
0.18020999999999998,0,1775316,Lemale et ha'halal,2012,Drama
0.18024400000000002,6000000,0,House Of 9,2005,"Mystery, Horror, Thriller, Drama, Foreign"
0.180267,0,0,Wanted: Dead or Alive,1987,"Drama, Thriller, Action, Crime"
0.180345,0,0,Comme les 5 doigts de la main,2010,Crime
0.180391,0,0,MR 73,2008,"Drama, Thriller, Crime"
0.180399,0,0,Trespass,1992,"Action, Crime, Adventure"
0.18041,0,0,See No Evil 2,2014,Horror
0.180846,0,0,Blood Out,2011,"Adventure, Thriller, Action"
0.18093,0,0,Rear Window,1998,"TV Movie, Drama"
0.180954,0,0,Inside I'm Dancing,2004,Foreign
0.180989,0,0,Jayne Mansfield's Car,2012,Drama
0.18099200000000001,0,0,Eldorado,2008,"Foreign, Comedy, Drama"
0.181067,2500000,4729352,Drugstore Cowboy,1989,"Drama, Crime"
0.181227,0,0,Desert Dancer,2014,Drama
0.181427,45202,225861,Life in a Day,2011,Documentary
0.181456,0,0,The Cell 2,2009,"Thriller, Science Fiction, Horror"
0.18146600000000002,0,0,The Killers,1964,"Mystery, Crime, Drama"
0.18156,1500000,0,Dead Birds,2004,Western
0.181563,0,0,Wildcats,1986,"Drama, Comedy"
0.181617,0,0,Lassie,1994,Adventure
0.18166500000000002,125000,0,Cannibal! The Musical,1993,"Horror, History"
0.18171199999999998,0,0,Mulholland Dr.,1999,"Mystery, Romance, Drama"
0.181726,14000000,0,The Thing Called Love,1993,"Romance, Music, Drama"
0.181802,0,0,Ricochet,1991,"Action, Crime, Thriller"
0.18186300000000002,0,43008075,The Longest Yard,1974,Comedy
0.181908,0,0,ShÅgun,1980,History
0.181982,0,3956913,Fong Sai Yuk,1993,"Comedy, Adventure, Action"
0.182135,9000000,0,Carlito's Way: Rise to Power,2005,"Adventure, Drama"
0.182246,75000000,157299717,X-Men,2000,"Action, Adventure, Science Fiction"
0.182618,0,0,I Am Soldier,2014,"War, Action"
0.182805,1800000,0,DrogÃ³wka,2013,"Drama, Crime"
0.182922,3000000,12000000,The Night of the Iguana,1964,"Romance, Drama"
0.182975,6900000,0,Kristy,2014,Thriller
0.18301099999999998,0,0,Bad Influence,1990,Drama
0.183034,6400000,6,Never Talk to Strangers,1995,Thriller
0.183345,0,0,Le Convoyeur,2004,Action
0.183386,0,0,Jack Brooks: Monster Slayer,2007,"Action, Comedy, Horror"
0.183417,18,0,Enchanted Kingdom,2014,Documentary
0.183514,0,0,McLintock!,1963,Western
0.18358,15000000,46905889,The Object of My Affection,1998,"Comedy, Drama"
0.183801,0,17307019,To Live and Die in L.A.,1985,"Crime, Action"
0.18384,1000000,0,AE: Apocalypse Earth,2013,"Action, Science Fiction"
0.183927,9600000,4386236,The Lost City,2005,Romance
0.184013,26000000,0,Silverado,1985,"Crime, Western, Drama"
0.184395,0,0,JLA Adventures: Trapped in Time,2014,"Animation, Family, Science Fiction"
0.184469,0,12396383,Less Than Zero,1987,"Romance, Drama"
0.184658,0,0,La Nouvelle Guerre des boutons,2011,"Family, Adventure"
0.184723,0,0,Patrick,1978,"Thriller, Horror, Science Fiction"
0.184885,0,0,Cry Freedom,1987,Drama
0.18495,0,4678405,The Woodsman,2004,Drama
0.185041,40000000,8493890,Big Trouble,2002,Comedy
0.185178,3000000,0,Sometimes They Come Back... Again,1996,Horror
0.18526099999999998,0,0,Il deserto rosso,1964,Drama
0.18545,0,0,An Honest Liar,2014,"Documentary, History, Comedy"
0.185586,12500000,0,Lascars,2009,"Animation, Comedy"
0.18578699999999998,0,1562546,A Late Quartet,2012,Drama
0.185882,0,0,Heaven Adores You,2014,Documentary
0.185909,55000000,0,Death to Smoochy,2002,"Comedy, Drama, Crime"
0.186159,0,0,Welcome to New York,2014,Drama
0.186184,0,0,Professione: reporter,1975,Thriller
0.186365,11000000,0,The Three Investigators and The Secret Of Skeleton Island,2007,"Family, Mystery"
0.186437,3000000,0,DjÃºpiÃ°,2012,Drama
0.18645899999999999,0,0,The Chronicles of Riddick: Dark Fury,2004,"Science Fiction, Action, Animation, Thriller"
0.186474,0,4488529,Flawless,1999,Comedy
0.186551,0,0,Gandahar,1987,"Animation, Fantasy, Science Fiction"
0.186719,0,0,Batman Unmasked: The Psychology of the Dark Knight,2008,Documentary
0.186933,950000,0,Ask Me Anything,2014,"Mystery, Drama"
0.186995,0,0,The Candidate,1972,Comedy
0.186995,7000000,79666653,Earthquake,1974,"Thriller, Drama"
0.187113,0,0,Archangel,2005,"Crime, Thriller"
0.187127,0,0,Proxy,2013,Thriller
0.187319,2000000,300000,Ten Canoes,2006,"Adventure, Comedy, Drama"
0.187319,13000000,27500000,Dick,1999,Comedy
0.187368,0,0,Breakin' 2: Electric Boogaloo,1984,Drama
0.187445,0,0,Oranges and Sunshine,2010,Drama
0.187628,0,0,Topsy-Turvy,1999,"Comedy, Drama, Music"
0.187631,0,0,Stuart Little 3: Call of the Wild,2005,"Fantasy, Family"
0.18767,0,0,ëª½íƒ€ì£¼,2013,"Thriller, Crime, Mystery"
0.18771400000000002,7200000,2300000,Mio min Mio,1987,"Mystery, Family, Fantasy, Drama, Adventure"
0.187796,0,0,Mega Shark vs Giant Octopus,2009,"Horror, Science Fiction"
0.187887,0,0,Wicked Little Things,2006,"Horror, Drama"
0.187905,0,1422910,Restrepo,2010,"War, Documentary"
0.187971,0,1126525,The Deep Blue Sea,2011,"Romance, Drama"
0.188153,1600000,0,Bubble,2005,"Drama, Mystery"
0.188155,0,41098065,Balls of Fury,2007,"Comedy, Crime"
0.188201,1100000,631221,Strangeland,1998,Horror
0.18825799999999998,19000000,0,River's Edge,1987,Drama
0.18826400000000001,0,0,Survivor,2014,"Action, Fantasy, Science Fiction"
0.188379,0,0,Le Mans,1971,"Drama, Action"
0.18851099999999998,0,0,Head,1968,Fantasy
0.188603,15000000,11992014,The Return,2006,"Thriller, Drama"
0.188629,33000000,1132112,Valmont,1989,"Romance, Drama"
0.188644,0,0,6 Days to Air: The Making of South Park,2011,Documentary
0.188658,0,0,Les Brigades du Tigre,2006,Action
0.18868,35000000,0,La tigre e la neve,2005,"Drama, Romance, Comedy"
0.18871300000000002,0,33082548,The Crocodile Hunter: Collision Course,2002,"Action, Foreign, Family, Adventure"
0.18872,7000000,5344577,Monkey Shines,1988,"Science Fiction, Thriller, Horror, Drama"
0.188773,0,0,Babylon 5: The Legend of the Rangers - To Live and Die in Starlight,2002,"Adventure, Science Fiction, Action"
0.18882100000000002,0,0,Heaven Can Wait,1978,"Comedy, Drama"
0.18885,0,0,Andre,1994,"Drama, Adventure"
0.188856,5000000,0,The Philly Kid,2012,"Action, Drama"
0.188899,30000000,0,The Color of Freedom,2007,"Drama, History"
0.188943,0,0,Life-Size,2000,"Comedy, Fantasy"
0.189057,0,0,Daddy's Little Girl,2012,Thriller
0.189135,0,0,Absolution,2015,"Adventure, Action"
0.189141,10000000,6451628,Gods and Monsters,1998,Drama
0.189201,0,0,Jarhead 2: Field of Fire,2014,"War, Action"
0.18939,4000000,0,Repli-Kate,2002,"Science Fiction, Comedy"
0.189393,7000000,3646994,The Cat's Meow,2001,"Drama, Mystery"
0.189446,10000000,23574130,How To Make An American Quilt,1995,"Drama, Romance"
0.189462,0,25205460,Black Widow,1987,Thriller
0.189644,0,21830957,Only the Lonely,1991,"Romance, Comedy"
0.189663,3000000,22000,The Divide,2011,Science Fiction
0.189838,9000000,27105095,Stay Alive,2006,Thriller
0.189906,0,0,Meteor,1979,"Thriller, Science Fiction, Action"
0.190206,0,1796389,Boxing Helena,1993,Drama
0.19025,2000000,0,Bride of Re-Animator,1989,"Horror, Comedy"
0.19026300000000002,0,0,Soldier's Girl,2003,"Drama, Crime"
0.190352,0,0,Hellfighters,1968,Romance
0.190385,0,0,The Phoenix Incident,2015,Thriller
0.190628,3500000,0,Hit and Run,2009,"Drama, Thriller"
0.190638,1500000,0,Bring Me the Head of Alfredo Garcia,1974,"Thriller, Western, Crime"
0.190655,0,0,To Be Takei,2014,Documentary
0.190667,0,0,Rugrats Go Wild,2003,"Animation, Family"
0.190742,275000,0,Faces,1968,Drama
0.19104000000000002,8000000,53086,Aloft,2014,Drama
0.191091,0,0,How to Build a Better Boy,2014,"Science Fiction, Family"
0.191104,35000000,0,Bait,2000,"Thriller, Crime, Action"
0.19117699999999999,2000000,5048693,The Proposition,2005,"Adventure, Drama, Crime, Action, Thriller"
0.191228,25000000,0,è³½å¾·å…‹Â·å·´èŠ (ä¸Š)  å¤ªé™½æ——,2011,"Drama, History, Action"
0.191233,0,7034007,The Angels' Share,2012,"Comedy, Drama"
0.191276,0,0,Shenandoah,1965,Action
0.191435,0,0,Sleepaway Camp III: Teenage Wasteland,1989,Horror
0.19153399999999998,0,0,Jack of the Red Hearts,2015,Drama
0.19154100000000002,810000,1258000,The Last Wave,1977,"Drama, Thriller"
0.19156600000000001,40000000,27053815,The Musketeer,2001,"Adventure, Drama, Action"
0.191606,14000000,34793160,White Fang,1991,"Drama, Adventure, Family, Action"
0.191631,0,0,Father and Daughter,2000,"Drama, Animation"
0.191697,0,0,Le vÃ©lo de Ghislain Lambert,2001,Comedy
0.191721,6000000,12974636,Man's Best Friend,1993,"Thriller, Science Fiction, Horror"
0.191825,0,12416686,Undercover Blues,1993,Crime
0.191889,1100000,0,Beyond the Black Rainbow,2010,Fantasy
0.192065,2000000,2506446,Full Frontal,2002,"Romance, Comedy, Drama"
0.192123,22000000,11511031,Shattered,1991,Mystery
0.192136,0,0,Dead Mine,2012,"Action, Horror"
0.192215,1400000,0,LaLehet Al HaMayim,2004,Drama
0.19226400000000002,0,20060051,Booty Call,1997,Comedy
0.19252,0,29170410,YÅ«giÅ Dyueru MonsutÄzu Hikari no Piramiddo,2004,"Fantasy, Comedy, Adventure"
0.19254000000000002,0,0,Listening,2015,Thriller
0.192608,1000000,14796236,Prom Night,1980,"Thriller, Horror"
0.19275699999999998,0,0,Frankenstein's Army,2013,"Action, Horror"
0.19301,0,0,Heatstroke,2013,Thriller
0.193063,0,0,Addicted to Fresno,2015,Comedy
0.193125,0,0,Bye Bye Love,1995,Romance
0.193267,0,0,Tellement proches,2009,Comedy
0.193323,0,104507,Results,2015,Comedy
0.19357,15000000,0,Newsies,1992,"Drama, Music"
0.193661,17000000,1569918,Veronica Guerin,2003,"Crime, Drama, Thriller"
0.193681,10000000,4417580,"Jeff, Who Lives at Home",2011,"Drama, Comedy"
0.193759,3716946,3500000,The Ballad of Cable Hogue,1970,"Western, Action"
0.193779,2300000,11100000,Jaane Tu... Ya Jaane Na,2008,"Drama, Comedy, Romance"
0.193797,0,0,Bats,1999,"Horror, Thriller"
0.193929,3000000,13308,Naqoyqatsi,2002,"Drama, Music, Documentary, Thriller"
0.194002,0,0,The Incredible Mr. Limpet,1964,"Comedy, Family, Science Fiction, Animation, Fantasy"
0.194078,35000000,15000000,Le Hussard sur le toit,1995,"Romance, Adventure, War, Drama"
0.194081,2500000,0,Alien Uprising,2012,"Adventure, Action, Science Fiction"
0.194181,0,0,Impromptu,1991,"Drama, Romance, Music, Comedy"
0.194196,0,0,Stanley Kubrick: A Life in Pictures,2001,Documentary
0.19428499999999999,0,0,History of the Eagles,2013,"Documentary, Music"
0.19431099999999998,0,688510,Happy Accidents,2000,"Romance, Comedy, Science Fiction"
0.194328,0,0,Pete's Christmas,2013,Family
0.194358,15000000,10443316,Home Fries,1998,"Drama, Comedy, Romance"
0.194368,0,0,Jesse Stone: Sea Change,2007,Drama
0.194384,0,0,Comedown,2012,"Thriller, Horror"
0.194413,4000000,0,The Outsider,2014,"Crime, Mystery, Drama"
0.194418,0,0,La Vie est un long fleuve tranquille,1988,Comedy
0.194447,2300000,0,Peter & the Wolf,2006,"Family, Music"
0.19445,0,0,Waiting for Guffman,1996,Comedy
0.194655,0,0,Free Ride,2013,"Drama, Thriller"
0.194675,19000000,5656087,Something Wicked This Way Comes,1983,"Mystery, Thriller, Fantasy"
0.194705,0,0,The Man Who Haunted Himself,1970,"Science Fiction, Thriller, Fantasy"
0.194746,0,0,Silent Movie,1976,Comedy
0.194794,0,13885802,Touching the Void,2003,"Documentary, Adventure, Action"
0.19486199999999998,17000000,0,Good Boy!,2003,Family
0.194889,0,0,A Personal Journey with Martin Scorsese Through American Movies,1995,Documentary
0.194912,0,0,Anne of Green Gables,1985,"Drama, Family"
0.194941,783000,0,Zorba the Greek,1964,Drama
0.194948,0,0,Sink the Bismarck!,1960,"Drama, Action, Foreign"
0.194983,0,27843,Teen Witch,1989,"Drama, Family, Science Fiction"
0.195048,3000000,3076820,Jawbreaker,1999,Comedy
0.195167,0,153516,The Look of Silence,2014,Documentary
0.195196,1000000,10013424,Kissing Jessica Stein,2001,Comedy
0.195211,0,13994920,Stand and Deliver,1988,Drama
0.19528299999999998,17000,101236,Bellflower,2011,"Drama, Romance, Action"
0.195324,0,0,The Quiet Hour,2015,"Drama, Science Fiction, Thriller"
0.195375,33000000,0,Knock Off,1998,"Adventure, Thriller"
0.195415,650000,0,247Â°F,2011,"Thriller, Horror"
0.19553900000000002,8000000,0,Rock & Rule,1983,"Animation, Science Fiction, Action, Fantasy"
0.19555899999999998,0,0,All Quiet on the Western Front,1979,"History, War, Drama"
0.195606,0,310724,"O Que Ã‰ Isso, Companheiro?",1997,"Action, Foreign, Thriller, History, Drama"
0.195641,0,0,Territories,2010,"Thriller, Horror"
0.195796,0,0,Better Than Chocolate,1999,"Romance, Drama"
0.196225,4200000,0,Memorial Day,2011,"Action, Drama, History, War"
0.196408,0,0,Supremacy,2014,"Crime, Drama"
0.196413,0,0,TiMER,2009,"Drama, Fantasy, Comedy, Romance"
0.196421,10000000,0,"The Goods: Live Hard, Sell Hard",2009,Comedy
0.196467,0,0,The Children's Hour,1961,Drama
0.196581,1200000,760883,Fire and Ice,1983,"Fantasy, Animation"
0.196668,24000000,12372410,Ready to Rumble,2000,"Comedy, Drama, Action"
0.196736,1500000,0,The Burning,1981,"Thriller, Horror"
0.196856,0,0,The Cutting Edge: Fire & Ice,2010,Drama
0.196975,0,37000000,For Colored Girls,2010,Drama
0.196999,0,0,Bugsy Malone,1976,"Comedy, Drama, Music, Family"
0.197104,0,0,Straightheads,2007,Thriller
0.19719,10000000,0,Kill Switch,2008,Action
0.197331,0,0,Barefoot in the Park,1967,Comedy
0.19733599999999998,0,0,Creep,2014,Thriller
0.197425,1250000,3412497,C.H.U.D.,1984,Horror
0.19749,4000000,0,Maniac Cop 2,1990,"Action, Thriller, Horror"
0.197542,32000000,0,The Cooler,2003,"Romance, Drama"
0.197571,0,0,Bob the Butler,2005,Comedy
0.19766,15000000,40590000,Three Fugitives,1989,Comedy
0.197668,0,194720,Zhong an zu,1993,"Thriller, Crime, Drama"
0.197685,0,0,Johnny Got His Gun,1971,"Drama, War"
0.197715,7000000,0,Zeitgeist,2007,"Documentary, History"
0.19778800000000002,0,0,Keepers of the Covenant: Making Exodus: Gods and Kings,2015,Documentary
0.197848,0,0,Leprechaun: Back 2 tha Hood,2003,"Comedy, Horror, Fantasy"
0.197857,0,0,The Blue Umbrella,2013,Animation
0.19789,0,0,Kill Theory,2008,"Thriller, Horror"
0.197996,0,14056528,The Beastmaster,1982,"Action, Fantasy"
0.19801400000000002,34000000,0,I Dreamed of Africa,2000,"Romance, Adventure, Drama"
0.198046,7000000,0,Alien Hunter,2003,"Action, Science Fiction, Thriller"
0.198126,38000000,635096,Ride with the Devil,1999,"Drama, War"
0.19814400000000001,1500000,0,Psycho Beach Party,2000,Comedy
0.198227,5000000,0,Shriek If You Know What I Did Last Friday the Thirteenth,2000,Comedy
0.198261,0,0,Smosh: The Movie,2015,"Adventure, Comedy"
0.198304,850000,0,Fritz the Cat,1972,"Drama, Animation, Comedy"
0.198398,0,0,Diary of a Mad Black Woman,2005,"Comedy, Romance"
0.198438,0,0,Rats - Notte di terrore,1984,Science Fiction
0.198443,0,0,Epoch,2001,Science Fiction
0.198477,0,0,Mumford,1999,"Romance, Drama"
0.198522,0,0,Hitting the Apex,2015,Documentary
0.198525,0,0,Tom and Jerry: The Movie,1992,Family
0.19852999999999998,0,0,The Anniversary Party,2001,"Drama, Comedy"
0.19861099999999998,14000000,32645546,Because of Winn-Dixie,2005,"Comedy, Family"
0.198774,0,0,The Nutty Professor,1963,"Comedy, Romance, Family"
0.198863,500000,171760,Kill List,2011,"Crime, Thriller, Horror"
0.19893,0,0,Switching Goals,1999,"Family, Comedy"
0.198945,0,0,Particle Fever,2013,Documentary
0.199012,0,0,I Am Santa Claus,2014,"Drama, Documentary, Comedy"
0.199019,0,0,The Right Kind of Wrong,2013,"Comedy, Romance"
0.19910999999999998,50000,0,Jack the Giant Killer,2013,Action
0.199141,0,0,Dr. Goldfoot and the Bikini Machine,1965,"Science Fiction, Comedy"
0.199235,4500000,3813293,Critters 2,1988,"Thriller, Horror, Science Fiction"
0.19957,2500000,0,The Rise of the Krays,2015,Crime
0.19980699999999998,0,0,Paris When It Sizzles,1964,"Comedy, Romance"
0.19986500000000001,0,0,Gardens of the Night,2008,"Drama, Crime"
0.199897,0,4352094,Brainscan,1994,Science Fiction
0.20011400000000001,6800000,0,Sacrifice,2011,Action
0.200129,0,0,The Holy Mountain,1973,Drama
0.200168,0,3418141,Father Hood,1993,"Comedy, Action, Family"
0.200241,2300000,0,Hunt to Kill,2010,"Thriller, Adventure, Action"
0.200262,0,0,Holiday in the Sun,2001,"Family, Action, Comedy, Adventure"
0.200403,15000000,21032267,Punchline,1988,"Drama, Comedy"
0.200531,0,0,Scooby-Doo! Camp Scare,2010,"Animation, Family, Comedy"
0.200602,2500000,0,The Last Seduction,1994,"Mystery, Thriller"
0.200709,0,0,The Woods,2006,"Thriller, Mystery"
0.20076,6000000,42721196,Mannequin,1987,"Comedy, Fantasy"
0.200781,0,31853080,Children of a Lesser God,1986,Drama
0.200809,0,0,Asylum,1972,"Thriller, Mystery, Horror"
0.200906,16000000,81452156,Waiting to Exhale,1995,"Comedy, Romance, Drama"
0.200935,0,201275,Deliver Us from Evil,2006,Documentary
0.201014,10000000,0,44 Minutes: The North Hollywood Shoot-Out,2003,Action
0.20103,0,0,"Chill Out, Scooby-Doo!",2007,"Mystery, Animation, Family, Action, Adventure"
0.201053,0,0,Back to Gaya,2004,"Animation, Fantasy"
0.201098,0,0,Moving,1988,Comedy
0.201139,12000000,0,Urban Justice,2007,"Adventure, Thriller, Action"
0.201445,0,0,The Falling,2014,"Thriller, Drama"
0.201455,0,0,A Mother's Nightmare,2012,"Crime, Thriller, TV Movie, Mystery"
0.201483,0,0,Donkey Punch,2008,"Horror, Thriller, Crime"
0.201545,0,0,Carry On Doctor,1967,Comedy
0.201561,0,0,Seven Days in May,1964,"Thriller, Drama"
0.20159100000000002,0,0,Submarino,2010,"Foreign, Drama"
