popularity,budget,revenue,original_title,genres,release_year
1.0264360000000001,6000000,29180280,Raising Arizona,Comedy,1987
1.454579,15000000,35485608,The Place Beyond the Pines,Drama,2013
0.5385220000000001,3000000,7282851,Phantasm II,Science Fiction,1988
0.166159,0,0,Criminal,Comedy,2004
0.12869,0,0,Twelve,Crime,2010
0.39713899999999996,5000000,13269963,Lone Star,Mystery,1996
0.154973,0,0,Minutemen,Family,2008
0.16538599999999998,16000000,34786960,Ji jie hao,History,2007
0.956715,0,0,The Pink Panther,Mystery,2006
0.260956,0,0,Venom,Thriller,2005
0.391927,0,0,Red Riding: In the Year of Our Lord 1974,Thriller,2009
0.286492,900000,6980986,Children of the Corn II: The Final Sacrifice,Horror,1993
0.5137390000000001,0,0,The Infidel,Drama,2009
0.154945,20000000,51684798,Biloxi Blues,Drama,1988
0.167892,5990000,19450000,Eega,Romance,2012
0.26062399999999997,65000000,240159255,Resident Evil: Retribution,Science Fiction,2012
0.088759,0,4400000,Foxes,Drama,1980
0.298196,37931000,27931461,The Rescuers Down Under,Family,1990
0.537708,0,0,A Knight in Camelot,Family,1998
2.523101,50000000,83719388,The Judge,Drama,2014
0.277844,0,0,Nina Forever,Comedy,2015
0.6450640000000001,18000000,382174,The Informers,Thriller,2008
0.25704099999999996,0,0,J'ai toujours rÃªvÃ© d'Ãªtre un gangster,Comedy,2008
0.6642,35000000,92219310,Old Dogs,Family,2009
1.065222,17000000,19300000,Superman IV: The Quest for Peace,Action,1987
0.453059,30000000,251495,Dominion: Prequel to the Exorcist,Drama,2005
0.6573760000000001,0,9128263,Ruby Sparks,Comedy,2012
0.129455,0,0,Ellis,Drama,2015
0.34598,8000000,0,Battle of the Damned,Action,2013
0.180267,0,0,Wanted: Dead or Alive,Thriller,1987
0.322484,0,0,100 Girls,Comedy,2000
0.621476,0,3,Soylent Green,Mystery,1973
0.416516,0,0,Get Santa,Family,2014
0.43558199999999997,5000000,2333684,Jem and the Holograms,Adventure,2015
0.278997,4750000,206871,Tamara,Thriller,2005
0.22532399999999997,10000000,11411644,The Powerpuff Girls,Family,2002
0.23457399999999998,0,0,2010: Moby Dick,Action,2010
1.023117,47000000,10539000,Jonah Hex,Western,2010
4.467512999999999,59000000,383257136,Ice Age,Family,2002
0.384925,0,0,As I Lay Dying,Drama,2013
0.18384,1000000,0,AE: Apocalypse Earth,Action,2013
0.359055,0,0,Cadet Kelly,Drama,2002
0.44615,29000000,33662874,Xin shao lin si,Action,2011
0.8444659999999999,56000000,19701164,Broken City,Thriller,2013
0.40967299999999995,0,0,The Good Witch's Garden,TV Movie,2009
12.037933,11000000,775398007,Star Wars,Science Fiction,1977
3.5557199999999995,15000000,356296601,American Beauty,Drama,1999
0.106169,0,0,Shakes the Clown,Comedy,1991
0.42857399999999995,0,0,ZMD: Zombies of Mass Destruction,Horror,2009
0.627024,58000000,50365377,Red Tails,Drama,2012
0.876066,19800000,41296320,This Is Where I Leave You,Comedy,2014
0.7678699999999999,50000000,25195000,Twisted,Action,2004
0.737259,18000000,46908987,"See No Evil, Hear No Evil",Comedy,1989
0.530799,50000000,34808403,The Life Aquatic with Steve Zissou,Adventure,2004
0.789429,22000000,10696210,RoboCop 3,Action,1993
1.40805,700000,17986781,Dope,Comedy,2015
0.66791,0,0,My Sassy Girl,Drama,2008
1.144808,0,0,Dragonheart 3: The Sorcerer's Curse,Action,2015
0.467344,12000000,89800000,Patton,History,1970
0.504848,25000000,38348988,City Heat,Crime,1984
0.5307390000000001,75000000,215663859,Vertical Limit,Thriller,2000
1.560867,33000000,310940086,Austin Powers: The Spy Who Shagged Me,Adventure,1999
0.420933,1500000,0,Young People Fucking,Comedy,2007
0.321863,0,0,Altitude,Horror,2010
0.538475,11000000,178104,Canadian Bacon,Comedy,1995
0.339084,5000000,0,The Oh in Ohio,Comedy,2006
0.44144399999999995,19000000,91379051,Friday the 13th,Horror,2009
0.11490999999999998,11000000,0,September Dawn,Drama,2007
0.063527,0,0,Kuryer,Comedy,1986
1.9307349999999999,18000000,261572744,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,Comedy,2006
0.41181599999999996,0,0,Paint Your Wagon,Comedy,1969
0.139537,0,0,Innocent Blood,Thriller,1992
2.183891,27000000,20158808,The Neverending Story,Family,1984
0.350612,25000000,39171130,The Gambler,Crime,2014
2.993102,140000000,553799566,Armageddon,Adventure,1998
0.200906,16000000,81452156,Waiting to Exhale,Comedy,1995
2.153361,10000000,83557872,Snatch,Thriller,2000
4.271452,103000000,457640427,Gladiator,Drama,2000
2.94377,80000000,415885488,The Mummy,Adventure,1999
0.388271,0,0,Mutant Pumpkins from Outer Space,Family,2009
2.1804099999999997,0,0,The Sword in the Stone,Animation,1963
0.698337,0,0,Yellow Submarine,Animation,1968
0.60312,0,0,Major Payne,Family,1995
0.26954,5000000,11642254,Halloween 5: The Revenge of Michael Myers,Horror,1989
0.128012,0,0,Tuck Everlasting,Drama,2002
0.399032,0,11949484,Firewalker,Comedy,1986
0.043164999999999995,0,0,Population 436,Horror,2006
0.354271,70000000,18662027,Legends of Oz: Dorothy's Return,Family,2013
1.09781,85000000,186072214,I Now Pronounce You Chuck & Larry,Romance,2007
0.5340590000000001,0,0,Futurama: Bender's Game,Science Fiction,2008
0.367836,0,0,Postal,Comedy,2007
0.45791800000000005,0,31466789,Girl with a Pearl Earring,Romance,2003
0.634232,0,0,Age of Tomorrow,Thriller,2014
0.666908,20000000,153698625,Free Willy,Family,1993
0.11490999999999998,11000000,0,September Dawn,Western,2007
0.240398,5000000,0,Rudderless,Comedy,2014
0.265092,4000000,0,The Misfits,Romance,1961
0.170939,8000000,0,Fright Night 2: New Blood,Comedy,2013
0.06455599999999999,0,0,Twin Town,Drama,1997
0.6118399999999999,45000000,65470529,Taking Lives,Mystery,2004
0.632419,1000000,0,American Ninja,Action,1985
2.2858110000000003,20000000,53000000,Edward Scissorhands,Romance,1990
0.501242,15000000,2856712,eXistenZ,Action,1999
0.23100300000000001,12000000,0,Dr. T and the Women,Drama,2000
0.64184,0,0,"The Adventures of Priscilla, Queen of the Desert",Drama,1994
0.292394,0,0,Frequencies,Romance,2013
0.457183,0,0,Young Guns II,Western,1990
2.5867869999999997,110000000,293329073,Salt,Action,2010
0.148963,10000000,7316658,Bones,Thriller,2001
1.618371,55000000,152263880,Date Night,Comedy,2010
0.07266900000000001,0,0,Djinn,Horror,2013
0.542315,0,0,A Christmas Carol,TV Movie,1984
0.653163,60000000,186883563,The Horse Whisperer,Romance,1998
1.375493,0,0,Marvel One-Shot: All Hail the King,Action,2014
0.076837,0,0,Princess,Fantasy,2008
0.475987,0,18074539,Dead Man Down,Action,2013
0.559817,6000000,0,Albino Alligator,Drama,1996
1.904422,100000000,103039258,Transcendence,Science Fiction,2014
0.028515,0,0,Blown Away,Romance,1992
1.875017,60000000,90565421,The Mortal Instruments: City of Bones,Mystery,2013
1.080415,75000000,443140005,Alvin and the Chipmunks: The Squeakquel,Family,2009
0.42167899999999997,0,106269971,Mr. Holland's Opus,Drama,1995
0.935483,25000000,56422687,Cellular,Adventure,2004
0.141546,0,0,The Apple Dumpling Gang Rides Again,Western,1979
0.183514,0,0,McLintock!,Western,1963
0.26897600000000005,0,0,The Big Empty,Mystery,2003
0.716336,12000000,21133087,Stir of Echoes,Thriller,1999
0.151845,0,0,The Professionals,Action,1966
0.394466,1950000,0,The Marine 4: Moving Target,Thriller,2015
0.905416,17000000,29536299,Brooklyn's Finest,Thriller,2009
1.128081,0,0,Brothers of the Wind,Family,2015
1.396973,1500000,97009150,Insidious,Thriller,2010
0.255302,0,36500000,Welcome,Drama,2007
0.361254,3000000,0,Dragon Eyes,Thriller,2012
0.220344,0,0,Tiptoes,Romance,2003
0.261895,0,0,Boot Tracks,Thriller,2012
1.064357,30000000,4861022,Oldboy,Thriller,2013
0.568645,0,5050000,Two Mules for Sister Sara,Western,1970
0.36194899999999997,0,16803753,Hollywoodland,Thriller,2006
0.06883500000000001,15000000,8620929,Manhunter,Thriller,1986
0.193681,10000000,4417580,"Jeff, Who Lives at Home",Comedy,2011
0.050661000000000005,0,0,Una pistola en cada mano,Comedy,2012
0.94235,1500000,14697005,Kickboxer,Thriller,1989
1.2753809999999999,43000000,158674180,The Heat,Crime,2013
0.516927,20000000,35841901,The Black Hole,Science Fiction,1979
0.36244,0,0,Your Friend the Rat,Fantasy,2007
0.148963,10000000,7316658,Bones,Horror,2001
1.282567,80000000,136159423,Lost in Space,Science Fiction,1998
0.600919,0,0,"20,000 Days on Earth",Documentary,2014
0.494021,20000000,75597042,The Rookie,Family,2002
1.888096,110000000,712171856,The Twilight Saga: Breaking Dawn - Part 1,Adventure,2011
0.742412,45000000,94935764,Changing Lanes,Crime,2002
0.805549,3500000,28215918,Friday,Drama,1995
0.3748,0,0,The Long Good Friday,Action,1980
3.927333,0,29355203,Mr. Holmes,Mystery,2015
2.129874,135000000,361832400,The World Is Not Enough,Action,1999
0.826564,55000000,127906624,The Forbidden Kingdom,Fantasy,2008
1.30199,100000000,150166126,The Taking of Pelham 1 2 3,Crime,2009
0.364241,11000000,0,A Midsummer Night's Dream,Drama,1999
0.345909,16000000,1686429,Steel,Science Fiction,1997
2.070019,11000000,32935319,Inside Llewyn Davis,Music,2013
4.4059230000000005,120000000,286168572,Oblivion,Action,2013
0.6237060000000001,30000000,37036004,Keeping the Faith,Comedy,2000
0.577579,75000000,14567883,Soldier,Action,1998
0.410366,1377800,0,Batman,Crime,1966
0.067621,0,0,The Americanization of Emily,Comedy,1964
0.420671,0,0,Little Giants,Comedy,1994
0.226287,14000000,116000000,The Towering Inferno,Thriller,1974
0.6826260000000001,0,0,Afro Samurai,Drama,2007
0.524096,4500000,1261000,From Beyond,Horror,1986
0.088814,0,0,"Merry Christmas, Drake and Josh",Comedy,2008
4.765358999999999,33000000,327311859,Se7en,Crime,1995
0.42802299999999993,0,0,Free Willy 2 - The Adventure Home,Drama,1995
1.554808,9500000,111584787,You Only Live Twice,Action,1967
0.187971,0,1126525,The Deep Blue Sea,Romance,2011
0.16016,1355000,0,The Brood,Science Fiction,1979
0.012607,2000000,0,Bekas,Drama,2012
0.194705,0,0,The Man Who Haunted Himself,Science Fiction,1970
2.5333229999999998,72000000,210000000,Braveheart,Action,1995
0.534927,4300000,0,Beautiful Kate,Mystery,2009
0.884735,48000000,77745568,Out of Sight,Comedy,1998
0.5133909999999999,0,0,Under Fire,War,1983
0.189462,0,25205460,Black Widow,Thriller,1987
0.12349700000000001,0,0,Paintball,Action,2009
1.6557169999999999,17000000,0,Escobar: Paradise Lost,Thriller,2014
0.371145,0,0,Uncanny,Drama,2015
0.190667,0,0,Rugrats Go Wild,Animation,2003
0.569388,0,0,StreetDance 2,Drama,2012
5.5731839999999995,130000000,518602163,Ant-Man,Action,2015
0.5804020000000001,0,0,Bounty Killer,Action,2013
0.126328,0,0,Dead Before Dawn 3D,Comedy,2012
0.279115,0,0,Dinosaur Island,Fantasy,2014
0.401471,5000000,15738769,Wishmaster,Horror,1997
0.826011,160000000,181674817,Poseidon,Thriller,2006
0.468679,0,21621000,Shining Through,Romance,1992
0.42067299999999996,0,0,Lemonade Mouth,Family,2011
0.778247,5500000,5483299,Wish I Was Here,Drama,2014
0.592542,0,0,Ghost Recon: Alpha,War,2012
1.039674,55000000,6416302,D-Tox,Action,2002
1.559851,80000000,233093859,The Day the Earth Stood Still,Thriller,2008
0.255216,6000000,0,The First Great Train Robbery,Thriller,1979
1.109374,175000000,173000000,Evan Almighty,Comedy,2007
1.495112,5000000,98450062,The Visit,Horror,2015
0.699455,6200000,63541777,Risky Business,Romance,1983
0.339766,0,0,The Accused,Drama,1988
2.1287990000000003,150000000,335154643,Prince of Persia: The Sands of Time,Romance,2010
1.6178569999999999,0,0,The Lion King 1Â½,Comedy,2004
0.762134,130000,54667954,Open Water,Drama,2004
0.26626700000000003,0,0,Cold Souls,Comedy,2009
0.382943,30000000,45892212,Black Rain,Action,1989
0.492782,0,0,Alien Abduction,Thriller,2014
0.32705,0,0,Batman Unlimited: Animal Instincts,Action,2015
1.3909049999999998,34000000,95608995,TMNT,Fantasy,2007
0.470193,22000000,413454,The Death and Life of Bobby Z,Drama,2007
0.256768,0,18899204,Untamed Heart,Comedy,1993
0.24669000000000002,0,0,Wilderness,Horror,2006
0.206657,0,0,Not Forgotten,Horror,2009
0.8369409999999999,0,3002884,The End of the Tour,Drama,2015
0.110411,0,0,Apocalypse Pompeii,Adventure,2014
0.9060870000000001,85000,30859000,The Texas Chain Saw Massacre,Thriller,1974
1.071695,130000000,554987477,Puss in Boots,Fantasy,2011
0.105452,0,0,Thr3e,Drama,2006
0.9384319999999999,0,1936524,A Bigger Splash,Drama,2015
0.22288200000000002,9000000,0,Against the Dark,Horror,2009
0.590765,28000000,11373501,Thumbelina,Fantasy,1994
0.55599,0,0,Twilight,Drama,1998
2.063266,70000000,161025640,Olympus Has Fallen,Thriller,2013
0.20849099999999998,0,0,Cosmic Scrat-tastrophe,Animation,2015
0.779837,56000000,57223890,Walking Tall,Action,2004
0.147975,2500000,0,A Warrior's Heart,Family,2011
1.862114,100000000,362211740,Planet of the Apes,Action,2001
0.10222300000000001,0,0,Life,Documentary,2009
0.539133,60000000,48522832,The Avengers,Thriller,1998
0.701814,15500000,7385434,Itâ€™s a Boy Girl Thing,Comedy,2006
0.292417,17000000,0,The Big Bang,Action,2011
1.5626520000000002,92000000,264105545,Charlie's Angels,Thriller,2000
0.254085,1200000,3109904,Night of the Demons,Horror,1988
0.017292,0,0,The Overnighters,Drama,2014
0.902702,0,28234657,I Give It a Year,Comedy,2013
0.335219,0,2585639,House of Games,Crime,1987
0.7756770000000001,30000000,76669806,Coach Carter,Drama,2005
0.67686,0,0,The Family Stone,Comedy,2005
0.607671,5000000,0,Sexy Beast,Crime,2000
0.210173,5000000,0,The Forsaken,Horror,2001
0.353745,25000000,0,Ironclad,Adventure,2011
0.519349,32000000,36733909,Alive,Thriller,1993
0.23236500000000002,0,0,De toutes nos forces,Drama,2014
0.35643600000000003,65000000,0,Proof of Life,Romance,2000
0.247092,0,0,It's Alive,Horror,1974
0.451287,0,0,Arthur Newman,Drama,2012
0.39018800000000003,0,0,The Girl King,Drama,2015
0.422393,7000000,13818181,House of the Dead,Horror,2003
1.999054,35000000,116980662,Warm Bodies,Comedy,2013
0.54656,75000000,36754634,Titan A.E.,Family,2000
0.20721599999999998,0,0,Good Neighbours,Thriller,2011
2.248239,80000000,280000000,Batman Returns,Crime,1992
0.47151000000000004,5000000,0,End Game,Thriller,2006
0.41476499999999994,0,15705007,Enigma,War,2001
2.976436,135000000,368871007,Home,Family,2015
0.632691,0,0,The Omega Man,Science Fiction,1971
0.133455,0,0,CQ,Comedy,2001
0.956715,0,0,The Pink Panther,Family,2006
0.08424,8000000,382267,First Snow,Drama,2006
0.457089,0,0,The Mule,Comedy,2014
0.142486,18000000,476684675,Home Alone,Family,1990
0.18825799999999998,19000000,0,River's Edge,Drama,1987
0.363923,6000000,1193062,Cool as Ice,Music,1991
1.307058,17000000,125586134,I Know What You Did Last Summer,Mystery,1997
0.225194,0,0,Gone in 60 Seconds,Crime,1974
0.608302,20000000,0,Georgia Rule,Romance,2007
0.265664,4000000,9797098,Bad Dreams,Horror,1988
0.291458,6000000,0,One in the Chamber,Thriller,2012
0.266926,0,0,Viva Las Vegas,Music,1964
0.14611,65000000,0,Lucky Numbers,Comedy,2000
0.551245,30000000,0,Hoodlum,Crime,1997
0.032936,0,0,Coonskin,Comedy,1975
1.28293,27000000,96900000,Star Trek VI: The Undiscovered Country,Thriller,1991
0.512053,10000000,0,Captain America,War,1990
0.12159400000000001,0,28281,The Nightmare,Documentary,2015
0.79295,12000000,10289,Chaos,Action,2005
0.094098,18000000,9697739,SpaceCamp,Adventure,1986
0.6255310000000001,0,0,La luna,Family,2011
0.17388900000000002,8500000,0,Swimfan,Drama,2002
1.713611,150000000,287594577,Bee Movie,Comedy,2007
0.317925,4000000,12121618,Shaft,Action,1971
0.7563850000000001,60000000,122233971,Invictus,History,2009
0.420933,1500000,0,Young People Fucking,Drama,2007
0.10326800000000001,0,0,Wake Wood,Drama,2011
1.3317,195000000,197687603,Jack the Giant Slayer,Action,2013
0.263047,35000000,23562716,Oscar,Thriller,1991
0.09377100000000001,0,0,A Murder of Crows,Crime,1998
2.361367,66000000,99318987,Hellboy,Action,2004
1.0084739999999999,12000000,0,Il racconto dei racconti,Fantasy,2015
0.094935,0,0,The Prize,Mystery,1963
0.733587,169000,18564702,Keeping Mum,Comedy,2005
0.31185799999999997,0,8988731,Deadly Friend,Mystery,1986
1.169815,26000000,29657751,The Raven,Thriller,2012
0.35186999999999996,0,0,Find Me Guilty,Action,2006
0.147843,0,0,Great Balls of Fire!,Drama,1989
0.131175,0,0,Mischief Night,Horror,2013
0.9640040000000001,40000000,58662452,Honey I Blew Up the Kid,Science Fiction,1992
1.353504,19000000,25836616,From Dusk Till Dawn,Thriller,1996
1.0755700000000001,25000000,86175291,Pain & Gain,Crime,2013
0.14844200000000002,3167000,0,Essential Killing,War,2010
1.025158,60000000,165333180,The Scorpion King,Action,2002
0.772494,113,115103979,"The Karate Kid, Part II",Adventure,1986
0.140428,0,0,Poupoupidou,Mystery,2011
0.17896700000000001,0,0,Carry On Up the Jungle,Comedy,1970
3.145562,80000000,660940780,Ice Age: The Meltdown,Comedy,2006
0.951117,0,46264384,Miracle on 34th Street,Drama,1994
0.5492060000000001,0,13200000,Jesus Christ Superstar,Music,1973
0.6300680000000001,20000000,22942221,Armored,Drama,2009
0.567972,0,0,The Seeker: The Dark Is Rising,Fantasy,2007
0.23278000000000001,0,0,Avenging Angelo,Crime,2002
0.36244,0,0,Your Friend the Rat,Adventure,2007
0.663515,0,51854875,The Odd Life of Timothy Green,Fantasy,2012
0.114996,0,0,Forget Paris,Romance,1995
2.245241,155000000,415686217,The Chronicles of Narnia: The Voyage of the Dawn Treader,Family,2010
0.664636,46000000,107196498,Shaft,Action,2000
1.5450549999999998,50000000,97437106,The Book of Life,Adventure,2014
0.515547,0,0,Redline,Thriller,2009
1.800286,150000000,624029371,Hancock,Action,2008
0.180029,42000000,0,BrÃ¼no,Comedy,2009
1.205338,40000000,60965854,Colombiana,Thriller,2011
1.162695,3600000,49800000,Leaving Las Vegas,Romance,1995
1.120442,15000,193355800,Paranormal Activity,Horror,2007
1.052176,105000000,115772733,The Chronicles of Riddick,Action,2004
0.964707,125687,0,Europa Report,Thriller,2013
1.014673,0,0,Echoes,Horror,2014
0.135765,0,0,Get a Horse!,Family,2013
0.737768,35000000,68915888,Guess Who,Comedy,2005
0.521073,0,0,Needful Things,Thriller,1993
0.48393100000000006,11000000,2807854,Return to the Blue Lagoon,Romance,1991
0.34202,0,0,La tourneuse de pages,Music,2006
0.38455700000000004,300000,0,Horror Express,Horror,1972
1.794214,50000000,144492830,I Am Number Four,Adventure,2011
0.42443000000000003,0,0,Scrooge,Family,1970
0.7967609999999999,40000000,60462347,Ninja Assassin,Action,2009
0.850476,40000000,12206028,Whiteout,Crime,2009
0.5458430000000001,5100000,0,Somewhere in Time,Drama,1980
0.932529,21800000,0,The Experiment,Drama,2010
1.384508,0,1171559,Black Sea,Adventure,2014
2.103532,7000000,0,AutÃ³mata,Thriller,2014
0.23842199999999997,0,0,Quigley Down Under,Western,1990
0.39084800000000003,45000000,38058335,The Producers,Music,2005
1.221476,0,0,Death Becomes Her,Fantasy,1992
0.076717,0,0,Interior. Leather Bar.,Drama,2013
1.428302,25000000,156822020,Mystic River,Mystery,2003
0.521522,4000000,0,Julia X,Horror,2011
0.10490799999999999,76000000,35134820,The Adventures of Rocky & Bullwinkle,Action,2000
0.981049,98000000,18517322,Cutthroat Island,Action,1995
0.226575,13000000,98441954,Justin Bieber: Never Say Never,Family,2011
0.472691,1,0,"Angus, Thongs and Perfect Snogging",Romance,2008
0.168025,0,0,Darling,Drama,1965
0.712793,0,0,Murder She Said,Crime,1961
0.226483,0,0,Madly Madagascar,Animation,2013
0.41562200000000005,0,0,Boy A,Drama,2007
0.490565,8000000,60378584,Monster,Crime,2003
0.49851,42000000,117575636,The Forgotten,Mystery,2004
1.152937,5800000,33395426,Planet of the Apes,Mystery,1968
0.642804,0,0,DuckTales: The Movie - Treasure of the Lost Lamp,Family,1990
0.210628,0,0,Fear Island,Horror,2009
0.9266139999999999,16000000,0,Zulu,Drama,2013
0.193323,0,104507,Results,Comedy,2015
0.24134,2700000,0,I Wanna Hold Your Hand,Comedy,1978
1.274645,42000000,24127895,Lord of War,Thriller,2005
0.63765,34000000,4217115,Detroit Rock City,Comedy,1999
0.208511,0,0,Society,Comedy,1989
0.44185399999999997,10000000,0,Until Death,Action,2007
1.9201560000000002,14500000,147298761,Romeo + Juliet,Romance,1996
0.6871970000000001,0,27281507,The Muppet Christmas Carol,Fantasy,1992
0.277769,24000000,21049053,The Wiz,Family,1978
2.2020869999999997,10000000,225933435,Good Will Hunting,Drama,1997
0.001372,0,0,The Invisible War,Documentary,2012
1.210966,30000000,16930884,88 Minutes,Mystery,2007
0.471278,35000000,0,Smilla's Sense of Snow,Thriller,1997
0.296065,8000000,0,Hidden 3D,Horror,2011
0.8771909999999999,22000000,13405595,Tenacious D in The Pick of Destiny,Comedy,2006
1.21451,255000000,89289910,The Lone Ranger,Adventure,2013
0.9309200000000001,130000000,150406466,Happy Feet Two,Comedy,2011
0.537708,0,0,A Knight in Camelot,Fantasy,1998
0.995618,0,40697761,Short Circuit,Science Fiction,1986
0.658866,40000000,205405498,JFK,Thriller,1991
1.769152,16000000,53478166,10 Things I Hate About You,Comedy,1999
0.793804,17000000,7314027,American Dreamz,Drama,2006
0.556095,35000000,11560806,The Order,Fantasy,2003
0.269455,0,20036737,Say Anything...,Drama,1989
0.14124,0,0,The Secret Garden,TV Movie,1987
1.9458939999999998,0,0,Tarzan,Animation,1999
0.49851,42000000,117575636,The Forgotten,Drama,2004
0.298124,75000000,42285169,Lady in the Water,Thriller,2006
0.468305,0,0,Branded,Science Fiction,2012
0.288071,13000000,8038508,Dead Ringers,Horror,1988
0.238102,0,0,Tekkon kinkurÃ®to,Adventure,2006
0.126685,0,0,Undead,Science Fiction,2003
0.160529,0,366377,The Oranges,Romance,2011
1.41459,50000000,122915111,Escape Plan,Thriller,2013
1.123404,35000000,126216940,L.A. Confidential,Drama,1997
1.691143,34000000,210300000,Moonraker,Action,1979
0.250209,0,0,The Lion Guard: Return of the Roar,TV Movie,2015
0.530375,0,30668,The Bay,Science Fiction,2012
0.5347810000000001,50000000,22944502,Domino,Crime,2005
0.274419,10000000,3193102,The Limey,Thriller,1999
1.9369619999999999,4000000,55675257,The Aristocats,Adventure,1970
0.36224,2550000,22812411,Missing in Action,Adventure,1984
0.112001,0,0,The Deep,Thriller,1977
0.9454290000000001,42000000,35402320,Original Sin,Drama,2001
0.777228,0,42039085,Dirty Rotten Scoundrels,Comedy,1988
0.532098,50000000,0,Shanghai,Drama,2010
0.6859770000000001,15000000,0,The Son of No One,Crime,2011
0.32702600000000004,12000000,0,A Little Trip to Heaven,Thriller,2005
0.08972000000000001,170000,0,Mum & Dad,Thriller,2008
0.51097,0,0,Chatroom,Thriller,2010
0.6541779999999999,0,0,Bobby,Drama,2006
0.309754,13500000,7060876,Quills,Drama,2000
0.413376,0,0,Candyman: Day of the Dead,Horror,1999
0.856916,15000000,9455232,Never Let Me Go,Drama,2010
0.540852,12000000,101332962,Heaven is for Real,Drama,2014
0.070257,0,0,Inuyasha: Kagami no Naka no MugenjÅ,Action,2002
0.245905,60000000,0,The Missing,Western,2003
0.219862,0,0,Almost Home,Animation,2014
0.193797,0,0,Bats,Horror,1999
0.571693,130000000,119269486,Sahara,Drama,2005
0.23959,0,0,Employee of the Month,Comedy,2004
0.213414,2500000,0,The Dentist,Thriller,1996
0.128085,0,0,Reality,Comedy,2012
0.8072010000000001,8000000,0,Terms of Endearment,Comedy,1983
0.385313,0,45000000,The Way We Were,Romance,1973
3.007018,132000000,373552094,Penguins of Madagascar,Adventure,2014
0.20503600000000002,50000000,82169884,Hannibal Rising,Thriller,2007
0.131149,0,0,Topkapi,Crime,1964
0.323009,0,0,Outlaw Prophet: Warren Jeffs,TV Movie,2014
0.577802,2600000,119500000,Blazing Saddles,Comedy,1974
0.193661,17000000,1569918,Veronica Guerin,Crime,2003
1.6530310000000001,100000000,250,Brother Bear,Animation,2003
0.114896,0,0,Halloweentown II: Kalabar's Revenge,Adventure,2001
0.41646000000000005,0,13145977,Greedy,Comedy,1994
0.29081999999999997,0,1697294,Song for Marion,Music,2012
0.369463,0,6637565,Black Moon Rising,Thriller,1986
0.38312399999999996,0,0,Victory,Action,1981
6.591277000000001,250000000,1081041287,The Dark Knight Rises,Action,2012
0.13356400000000002,0,0,Witless Protection,Adventure,2008
1.019152,50000000,90450008,Hairspray,Music,2007
0.917718,21000000,72417394,Diary of a Wimpy Kid: Rodrick Rules,Comedy,2011
0.5684,2000000,18344729,Sleeper,Comedy,1973
3.309196,12000000,56715371,2001: A Space Odyssey,Science Fiction,1968
1.769987,65000000,163442937,Unbroken,War,2014
0.001983,0,0,Paheli,Thriller,2005
0.341183,15000000,19853892,Altered States,Drama,1980
0.56021,0,0,The Taking of Deborah Logan,Thriller,2014
0.6450640000000001,18000000,382174,The Informers,Action,2008
13.112507,110000000,295238201,Insurgent,Science Fiction,2015
1.2328709999999998,6000000,254700832,Four Weddings and a Funeral,Romance,1994
1.294131,26000000,206678440,Philadelphia,Drama,1993
0.550709,0,6467348,Cave of Forgotten Dreams,Family,2010
2.463982,105000000,267045765,The Princess and the Frog,Music,2009
0.588821,35000000,84606030,J. Edgar,Drama,2011
0.288752,15000000,0,The Detonator,Thriller,2006
0.285353,20000000,18599102,Fired Up!,Comedy,2009
0.44464,18000000,11657385,Rock-A-Doodle,Music,1991
0.071965,0,12000000,Heyy Babyy,Comedy,2007
2.1287990000000003,150000000,335154643,Prince of Persia: The Sands of Time,Action,2010
2.476989,110000000,125537191,Ender's Game,Action,2013
2.141491,60000000,50549107,Jack Ryan: Shadow Recruit,Drama,2014
0.588087,825000,0,Cube Zero,Mystery,2004
0.15171300000000001,0,0,The Filth and the Fury,Music,2000
0.27066,0,0,Ninja: Shadow of a Tear,Action,2013
0.5197729999999999,0,0,A Grand Day Out,Family,1990
0.49394399999999994,0,100345,V/H/S,Horror,2012
0.697768,30000000,47126295,High Fidelity,Music,2000
0.33467800000000003,7000000,0,Lawn Dogs,Drama,1997
1.319947,55000000,9489829,Bullet to the Head,Crime,2013
1.778527,54000000,155010032,Blade II,Thriller,2002
0.254965,0,0,Sleepaway Camp II: Unhappy Campers,Horror,1988
0.684636,63000000,25052000,Wyatt Earp,Action,1994
1.46909,66000000,57777106,Killer Elite,Thriller,2011
1.6106200000000002,12500000,20416563,The Boy in the Striped Pyjamas,Drama,2008
0.45026400000000005,1000000,0,Silent Running,Adventure,1972
0.30035,0,0,The Hoarder,Thriller,2015
0.170775,0,0,The Darwin Awards,Romance,2006
1.628865,15000000,73326666,Beetlejuice,Fantasy,1988
0.1616,0,0,Emma,Comedy,1996
0.579673,0,0,Bionicle: Mask of Light,Action,2003
0.495519,0,1338365,Maps to the Stars,Drama,2014
0.437529,32000000,5914908,The Good German,Crime,2006
0.47135600000000005,0,0,The Escapist,Action,2008
1.4055879999999998,87000000,71073932,xXx: State of the Union,Adventure,2005
0.24279699999999999,75000000,29000000,The Out-of-Towners,Comedy,1999
0.538299,0,0,The Art of War II: Betrayal,Thriller,2008
0.0029219999999999997,5,0,Des Lendemains Qui Chantent,Comedy,2014
1.125831,40000000,357852395,The Karate Kid,Adventure,2010
0.284617,0,486021,Paranoid Park,Drama,2007
