brand,categories
186,3344.0
1260,3745.0
453,1862.0
1126,3901.0
186,3424.0
829,1772.0
402,300.0
737,3901.0
82,667.0
797,3902.0
1040,407.0
1036,NaN
703,3958.0
827,3444.0
1163,206.0
193,2615.0
287,2382.0
745,4158.0
20,585.0
127,536.0
768,2808.0
453,3902.0
1265,2866.0
1368,1854.0
649,2124.0
827,3901.0
213,3176.0
238,3818.0
958,3910.0
993,2470.0
219,1760.0
453,3783.0
824,3625.0
356,3625.0
1383,146.0
1260,236.0
829,2209.0
194,2325.0
827,136.0
1222,3591.0
453,2927.0
1025,192.0
701,667.0
82,218.0
1383,691.0
319,1176.0
1201,2104.0
1180,1628.0
1442,925.0
1222,794.0
618,3914.0
1040,3254.0
504,3551.0
356,3659.0
793,3916.0
1058,3625.0
1445,3809.0
1368,1063.0
241,2001.0
1280,3911.0
73,2116.0
484,2833.0
388,2115.0
386,2632.0
580,3905.0
1355,994.0
1023,1578.0
1349,1560.0
358,2035.0
782,2906.0
286,563.0
449,1775.0
378,3848.0
1390,2569.0
618,3920.0
672,300.0
1111,1560.0
274,NaN
361,1701.0
552,NaN
238,3818.0
799,3625.0
993,434.0
765,1793.0
911,1659.0
618,1627.0
618,3914.0
1122,3254.0
342,1053.0
704,3604.0
284,2722.0
1111,1980.0
334,846.0
716,3318.0
617,1454.0
623,2995.0
342,NaN
157,407.0
672,2052.0
589,3262.0
453,281.0
1156,2002.0
361,3915.0
249,1085.0
378,2964.0
68,2075.0
1366,4039.0
1004,1807.0
594,2470.0
271,299.0
880,NaN
1316,2817.0
523,3497.0
772,2605.0
1496,2443.0
1030,4026.0
323,1835.0
577,74.0
366,3900.0
1368,862.0
1126,1792.0
1416,NaN
906,3905.0
771,1848.0
642,1373.0
772,3455.0
393,3900.0
388,3932.0
1366,3259.0
993,236.0
361,3587.0
539,1894.0
249,1091.0
880,NaN
998,2580.0
1433,2919.0
393,2048.0
177,191.0
449,2829.0
603,2890.0
302,1350.0
1065,3901.0
193,3910.0
1247,18.0
649,3613.0
757,3827.0
771,3910.0
1496,4020.0
170,74.0
441,644.0
323,3540.0
1111,760.0
347,47.0
438,3981.0
791,3916.0
632,3979.0
1321,2259.0
685,1490.0
322,NaN
879,3223.0
369,2528.0
174,3424.0
453,3901.0
479,1807.0
539,446.0
1077,3888.0
1383,1091.0
799,2995.0
929,3639.0
302,1555.0
1111,3900.0
1040,NaN
157,3902.0
906,3024.0
1111,3900.0
14,1998.0
703,1402.0
193,204.0
328,3900.0
243,3613.0
140,281.0
1080,3916.0
455,414.0
1368,3981.0
601,3351.0
632,4123.0
1126,1045.0
896,1979.0
322,3393.0
443,3913.0
267,732.0
441,3005.0
929,3561.0
194,68.0
77,3903.0
1383,1000.0
1121,3912.0
238,4091.0
258,1980.0
194,467.0
239,NaN
990,3867.0
811,NaN
53,3910.0
782,870.0
1058,2035.0
194,3900.0
996,3800.0
979,2209.0
822,1628.0
193,2869.0
322,NaN
580,2617.0
523,2325.0
1440,NaN
632,3979.0
1006,2459.0
617,1213.0
406,1091.0
1111,699.0
186,3900.0
622,NaN
378,2690.0
1105,1980.0
600,NaN
127,NaN
481,1091.0
484,2833.0
827,3914.0
25,2962.0
1355,2473.0
342,794.0
389,NaN
139,2470.0
1383,340.0
406,2422.0
1096,74.0
977,482.0
1388,3755.0
1130,2872.0
1111,NaN
362,3532.0
598,1807.0
6,2547.0
1222,3639.0
1025,3903.0
1466,1569.0
524,2226.0
791,2127.0
249,518.0
1039,3720.0
539,2005.0
238,2136.0
219,3278.0
367,667.0
574,1550.0
82,NaN
150,NaN
157,NaN
993,3176.0
1383,1389.0
231,274.0
564,3903.0
74,3168.0
926,12.0
618,1082.0
406,3091.0
1111,1934.0
1157,1772.0
481,2995.0
1383,2879.0
107,1772.0
1075,30.0
191,1425.0
249,1083.0
1500,3613.0
539,3909.0
994,2586.0
1201,956.0
772,1359.0
219,2062.0
933,2603.0
1282,3901.0
393,2048.0
450,3968.0
1040,1810.0
196,74.0
61,3906.0
617,4032.0
1232,2256.0
617,820.0
333,3910.0
1197,NaN
1496,3485.0
1500,4151.0
623,2716.0
8,3902.0
75,2136.0
539,732.0
68,179.0
1445,30.0
888,1513.0
544,3613.0
1445,3283.0
734,74.0
1467,3424.0
766,385.0
749,81.0
648,2119.0
969,3901.0
406,3229.0
1180,2470.0
1371,3901.0
748,3755.0
322,1589.0
624,3619.0
455,3900.0
240,4080.0
539,3924.0
1111,2470.0
680,NaN
703,2371.0
249,1085.0
158,2483.0
1496,4035.0
839,1462.0
6,3514.0
703,4164.0
1228,2967.0
15,3900.0
1246,NaN
194,4029.0
1265,2207.0
1384,3903.0
1039,3901.0
1040,2731.0
617,274.0
239,3838.0
356,1903.0
6,2977.0
6,3944.0
992,3506.0
539,987.0
1297,884.0
994,3224.0
335,NaN
703,2514.0
737,NaN
546,NaN
648,3901.0
314,973.0
1201,3936.0
18,3047.0
1445,1793.0
827,547.0
539,3450.0
841,1508.0
571,3909.0
481,3262.0
42,721.0
4,2801.0
157,1803.0
150,3457.0
173,2125.0
1036,1803.0
1239,3625.0
406,1772.0
1496,3024.0
1111,394.0
701,1807.0
771,146.0
82,189.0
402,3505.0
963,2091.0
193,1160.0
890,3910.0
199,3625.0
671,3654.0
194,1085.0
963,2304.0
810,3639.0
772,2995.0
61,1554.0
1410,1920.0
186,692.0
748,3900.0
1496,89.0
104,3901.0
225,3847.0
1090,1694.0
37,NaN
1006,3150.0
389,1040.0
258,2256.0
1180,48.0
775,3424.0
249,3910.0
1023,2833.0
388,3168.0
593,3901.0
847,3181.0
1410,274.0
325,545.0
523,2790.0
539,2615.0
193,1628.0
1291,3800.0
827,1980.0
42,178.0
337,1972.0
1445,3283.0
386,1085.0
1083,2055.0
1040,3900.0
741,3901.0
806,3454.0
810,3260.0
1184,2732.0
539,1000.0
150,NaN
393,2048.0
800,2780.0
325,3915.0
358,2693.0
1145,2518.0
996,1264.0
1151,581.0
1010,629.0
1383,3954.0
1324,2690.0
575,3755.0
408,1711.0
1222,2146.0
974,3400.0
1111,3138.0
178,3373.0
269,1518.0
1496,3652.0
615,1807.0
1163,NaN
347,2925.0
1201,1141.0
406,2125.0
322,1221.0
1433,747.0
1144,236.0
963,3916.0
1265,2866.0
1365,3991.0
1274,1807.0
1090,2011.0
430,2580.0
8,3903.0
62,NaN
473,3937.0
615,1402.0
1145,3143.0
280,855.0
287,2005.0
481,1505.0
703,30.0
580,536.0
1429,3915.0
911,3986.0
703,795.0
386,1851.0
196,3654.0
1324,1350.0
441,2091.0
1181,1604.0
615,3354.0
219,NaN
906,1980.0
259,1807.0
235,2079.0
72,1349.0
601,936.0
1490,3905.0
280,547.0
782,870.0
1065,2464.0
143,327.0
43,3047.0
239,NaN
389,3574.0
1383,1389.0
1368,2724.0
1366,3497.0
1324,991.0
748,3676.0
514,1955.0
827,4070.0
279,1505.0
193,3902.0
194,541.0
1180,2470.0
1023,1578.0
1111,2275.0
829,3373.0
580,3625.0
378,3668.0
406,2325.0
580,2769.0
1496,1980.0
1433,3936.0
1492,1807.0
827,2473.0
601,3823.0
82,1807.0
853,2830.0
642,3854.0
14,1505.0
768,1980.0
1054,300.0
194,1578.0
1037,NaN
1324,420.0
1246,NaN
1197,781.0
1111,2724.0
1308,3904.0
217,3902.0
1111,547.0
441,2091.0
897,NaN
140,3865.0
18,2259.0
325,2890.0
127,3514.0
569,3915.0
120,2335.0
358,2693.0
157,3199.0
267,450.0
460,1000.0
402,300.0
1492,1686.0
1500,1921.0
961,1800.0
627,NaN
1344,1490.0
1023,3211.0
887,3902.0
614,4236.0
19,3967.0
888,664.0
853,3254.0
1138,4048.0
193,3855.0
1445,2209.0
186,278.0
1122,3254.0
1470,4062.0
1180,3513.0
504,2472.0
718,862.0
127,218.0
1180,3900.0
206,NaN
1156,2136.0
970,851.0
649,3382.0
1023,491.0
406,3370.0
194,826.0
806,2787.0
632,3601.0
772,879.0
1090,2778.0
1496,2259.0
713,278.0
1111,3902.0
782,3903.0
827,300.0
378,169.0
791,3843.0
404,3915.0
257,NaN
908,3901.0
748,2422.0
1025,3338.0
1222,1138.0
770,1071.0
860,3902.0
1025,577.0
1401,3916.0
653,4070.0
1379,3483.0
1023,2790.0
411,2203.0
322,NaN
1338,3530.0
955,1218.0
1265,2653.0
712,1387.0
906,3639.0
408,871.0
1121,3949.0
279,2872.0
617,3078.0
82,236.0
1163,3874.0
1324,3224.0
1040,206.0
764,2226.0
806,2787.0
1036,1819.0
347,169.0
107,4071.0
617,1390.0
406,2345.0
1469,3867.0
1180,871.0
1445,2813.0
232,2738.0
944,2746.0
1338,3915.0
771,3901.0
150,1998.0
1025,3591.0
1385,1555.0
157,3901.0
194,1247.0
1126,1045.0
929,284.0
648,3911.0
322,3810.0
393,3905.0
449,3960.0
1218,NaN
771,3900.0
207,NaN
955,1800.0
127,3640.0
782,3916.0
430,3903.0
74,2473.0
186,1807.0
672,NaN
1090,163.0
1295,1694.0
933,1091.0
568,3905.0
888,2167.0
1058,2035.0
1151,1910.0
238,3818.0
50,4093.0
745,4115.0
255,3910.0
194,2995.0
1126,507.0
604,2136.0
844,NaN
1014,3903.0
1040,2162.0
772,3209.0
532,3911.0
18,4034.0
68,163.0
1045,299.0
1111,3524.0
617,385.0
18,56.0
279,1138.0
653,855.0
1025,3902.0
979,1816.0
643,3646.0
1282,1060.0
603,3625.0
771,178.0
389,3254.0
1180,2150.0
617,3924.0
564,1399.0
906,1263.0
219,NaN
153,2099.0
1401,646.0
194,3903.0
313,1868.0
962,276.0
256,399.0
400,715.0
269,4203.0
279,NaN
366,862.0
1496,2.0
194,1085.0
1371,303.0
386,1851.0
1260,2389.0
571,3908.0
649,4109.0
906,2550.0
897,NaN
479,3905.0
1425,3257.0
120,2335.0
853,2126.0
580,171.0
53,3595.0
1338,1980.0
580,1889.0
1111,2470.0
457,2229.0
1220,3948.0
1180,3915.0
618,3912.0
1126,1001.0
1201,3922.0
1058,2035.0
1371,2848.0
1401,388.0
1232,3837.0
5,NaN
784,NaN
238,163.0
274,1672.0
267,1868.0
52,614.0
150,NaN
181,2382.0
393,3915.0
6,3901.0
386,3520.0
1130,3914.0
107,1098.0
177,191.0
656,794.0
656,2091.0
1045,4008.0
1126,2175.0
1180,3900.0
853,3873.0
1156,3903.0
1368,3901.0
390,3965.0
184,3072.0
660,3497.0
929,111.0
514,2872.0
319,3143.0
1154,2995.0
974,3400.0
11,975.0
1365,2414.0
1145,2197.0
5,NaN
768,3900.0
1338,2942.0
1040,1405.0
797,3911.0
1383,1138.0
868,1000.0
564,3910.0
515,2632.0
539,1694.0
78,3224.0
1126,940.0
1316,2320.0
549,3254.0
829,4195.0
322,2995.0
1083,520.0
493,1800.0
772,12.0
389,1196.0
1371,1449.0
961,2591.0
238,3818.0
775,1184.0
4,60.0
16,NaN
1492,1308.0
1282,747.0
1445,2790.0
256,3981.0
455,3960.0
1184,2453.0
408,NaN
1433,3936.0
743,NaN
406,1889.0
1401,914.0
564,2136.0
1180,1138.0
249,1085.0
793,1628.0
1105,647.0
393,3905.0
150,3968.0
1277,3900.0
381,274.0
1355,2658.0
127,1708.0
829,2562.0
177,2929.0
322,1221.0
143,1176.0
6,2738.0
267,1129.0
847,1505.0
1324,3995.0
361,3985.0
410,1898.0
782,667.0
1025,2995.0
105,3613.0
580,925.0
964,3915.0
1025,2995.0
132,3548.0
1258,1066.0
802,3910.0
1023,668.0
386,1085.0
771,745.0
933,1601.0
393,2048.0
322,NaN
389,3005.0
1111,3680.0
400,4144.0
18,3173.0
55,1807.0
177,1533.0
906,3639.0
1180,871.0
1371,2178.0
727,NaN
267,450.0
1054,813.0
1126,3140.0
552,3195.0
1496,4033.0
455,3514.0
1201,218.0
361,3934.0
75,NaN
539,1796.0
993,3910.0
782,3916.0
514,464.0
888,3581.0
752,580.0
748,2961.0
253,NaN
1445,1529.0
1000,274.0
325,4249.0
280,3228.0
1383,74.0
601,4044.0
632,4123.0
539,1176.0
1337,1807.0
1180,3540.0
18,914.0
109,3024.0
132,3548.0
302,2840.0
453,995.0
1426,4144.0
1040,3822.0
1398,3906.0
1383,3910.0
1136,2979.0
504,3958.0
620,1628.0
1445,3913.0
406,830.0
20,562.0
52,3910.0
246,3254.0
648,3902.0
888,3281.0
147,3444.0
1500,2722.0
703,2389.0
771,1091.0
703,3935.0
1111,3910.0
1038,3901.0
322,2480.0
632,1920.0
734,3905.0
1383,1356.0
1247,18.0
163,3981.0
311,3518.0
1135,813.0
481,3902.0
9,326.0
993,3995.0
1184,2617.0
532,3901.0
648,3066.0
89,3264.0
771,879.0
27,NaN
406,3913.0
1383,2256.0
453,478.0
1201,1350.0
157,17.0
177,771.0
539,622.0
157,1803.0
744,3901.0
325,3915.0
1154,1091.0
322,1221.0
541,2612.0
273,NaN
1276,1390.0
8,3827.0
1436,189.0
765,890.0
615,2439.0
495,3228.0
362,3254.0
1125,2906.0
843,3901.0
361,147.0
1477,NaN
157,3587.0
1492,805.0
1324,2629.0
1125,2197.0
20,3914.0
879,2402.0
523,3639.0
322,160.0
251,NaN
527,146.0
165,3901.0
322,NaN
1469,767.0
473,1060.0
322,981.0
1338,274.0
771,1083.0
1248,1437.0
667,NaN
617,1454.0
369,1731.0
888,147.0
186,2125.0
1010,3593.0
564,3775.0
1025,2833.0
745,3503.0
933,2603.0
19,2011.0
617,3812.0
249,3262.0
1365,2843.0
389,3128.0
993,2873.0
229,1085.0
569,4106.0
317,2148.0
879,3223.0
604,2981.0
703,3959.0
968,2373.0
1371,1844.0
901,3910.0
724,202.0
186,2256.0
1429,3900.0
25,1365.0
406,308.0
782,648.0
1513,2136.0
342,2738.0
987,421.0
611,NaN
1371,3914.0
386,3638.0
617,2826.0
1065,3900.0
541,3668.0
671,390.0
43,3499.0
449,3028.0
1065,820.0
888,74.0
1074,3949.0
552,178.0
82,1807.0
653,3909.0
1054,1505.0
829,3653.0
772,3577.0
322,1984.0
603,2473.0
993,2690.0
1180,3281.0
1023,1578.0
1023,870.0
793,1800.0
398,1807.0
157,3636.0
322,1922.0
1163,3874.0
630,1705.0
127,3047.0
1371,712.0
1429,1124.0
1396,1073.0
695,1037.0
601,3915.0
1023,386.0
177,3502.0
325,3867.0
127,3268.0
325,3915.0
1061,2700.0
1004,3601.0
552,3912.0
393,2469.0
1201,3936.0
449,3170.0
1023,702.0
1383,2360.0
1055,3901.0
810,328.0
1383,3424.0
879,3903.0
1445,3809.0
406,3704.0
593,1467.0
322,3078.0
1300,3259.0
406,3704.0
314,2773.0
961,2255.0
1023,1083.0
4,NaN
89,3264.0
1496,945.0
77,3613.0
1368,1391.0
1040,397.0
615,2817.0
481,1083.0
902,1411.0
199,3140.0
910,1726.0
1371,2203.0
249,2032.0
771,2005.0
75,2136.0
806,1602.0
322,3810.0
1265,3464.0
569,3900.0
745,1973.0
393,1333.0
450,1772.0
314,2451.0
340,3745.0
1078,NaN
1416,3900.0
898,1069.0
748,3639.0
360,2995.0
449,3901.0
349,NaN
1222,2667.0
539,993.0
393,3720.0
1135,4040.0
206,3755.0
393,1518.0
1342,2553.0
453,281.0
1111,1467.0
1163,3625.0
1023,1855.0
1126,803.0
1383,1138.0
147,327.0
618,109.0
620,1164.0
791,277.0
974,3315.0
850,2470.0
1318,2973.0
1379,3228.0
406,870.0
703,3766.0
622,NaN
147,2848.0
1200,2643.0
206,2197.0
649,2320.0
571,4100.0
89,76.0
1010,955.0
410,701.0
325,3901.0
748,579.0
302,3082.0
369,1426.0
829,2470.0
1496,2797.0
632,3903.0
955,3902.0
147,1920.0
931,424.0
1368,3024.0
615,3570.0
1126,2175.0
907,3903.0
822,2624.0
157,4072.0
643,955.0
1280,3911.0
452,3005.0
389,1343.0
317,2899.0
406,3704.0
911,3900.0
580,2367.0
1058,NaN
793,1015.0
186,1626.0
539,2203.0
1087,2049.0
150,1505.0
453,2927.0
643,1138.0
552,NaN
400,4190.0
615,2275.0
388,2115.0
389,NaN
430,3903.0
653,3909.0
1107,2470.0
521,1803.0
1410,2658.0
1058,2473.0
933,3262.0
514,609.0
860,2091.0
186,846.0
406,74.0
150,3254.0
587,NaN
1429,803.0
1338,1210.0
1126,2175.0
564,3910.0
868,3901.0
504,4022.0
322,NaN
748,2961.0
772,2833.0
574,1550.0
279,1708.0
1383,74.0
539,4068.0
342,2612.0
1492,2938.0
1126,3029.0
1180,3915.0
926,1126.0
206,4028.0
1445,2209.0
43,3936.0
1126,3913.0
1232,1157.0
735,3107.0
319,3143.0
998,2252.0
400,1402.0
1040,3981.0
1383,3639.0
703,1681.0
442,3744.0
737,300.0
827,3775.0
772,3229.0
1232,2125.0
1163,711.0
539,3157.0
941,4023.0
1222,2667.0
322,981.0
1006,3901.0
238,3604.0
400,574.0
1383,1000.0
1256,300.0
406,1789.0
406,1138.0
325,3914.0
205,3407.0
1126,1358.0
632,4123.0
77,1772.0
98,2995.0
1156,2136.0
369,3907.0
748,3902.0
771,2790.0
772,3455.0
157,3981.0
193,184.0
455,NaN
775,3013.0
325,3625.0
748,4255.0
225,2797.0
564,3042.0
271,364.0
1496,NaN
378,2983.0
782,3424.0
1015,NaN
660,4117.0
1368,4172.0
1111,3902.0
219,3278.0
552,3024.0
366,862.0
194,2833.0
1416,NaN
765,188.0
75,NaN
765,3902.0
1383,3903.0
453,2718.0
691,3775.0
6,3268.0
921,152.0
1222,2870.0
1433,3902.0
1195,3901.0
147,1775.0
704,394.0
504,2591.0
186,1474.0
962,3900.0
1248,3307.0
319,3240.0
1030,2995.0
676,1998.0
406,1772.0
1496,2897.0
249,3910.0
1383,691.0
526,NaN
1295,NaN
1445,2829.0
322,1221.0
993,2690.0
269,3929.0
19,4031.0
1065,820.0
617,3043.0
792,2786.0
1037,3911.0
539,3924.0
601,3351.0
1156,3903.0
1324,3453.0
325,74.0
765,2312.0
1301,2402.0
20,3259.0
1180,3575.0
1111,785.0
1079,300.0
1025,NaN
1111,4028.0
1293,3911.0
888,3953.0
362,3254.0
502,NaN
1180,2470.0
481,3900.0
406,1467.0
829,2624.0
1237,3908.0
648,3900.0
1368,1537.0
1295,3195.0
194,4063.0
441,3090.0
120,3502.0
1163,2561.0
1388,3308.0
219,4115.0
793,2312.0
433,1170.0
1371,2872.0
829,2341.0
525,2197.0
1282,3625.0
632,921.0
587,3953.0
1295,NaN
193,2420.0
564,3688.0
1094,236.0
539,3595.0
970,4014.0
274,NaN
1388,1889.0
1038,2528.0
342,585.0
455,545.0
127,3693.0
1325,3360.0
449,2971.0
514,803.0
246,3179.0
322,NaN
906,178.0
748,2961.0
443,482.0
258,545.0
1445,3444.0
1445,1157.0
993,3903.0
43,3946.0
1207,921.0
703,3766.0
1066,NaN
225,3625.0
604,1729.0
810,3260.0
5,975.0
484,3903.0
1058,1807.0
1315,580.0
748,2961.0
1368,3146.0
194,3595.0
821,3229.0
342,1029.0
1135,3867.0
615,2389.0
186,3042.0
1366,NaN
1163,2005.0
963,3903.0
157,3981.0
961,4043.0
958,473.0
1232,3625.0
410,3224.0
793,1262.0
1371,2470.0
1111,3680.0
1040,1779.0
6,3946.0
571,3909.0
745,3443.0
1201,3986.0
406,3704.0
933,3902.0
1039,NaN
193,3459.0
737,NaN
1371,3912.0
649,3903.0
935,1921.0
938,274.0
494,2079.0
1368,394.0
238,1222.0
1324,3224.0
378,41.0
140,1114.0
320,2032.0
1368,3263.0
580,807.0
1058,3688.0
752,NaN
1368,862.0
842,3916.0
1248,3905.0
18,3901.0
748,308.0
392,3910.0
251,3625.0
1058,1010.0
772,2032.0
249,2867.0
110,846.0
716,163.0
504,855.0
688,4201.0
822,1064.0
378,30.0
1368,4056.0
1366,2834.0
620,146.0
1222,3424.0
887,3902.0
1040,2195.0
1445,3267.0
1508,NaN
1366,2834.0
799,3934.0
9,2962.0
18,2316.0
1383,1627.0
643,4074.0
632,3393.0
325,3867.0
147,218.0
1111,2706.0
1156,NaN
267,3903.0
1163,2881.0
1391,3957.0
1125,574.0
325,394.0
618,3213.0
174,1794.0
322,1221.0
1126,2091.0
1396,3595.0
209,2872.0
703,1330.0
400,3268.0
1383,2995.0
1349,NaN
322,NaN
194,1889.0
601,146.0
853,1063.0
1445,3373.0
648,2366.0
703,4140.0
150,NaN
704,1638.0
523,1000.0
929,2605.0
848,1744.0
791,3902.0
20,2995.0
249,1694.0
323,2091.0
1023,1097.0
157,2567.0
1011,246.0
127,1920.0
1037,2711.0
627,1630.0
406,3704.0
1111,622.0
279,1635.0
1201,1680.0
1038,3902.0
1388,356.0
18,2612.0
389,3981.0
157,4201.0
1025,3901.0
1449,2178.0
77,601.0
362,NaN
782,3424.0
840,2897.0
1407,2567.0
1355,2894.0
1113,3911.0
1222,3910.0
1295,163.0
82,NaN
386,1578.0
829,74.0
1282,3935.0
322,NaN
810,3755.0
745,777.0
643,2797.0
1401,2464.0
205,3407.0
1247,277.0
1111,785.0
974,2591.0
1260,1000.0
1265,1844.0
1248,813.0
632,3810.0
793,1800.0
1126,3157.0
150,NaN
34,4016.0
410,3224.0
157,NaN
91,1807.0
139,3745.0
748,767.0
162,146.0
775,74.0
218,NaN
406,1770.0
408,3910.0
317,1639.0
186,3949.0
-1,1060.0
263,2096.0
1383,1356.0
194,3604.0
1111,3143.0
1177,3654.0
1383,2360.0
174,1405.0
564,1399.0
1040,166.0
20,1000.0
806,NaN
1274,3915.0
908,921.0
615,2658.0
5,3903.0
1180,1638.0
1111,3228.0
703,3935.0
1324,2580.0
771,635.0
1180,1889.0
406,3639.0
366,862.0
1016,2628.0
1282,3935.0
386,1085.0
238,3818.0
1010,870.0
516,3901.0
580,2193.0
771,3901.0
367,156.0
771,2995.0
1338,914.0
237,3545.0
574,3334.0
632,3063.0
1277,NaN
703,1003.0
1356,1366.0
839,1524.0
771,3566.0
974,1847.0
1300,3941.0
1145,2629.0
269,3905.0
617,274.0
322,1922.0
601,3421.0
580,2733.0
249,2833.0
1388,3907.0
571,3834.0
6,1395.0
752,813.0
1496,2389.0
1383,3424.0
1445,1974.0
18,3079.0
219,3913.0
1023,2833.0
1410,385.0
249,501.0
325,978.0
1410,1911.0
322,2480.0
600,3903.0
406,1390.0
479,3901.0
5,NaN
993,2256.0
569,3902.0
771,3901.0
441,2354.0
601,1807.0
408,2919.0
806,3254.0
1371,450.0
1056,3900.0
1023,2058.0
322,2480.0
389,536.0
1288,2580.0
239,NaN
564,2136.0
532,4063.0
552,3436.0
653,1807.0
1368,862.0
37,524.0
1295,1749.0
140,2675.0
1125,137.0
1126,3900.0
551,NaN
1180,1033.0
444,444.0
267,3900.0
748,3639.0
1130,3230.0
1337,712.0
1193,2872.0
449,1479.0
150,NaN
485,2995.0
1248,1807.0
1121,667.0
813,NaN
671,2005.0
322,NaN
369,2422.0
1094,3900.0
580,394.0
340,74.0
1415,3900.0
1383,3510.0
618,3200.0
703,3499.0
569,1060.0
604,3925.0
1309,2872.0
745,807.0
193,3977.0
186,3957.0
238,3251.0
1445,2813.0
322,3810.0
393,2048.0
748,2737.0
193,3254.0
193,3910.0
366,3267.0
1065,1390.0
853,1966.0
193,3900.0
143,NaN
1484,3259.0
107,4071.0
1010,3580.0
539,1760.0
174,2869.0
1222,3911.0
455,2888.0
926,757.0
598,2756.0
1500,3484.0
552,178.0
1206,3911.0
623,1708.0
1180,1482.0
571,4011.0
632,1760.0
977,3099.0
1025,1843.0
887,146.0
694,NaN
164,2334.0
703,178.0
453,2927.0
1040,3204.0
1277,1920.0
219,2253.0
473,3944.0
1359,3625.0
138,3907.0
1023,655.0
249,2781.0
1156,1807.0
43,3051.0
772,3017.0
18,2670.0
406,3229.0
267,1703.0
1445,3268.0
82,926.0
1436,3903.0
389,2930.0
827,3902.0
1401,1980.0
600,NaN
194,1085.0
1280,3911.0
82,NaN
1023,2032.0
703,3538.0
648,3902.0
322,2480.0
6,3920.0
1222,2667.0
443,3903.0
402,1920.0
1295,163.0
288,390.0
1126,2813.0
958,473.0
791,3914.0
933,2357.0
1445,3913.0
18,2270.0
523,806.0
1509,3453.0
1090,163.0
73,3224.0
171,4109.0
933,3107.0
186,813.0
1180,4227.0
199,2389.0
769,3424.0
18,1763.0
783,3901.0
898,1800.0
737,NaN
325,3138.0
539,1844.0
46,2097.0
5,4107.0
1111,3680.0
186,1793.0
1383,3444.0
765,3653.0
325,977.0
20,1000.0
888,645.0
1445,2556.0
1445,2209.0
481,3024.0
206,3968.0
827,2658.0
1127,1807.0
844,2464.0
1383,1088.0
322,NaN
1163,3587.0
127,2547.0
1111,1215.0
1469,3238.0
1445,1657.0
1180,2848.0
393,1766.0
392,648.0
279,3017.0
408,2256.0
618,3268.0
25,3911.0
1192,807.0
962,NaN
406,3370.0
1410,1807.0
681,3775.0
194,3444.0
1278,3938.0
481,3910.0
1040,323.0
1058,862.0
1090,936.0
539,888.0
4,NaN
782,3916.0
782,1889.0
1445,605.0
558,4115.0
325,669.0
238,3930.0
1180,2203.0
1090,2778.0
514,4008.0
1247,18.0
1287,3109.0
1144,2716.0
18,2316.0
1401,1418.0
157,3199.0
829,2710.0
617,2176.0
890,261.0
888,2320.0
1145,1807.0
557,3940.0
71,2578.0
887,3903.0
1438,NaN
342,3740.0
1335,3224.0
1091,3240.0
238,557.0
15,407.0
1193,1807.0
772,3913.0
169,3591.0
1265,1844.0
514,2062.0
193,3902.0
817,3970.0
632,3933.0
193,3532.0
771,1138.0
589,1138.0
186,3901.0
6,279.0
378,3453.0
933,2357.0
1010,1748.0
322,NaN
748,3139.0
539,1337.0
322,NaN
1469,3107.0
801,3903.0
1023,1085.0
462,281.0
649,3900.0
888,2062.0
322,1984.0
782,1229.0
1324,3453.0
150,216.0
258,1032.0
1247,2943.0
40,2209.0
1111,3543.0
1040,3900.0
194,1085.0
479,3903.0
1113,1560.0
1065,1390.0
618,1711.0
1355,274.0
882,2209.0
195,2790.0
617,1740.0
1056,1930.0
1366,NaN
319,2207.0
1180,3268.0
610,1920.0
378,701.0
958,862.0
827,614.0
514,3170.0
1324,2690.0
274,NaN
1056,1167.0
1366,2834.0
193,3855.0
618,3668.0
580,4192.0
120,2833.0
194,2550.0
406,3587.0
1201,3914.0
994,3224.0
358,2693.0
993,3307.0
1445,3604.0
510,855.0
1040,1779.0
302,2029.0
322,2480.0
219,4100.0
569,777.0
1298,1803.0
65,3902.0
240,1854.0
393,738.0
771,1209.0
322,2480.0
847,3181.0
968,3416.0
1135,3908.0
1383,3625.0
703,3910.0
105,3020.0
933,3957.0
1023,3470.0
1023,1097.0
799,1091.0
484,3902.0
186,3915.0
539,1772.0
1306,2690.0
597,1731.0
322,2322.0
1282,2104.0
748,3900.0
453,3783.0
1492,3042.0
249,1296.0
1297,884.0
514,1539.0
981,3138.0
993,2808.0
157,1341.0
389,3729.0
1265,849.0
618,3514.0
1127,480.0
1496,NaN
571,274.0
322,3810.0
1508,2313.0
703,90.0
1276,813.0
971,3558.0
1038,3900.0
150,NaN
772,1855.0
53,3901.0
1090,163.0
274,NaN
671,3755.0
1130,237.0
571,2389.0
251,178.0
249,3600.0
939,3254.0
135,4035.0
1368,3468.0
847,218.0
532,3911.0
771,3575.0
186,1070.0
1433,2919.0
1267,NaN
322,1440.0
1111,81.0
1141,3916.0
164,3654.0
123,1573.0
580,3086.0
599,1910.0
278,3267.0
6,2437.0
961,1436.0
1371,1991.0
745,1350.0
1445,990.0
89,2521.0
1025,146.0
135,614.0
147,3688.0
4,NaN
1010,1228.0
775,3424.0
598,NaN
1379,2582.0
1091,1176.0
453,478.0
322,2300.0
642,2570.0
1366,2834.0
744,3901.0
580,156.0
177,3916.0
907,3345.0
239,NaN
453,2927.0
287,74.0
147,2848.0
127,2738.0
266,1998.0
194,400.0
1222,568.0
1416,344.0
704,2403.0
1161,2995.0
