Index,popularity,budget,revenue,original_title,release_year,genres
1075,0.239862,0,0,Bang Bang,2014,"Action, Thriller, Romance, Adventure"
1076,0.23712600000000003,0,0,TEKKEN: A Man Called X,2014,Action
1077,0.342044,0,0,Houdini,2014,"History, TV Movie"
1078,0.23281999999999997,0,0,7 Minutes,2014,"Thriller, Crime, Drama"
1079,0.23236500000000002,0,0,De toutes nos forces,2014,Drama
1080,0.23224099999999998,0,0,Life Itself,2014,Documentary
1081,0.23157800000000003,0,8265,Life Partners,2014,"Comedy, Romance"
1083,0.22992600000000002,0,0,Late Phases,2014,"Horror, Thriller"
1084,0.22849499999999998,0,0,10.000 KM,2014,"Drama, Romance, Comedy"
1085,0.227613,0,0,Mockingbird,2014,Horror
1086,0.32145300000000004,7000000,0,A Good Man,2014,Action
1087,0.226863,0,0,Fort Bliss,2014,"War, Drama"
1089,0.129935,0,1156000,Where Hope Grows,2014,Drama
1090,0.43327299999999996,0,0,The Well,2014,"Horror, Action, Thriller"
1092,0.34522600000000003,0,28208,"Like Sunday, Like Rain",2014,"Drama, Music"
1094,0.22156399999999998,0,0,Little Accidents,2014,Drama
1095,0.253943,0,0,Supermensch: The Legend of Shep Gordon,2014,Documentary
1096,0.22006399999999998,0,0,The Internet's Own Boy: The Story of Aaron Swartz,2014,Documentary
1097,0.219862,0,0,Almost Home,2014,Science Fiction
1099,0.217873,6000000,0,El Inventor de Juegos,2014,Family
1100,0.217415,0,0,Petals on the Wind,2014,"Thriller, TV Movie, Romance, Drama"
1101,0.21533000000000002,0,0,Iron Man & Captain America: Heroes United,2014,"Adventure, Action, Animation"
1102,0.21284099999999997,0,0,Preservation,2014,"Thriller, Horror"
1104,0.21179099999999998,0,0,Virunga,2014,"Documentary, War"
1105,0.210808,0,0,Interstellar: Nolan's Odyssey,2014,Documentary
1106,0.209046,0,0,American Muscle,2014,Action
1108,0.208431,0,0,Jacky au royaume des filles,2014,Comedy
1109,0.492782,0,0,Alien Abduction,2014,"Horror, Science Fiction, Thriller"
1111,0.203043,0,0,The Frame,2014,"Science Fiction, Drama"
1112,0.202776,0,0,Batman: Strange Days,2014,Action
1113,0.202449,0,0,Boys of Abu Ghraib,2014,"Drama, War, Thriller"
1114,0.20162,0,0,Born to Race: Fast Track,2014,Action
1115,0.201445,0,0,The Falling,2014,"Thriller, Drama"
1116,0.222714,0,0,Poker Night,2014,"Crime, Action, Thriller"
1117,0.199012,0,0,I Am Santa Claus,2014,Drama
1119,0.19733599999999998,0,0,Creep,2014,"Horror, Thriller"
1120,0.376205,12000000,0,The Identical,2014,Drama
1121,0.56672,2000000,0,Miss Meadows,2014,Drama
1122,0.196408,0,0,Supremacy,2014,"Drama, Crime"
1124,0.194413,4000000,0,The Outsider,2014,"Action, Crime, Drama, Mystery, Thriller"
1126,0.193689,0,0,Squatters,2014,Drama
1128,0.370212,0,0,Bird People,2014,"Fantasy, Romance, Drama"
1129,0.310285,0,0,Ribbit,2014,"Animation, Adventure, Family, Comedy"
1130,0.191091,0,0,How to Build a Better Boy,2014,Science Fiction
1131,0.19104000000000002,8000000,53086,Aloft,2014,Drama
1132,0.189201,0,0,Jarhead 2: Field of Fire,2014,"Action, War"
1133,0.18826400000000001,0,0,Survivor,2014,Science Fiction
1134,0.08329500000000001,0,0,Seal Team Eight: Behind Enemy Lines,2014,"War, Action, Drama"
1135,0.186933,950000,0,Ask Me Anything,2014,"Thriller, Mystery"
1136,0.131462,0,0,Suburban Gothic,2014,"Comedy, Horror"
1137,0.186159,0,0,Welcome to New York,2014,Drama
1138,0.18545,0,0,An Honest Liar,2014,"Comedy, History"
1139,0.184506,6000000,0,Heavenly Sword,2014,"Fantasy, Adventure, Action, Animation"
1140,0.184395,0,0,JLA Adventures: Trapped in Time,2014,"Action, Science Fiction"
1141,0.183417,18,0,Enchanted Kingdom,2014,Documentary
1142,0.182975,6900000,0,Kristy,2014,Horror
1143,0.182618,0,0,I Am Soldier,2014,"Action, Thriller"
1144,0.181227,0,0,Desert Dancer,2014,Drama
1145,0.18041,0,0,See No Evil 2,2014,Horror
1146,0.18013900000000002,0,0,Queen and Country,2014,Drama
1147,0.18013099999999999,0,0,Goodbye to All That,2014,Comedy
1148,0.179072,0,0,Northern Soul,2014,Music
1149,0.178898,0,0,Doctor Who: Last Christmas,2014,"Adventure, Science Fiction, Fantasy, Drama"
1150,0.177674,0,0,Lilting,2014,Drama
1153,0.175793,0,0,Valley Uprising,2014,"Adventure, Documentary"
1155,0.281505,0,0,In My Dreams,2014,"Fantasy, Drama, Romance"
1156,0.24077600000000002,0,2710,Julia,2014,Horror
1157,0.23759,0,0,Perfect Sisters,2014,"Crime, Drama"
1158,0.169396,0,0,Ironclad 2: Battle for Blood,2014,Adventure
1159,0.168968,0,0,Jackass Presents: Bad Grandpa .5,2014,Comedy
1160,0.167827,0,0,Dark Was the Night,2014,"Thriller, Horror"
1161,0.16708399999999998,0,0,Asthma,2014,Romance
1163,0.166098,0,0,Street Fighter: Assassin's Fist,2014,Action
1164,0.165741,0,0,Jamie Marks Is Dead,2014,Drama
1165,0.16369,0,0,The Device,2014,"Science Fiction, Horror"
1166,0.16367400000000001,0,0,WolfCop,2014,"Horror, Comedy"
1167,0.163367,0,0,At the Devil's Door,2014,Horror
1169,0.161591,0,0,Kelly & Cal,2014,Drama
1171,0.16084,0,1169603,The Remaining,2014,"Horror, Thriller"
1172,0.110411,0,0,Apocalypse Pompeii,2014,"Action, Adventure"
1175,0.156677,0,0,Low Down,2014,"Music, Drama"
1177,0.15304700000000002,0,0,JohnnyExpress,2014,Science Fiction
1178,0.151929,0,0,Sharktopus vs Pteracuda,2014,"Adventure, Action, Science Fiction"
1182,0.145525,0,0,The Road Within,2014,"Drama, Comedy"
1184,0.087132,0,0,Dans la cour,2014,"Comedy, Drama"
1186,0.14088299999999998,0,0,Red Army,2014,Documentary
1187,0.140245,0,0,Whitey: United States of America v. James J. Bulger,2014,"Documentary, Crime"
1188,0.093198,500000,0,The Living,2014,Thriller
1189,0.138246,0,0,Rosewater,2014,Drama
1191,0.137202,0,0,ç­‰ä¸€å€‹äººå’–å•¡,2014,Comedy
1192,0.26608699999999996,0,0,Two Men in Town,2014,Drama
1193,0.134767,0,0,Hyena,2014,"Crime, Drama"
1194,0.13276400000000002,0,0,Finders Keepers,2014,"Horror, Mystery, Thriller"
1196,0.140935,0,0,Elephant Song,2014,Drama
1198,0.130097,8000000,0,The Little Rascals Save the Day,2014,Comedy
1199,0.130077,0,0,Nowhere Safe,2014,"Drama, TV Movie"
1201,0.126283,0,0,Animal,2014,"Horror, Thriller"
1202,0.12468499999999999,0,0,We'll Never Have Paris,2014,"Romance, Comedy"
1204,0.11941500000000001,0,0,They Came Together,2014,Comedy
1205,0.11813699999999999,1400000,0,Jersey Shore Massacre,2014,"Horror, Comedy"
1206,0.11804400000000001,0,0,The Story of Frozen: Making a Disney Animated Classic,2014,Documentary
1207,0.117257,0,0,Inner Demons,2014,"Thriller, Horror"
1208,0.11619000000000002,117,0,Cowspiracy: The Sustainability Secret,2014,Documentary
1210,0.136026,0,0,Amira & Sam,2014,"Romance, Drama, Comedy"
1211,0.11264600000000001,18000000,0,Midnight Sun,2014,"Family, Adventure"
1212,0.110972,0,0,Grumpy Cat's Worst Christmas Ever,2014,"Comedy, Family"
1213,0.110266,0,0,The Hornet's Nest,2014,History
1214,0.109921,0,0,Viharsarok,2014,Drama
1216,0.109169,0,0,The Wedding Pact,2014,Romance
1217,0.10762100000000001,0,0,Over the Garden Wall,2014,"Adventure, Animation, Fantasy, Family"
1220,0.102977,16000000,0,The Cut,2014,Drama
1221,0.10215199999999999,0,0,Rosemary's Baby,2014,"Mystery, Drama, Thriller"
1222,0.101299,0,0,Happy Christmas,2014,"Drama, Comedy"
1223,0.100979,0,0,The 7:39,2014,"Romance, Drama"
1224,0.097665,0,0,The Perfect Wave,2014,"Romance, Drama"
1225,0.09753099999999999,0,0,Billy Elliot: The Musical,2014,"Drama, Music, Comedy"
1226,0.09733,0,0,Delirium,2014,"Science Fiction, Fantasy"
1227,0.130742,0,0,Sex Ed,2014,"Comedy, Romance"
1229,0.095529,0,0,Lullaby,2014,Drama
1230,0.095479,0,0,Marvellous,2014,"TV Movie, Drama"
1231,0.095473,0,0,Hercules Reborn,2014,Adventure
1232,0.095131,0,0,Road,2014,Documentary
1233,0.0951,0,0,Party Central,2014,"Comedy, Animation"
1234,0.094574,0,0,Mostly Ghostly: Have You Met My Ghoulfriend?,2014,"Fantasy, Horror, Family"
1235,0.093377,0,0,Klondike,2014,"History, Drama"
1238,0.092777,0,0,Lust for Love,2014,Comedy
1239,0.090297,7000000,0,Where the Devil Hides,2014,Thriller
1243,0.083258,0,0,Bill Burr: I'm Sorry You Feel That Way,2014,Comedy
1244,0.082565,0,0,The Guvnors,2014,"Crime, Thriller"
1245,0.081879,0,0,Nick Offerman: American Ham,2014,"Comedy, Documentary"
1247,0.045555,0,0,Night Will Fall,2014,Documentary
1249,0.135675,0,0,Jailbait,2014,"Thriller, Crime"
1250,0.078872,0,0,The Rise and Rise of Bitcoin,2014,History
1252,0.067359,0,0,CÃ¡sese quien pueda,2014,"Romance, Comedy"
1253,0.076463,2000000,0,Death Clique,2014,"Thriller, Drama"
1254,0.07643,1000000,0,Hits,2014,"Comedy, Drama"
1255,0.076348,0,0,All Relative,2014,"Comedy, Drama"
1256,0.07628,0,0,Banksy Does New York,2014,Documentary
1257,0.07596499999999999,0,0,Not Cool,2014,Comedy
1258,0.075351,0,192400,Merchants of Doubt,2014,Documentary
1259,0.113875,0,0,96 heures,2014,Thriller
1261,0.03551,750000,0,Swedish House Mafia - Leave the World Behind,2014,Documentary
1262,0.07263700000000001,0,0,Montana,2014,"Crime, Action, Drama, Thriller"
1264,0.07221699999999999,0,0,Indigenous,2014,Horror
1265,0.015668,0,0,Mardaani,2014,"Drama, Action, Thriller"
1266,0.043408999999999996,0,0,Amour Sur Place ou Ã  Emporter,2014,"Romance, Comedy"
1269,0.068752,3000000,0,Something Wicked,2014,"Thriller, Mystery"
1270,0.068642,0,0,Old Fashioned,2014,Drama
1271,0.065064,0,0,The Fluffy Movie,2014,Comedy
1272,0.064907,0,0,Khoobsurat,2014,"Comedy, Romance"
1273,0.064238,0,0,Showrunners: The Art of Running a TV Show,2014,Documentary
1274,0.063621,0,0,Saints and Soldiers: The Void,2014,"Drama, Action"
1275,0.131326,0,0,Not Safe for Work,2014,Thriller
1277,0.185882,0,0,Heaven Adores You,2014,Documentary
1278,0.056152999999999995,0,0,Korengal,2014,Documentary
1280,0.048917,0,0,23 Blast,2014,Drama
1281,0.048493,0,0,All This Mayhem,2014,Documentary
1282,0.132698,200000,0,Plague,2014,Horror
1283,0.046303,0,0,Vie Sauvage,2014,Drama
1286,0.190655,0,0,To Be Takei,2014,Documentary
1287,0.042677,0,0,Nas: Time Is Illmatic,2014,"Music, Documentary"
1289,0.037459,3250000,0,Treehouse,2014,"Horror, Mystery, Thriller"
1291,0.034572000000000006,0,0,The 10 Year Plan,2014,Comedy
1292,0.032878,0,0,Ardennes Fury,2014,"War, Action"
1293,0.036904,0,0,Tim Maia,2014,"Music, Drama, Documentary"
1294,0.027993999999999998,0,4878242,Tracks,2014,"Adventure, Drama"
1296,0.02592,0,0,Maidentrip,2014,Adventure
1298,0.022635,0,0,Chelsea Peretti: One of the Greats,2014,Comedy
1299,0.021498,0,0,The After,2014,Drama
1300,0.021036000000000003,0,0,The Trip to Italy,2014,Comedy
1301,0.020923,0,5240,The Dead Lands,2014,Action
1304,0.0174,0,0,Ambition,2014,Science Fiction
1305,0.018014,8500000,0,Corner Gas: The Movie,2014,"Family, Comedy"
1306,0.017292,0,0,The Overnighters,2014,"Drama, Documentary"
1307,0.015776,0,0,Altar,2014,Mystery
1309,0.005725,0,0,"Fat, Sick & Nearly Dead 2",2014,Documentary
1310,0.012325,0,0,Nowitzki: The Perfect Shot,2014,Documentary
1312,0.011229000000000001,0,0,Berkshire County,2014,"Thriller, Horror"
1313,0.0029219999999999997,5,0,Des Lendemains Qui Chantent,2014,Comedy
1314,0.010047,0,0,Main Tera Hero,2014,"Comedy, Romance"
1318,0.044654,0,0,Kill Dil,2014,"Action, Drama, Crime"
1320,0.147999,0,0,We Still Kill the Old Way,2014,Crime
1322,0.0048530000000000005,0,0,One Direction: Where We Are - The Concert,2014,"Music, Documentary"
1325,0.032049,0,0,Anatomy of a Love Seen,2014,"Drama, Romance"
1329,12.037933,11000000,775398007,Star Wars,1977,"Adventure, Action, Science Fiction"
1330,2.379469,14000000,185438673,The Spy Who Loved Me,1977,"Adventure, Thriller, Action"
1331,1.719385,1200000,71215869,The Rescuers,1977,"Animation, Adventure, Fantasy, Family"
1332,1.179653,4000000,38251425,Annie Hall,1977,"Romance, Comedy"
1333,1.104997,10000000,0,Pete's Dragon,1977,"Family, Comedy"
1334,1.104816,20000000,303788635,Close Encounters of the Third Kind,1977,"Drama, Science Fiction"
1335,1.048838,22000000,50750000,A Bridge Too Far,1977,"War, Drama, History"
1337,0.9056569999999999,0,0,Herbie Goes To Monte Carlo,1977,"Comedy, Romance, Adventure, Action, Family"
1338,0.75125,3500000,16000000,Sinbad and the Eye of the Tiger,1977,"Family, Fantasy, Adventure, Action, Science Fiction"
1339,0.622492,0,0,March or Die,1977,"Adventure, Action"
1340,0.602862,3500000,237113184,Saturday Night Fever,1977,Music
1341,0.560826,3400000,31063038,High Anxiety,1977,"Comedy, Music"
1342,0.541642,0,126737428,Smokey and the Bandit,1977,"Comedy, Adventure"
1343,0.520725,0,0,Pumping Iron,1977,Documentary
1344,0.49548000000000003,5500000,26414658,The Gauntlet,1977,"Thriller, Action, Drama"
1345,0.474001,6000000,0,Cross of Iron,1977,"History, War, Action, Drama"
1346,0.43450900000000003,0,0,"New York, New York",1977,"Drama, Romance, Music"
1347,0.407317,0,28000000,Slap Shot,1977,"Comedy, Drama"
1348,0.400457,900000,0,The Duellists,1977,"War, Drama"
1349,0.39865100000000003,0,0,Julia,1977,Drama
1350,0.39105500000000004,0,0,Audrey Rose,1977,"Horror, Drama, Thriller"
1351,0.375967,14000000,30749142,Exorcist II: The Heretic,1977,"Fantasy, Horror"
1352,0.373131,6000000,30000000,Airport '77,1977,"Drama, Action"
1353,0.346062,0,0,Jabberwocky,1977,Comedy
1354,0.331417,10000,7000000,Eraserhead,1977,"Horror, Drama, Science Fiction, Fantasy"
1355,0.320214,0,0,Rolling Thunder,1977,"Action, Drama, Crime, Thriller"
1356,0.318679,0,0,The Message,1977,"Adventure, Drama, Action, History"
1357,0.31235799999999997,3000000,0,The Hobbit,1977,Family
1358,0.30428499999999997,0,0,The Man in the Iron Mask,1977,"History, Adventure"
1359,0.28016599999999997,0,0,Black Sunday,1977,"Adventure, Action, Drama, Thriller"
1360,0.267177,0,0,Candleshoe,1977,Family
1361,0.062898,0,0,The Serpent's Egg,1977,"Drama, Mystery"
1362,0.24162899999999998,0,0,The White Buffalo,1977,Western
1363,0.22879699999999997,6000000,14717854,Orca: The Killer Whale,1977,"Horror, Drama, Adventure"
1364,0.219941,22000000,12000000,Sorcerer,1977,"Adventure, Thriller, Action"
1365,0.19154100000000002,810000,1258000,The Last Wave,1977,"Drama, Mystery"
1366,0.078067,0,41687243,"Oh, God!",1977,"Comedy, Fantasy"
1367,0.288587,1500000,0,3 Women,1977,Drama
1369,0.16331500000000002,0,0,The Car,1977,Horror
1370,0.17565699999999998,1200000,9000000,Wizards,1977,"Fantasy, Animation, Science Fiction"
1372,0.137351,230000,25000000,The Hills Have Eyes,1977,Horror
1373,0.24469000000000002,0,0,Demon Seed,1977,"Horror, Science Fiction"
1374,0.12550899999999998,600000,0,The Kentucky Fried Movie,1977,Comedy
1376,0.11371400000000001,0,0,Martin,1977,Horror
1377,0.112001,0,0,The Deep,1977,Adventure
1378,0.108321,0,0,Empire of the Ants,1977,"Horror, Science Fiction"
1379,0.046957,0,0,Day of the Animals,1977,Thriller
1380,0.097126,0,3,The Sentinel,1977,"Horror, Mystery, Drama"
1381,0.140163,0,102000000,The Goodbye Girl,1977,"Romance, Comedy"
1382,0.080226,0,0,Opening Night,1977,Drama
1383,0.121361,530000,0,Rabid,1977,"Science Fiction, Horror"
1384,0.071172,200000,0,Shock Waves,1977,Horror
1386,9.432768,237000000,2781505847,Avatar,2009,"Action, Fantasy, Science Fiction, Adventure"
1387,6.098027,70000000,319131050,Inglourious Basterds,2009,"Drama, Action, War"
1388,5.806897,35000000,91327197,Underworld: Rise of the Lycans,2009,"Action, Thriller, Adventure"
1389,5.076472,250000000,933959197,Harry Potter and the Half-Blood Prince,2009,"Fantasy, Family"
1390,4.908901999999999,175000000,731342744,Up,2009,"Family, Comedy, Adventure, Animation"
1391,3.82957,150000000,385680446,Star Trek,2009,"Adventure, Action, Science Fiction"
1392,3.7896330000000003,200000000,371353001,Terminator Salvation,2009,"Drama, Science Fiction, Action, Thriller"
1393,3.7449559999999997,30000000,210819611,District 9,2009,"Action, Thriller"
1394,3.4315589999999996,90000000,524028679,Sherlock Holmes,2009,"Adventure, Drama, Action, Thriller, Comedy"
1395,3.244139,7500000,60722734,(500) Days of Summer,2009,"Drama, Comedy, Romance"
1396,3.1549139999999998,90000000,886686817,Ice Age: Dawn of the Dinosaurs,2009,"Comedy, Animation, Adventure, Family"
1397,3.15306,35000000,459270619,The Hangover,2009,Comedy
1398,3.038063,130000000,185258983,Watchmen,2009,"Science Fiction, Mystery"
1399,2.9797860000000003,200000000,769653595,2012,2009,"Science Fiction, Adventure, Action"
1400,2.8464650000000002,30000000,48428063,9,2009,"Action, Science Fiction, Adventure, Animation"
1401,2.8415619999999997,150000000,356613439,Angels & Demons,2009,Mystery
1402,2.463982,105000000,267045765,The Princess and the Frog,2009,"Animation, Romance, Family"
1403,2.367474,29000000,309208309,The Blind Side,2009,Drama
1404,2.041804,23600000,102391382,Zombieland,2009,"Comedy, Horror"
1405,1.971027,50000000,709827462,The Twilight Saga: New Moon,2009,"Adventure, Drama, Fantasy, Romance"
1406,1.926432,40000000,177259441,He's Just Not That Into You,2009,"Comedy, Drama"
1407,1.906998,175000000,302469017,G.I. Joe: The Rise of Cobra,2009,"Science Fiction, Thriller, Action, Adventure"
1408,1.895894,40000000,317375031,The Proposal,2009,"Comedy, Drama, Romance"
1409,1.874759,0,75871032,The Pink Panther 2,2009,"Mystery, Comedy"
1410,1.860267,38000000,205298907,The Ugly Truth,2009,Romance
1411,1.849649,100000000,242988466,Cloudy with a Chance of Meatballs,2009,"Comedy, Family, Animation"
1412,1.826169,40000000,46471023,Fantastic Mr. Fox,2009,"Adventure, Animation, Family, Comedy"
1413,1.75384,60000000,124596398,Coraline,2009,"Animation, Family"
1414,1.752134,150000000,413106170,Night at the Museum: Battle of the Smithsonian,2009,"Action, Family, Fantasy, Adventure, Comedy"
1415,1.732516,20000000,136267476,17 Again,2009,Comedy
1416,1.7148869999999998,200000000,325233863,A Christmas Carol,2009,"Drama, Animation"
1417,1.708605,0,0,The Rebound,2009,"Romance, Comedy"
1418,1.6738790000000001,65000000,93525586,The Lovely Bones,2009,Drama
1419,1.6417389999999998,26000000,183293131,Paul Blart: Mall Cop,2009,"Action, Adventure, Family, Comedy"
1420,1.575231,16000000,47801389,Hachi: A Dog's Tale,2009,"Drama, Family"
1421,1.542135,53000000,126690726,Law Abiding Citizen,2009,"Crime, Thriller, Drama"
1422,1.5352780000000001,30000000,33333531,The Box,2009,"Science Fiction, Thriller"
1423,1.487114,20000000,34560577,Crank: High Voltage,2009,"Action, Crime"
1424,1.453639,33000000,20645327,Pandorum,2009,"Horror, Mystery, Science Fiction, Action, Thriller"
1425,1.416811,0,0,Tinker Bell and the Lost Treasure,2009,"Animation, Fantasy"
1426,1.398364,30000000,90842646,Drag Me to Hell,2009,"Thriller, Horror"
1427,1.358965,26000000,0,Splice,2009,Thriller
1428,1.357091,50000000,155446362,Knowing,2009,"Adventure, Action, Mystery, Drama, Science Fiction"
1429,1.3282180000000001,5000000,9760104,Moon,2009,"Science Fiction, Drama"
1430,1.324927,150000000,292817841,G-Force,2009,"Action, Adventure, Fantasy"
1431,1.311696,0,0,Van Wilder: Freshman Year,2009,Comedy
1432,1.30199,100000000,150166126,The Taking of Pelham 1 2 3,2009,"Thriller, Crime, Drama"
1433,1.297769,18500000,31912793,The Invention of Lying,2009,"Fantasy, Comedy, Romance"
1434,1.290519,40000000,108332743,Confessions of a Shopaholic,2009,Comedy
1435,1.285167,0,102223269,Ghosts of Girlfriends Past,2009,"Comedy, Fantasy"
1436,1.267182,50000000,40828540,Gamer,2009,"Science Fiction, Thriller, Action"
1437,1.264202,0,0,Anaconda 4: Trail of Blood,2009,"Science Fiction, Horror, Action"
1438,1.26001,47000000,3547209,Mr. Nobody,2009,"Fantasy, Romance, Science Fiction"
1439,1.232312,70000000,171844840,Couples Retreat,2009,"Comedy, Romance"
1440,1.223786,26000000,43318349,Brothers,2009,"War, Thriller, Drama"
1441,1.2186569999999999,32000000,27635305,The Road,2009,"Drama, Adventure"
1442,1.1944549999999998,175000000,381509870,Monsters vs Aliens,2009,"Family, Adventure, Science Fiction, Animation"
1444,1.14937,40000000,129540499,Julie & Julia,2009,Romance
1445,1.145724,15000000,8459458,Chloe,2009,"Drama, Mystery, Thriller"
1446,1.138277,80000000,214104620,Public Enemies,2009,"Drama, History, Crime"
1447,1.124263,0,0,Merry Madagascar,2009,"Animation, Family"
1448,1.104112,16000000,31556061,Jennifer's Body,2009,"Horror, Comedy"
1449,1.0990030000000002,20000000,41596251,Orphan,2009,"Thriller, Horror"
1451,1.083957,40000000,186167139,The Final Destination,2009,Horror
1452,1.080415,75000000,443140005,Alvin and the Chipmunks: The Squeakquel,2009,"Animation, Fantasy, Family, Music"
1453,1.075405,4500000,3606395,After.Life,2009,"Thriller, Mystery"
1454,1.074072,30000000,114663461,Bride Wars,2009,Comedy
1455,1.065548,10000000,63647833,Precious,2009,Drama
1456,1.0437379999999998,60000000,87784194,State of Play,2009,Action
1457,1.039442,16000000,76514050,The Unborn,2009,"Horror, Thriller, Mystery"
1458,1.037708,14700000,8049666,"New York, I Love You",2009,Romance
1459,1.022125,41000000,91636986,"I Love You, Man",2009,Comedy
1460,1.0180049999999998,22000000,35424826,The Informant!,2009,"Thriller, Drama, Crime, Comedy"
1461,1.0147059999999999,50000000,106303988,Race to Witch Mountain,2009,"Family, Adventure, Fantasy, Science Fiction"
1462,0.9992989999999999,27000000,29000000,Case 39,2009,"Thriller, Mystery, Horror"
1463,0.967776,50000000,36348784,The Boat That Rocked,2009,"Drama, Comedy"
1464,0.9675520000000001,0,0,Wrong Turn 3: Left for Dead,2009,"Horror, Thriller"
1465,0.966959,20000000,51416464,Daybreakers,2009,"Action, Horror, Science Fiction, Thriller, Fantasy"
1466,0.965516,39000000,101229792,The Time Traveler's Wife,2009,"Fantasy, Drama"
1467,0.9555600000000001,0,948753,Fanboys,2009,Adventure
1468,0.9537049999999999,11000000,791867,Antichrist,2009,"Thriller, Drama"
1469,0.9480639999999999,0,0,From Time to Time,2009,"Fantasy, Drama"
1470,0.908112,18000000,36133014,Love Happens,2009,"Drama, Romance"
1471,0.9074479999999999,38000000,45465299,Push,2009,Action
1472,0.905416,17000000,29536299,Brooklyn's Finest,2009,"Crime, Drama"
1473,0.9017299999999999,11000000,68233629,Saw VI,2009,"Horror, Mystery"
1474,0.8942680000000001,35000000,27409889,The Young Victoria,2009,"Romance, History"
1475,0.884343,7000000,31430334,A Serious Man,2009,"Drama, Comedy"
1476,0.883984,14000000,22852638,A Perfect Getaway,2009,"Adventure, Mystery, Thriller"
1477,0.882568,0,12032983,Spread,2009,Comedy
1478,0.850476,40000000,12206028,Whiteout,2009,"Crime, Thriller, Mystery, Action"
1479,0.84809,0,41624046,The Uninvited,2009,"Thriller, Horror"
1480,0.84445,0,0,Powder Blue,2009,Drama
1481,0.8342,13000000,10652035,I Love You Phillip Morris,2009,"Romance, Comedy, Drama"
1482,0.8305969999999999,13000000,754249,Enter the Void,2009,"Drama, Fantasy"
1483,0.8285319999999999,7000000,0,A Single Man,2009,Drama
1484,0.826039,20000000,17280326,12 Rounds,2009,"Action, Thriller"
1485,0.817983,8000000,0,Green Street Hooligans 2,2009,"Action, Thriller"
1486,0.816681,9000000,70000000,3 Idiots,2009,"Drama, Romance, Comedy"
1487,0.8133229999999999,150000000,836297228,Transformers: Revenge of the Fallen,2009,"Science Fiction, Action, Adventure"
1488,0.811236,24000000,68729358,The Men Who Stare at Goats,2009,"Comedy, War"
1489,0.8048569999999999,15000000,0,Whatever Works,2009,"Comedy, Romance"
1490,0.7967609999999999,40000000,60462347,Ninja Assassin,2009,"Thriller, Crime, Action"
1491,0.790326,20000000,5210988,Bandslam,2009,"Drama, Comedy, Family, Music"
1492,0.7863899999999999,100000000,100086793,Where the Wild Things Are,2009,Family
1493,0.786159,85000000,219103655,It's Complicated,2009,"Comedy, Romance"
1494,0.778435,500000,0,Elsewhere,2009,"Thriller, Crime"
1495,0.776493,0,0,The Butterfly Effect 3: Revelations,2009,"Thriller, Drama, Science Fiction, Crime"
1497,0.7671439999999999,18000000,0,Youth in Revolt,2009,Comedy
1498,0.760048,100000000,68688831,Land of the Lost,2009,"Adventure, Comedy, Science Fiction"
1499,0.7563850000000001,60000000,122233971,Invictus,2009,History
1500,0.748763,70000000,104945765,Planet 51,2009,"Adventure, Family, Animation, Science Fiction"
1501,0.744384,0,4706919,Dorian Gray,2009,"Thriller, Drama, Fantasy"
1502,0.729008,0,77527732,The Haunting in Connecticut,2009,Horror
1503,0.725903,0,0,American Pie Presents: The Book of Love,2009,Comedy
1504,0.725654,3500000,0,Green Lantern: First Flight,2009,"Action, Science Fiction"
1505,0.720352,8000000,0,The Tournament,2009,"Action, Thriller"
1506,0.717595,60000000,62357900,Year One,2009,"Adventure, Comedy"
1507,0.713022,4500000,744816,Life During Wartime,2009,Drama
1508,0.710966,12000000,1644755,Ondine,2009,"Drama, Romance"
1509,0.6964130000000001,0,19406406,Oceans,2009,"Documentary, Family"
1510,0.694443,15000000,100734718,My Bloody Valentine,2009,"Horror, Mystery"
1511,0.691392,87000000,0,Arthur et la vengeance de Maltazard,2009,"Adventure, Family, Fantasy, Animation"
1512,0.690602,0,0,Battlestar Galactica: The Plan,2009,"Adventure, Action, Drama, Science Fiction"
1513,0.688361,0,0,Home,2009,Documentary
1514,0.6642,35000000,92219310,Old Dogs,2009,"Family, Comedy"
1515,0.66342,0,199436,Bitch Slap,2009,"Drama, Thriller, Action, Comedy"
1516,0.661609,70000000,39041505,Agora,2009,"Adventure, Drama"
1517,0.654405,8000000,0,Mary and Max,2009,"Animation, Drama, Comedy"
1518,0.652939,8000000,10629321,The Boondock Saints II: All Saints Day,2009,"Crime, Action, Thriller"
1519,0.643829,25000000,10589102,The Bad Lieutenant: Port of Call - New Orleans,2009,"Crime, Drama"
1520,0.6431640000000001,30000000,61808775,The Imaginarium of Doctor Parnassus,2009,"Fantasy, Adventure"
1521,0.642045,20000000,1017401,Horsemen,2009,"Horror, Thriller, Drama, Mystery"
1522,0.6300680000000001,20000000,22942221,Armored,2009,"Crime, Thriller, Action, Drama"
1523,0.619369,0,5802422,Carriers,2009,"Action, Drama, Horror, Science Fiction"
1524,0.6179680000000001,10000000,0,L'ArmÃ©e du crime,2009,"Drama, Foreign"
1526,0.61574,0,0,My Fake Fiance,2009,Drama
1527,0.608282,40000000,28169671,Cirque du Freak: The Vampire's Assistant,2009,"Thriller, Adventure, Action, Fantasy"
1528,0.607851,0,0,Hulk vs. Wolverine,2009,"Science Fiction, Animation"
1529,0.606857,9000000,985117,Leaves of Grass,2009,"Comedy, Thriller, Crime, Drama"
