Index,popularity,budget,revenue,original_title,genres,release_year
3771,0.212229,15000000,0,Bag of Bones,Horror,2011
5719,0.373514,0,0,Wer,Thriller,2013
9818,0.478232,0,20000000,Escape to Witch Mountain,Fantasy,1975
10589,0.06883500000000001,15000000,8620929,Manhunter,Crime,1986
8627,0.22462800000000002,23000000,0,Alaska,Family,1996
10399,2.22723,3000000,104397102,The Graduate,Comedy,1967
6962,5.827781,130000000,789804554,Harry Potter and the Prisoner of Azkaban,Fantasy,2004
4110,0.24191,0,0,The Truth About Charlie,Mystery,2002
2752,0.41476499999999994,0,15705007,Enigma,Drama,2001
8443,0.10061200000000001,17000000,0,Wolfen,Drama,1981
3902,0.013744999999999999,0,0,The Maker,Animation,2011
6280,0.767076,100000000,202026112,Fun with Dick and Jane,Comedy,2005
3233,0.154973,0,0,Minutemen,TV Movie,2008
1119,0.19733599999999998,0,0,Creep,Horror,2014
9557,0.18872,7000000,5344577,Monkey Shines,Horror,1988
10672,0.218311,0,0,Five Easy Pieces,Drama,1970
3406,1.825552,55000000,187361754,Mr. Popper's Penguins,Family,2011
3141,0.336308,0,0,Generation Kill,Drama,2008
9439,0.070749,0,1750301,Prospero's Books,Drama,1991
5572,0.816581,80000000,126546518,Walking With Dinosaurs,Animation,2013
6219,1.4756040000000001,14000000,178043761,Brokeback Mountain,Romance,2005
2514,0.382872,23000000,18653615,Anywhere But Here,Drama,1999
8774,0.35643600000000003,65000000,0,Proof of Life,Drama,2000
9910,0.15220899999999998,0,0,The Tomb of Ligeia,Foreign,1964
2662,1.406682,17000000,209947037,The Others,Horror,2001
3156,0.31438,2000000,0,No Man's Land: The Rise of Reeker,Thriller,2008
6382,0.371866,0,0,The Devil's Rejects,Crime,2005
10116,0.390468,0,0,The Parent Trap,Family,1961
6714,0.514836,12000000,23006849,Aquamarine,Family,2006
5350,0.21981399999999998,0,0,Bent,Romance,1997
10498,0.719299,8500000,16209459,Raw Deal,Action,1986
7103,0.49419700000000005,45000000,14793624,Surviving Christmas,Comedy,2004
9972,0.080161,0,0,10 Rillington Place,Drama,1971
6976,2.241935,165000000,305875730,The Polar Express,Fantasy,2004
3045,0.521748,0,124191,Splinter,Thriller,2008
8415,0.29368,18000000,6000000,Dragonslayer,Fantasy,1981
6357,0.439824,0,0,FrÃ¡giles,Thriller,2005
3660,0.23076300000000002,0,144633,Terri,Comedy,2011
10293,0.504682,0,18994653,Sniper,Action,1993
4467,0.8924719999999999,5000000,8493728,Piranha 3DD,Comedy,2012
5743,0.339265,0,0,Knights of Badassdom,Adventure,2013
3984,0.782771,36000000,102244770,John Q,Thriller,2002
4846,0.126328,0,0,Dead Before Dawn 3D,Adventure,2012
1163,0.166098,0,0,Street Fighter: Assassin's Fist,Action,2014
8992,1.282567,80000000,136159423,Lost in Space,Adventure,1998
3452,1.111078,50000000,120081841,We Bought a Zoo,Family,2011
6597,1.223392,4200000,0,High School Musical,Music,2006
8163,0.45029300000000005,0,0,The Brady Bunch Movie,Comedy,1995
5689,0.42293400000000003,1000000,0,Sharknado,Horror,2013
2155,0.410128,0,0,Going Postal,Science Fiction,2010
3896,0.025124,0,0,Les Neiges du Kilimandjaro,Comedy,2011
10178,0.8868299999999999,24000000,52614445,King Kong,Horror,1976
6733,0.440529,0,0,Man About Town,Romance,2006
6404,0.327022,0,0,All About Anna,Romance,2005
5555,0.902702,0,28234657,I Give It a Year,Comedy,2013
8312,0.37903600000000004,0,0,Housesitter,Romance,1992
1955,1.624483,80000000,157107755,The Book of Eli,Science Fiction,2010
5133,0.276911,4361898,3031801,Mambo Italiano,Romance,2003
4977,1.6152309999999999,130000000,273339556,Bad Boys II,Adventure,2003
4155,0.128012,0,0,Tuck Everlasting,Fantasy,2002
8828,0.174958,0,0,If These Walls Could Talk 2,Drama,2000
220,0.607124,0,8034,Every Thing Will Be Fine,Drama,2015
5047,0.556095,35000000,11560806,The Order,Drama,2003
3025,0.595424,10000000,0,100 Feet,Horror,2008
6135,0.386036,0,14202899,A Chorus Line,Music,1985
5074,0.44652200000000003,0,0,Malibu's Most Wanted,Crime,2003
8060,0.07536699999999999,0,0,Meantime,TV Movie,1983
6321,0.564298,10000000,17297244,The Matador,Action,2005
9351,0.5332279999999999,26000000,124033791,City Slickers,Comedy,1991
10623,0.338084,500000,0,Coffy,Action,1973
3321,0.08972000000000001,170000,0,Mum & Dad,Thriller,2008
6727,0.46186499999999997,994000,165000,Kidulthood,Drama,2006
6432,0.278997,4750000,206871,Tamara,Thriller,2005
5154,0.23728200000000002,0,0,The Second Renaissance Part I,Animation,2003
9163,0.13528099999999998,1000000,0,Dead Man's Curve,Horror,1998
286,0.43708800000000003,0,0,Battle For SkyArk,Adventure,2015
1,28.419936,150000000,378436354,Mad Max: Fury Road,Adventure,2015
1002,0.323009,0,0,Outlaw Prophet: Warren Jeffs,TV Movie,2014
6671,0.685491,85000000,197309027,Open Season,Adventure,2006
198,0.7141310000000001,0,0,Barbie in Princess Power,Animation,2015
944,0.40115300000000004,318000,121179,Afflicted,Thriller,2014
4834,0.136706,0,0,Arjun: The Warrior Prince,Adventure,2012
10314,0.406511,10000000,0,Romeo Is Bleeding,Drama,1993
7025,1.042281,80000000,55041367,Spanglish,Comedy,2004
9302,0.208511,0,0,Society,Drama,1989
10298,0.48588000000000003,0,0,Look Who's Talking Now!,Comedy,1993
8670,1.767681,70000000,374111707,What Women Want,Comedy,2000
8769,0.372923,35000000,36779296,Bounce,Drama,2000
5510,1.200825,35000000,173965010,Identity Thief,Crime,2013
5458,2.024873,40000000,251171807,American Hustle,Crime,2013
8135,0.60312,0,0,Major Payne,Family,1995
2130,0.47811800000000004,0,430041,Dog Pound,Drama,2010
10470,0.048376,0,0,The Kiss of the Vampire,Horror,1963
2717,0.5658770000000001,32000000,40222729,Hardball,Romance,2001
3454,1.107689,30000000,64626786,The Darkest Hour,Action,2011
9514,0.35674,7500000,18869631,Above the Law,Thriller,1988
9156,0.640131,0,0,Little Voice,Comedy,1998
357,0.32910900000000004,27000000,0,The Lovers,Romance,2015
1995,1.065023,25000000,23580000,The Losers,Adventure,2010
554,0.101426,0,0,Call Me Lucky,Documentary,2015
358,0.327373,0,0,Holding the Man,Drama,2015
9245,0.352631,13000000,0,The Fabulous Baker Boys,Drama,1989
1486,0.816681,9000000,70000000,3 Idiots,Drama,2009
9614,0.830933,0,28061343,Police Academy 4: Citizens on Patrol,Comedy,1987
7396,2.489611,70000000,135560026,Stardust,Adventure,2007
9781,0.400179,3000000,22000000,Death Wish,Crime,1974
3160,0.305643,750000,0,All the Boys Love Mandy Lane,Horror,2008
5958,0.134512,0,0,Lego Batman: The Movie - DC Super Heroes Unite,Family,2013
5532,1.047374,13000000,18000000,Admission,Comedy,2013
10032,0.41943800000000003,0,13446769,The Grifters,Crime,1990
8994,1.22669,90000000,142940100,Meet Joe Black,Mystery,1998
9422,0.20205399999999998,0,0,"He Said, She Said",Comedy,1991
696,2.1654619999999998,25000000,153997819,Ride Along,Action,2014
4693,0.28884899999999997,0,0,The Imposter,Drama,2012
7148,0.330913,0,0,Pride,Comedy,2004
1981,1.147365,19000000,49830607,The Switch,Drama,2010
3097,0.25618,150000,0,Big Buck Bunny,Animation,2008
5549,0.932599,78000000,248384621,Cloudy with a Chance of Meatballs 2,Family,2013
1322,0.0048530000000000005,0,0,One Direction: Where We Are - The Concert,Music,2014
9763,0.837644,60000,0,Dark Star,Science Fiction,1974
3184,0.27821999999999997,0,0,æ±äº¬æ®‹é…·è­¦å¯Ÿ,Action,2008
4284,0.352785,0,763847,Before the Rain,Drama,1994
4551,0.516461,9500000,0,Laurence Anyways,Drama,2012
8433,0.169913,0,0,Ghost Story,Horror,1981
1337,0.9056569999999999,0,0,Herbie Goes To Monte Carlo,Action,1977
782,0.9165780000000001,0,0,Laggies,Romance,2014
10731,0.567962,4000000,0,Topaz,Thriller,1969
8923,0.391453,60000,0,Vincent,Fantasy,1982
7744,0.15926400000000002,0,0,Oliver Twist,Adventure,2007
1182,0.145525,0,0,The Road Within,Drama,2014
8291,0.524767,0,0,Freejack,Science Fiction,1992
6266,0.857834,19000000,144216468,The Exorcism of Emily Rose,Crime,2005
7897,0.938766,0,38376497,Red Dawn,Action,1984
741,1.312103,25000000,0,Outcast,Action,2014
7182,0.251389,0,0,Fat Albert,Family,2004
1452,1.080415,75000000,443140005,Alvin and the Chipmunks: The Squeakquel,Fantasy,2009
10046,0.33921799999999996,25000000,2075084,The Sheltering Sky,Drama,1990
7843,0.49818599999999996,0,30177511,Being There,Comedy,1979
5288,0.713857,0,25804707,Murder at 1600,Drama,1997
3425,1.407986,75000000,132274484,The Three Musketeers,Adventure,2011
143,1.128081,0,0,Brothers of the Wind,Family,2015
2020,0.878074,24000000,23081726,Faster,Action,2010
6696,0.575781,0,0,Hollow Man II,Horror,2006
9937,0.529922,0,0,Hannie Caulder,Drama,1971
10111,1.752027,2500000,9500000,Breakfast at Tiffany's,Drama,1961
963,0.389417,0,0,Avalanche Sharks,Science Fiction,2014
1669,0.360715,0,0,Nativity!,Comedy,2009
275,0.45016000000000006,0,316472,Good Kill,Action,2015
4024,0.534397,35000000,29882645,The Four Feathers,Romance,2002
4399,1.6905720000000002,60000000,8106475,Upside Down,Romance,2012
5774,0.31150500000000003,0,180590,Vi Ã¤r bÃ¤st!,Drama,2013
5738,0.346246,0,0,Last Passenger,Action,2013
8866,0.10490799999999999,76000000,35134820,The Adventures of Rocky & Bullwinkle,Family,2000
1461,1.0147059999999999,50000000,106303988,Race to Witch Mountain,Family,2009
205,0.690479,10000000,10835752,Danny Collins,Music,2015
3057,0.498026,60000000,50650079,Meet Dave,Comedy,2008
10591,0.21620100000000003,8500000,0,Lady Jane,Romance,1986
6770,0.357462,20000000,37597471,The Covenant,Adventure,2006
8678,1.2295049999999998,62000000,127666415,U-571,Drama,2000
2598,0.161076,0,0,Hum Dil De Chuke Sanam,Drama,1999
3547,0.626306,15000000,868439,W.E.,Romance,2011
5603,0.687654,25000000,74188937,August: Osage County,Comedy,2013
3337,0.077034,0,0,iCarly: iGo to Japan,Family,2008
8357,0.139537,0,0,Innocent Blood,Crime,1992
2580,0.20441099999999998,1700000,1943649,"Happy, Texas",Comedy,1999
10023,0.45993199999999995,7000000,9229401,Dark Angel,Action,1990
2896,1.886872,30000000,108979549,Transporter 3,Adventure,2008
9422,0.20205399999999998,0,0,"He Said, She Said",Romance,1991
775,0.954807,10000000,0,American Heist,Action,2014
7425,1.41435,85000000,311312624,Ocean's Thirteen,Crime,2007
9266,0.12676199999999999,0,0,Dream a Little Dream,Comedy,1989
245,0.526642,0,0,Experimenter,History,2015
8598,0.331074,38000000,17380126,Extreme Measures,Thriller,1996
3798,0.181427,45202,225861,Life in a Day,Drama,2011
9831,0.273975,0,14200000,The Eiger Sanction,Crime,1975
1734,0.278321,10000000,295750,World's Greatest Dad,Comedy,2009
8379,1.248748,2000000,24600832,Mad Max 2,Science Fiction,1981
349,0.336453,0,0,Tremors 5: Bloodlines,Action,2015
843,0.641676,30000000,0,Deliver Us from Evil,Crime,2014
1555,0.53765,12000000,0,Tell-Tale,Thriller,2009
8843,0.150887,0,0,Cherry Falls,Thriller,2000
6621,0.956715,0,0,The Pink Panther,Comedy,2006
3158,0.308655,21000000,17600000,Swing Vote,Comedy,2008
6576,1.6152440000000001,80000000,155019340,Over the Hedge,Comedy,2006
6327,0.5431590000000001,40000000,68766121,House of Wax,Horror,2005
9335,0.695385,19000000,272742922,The Silence of the Lambs,Drama,1991
6220,1.464718,75000000,260696994,Robots,Science Fiction,2005
1018,0.306026,0,4453524,The Rewrite,Romance,2014
3682,0.337281,0,0,United,History,2011
5047,0.556095,35000000,11560806,The Order,Fantasy,2003
3023,0.598695,35000000,25871834,Superhero Movie,Comedy,2008
3260,0.161881,0,0,Keith,Family,2008
4065,0.364807,12500000,23367586,Antwone Fisher,Romance,2002
2257,0.280412,7347125,0,Beneath Hill 60,Drama,2010
9519,0.336536,1300000,354704,Prison,Drama,1988
3496,0.8638040000000001,30000000,63782078,Hanna,Thriller,2011
9516,0.349522,0,7399763,High Spirits,Horror,1988
7071,0.677316,60000000,256697520,The Village,Thriller,2004
7962,0.215846,0,0,A Soldier's Story,Mystery,1984
8019,0.39276,0,17233166,All the Right Moves,Romance,1983
7619,0.37049499999999996,0,0,Aqua Teen Hunger Force Colon Movie Film for Theaters,Animation,2007
4412,1.58709,30000000,47042000,Looper,Action,2012
3054,0.503798,0,0,Shutter,Mystery,2008
8857,0.402275,0,0,Leprechaun in the Hood,Horror,2000
1117,0.199012,0,0,I Am Santa Claus,Drama,2014
1478,0.850476,40000000,12206028,Whiteout,Crime,2009
3636,0.41462899999999997,8000000,100915,Wuthering Heights,Drama,2011
5508,1.21451,255000000,89289910,The Lone Ranger,Adventure,2013
8178,0.37809299999999996,14000000,19800000,Vampire in Brooklyn,Comedy,1995
7638,0.320907,67000000,25303038,The Last Legion,Fantasy,2007
6084,1.7460630000000001,12305523,36230219,Mad Max Beyond Thunderdome,Science Fiction,1985
8465,1.8410799999999998,0,0,Aladdin and the King of Thieves,Adventure,1996
5111,0.33970900000000004,5000000,4856298,Intermission,Comedy,2003
7570,0.464887,0,0,I Want Candy,Drama,2007
5609,0.662026,0,3346257,Words and Pictures,Comedy,2013
8236,0.114996,0,0,Forget Paris,Drama,1995
6194,3.520836,40000000,158733820,Sin City,Thriller,2005
3362,0.030366000000000004,0,0,The Little Mermaid: Ariel's Beginning,Family,2008
4134,0.17763099999999998,0,0,Kung Pow: Enter the Fist,Comedy,2002
7813,0.06554299999999999,6000,6000,Loose Change: Final Cut,Documentary,2007
10704,0.243896,5760000,0,Von Ryan's Express,Drama,1965
2824,0.205873,0,0,The Body,Romance,2001
2952,0.9577040000000001,0,0,Kung Fu Panda: Secrets of the Furious Five,Animation,2008
4505,0.646413,60000000,107139399,ParaNorman,Adventure,2012
3505,0.815155,15774948,741875,Blitz,Crime,2011
9442,0.106169,0,0,Shakes the Clown,Comedy,1991
1913,0.139545,0,0,De Dana Dan,Comedy,2009
3546,0.6281439999999999,0,0,Violet & Daisy,Action,2011
6574,1.76935,52000000,204999686,The Break-Up,Romance,2006
9421,0.20600000000000002,0,0,Hearts of Darkness: A Filmmaker's Apocalypse,Documentary,1991
10548,0.311025,0,38702310,About Last Night...,Comedy,1986
2575,0.21848099999999998,0,0,The Devil's Arithmetic,Drama,1999
1791,0.206657,0,0,Not Forgotten,Mystery,2009
10294,0.504169,3000000,15,Jason Goes to Hell: The Final Friday,Horror,1993
10506,0.5517449999999999,0,0,Nothing in Common,Comedy,1986
7467,0.917818,25000000,94679598,1408,Thriller,2007
5132,0.176093,500000,0,Kontroll,Comedy,2003
446,0.21789,0,0,The Diabolical,Science Fiction,2015
2329,0.155075,0,0,Dante's Inferno: An Animated Epic,Horror,2010
8570,0.410235,0,0,Bullet,Action,1996
3136,0.233961,0,0,The Onion Movie,Comedy,2008
6315,0.5923689999999999,25000000,2405420,BloodRayne,Action,2005
5476,1.496605,28000000,134402450,Last Vegas,Comedy,2013
6539,0.075624,3000000,9879971,Tsotsi,Drama,2005
864,0.574398,50000000,80383113,Muppets Most Wanted,Adventure,2014
3556,0.5970949999999999,0,0,A Princess for Christmas,Family,2011
1182,0.145525,0,0,The Road Within,Comedy,2014
8125,0.705828,8,16,The Prophecy,Thriller,1995
9877,0.11518800000000001,30000,0,Carnival of Souls,Horror,1962
5731,0.534902,0,2915767,Superman: Unbound,Animation,2013
10282,0.574693,11500000,23237911,The Remains of the Day,Drama,1993
3927,1.8394080000000002,5000000,82719885,28 Days Later...,Horror,2002
6662,0.709677,0,84500122,The Santa Clause 3: The Escape Clause,Adventure,2006
3112,0.388151,30000000,0,Far Cry,Thriller,2008
3783,0.196225,4200000,0,Memorial Day,History,2011
539,0.11302999999999999,0,0,Soaked in Bleach,Documentary,2015
2191,0.332904,100000,1000000,Halo Legends,Action,2010
2097,0.5540609999999999,5000000,1000000,Animal Kingdom,Thriller,2010
3037,0.54408,0,2724474,Hunger,Drama,2008
1850,0.22288200000000002,9000000,0,Against the Dark,Horror,2009
10001,0.731244,0,0,Look Who's Talking Too,Comedy,1990
5903,0.367908,18000000,10501938,Getaway,Crime,2013
3000,0.674834,21000000,0,"Synecdoche, New York",Drama,2008
10598,0.971417,0,0,Westworld,Drama,1973
5228,0.013546,0,0,The Second Renaissance Part II,Science Fiction,2003
9344,0.63395,23000000,7434726,Harley Davidson and the Marlboro Man,Thriller,1991
417,0.24828000000000003,7500000,0,Pound of Flesh,Action,2015
4481,0.7778689999999999,30000000,114281051,Hope Springs,Romance,2012
1953,1.71986,20000000,31327899,Machete,Comedy,2010
7785,0.104735,10000000,20342161,Reno 911!: Miami,Adventure,2007
7721,0.201139,12000000,0,Urban Justice,Adventure,2007
2434,1.221973,170000000,222104681,Wild Wild West,Science Fiction,1999
2356,0.137397,2400000,0,Devil's Playground,Horror,2010
7069,0.6793859999999999,0,0,Five Children and It,Drama,2004
1514,0.6642,35000000,92219310,Old Dogs,Family,2009
571,0.28312800000000005,0,0,Wildlike,Drama,2015
7668,0.34628200000000003,38000000,5410749,Virgin Territory,Action,2007
5463,1.905773,3500000,0,"Batman: The Dark Knight Returns, Part 2",Action,2013
10078,0.747549,23000000,0,Memphis Belle,Action,1990
8943,0.22394699999999998,0,0,Fitzcarraldo,Adventure,1982
5339,0.402621,0,0,Snow White: A Tale of Terror,Horror,1997
2971,0.822759,60000000,73174566,Righteous Kill,Drama,2008
3215,0.239048,4000000,530048,Oorlogswinter,War,2008
2699,0.693522,57000000,16991902,Rock Star,Comedy,2001
8675,1.303223,23000000,53302314,Final Destination,Horror,2000
3200,0.259356,14000000,0,Boot Camp,Drama,2008
6168,0.208914,3200000,10000000,Once Bitten,Romance,1985
9299,0.13328099999999998,0,0,Pink Cadillac,Action,1989
1796,0.284873,0,0,Feast III: The Happy Finish,Comedy,2009
5800,0.28055,0,0,Alpha and Omega 2: A Howl-iday Adventure,Comedy,2013
10466,0.142055,0,0,The Haunted Palace,Horror,1963
5265,0.999866,90000000,0,Volcano,Science Fiction,1997
3179,0.280928,500000,0,Dorothy Mills,Mystery,2008
2258,0.23457399999999998,0,0,2010: Moby Dick,Science Fiction,2010
9553,0.20545300000000002,23000000,0,Tequila Sunrise,Thriller,1988
5883,0.37954699999999997,0,32846,A Field in England,Thriller,2013
2883,2.90047,19000000,18755936,Sex Drive,Romance,2008
4847,0.12369000000000001,0,0,Wish You Were Here,Comedy,2012
3764,0.22973400000000002,0,0,The Suite Life Movie,Comedy,2011
1361,0.062898,0,0,The Serpent's Egg,Mystery,1977
3342,0.038133,0,0,Somers Town,Drama,2008
10612,0.42076800000000003,0,0,Charley Varrick,Thriller,1973
3307,0.10724500000000001,2000000,0,Feast II: Sloppy Seconds,Action,2008
10324,0.17515899999999998,0,0,What's Love Got to Do with It,Drama,1993
2973,0.798582,22000000,23530831,Traitor,Thriller,2008
3865,0.08276900000000001,0,0,The Devil's Rock,Fantasy,2011
6708,0.530814,30000000,34742066,Take the Lead,Music,2006
114,1.3882510000000001,28000000,28208085,American Ultra,Action,2015
1128,0.370212,0,0,Bird People,Romance,2014
5259,1.1091010000000001,24000000,172363301,Scream 2,Horror,1997
7829,1.691143,34000000,210300000,Moonraker,Adventure,1979
2096,0.564203,7000000,382946,Hesher,Drama,2010
983,0.34162,12700000,3430018,The Grand Seduction,Comedy,2014
6232,1.212451,30000000,192452832,The Curse of the Were-Rabbit,Animation,2005
9553,0.20545300000000002,23000000,0,Tequila Sunrise,Adventure,1988
9087,0.383831,10000000,0,Savior,Drama,1998
173,0.872149,0,16775,Extraction,Thriller,2015
4651,0.335002,0,0,The Sapphires,Drama,2012
4862,0.10568,16000000,0,Vamps,Horror,2012
9089,0.375143,18000000,9495408,The Red Violin,Music,1998
5023,0.754774,85000000,80916492,The Rundown,Thriller,2003
10496,0.759795,0,18564613,Flight of the Navigator,Adventure,1986
1167,0.163367,0,0,At the Devil's Door,Horror,2014
7531,0.564132,4000000,6101046,Battle for Terra,Adventure,2007
3539,0.6611779999999999,40000000,45735397,Arthur,Comedy,2011
5345,0.386432,29000000,0,The Borrowers,Comedy,1997
2327,0.12869,0,0,Twelve,Action,2010
2802,0.263042,75000000,5409517,Monkeybone,Fantasy,2001
4215,0.7763800000000001,27000000,13670688,The Pagemaster,Family,1994
2609,0.12236500000000002,0,0,Chris Rock: Bigger & Blacker,Comedy,1999
4193,1.267344,50000000,119208989,Beverly Hills Cop III,Action,1994
1491,0.790326,20000000,5210988,Bandslam,Comedy,2009
2331,0.150336,0,0,Chain Letter,Horror,2010
6127,0.476896,0,0,Death Wish 3,Thriller,1985
493,0.168354,0,0,A Deadly Adoption,Thriller,2015
9385,0.325974,0,0,Defending Your Life,Drama,1991
6402,0.32793,0,0,Kirikou et les bÃªtes sauvages,Family,2005
6656,0.723825,19000000,68673228,Letters from Iwo Jima,Adventure,2006
10828,0.40273000000000003,3000000,13000000,Torn Curtain,Thriller,1966
2778,0.324227,87000000,351692268,Hannibal,Drama,2001
6991,1.648211,50000000,200804534,Garfield,Animation,2004
5111,0.33970900000000004,5000000,4856298,Intermission,Mystery,2003
8885,0.005784,0,0,The Tao of Steve,Romance,2000
6989,1.665648,140000000,209073645,Lemony Snicket's A Series of Unfortunate Events,Family,2004
321,0.37485300000000005,0,0,The Escort,Romance,2015
9118,0.189141,10000000,6451628,Gods and Monsters,Drama,1998
9699,0.17911,0,4278150,Best Seller,Action,1987
442,0.13380899999999998,0,0,Ava's Possessions,Mystery,2015
344,0.344549,0,7449681,I'll See You in My Dreams,Comedy,2015
4540,0.5438689999999999,5600000,8139,Dracula 3D,Horror,2012
10569,0.217599,15000000,0,The Clan of the Cave Bear,Adventure,1986
2120,0.51097,0,0,Chatroom,Thriller,2010
7179,0.369726,6500000,1548955,A Home at the End of the World,Drama,2004
3505,0.815155,15774948,741875,Blitz,Thriller,2011
4006,0.608347,45000000,306776732,Chicago,Drama,2002
4809,0.12306099999999999,0,539896,"Peace, Love & Misunderstanding",Drama,2012
6848,0.235116,0,0,Return to Halloweentown,Comedy,2006
4460,0.958518,15000000,19422261,Seven Psychopaths,Thriller,2012
10573,0.20189100000000001,0,8033397,Haunted Honeymoon,Horror,1986
4093,0.279762,200000,0,Shottas,Adventure,2002
8219,0.20571199999999998,0,0,Haunted,Foreign,1995
10432,0.093993,0,0,Thoroughly Modern Millie,Romance,1967
1574,0.49396899999999994,0,0,In the Electric Mist,Mystery,2009
1814,0.166774,0,0,Gabriel Iglesias: I'm Not Fat... I'm Fluffy,Comedy,2009
4107,0.246462,0,0,K-9: P.I.,Crime,2002
8369,0.342334,0,0,Stay Tuned,Comedy,1992
8408,0.325065,0,20471382,Omen III: The Final Conflict,Drama,1981
10021,0.48016899999999996,11000000,8266343,Cry-Baby,Comedy,1990
9328,0.9772430000000001,65000000,17218080,Hudson Hawk,Action,1991
639,6.438727,61000000,369330363,Gone Girl,Thriller,2014
4730,0.24133400000000002,0,0,The Pelayos,Drama,2012
5768,0.31449699999999997,0,0,Geography Club,Drama,2013
7332,0.41895,44000000,3484331,Heaven's Gate,Western,1980
879,0.548529,0,0,A Haunted House 2,Comedy,2014
6946,0.043164999999999995,0,0,Population 436,Mystery,2006
6135,0.386036,0,14202899,A Chorus Line,Drama,1985
541,0.11095999999999999,0,0,Bloodsucking Bastards,Horror,2015
6060,0.007821,0,0,TINY: A Story About Living Small,Documentary,2013
10389,0.41851499999999997,0,4916135,Surf Ninjas,Family,1993
10401,1.554808,9500000,111584787,You Only Live Twice,Thriller,1967
7302,0.200809,0,0,Asylum,Mystery,1972
5927,0.35145,0,0,Crystal Fairy & the Magical Cactus,Comedy,2013
4861,0.109652,0,0,When the Lights Went Out,Drama,2012
9731,0.569422,7700000,21000000,Where Eagles Dare,History,1968
4801,0.166049,0,0,Whole Lotta Sole,Drama,2012
5289,0.713234,0,43312294,The Edge,Drama,1997
2478,0.614402,6500000,28451622,Go,Thriller,1999
6870,0.194447,2300000,0,Peter & the Wolf,Animation,2006
4953,4.21265,150000000,424988211,The Matrix Revolutions,Thriller,2003
9821,0.438899,0,12484444,French Connection II,Thriller,1975
8714,0.733654,25000000,152500343,Chocolat,Romance,2000
203,0.69957,9600000,2541554,Truth,Drama,2015
61,2.4870419999999998,120000001,167977596,Fantastic Four,Science Fiction,2015
2969,0.825749,30000000,0,Che: Part One,History,2008
7845,0.473733,0,0,The Villain,Western,1979
5679,0.44225600000000004,17500000,7018189,Black Nativity,Drama,2013
8467,1.585785,100000000,242295562,Eraser,Drama,1996
485,0.087904,3000000,0,Regular Show: The Movie,Science Fiction,2015
2046,0.754526,0,0,Beauty & the Briefcase,Comedy,2010
10693,0.600975,0,0,A Charlie Brown Christmas,Comedy,1965
9274,0.24429800000000002,0,84431625,Field of Dreams,Drama,1989
6482,0.175572,0,0,Me and You and Everyone We Know,Drama,2005
1960,1.540322,130000000,321885765,Megamind,Action,2010
8392,0.521554,12000000,0,The Postman Always Rings Twice,Romance,1981
3760,0.191228,25000000,0,è³½å¾·å…‹Â·å·´èŠ (ä¸Š)  å¤ªé™½æ——,Action,2011
7315,1.285924,54000000,108185706,Superman II,Science Fiction,1980
7314,1.328578,18000000,23000000,Raging Bull,Drama,1980
2129,0.48424300000000003,0,0,Open Season 3,Comedy,2010
1721,0.29434299999999997,0,0,Princess Protection Program,Family,2009
1539,0.580292,85000000,363164265,Fast & Furious,Crime,2009
5117,0.330848,0,0,Mimic: Sentinel,Horror,2003
1380,0.097126,0,3,The Sentinel,Mystery,1977
2775,0.333096,500000,0,Citizen Toxie: The Toxic Avenger IV,Horror,2001
2900,1.742288,15000000,42000000,The Hurt Locker,War,2008
7687,0.24324,0,0,Outpost,Action,2007
4675,0.316117,25,30,Joyful Noise,Comedy,2012
1803,0.14085999999999999,0,0,Lebanon,War,2009
4052,0.426888,12000000,0,The House on Turk Street,Drama,2002
4370,3.7026470000000002,215000000,752215857,The Amazing Spider-Man,Action,2012
1155,0.281505,0,0,In My Dreams,Drama,2014
4591,0.43661700000000003,3000000,3010,ATM,Thriller,2012
5261,1.046547,0,0,Beauty and the Beast: The Enchanted Christmas,Family,1997
8154,0.489975,7000000,8349430,Smoke,Comedy,1995
8008,0.560348,0,21200000,Christine,Drama,1983
1999,1.023117,47000000,10539000,Jonah Hex,Thriller,2010
8149,0.525474,500000,1148752,Living in Oblivion,Drama,1995
10779,0.411826,12000000,22765081,Convoy,Action,1978
6086,1.613752,25000000,15502112,Legend,Romance,1985
7211,0.18156,1500000,0,Dead Birds,Thriller,2004
4716,0.258942,0,0,Mass Effect: Paragon Lost,Action,2012
2741,0.453846,2079000,4099000,Dil Chahta Hai,Romance,2001
3645,0.401778,20000000,0,Setup,Drama,2011
2901,1.682909,35000000,170000000,What Happens in Vegas,Romance,2008
1672,0.356006,425000,0,Hunter Prey,Science Fiction,2009
4494,0.70817,0,18112929,Chernobyl Diaries,Horror,2012
8911,0.555585,7000000,14665733,The Secret of NIMH,Animation,1982
7341,0.3748,0,0,The Long Good Friday,Drama,1980
728,1.541069,66000000,203277636,Need for Speed,Crime,2014
9467,0.8383200000000001,0,239606210,Crocodile Dundee II,Comedy,1988
9620,0.6582479999999999,8500000,32222567,The Lost Boys,Horror,1987
3423,1.465299,37000000,96047633,The Rite,Drama,2011
8918,0.475775,13200000,15171476,Grease 2,Drama,1982
5974,0.115346,0,0,The Haunting of Helena,Horror,2013
522,0.236145,0,0,See You In Valhalla,Comedy,2015
5727,0.35986399999999996,18000000,7972967,Metallica: Through the Never,Music,2013
2789,0.283553,0,0,Texas Rangers,Action,2001
8109,0.8759950000000001,32000000,18552460,The Quick and the Dead,Drama,1995
