city,ranking,rating,reviews_number,cuisine_style
Berlin,4691.0,3.5,2.0,unknown
Berlin,4693.0,3.5,126.0,"German,  European"
Berlin,4695.0,4.0,5.0,unknown
Berlin,4701.0,3.5,25.0, Thai
Berlin,4702.0,3.5,18.0,European
Berlin,4704.0,4.0,3.0,"Cafe,  Mediterranean"
Berlin,4708.0,4.0,12.0,International
Berlin,4709.0,3.5,8.0,unknown
Berlin,4715.0,4.5,5.0,unknown
Berlin,4735.0,3.5,26.0,Italian
Berlin,4737.0,4.0,3.0,unknown
Berlin,4738.0,4.0,31.0,Indian
Berlin,4739.0,3.5,14.0," International, Mexican,  Pub"
Berlin,4744.0,4.0,8.0,unknown
Berlin,4746.0,4.0,18.0,Chinese
Berlin,4748.0,4.0,7.0,unknown
Berlin,4755.0,4.0,5.0,Chinese
Berlin,4760.0,4.0,6.0,unknown
Berlin,4763.0,4.0,4.0,Contemporary
Berlin,4764.0,4.0,14.0,German
Berlin,4765.0,4.0,12.0,unknown
Berlin,4771.0,4.0,22.0,"Asian,  Korean"
Berlin,4777.0,4.0,3.0,unknown
Berlin,4781.0,4.0,50.0, Asian
Berlin,4794.0,4.0,3.0, Croatian
Berlin,4795.0,4.0,2.0,unknown
Berlin,4797.0,4.0,14.0,unknown
Berlin,4800.0,4.0,4.0,unknown
Berlin,4802.0,4.5,3.0," German,  International"
Berlin,4803.0,4.0,13.0,Polish
Berlin,4805.0,4.5,6.0,Italian
Berlin,4808.0,4.0,4.0,unknown
Berlin,4809.0,4.0,8.0,"Chinese,  Asian"
Berlin,4821.0,4.0,2.0,unknown
Berlin,4825.0,3.5,73.0,"French,  European"
Berlin,4827.0,3.5,44.0," Asian, Chinese"
Berlin,4832.0,3.5,27.0,unknown
Berlin,4842.0,3.5,36.0,unknown
Berlin,4845.0,3.5,57.0," Vegetarian Friendly,  Israeli,  Middle Eastern,  Kosher, Cafe"
Berlin,4867.0,3.5,41.0,Mexican
Berlin,4869.0,4.0,4.0,unknown
Berlin,4873.0,4.0,3.0,unknown
Berlin,4881.0,4.0,11.0,unknown
Berlin,4887.0,3.5,14.0,unknown
Berlin,4892.0,3.5,66.0,"Cafe,  German"
Berlin,4897.0,4.0,16.0,"Asian,  Japanese"
Berlin,4899.0,3.5,10.0,Turkish
Berlin,4900.0,4.5,4.0,Polish
Berlin,4903.0,4.0,16.0,German
Berlin,4908.0,4.0,9.0,Contemporary
Berlin,4914.0,4.0,2.0,unknown
Berlin,4920.0,4.0,32.0,"German,  Central European,  Austrian"
Berlin,4944.0,4.0,4.0,unknown
Berlin,4945.0,3.5,24.0,European
Berlin,4959.0,4.0,NaN,"Bar,  Pub"
Berlin,4965.0,4.0,NaN,Italian
Berlin,4968.0,4.0,5.0, International
Berlin,4976.0,4.0,NaN,unknown
Berlin,4986.0,4.0,NaN,unknown
Berlin,4990.0,4.0,2.0,unknown
Berlin,4991.0,4.0,NaN,Thai
Berlin,5000.0,4.0,NaN,unknown
Berlin,5001.0,4.0,NaN,unknown
Berlin,5005.0,4.0,2.0, Contemporary
Berlin,5009.0,4.0,NaN,unknown
Berlin,5012.0,4.0,2.0,unknown
Berlin,5022.0,4.0,NaN, European
Berlin,5025.0,4.0,NaN,unknown
Berlin,5032.0,4.0,2.0,unknown
Berlin,5040.0,4.0,NaN,unknown
Berlin,5048.0,4.0,NaN,unknown
Berlin,5052.0,4.0,2.0,unknown
Berlin,5058.0,4.0,NaN,unknown
Berlin,5059.0,4.0,NaN,"Cafe,  Diner,  European"
Berlin,5065.0,4.0,2.0,unknown
Berlin,5074.0,4.0,NaN,Cafe
Berlin,5084.0,4.0,NaN,unknown
Berlin,5085.0,4.0,NaN,unknown
Berlin,5086.0,4.0,NaN,unknown
Berlin,5087.0,4.0,NaN,unknown
Berlin,5093.0,4.0,2.0,unknown
Berlin,5102.0,4.0,NaN,unknown
Berlin,5111.0,4.0,NaN,unknown
Berlin,5114.0,4.0,NaN,unknown
Berlin,5123.0,4.0,NaN,Chinese
Berlin,5131.0,4.0,NaN,unknown
Berlin,5132.0,4.0,NaN,unknown
Berlin,5141.0,4.0,NaN,"International,  Healthy"
Berlin,5151.0,4.0,2.0,unknown
Berlin,5162.0,4.0,NaN,Pizza
Berlin,5166.0,4.0,NaN,unknown
Berlin,5173.0,4.0,NaN,unknown
Berlin,5180.0,4.0,NaN,"Mediterranean,  Diner"
Berlin,5181.0,4.0,NaN,Pizza
Berlin,5187.0,4.0,NaN, Vegetarian Friendly
Berlin,5198.0,4.0,4.0,unknown
Berlin,5200.0,3.5,29.0, Barbecue
Berlin,5202.0,4.0,3.0,unknown
Berlin,5203.0,3.5,5.0,unknown
Berlin,5208.0,4.0,5.0,unknown
Berlin,5215.0,3.0,78.0,"Fast Food,  Turkish"
Berlin,5220.0,3.5,3.0,"Asian,  Central Asian"
Berlin,5229.0,4.0,8.0,Lebanese
Berlin,5232.0,3.5,7.0,unknown
Berlin,5233.0,3.5,14.0,unknown
Berlin,5234.0,3.5,46.0, European
Berlin,5236.0,3.0,4.0,unknown
Berlin,5238.0,4.0,9.0,unknown
Berlin,5239.0,4.0,16.0,Italian
Berlin,5252.0,4.0,2.0,"Italian,  German"
Berlin,5259.0,4.0,3.0," Vietnamese, Japanese"
Berlin,5263.0,3.5,22.0," Mediterranean,  Fusion"
Berlin,5275.0,4.0,10.0,unknown
Berlin,5277.0,3.5,13.0,unknown
Berlin,5282.0,3.5,20.0," European,  Central European"
Berlin,5285.0,3.5,7.0,unknown
Berlin,5289.0,4.0,4.0, Asian
Berlin,5291.0,4.0,32.0, European
Berlin,5298.0,3.5,12.0,unknown
Berlin,5302.0,3.5,5.0,Pizza
Berlin,5305.0,4.0,3.0,unknown
Berlin,5309.0,3.5,7.0,Middle Eastern
Berlin,5316.0,4.0,4.0,Chinese
Berlin,5322.0,3.0,94.0, European
Berlin,5329.0,4.5,8.0, Pub
Berlin,5338.0,3.5,4.0,Cafe
Berlin,5339.0,5.0,9.0,Persian
Berlin,5340.0,3.5,10.0,Italian
Berlin,5342.0,3.5,5.0, Sushi
Berlin,5352.0,4.0,5.0,unknown
Berlin,5356.0,3.5,11.0,German
Berlin,5369.0,4.0,12.0,German
Berlin,5370.0,3.5,95.0," Central European,  European"
Berlin,5373.0,3.5,5.0,unknown
Berlin,5375.0,4.0,15.0,International
Berlin,5378.0,3.5,12.0,unknown
Berlin,5382.0,4.0,5.0,Turkish
Berlin,5384.0,3.5,3.0," Sushi,  Vietnamese"
Berlin,5385.0,4.0,4.0,unknown
Berlin,5389.0,3.5,2.0,unknown
Berlin,5395.0,4.0,6.0,unknown
Berlin,5400.0,3.5,6.0,Mexican
Berlin,5401.0,4.0,30.0," European, Italian"
Berlin,5402.0,3.5,6.0," European,  Greek, Italian"
Berlin,5409.0,3.5,8.0,"Japanese,  Vietnamese"
Berlin,5411.0,4.0,5.0," South American, Brazilian,  Portuguese"
Berlin,5421.0,4.0,13.0,Vietnamese
Berlin,5427.0,3.5,13.0,unknown
Berlin,5429.0,4.0,8.0,Italian
Berlin,5434.0,3.5,20.0,Pizza
Berlin,5435.0,4.5,4.0,Vietnamese
Berlin,5436.0,4.0,11.0,unknown
Berlin,5438.0,3.5,3.0, Street Food
Berlin,5446.0,3.5,90.0,"Chinese,  Asian"
Berlin,5456.0,4.0,8.0,Chinese
Berlin,5458.0,4.5,13.0,unknown
Berlin,5472.0,3.5,64.0," European,  Bar,  Pub,  Vegetarian Friendly"
Berlin,5478.0,3.5,60.0,German
Berlin,5482.0,4.0,7.0,Chinese
Berlin,5491.0,4.0,13.0,"Asian,  Sri Lankan"
Berlin,5497.0,3.5,2.0,Fusion
Berlin,5514.0,4.0,52.0," Vegetarian Friendly,  Thai"
Berlin,5515.0,4.0,19.0,unknown
Berlin,5516.0,4.0,4.0,unknown
Berlin,5518.0,3.5,12.0,Chinese
Berlin,5527.0,3.0,62.0," Vegan Options, Vegetarian Friendly,  Gluten Free Options"
Berlin,5530.0,3.5,69.0,"Mediterranean,  Spanish"
Berlin,5539.0,4.0,22.0," Grill, Bar"
Berlin,5552.0,3.5,38.0," Vegan Options,  Vegetarian Friendly"
Berlin,5554.0,3.5,26.0,Italian
Berlin,5559.0,3.5,5.0,German
Berlin,5561.0,3.5,4.0,Italian
Berlin,5562.0,4.0,4.0,unknown
Berlin,5579.0,4.5,24.0," Vegetarian Friendly, European"
Berlin,5584.0,3.5,6.0,Vietnamese
Berlin,5598.0,4.0,10.0," Middle Eastern,  Vegetarian Friendly"
Berlin,5608.0,3.0,29.0,unknown
Berlin,5613.0,3.5,2.0,unknown
Berlin,5615.0,3.5,6.0,unknown
Berlin,5618.0,4.0,9.0,Thai
Berlin,5619.0,3.5,2.0,unknown
Berlin,5637.0,3.5,16.0,unknown
Berlin,5638.0,3.5,7.0,unknown
Berlin,5639.0,3.5,12.0,unknown
Berlin,5644.0,3.5,16.0, Contemporary
Berlin,5652.0,3.5,6.0,Vietnamese
Berlin,5657.0,3.5,6.0,unknown
Berlin,5658.0,3.5,2.0,German
Berlin,5660.0,3.5,63.0, European
Berlin,5665.0,3.5,62.0, Central European
Berlin,5670.0,3.5,3.0, Thai
Berlin,5675.0,3.5,10.0,"Indian,  German"
Berlin,5690.0,3.5,3.0,German
Berlin,5700.0,3.0,9.0,Pizza
Berlin,5708.0,3.5,31.0," Asian,  Sushi"
Berlin,5730.0,3.0,5.0,unknown
Berlin,5733.0,3.0,13.0,Indian
Berlin,5737.0,3.5,6.0,Bar
Berlin,5740.0,3.5,74.0,Vegetarian Friendly
Berlin,5749.0,3.5,3.0,unknown
Berlin,5755.0,3.5,2.0,unknown
Berlin,5759.0,3.0,105.0," Central European, German"
Berlin,5760.0,3.5,7.0,unknown
Berlin,5763.0,3.0,5.0," Asian, Sushi"
Berlin,5766.0,3.5,5.0, German
Berlin,5771.0,3.0,8.0,unknown
Berlin,5776.0,3.5,4.0,European
Berlin,5777.0,3.0,16.0,unknown
Berlin,5783.0,3.5,11.0,Italian
Berlin,5791.0,3.0,26.0, Pizza
Berlin,5793.0,5.0,4.0,unknown
Berlin,5796.0,3.5,4.0,unknown
Berlin,5798.0,4.0,7.0,Indian
Berlin,5801.0,3.5,13.0,Thai
Berlin,5806.0,5.0,21.0, Mediterranean
Berlin,5810.0,3.0,5.0,unknown
Berlin,5811.0,3.5,12.0," Mediterranean, Italian"
Berlin,5815.0,3.0,50.0,Indian
Berlin,5819.0,3.0,17.0,unknown
Berlin,5839.0,3.0,18.0,German
Berlin,5846.0,3.5,4.0,German
Berlin,5849.0,3.5,17.0,"German,  European"
Berlin,5854.0,3.5,4.0, Pizza
Berlin,5858.0,3.5,8.0,unknown
Berlin,5859.0,4.5,16.0," Gluten Free Options,  Arabic"
Berlin,5861.0,4.0,15.0,Georgian
Berlin,5887.0,5.0,NaN,Sushi
Berlin,5905.0,3.0,9.0,Ukrainian
Berlin,5906.0,3.0,10.0,unknown
Berlin,5910.0,3.5,3.0,Italian
Berlin,5913.0,3.0,NaN,unknown
Berlin,5914.0,3.0,2.0,unknown
Berlin,5915.0,3.0,NaN,unknown
Berlin,5917.0,3.0,NaN,unknown
Berlin,5919.0,3.0,NaN,unknown
Berlin,5923.0,3.0,2.0,unknown
Berlin,5927.0,3.0,NaN,unknown
Berlin,5935.0,3.0,NaN,unknown
Berlin,5938.0,3.0,NaN,unknown
Berlin,5956.0,3.0,2.0,unknown
Berlin,5959.0,3.0,NaN,Chinese
Berlin,5965.0,3.0,NaN,unknown
Berlin,5966.0,3.0,NaN,Seafood
Berlin,5978.0,3.0,NaN,French
Berlin,5984.0,3.0,NaN,unknown
Berlin,5986.0,3.5,3.0,unknown
Berlin,5987.0,3.5,7.0,unknown
Berlin,5996.0,3.5,16.0, Middle Eastern
Berlin,6006.0,3.0,114.0,Vegetarian Friendly
Berlin,6008.0,3.0,5.0,German
Berlin,6010.0,3.5,2.0,unknown
Berlin,6013.0,3.5,11.0,unknown
Berlin,6015.0,3.0,29.0,Mexican
Berlin,6021.0,3.0,5.0,unknown
Berlin,6023.0,3.0,207.0, Vegetarian Friendly
Berlin,6024.0,3.0,2.0,Japanese
Berlin,6034.0,3.5,16.0,International
Berlin,6035.0,2.5,3.0,unknown
Berlin,6039.0,3.0,5.0,Brazilian
Berlin,6040.0,4.0,13.0,Italian
Berlin,6041.0,3.5,120.0," Brazilian,  Bar"
Berlin,6055.0,3.5,3.0,unknown
Berlin,6060.0,3.0,222.0," European,  Vegetarian Friendly"
Berlin,6062.0,5.0,3.0,Japanese
Berlin,6063.0,3.0,316.0, European
Berlin,6071.0,3.0,6.0,unknown
Berlin,6076.0,3.0,10.0,unknown
Berlin,6079.0,5.0,3.0,"Italian,  Pizza"
Berlin,6081.0,3.5,9.0,Italian
Berlin,6083.0,3.5,4.0,unknown
Berlin,6085.0,4.0,7.0,unknown
Berlin,6086.0,3.0,182.0, Fast Food
Berlin,6089.0,4.0,12.0,unknown
Berlin,6093.0,3.0,85.0,"German,  European"
Berlin,6099.0,3.0,5.0,unknown
Berlin,6105.0,3.5,9.0,unknown
Berlin,6108.0,4.0,6.0," Thai,  German,  Indian"
Berlin,6109.0,3.0,385.0, Vegetarian Friendly
Berlin,6111.0,3.0,8.0,unknown
Berlin,6114.0,2.5,47.0," Central European,  Italian"
Berlin,6119.0,2.5,2.0,unknown
Berlin,6121.0,3.0,27.0,"Sushi,  Vegetarian Friendly,  Japanese"
Berlin,6126.0,2.5,6.0,unknown
Berlin,6130.0,3.0,22.0,Mexican
Berlin,6133.0,3.0,3.0, Wine Bar
Berlin,6137.0,3.0,11.0,Indian
Berlin,6172.0,2.5,359.0," Vegetarian Friendly,  European, Italian"
Berlin,6173.0,3.0,5.0,unknown
Berlin,6174.0,4.5,10.0,Italian
Berlin,6177.0,2.5,457.0," Bar,  International,  European"
Berlin,6181.0,2.5,30.0,unknown
Berlin,6182.0,3.0,19.0,Greek
Berlin,6184.0,2.5,2.0,unknown
Berlin,6188.0,3.0,24.0,Pub
Berlin,6193.0,3.0,8.0,unknown
Berlin,6194.0,3.0,6.0,Italian
Berlin,6200.0,3.5,4.0,German
Berlin,6202.0,3.5,3.0,"Sushi,  Thai"
Berlin,6207.0,3.0,4.0,Italian
Berlin,6208.0,2.5,2.0, Grill
Berlin,6210.0,3.0,20.0,Italian
Berlin,6211.0,2.5,13.0,unknown
Berlin,6212.0,2.5,183.0," European,  Pizza,  Vegetarian Friendly, Italian"
Berlin,6213.0,3.5,19.0," European,  Central European"
Berlin,6228.0,3.5,5.0,unknown
Berlin,6230.0,3.0,6.0,unknown
Berlin,6234.0,3.5,2.0,unknown
Berlin,6237.0,2.5,4.0,Asian
Berlin,6241.0,2.5,24.0,Contemporary
Berlin,6252.0,2.5,6.0, Thai
Berlin,6255.0,2.0,3.0,Pizza
Berlin,6256.0,3.0,10.0,unknown
Berlin,6257.0,2.5,2.0,unknown
Berlin,6261.0,2.5,50.0, Vegetarian Friendly
Berlin,6264.0,2.0,NaN,German
Berlin,6270.0,2.0,NaN,Italian
Berlin,6271.0,5.0,NaN,unknown
Berlin,6273.0,2.0,NaN,Italian
Berlin,6286.0,2.0,NaN,Cafe
Berlin,6289.0,2.0,11.0,European
Berlin,6291.0,2.0,10.0," Turkish,  European"
Berlin,6298.0,4.5,25.0," Croatian,  Vegetarian Friendly, European"
Berlin,6307.0,5.0,2.0, Contemporary
Berlin,6314.0,2.0,4.0,unknown
Berlin,6318.0,1.5,2.0,unknown
Berlin,6319.0,2.5,3.0,unknown
Berlin,6320.0,3.5,4.0,"Italian,  Pizza,  Mediterranean"
Berlin,6322.0,2.0,4.0,unknown
Berlin,6332.0,1.0,NaN,Italian
Berlin,6347.0,1.0,NaN,Sushi
Berlin,6348.0,1.0,NaN,unknown
Berlin,6353.0,1.0,NaN,Diner
Berlin,6358.0,1.0,NaN,Italian
Berlin,6372.0,1.0,NaN,unknown
Bratislava,3.0,4.5,557.0," Pizza,  Vegetarian Friendly,  Mediterranean"
Bratislava,7.0,4.5,541.0," Gastropub, Brew Pub,  Grill"
Bratislava,11.0,4.5,129.0," Central European,  Eastern European"
Bratislava,15.0,4.0,688.0,"European,  Vegetarian Friendly"
Bratislava,18.0,4.5,310.0,"Cafe,  Fusion"
Bratislava,23.0,4.0,2578.0," Pub,  Central European,  Eastern European"
Bratislava,26.0,4.0,360.0," Czech,  Eastern European, European"
Bratislava,27.0,4.5,311.0," Vegetarian Friendly,  Pub, Bar"
Bratislava,29.0,4.5,96.0," Gluten Free Options,  Vegan Options, International,  European"
Bratislava,34.0,4.5,144.0,"Steakhouse,  Central European"
Bratislava,42.0,4.5,102.0," Japanese, Steakhouse,  Gluten Free Options"
Bratislava,43.0,4.5,117.0," Vegetarian Friendly,  Vegan Options,  Thai"
Bratislava,45.0,4.5,172.0," Vegetarian Friendly,  European, Italian"
Bratislava,46.0,5.0,77.0," Vegan Options,  Vegetarian Friendly,  Gluten Free Options,  Georgian"
Bratislava,48.0,4.5,182.0," Gluten Free Options,  Healthy"
Bratislava,51.0,4.5,128.0," Scottish,  British"
Bratislava,53.0,4.5,65.0,"Indian,  Grill"
Bratislava,54.0,4.0,313.0, Seafood
Bratislava,55.0,4.5,73.0," Vegetarian Friendly, European"
Bratislava,56.0,5.0,35.0, Fast Food
Bratislava,61.0,4.5,123.0," Cafe,  Gluten Free Options"
Bratislava,65.0,4.0,89.0," Pub,  Central European"
Bratislava,67.0,4.5,137.0,"Bar,  Pub,  Central European"
Bratislava,71.0,4.5,66.0," Soups,  Seafood"
Bratislava,72.0,4.0,240.0, Eastern European
Bratislava,75.0,4.0,245.0," Brew Pub,  Gastropub,  Central European,  Vegetarian Friendly"
Bratislava,83.0,4.0,139.0," Pub,  Central European"
Bratislava,87.0,4.0,146.0," Mediterranean, Italian"
Bratislava,93.0,4.5,29.0," Gluten Free Options,  Healthy,  Vegetarian Friendly"
Bratislava,101.0,4.5,40.0, Vegetarian Friendly
Bratislava,103.0,4.5,56.0,Central European
Bratislava,106.0,4.5,33.0,"Bar,  Central European"
Bratislava,113.0,5.0,15.0,"European,  Vegetarian Friendly"
Bratislava,120.0,5.0,11.0,Japanese
Bratislava,125.0,4.5,12.0," European, Italian,  Soups,  Central European"
Bratislava,126.0,4.0,110.0," Central European,  Pub,  European"
Bratislava,127.0,5.0,8.0, Eastern European
Bratislava,131.0,4.5,38.0,European
Bratislava,133.0,4.5,15.0,"American,  Fast Food"
Bratislava,138.0,4.5,23.0," Vegan Options,  Vegetarian Friendly,  Diner"
Bratislava,140.0,4.0,95.0," International,  Central European"
Bratislava,145.0,4.5,37.0," International,  Italian,  Central European"
Bratislava,146.0,5.0,7.0," Delicatessen,  Portuguese"
Bratislava,147.0,4.0,32.0," European,  Pub"
Bratislava,151.0,4.5,36.0,"Japanese,  Asian,  Vegan Options"
Bratislava,152.0,4.5,17.0," European, Pizza"
Bratislava,154.0,4.0,27.0,European
Bratislava,155.0,3.5,185.0," Eastern European, Bar"
Bratislava,167.0,4.5,19.0,"Cafe,  Contemporary"
Bratislava,168.0,3.5,280.0," European,  Bar,  International,  Vegetarian Friendly,  Mediterranean"
Bratislava,180.0,4.0,21.0," European,  Fast Food,  Vegetarian Friendly"
Bratislava,183.0,5.0,7.0,American
Bratislava,185.0,5.0,5.0, Pub
Bratislava,187.0,4.5,10.0,unknown
Bratislava,191.0,4.0,37.0," Central European, European"
Bratislava,195.0,4.5,12.0,International
Bratislava,198.0,4.5,6.0,"American,  International"
Bratislava,199.0,4.5,10.0,Italian
Bratislava,202.0,4.0,167.0, European
Bratislava,205.0,4.0,43.0," European, Italian"
Bratislava,210.0,5.0,5.0," Fusion,  Bar, Mexican"
Bratislava,211.0,5.0,5.0," Czech,  Hungarian"
Bratislava,228.0,4.0,122.0," European,  Gluten Free Options, Healthy"
Bratislava,236.0,4.5,15.0,"Bar,  Pub"
Bratislava,237.0,4.0,25.0,unknown
Bratislava,240.0,5.0,6.0,Healthy
Bratislava,246.0,4.0,10.0, Indonesian
Bratislava,248.0,4.0,12.0,Japanese
Bratislava,250.0,4.0,25.0," Central European, Cafe,  Italian"
Bratislava,262.0,5.0,4.0,unknown
Bratislava,272.0,3.5,78.0,European
Bratislava,275.0,4.5,7.0," Thai, Japanese,  Sushi"
Bratislava,277.0,5.0,9.0,unknown
Bratislava,280.0,4.5,5.0,unknown
Bratislava,281.0,4.0,59.0," European,  Wine Bar"
Bratislava,287.0,4.0,24.0, European
Bratislava,301.0,5.0,4.0,European
Bratislava,311.0,4.0,10.0, International
Bratislava,312.0,4.5,6.0,Cafe
Bratislava,314.0,4.0,24.0, Italian
Bratislava,316.0,4.5,18.0,Italian
Bratislava,318.0,3.5,209.0," Mediterranean,  Pizza, Italian,  European"
Bratislava,319.0,4.5,49.0,"Japanese,  Sushi"
Bratislava,322.0,4.0,15.0,unknown
Bratislava,328.0,5.0,5.0,Italian
Bratislava,331.0,3.5,29.0," Central European, Bar,  Pub"
Bratislava,334.0,4.0,28.0," Pub,  Grill,  Brew Pub,  European"
Bratislava,342.0,5.0,NaN,Pub
Bratislava,345.0,5.0,NaN,unknown
Bratislava,360.0,5.0,4.0,unknown
Bratislava,362.0,5.0,NaN,unknown
Bratislava,366.0,5.0,NaN,unknown
Bratislava,367.0,5.0,3.0,unknown
Bratislava,368.0,5.0,NaN,unknown
Bratislava,374.0,5.0,NaN,"Italian,  Healthy,  American,  Central European"
Bratislava,377.0,5.0,NaN,unknown
Bratislava,379.0,5.0,NaN,Fast Food
Bratislava,380.0,5.0,NaN,unknown
Bratislava,384.0,5.0,NaN,unknown
Bratislava,392.0,5.0,3.0, European
Bratislava,396.0,3.5,145.0, Pub
Bratislava,401.0,5.0,9.0,"International,  Vegetarian Friendly"
Bratislava,408.0,4.5,8.0, Hungarian
Bratislava,409.0,4.5,6.0,unknown
Bratislava,413.0,4.5,8.0,unknown
Bratislava,417.0,4.5,6.0,"European,  Central European"
Bratislava,420.0,4.5,3.0,Pizza
Bratislava,424.0,4.5,3.0,unknown
Bratislava,425.0,4.5,7.0,Pizza
Bratislava,431.0,4.0,9.0,unknown
Bratislava,435.0,4.0,19.0,Italian
Bratislava,438.0,4.5,2.0,Mexican
Bratislava,439.0,4.0,11.0,"Pizza,  Italian"
Bratislava,443.0,3.5,119.0," Seafood, European"
Bratislava,444.0,4.5,3.0,unknown
Bratislava,445.0,4.5,6.0,"International,  Healthy,  Delicatessen"
Bratislava,453.0,4.5,2.0,"Asian,  Vietnamese"
Bratislava,455.0,4.0,14.0, Latin
Bratislava,456.0,4.0,35.0," Spanish,  Wine Bar"
Bratislava,458.0,4.0,9.0,unknown
Bratislava,463.0,4.5,3.0," Egyptian,  Arabic"
Bratislava,473.0,3.5,71.0,"Italian,  Pizza,  International"
Bratislava,477.0,5.0,17.0," Wine Bar, European"
Bratislava,479.0,4.0,6.0,International
Bratislava,490.0,4.5,13.0,unknown
Bratislava,493.0,4.0,13.0,European
Bratislava,499.0,4.5,4.0,unknown
Bratislava,515.0,4.0,2.0,Chinese
Bratislava,517.0,3.0,151.0," Central European, European"
Bratislava,521.0,4.0,12.0,"European,  Czech"
Bratislava,525.0,4.0,5.0,Pub
Bratislava,527.0,4.0,4.0,unknown
Bratislava,529.0,4.0,9.0,Pub
Bratislava,534.0,4.0,2.0,unknown
Bratislava,535.0,4.5,4.0,"Pizza,  European"
Bratislava,540.0,3.5,6.0,unknown
Bratislava,541.0,3.5,3.0,unknown
Bratislava,542.0,4.0,3.0,unknown
Bratislava,544.0,4.0,8.0,unknown
Bratislava,546.0,3.5,8.0,Seafood
Bratislava,550.0,4.0,9.0,unknown
Bratislava,551.0,4.0,7.0,unknown
Bratislava,559.0,3.0,29.0,"Fast Food,  American"
Bratislava,567.0,4.5,6.0,European
Bratislava,569.0,4.0,43.0,"Japanese,  Sushi"
Bratislava,572.0,3.5,10.0,unknown
Bratislava,575.0,3.5,3.0,"European,  Central European"
Bratislava,577.0,3.5,38.0," European,  International, Italian,  Mediterranean"
Bratislava,578.0,3.5,34.0," Central European, Bar,  Pub"
Bratislava,581.0,4.5,3.0,European
Bratislava,582.0,4.0,4.0,unknown
Bratislava,585.0,4.0,8.0,unknown
Bratislava,587.0,4.0,NaN,"European,  Romanian"
Bratislava,590.0,4.0,NaN,unknown
Bratislava,593.0,4.0,2.0,unknown
Bratislava,595.0,4.0,NaN,unknown
Bratislava,601.0,4.0,NaN,Mexican
Bratislava,605.0,4.0,3.0,unknown
Bratislava,606.0,4.0,NaN,Cafe
Bratislava,616.0,4.0,NaN,Pub
Bratislava,649.0,4.0,11.0,Bar
Bratislava,664.0,3.5,4.0,unknown
Bratislava,670.0,4.0,21.0," Vegetarian Friendly,  European"
Bratislava,675.0,3.5,8.0, Pub
Bratislava,676.0,3.5,13.0, Pizza
Bratislava,682.0,4.5,3.0,European
Bratislava,687.0,3.5,38.0," Central European,  Pub, European,  Bar"
Bratislava,693.0,3.5,14.0,"Sushi,  Asian"
Bratislava,694.0,3.5,3.0,unknown
Bratislava,696.0,4.0,2.0,unknown
Bratislava,704.0,3.5,13.0," Central European,  Czech"
Bratislava,725.0,4.5,7.0,"Healthy,  Soups,  Vegetarian Friendly"
Bratislava,726.0,3.5,2.0,unknown
Bratislava,732.0,3.5,9.0,"Cafe,  Eastern European"
Bratislava,733.0,3.5,2.0,unknown
Bratislava,735.0,3.0,7.0,Pub
Bratislava,736.0,3.0,10.0,unknown
Bratislava,746.0,3.5,11.0,Pub
Bratislava,748.0,2.5,7.0,Pizza
Bratislava,750.0,4.0,4.0,unknown
Bratislava,752.0,3.5,15.0,Pizza
Bratislava,756.0,3.0,35.0," Cafe,  Pub, Bar"
Bratislava,757.0,3.0,2.0,Vietnamese
Bratislava,760.0,3.0,NaN,Pub
Bratislava,762.0,3.0,NaN,unknown
Bratislava,787.0,3.0,5.0,unknown
Bratislava,788.0,3.0,17.0, Central European
Bratislava,794.0,3.0,10.0, Pizza
Bratislava,799.0,3.5,6.0,unknown
Bratislava,811.0,3.0,6.0, Pizza
Bratislava,819.0,3.0,243.0," Slovenian, European"
Bratislava,825.0,3.0,4.0," Turkish, Pizza"
Bratislava,826.0,3.0,9.0,Italian
Bratislava,828.0,2.5,13.0,"Pizza,  European"
Bratislava,831.0,2.5,40.0,Fast Food
Bratislava,832.0,2.5,5.0,unknown
Bratislava,842.0,3.0,13.0,Italian
Bratislava,857.0,2.0,NaN,unknown
Bratislava,858.0,2.0,NaN,unknown
Bratislava,860.0,3.0,2.0," Street Food,  Healthy"
Bratislava,861.0,2.5,3.0,Pub
Bratislava,863.0,2.0,28.0,"Eastern European,  Central European,  European"
Bratislava,873.0,2.5,2.0,Pizza
Bratislava,886.0,1.0,NaN,French
Bratislava,889.0,1.0,NaN,European
Brussels,3.0,4.5,428.0," Seafood,  Portuguese"
Brussels,5.0,4.5,2140.0," Vegetarian Friendly, Italian"
Brussels,6.0,4.5,1569.0," Vegetarian Friendly,  Belgian, French,  European"
Brussels,7.0,4.5,363.0,"French,  European,  Gluten Free Options"
Brussels,15.0,4.5,2050.0," European,  Seafood"
Brussels,16.0,4.5,1007.0," Pub,  European, Belgian"
Brussels,18.0,4.5,518.0,French
Brussels,25.0,4.5,524.0, European
Brussels,27.0,4.5,795.0, Vegan Options
Brussels,29.0,4.5,893.0,"Italian,  Mediterranean,  European,  Vegan Options"
Brussels,33.0,4.0,777.0," Gastropub,  Vegetarian Friendly,  European, Belgian"
Brussels,35.0,4.5,576.0," European,  Mediterranean,  Vegetarian Friendly"
Brussels,37.0,4.5,1209.0," Healthy,  Vegan Options,  Vegetarian Friendly, International,  Cafe,  European"
Brussels,38.0,4.5,464.0,"French,  Seafood"
