itemID,brand,categories
7200,993,"2690.0, 2580.0"
7201,43,NaN
7202,1297,"884.0, 2732.0"
7203,1297,"1098.0, 2366.0"
7204,175,2136.0
7205,322,1022.0
7206,325,1366.0
7207,810,"667.0, 328.0"
7208,1006,"2716.0, 2942.0, 3924.0, 2224.0, 53.0, 3913.0"
7209,618,"2203.0, 274.0, 914.0"
7210,1122,"3254.0, 206.0"
7211,564,"3929.0, 3775.0, 2136.0, 813.0"
7212,771,"515.0, 1138.0, 146.0"
7213,748,"12.0, 2422.0, 308.0, 1694.0"
7214,1180,"4087.0, 4088.0, 839.0, 3963.0, 545.0, 871.0, 4089.0"
7215,1383,"1356.0, 514.0"
7216,167,"3903.0, 3900.0, 3910.0, 3901.0, 26.0, 3928.0"
7217,410,"3510.0, 2572.0, 1389.0, 3310.0, 2452.0, 2252.0"
7218,515,"478.0, 1114.0"
7219,372,NaN
7220,528,"547.0, 3900.0, 3901.0, 3928.0, 1467.0, 3903.0, 3905.0, 3910.0, 914.0"
7221,977,"4008.0, 2709.0, 3913.0"
7222,782,"2636.0, 1281.0, 19.0"
7223,1144,"3995.0, 3775.0"
7224,782,"1091.0, 690.0, 3916.0"
7225,402,981.0
7226,1436,"847.0, 3910.0, 3903.0, 3901.0, 3908.0, 650.0, 3900.0, 3905.0"
7227,25,"1365.0, 2690.0, 2700.0"
7228,1371,"849.0, 1098.0"
7229,1156,"327.0, 4028.0"
7230,305,"3161.0, 3202.0, 2320.0"
7231,1513,"2136.0, 3688.0"
7232,1496,"545.0, 3963.0, 2969.0, 1032.0"
7233,20,"3966.0, 2167.0, 1664.0, 1501.0, 2839.0, 2023.0, 1793.0, 1906.0, 3670.0, 1459.0, 278.0, 21.0"
7234,1475,"2797.0, 1079.0"
7235,1508,NaN
7236,322,981.0
7237,322,NaN
7238,322,NaN
7239,280,"547.0, 4092.0"
7240,322,NaN
7241,249,NaN
7242,1150,"4180.0, 2995.0, 2005.0, 4202.0, 1000.0, 4122.0, 4096.0, 3654.0, 3639.0"
7243,813,NaN
7244,1371,"2404.0, 1322.0, 3767.0, 2011.0"
7245,1366,"3625.0, 3069.0, 3083.0, 2872.0, 2389.0"
7246,406,"3903.0, 3976.0, 3900.0, 4019.0, 3913.0, 1021.0, 3901.0"
7247,1262,287.0
7248,1260,"1000.0, 1883.0, 4030.0, 2005.0"
7249,411,2620.0
7250,1445,"3283.0, 3222.0, 2167.0, 803.0, 2209.0"
7251,251,NaN
7252,451,NaN
7253,1036,NaN
7254,193,"1917.0, 3013.0, 3254.0, 3319.0, 2091.0, 548.0, 2131.0"
7255,672,1199.0
7256,632,"603.0, 4123.0"
7257,207,"813.0, 3949.0"
7258,257,1022.0
7259,1229,"1707.0, 3199.0, 1080.0"
7260,623,"2091.0, 3319.0, 3681.0"
7261,714,NaN
7262,928,"3919.0, 1920.0"
7263,77,NaN
7264,813,NaN
7265,402,300.0
7266,1295,NaN
7267,1403,396.0
7268,194,"1247.0, 3262.0, 2009.0"
7269,580,"2382.0, 173.0"
7270,333,"1542.0, 702.0, 3755.0"
7271,500,2995.0
7272,174,NaN
7273,369,1045.0
7274,853,"1063.0, 1803.0, 3981.0"
7275,232,975.0
7276,463,NaN
7277,1054,"356.0, 236.0"
7278,219,3720.0
7279,322,1221.0
7280,389,559.0
7281,453,"2927.0, 3902.0, 3901.0, 3910.0, 3911.0, 478.0"
7282,1366,"4039.0, 2389.0, 3625.0, 2872.0, 3069.0, 813.0"
7283,378,"2690.0, 2183.0, 1820.0, 3224.0"
7284,928,"4028.0, 2897.0, 3920.0, 327.0, 4027.0, 3413.0"
7285,1508,"1343.0, 2675.0, 2313.0"
7286,552,"308.0, 3837.0, 3195.0, 2345.0"
7287,4,560.0
7288,1025,"1373.0, 3981.0"
7289,265,NaN
7290,1121,"3489.0, 3185.0"
7291,958,757.0
7292,482,3844.0
7293,453,"3783.0, 995.0, 3800.0, 2927.0"
7294,302,"2067.0, 1350.0"
7295,1289,"1939.0, 3254.0, 2754.0"
7296,1401,"1524.0, 975.0, 1705.0, 1807.0"
7297,15,NaN
7298,1496,"2484.0, 4166.0, 1251.0, 4111.0, 2872.0, 3652.0, 3625.0, 990.0, 3284.0, 3946.0, 4112.0, 2057.0, 2337.0, 2389.0, 4094.0"
7299,119,NaN
7300,322,"3970.0, 2005.0, 1000.0, 4030.0, 2995.0, 3654.0"
7301,115,"2055.0, 2746.0"
7302,206,NaN
7303,453,"2927.0, 2718.0, 478.0, 3783.0"
7304,362,"2754.0, 2420.0, 1779.0, 3254.0"
7305,928,"2786.0, 3982.0"
7306,1154,"1164.0, 3654.0, 870.0, 1000.0, 2005.0, 3970.0, 3934.0, 2870.0, 1085.0, 2325.0, 1091.0"
7307,322,"3153.0, 1589.0, 30.0"
7308,791,"3136.0, 955.0"
7309,388,188.0
7310,1090,"308.0, 3595.0, 2422.0, 3916.0, 1694.0, 163.0, 3837.0, 3688.0, 3561.0, 3195.0"
7311,322,"1221.0, 3078.0"
7312,219,3278.0
7313,1023,"3879.0, 3262.0"
7314,1496,"30.0, 3986.0, 3268.0, 3935.0"
7315,1379,"3625.0, 3373.0, 3653.0"
7316,1040,NaN
7317,162,NaN
7318,1335,"701.0, 3224.0"
7319,724,2995.0
7320,604,NaN
7321,1111,"3519.0, 3143.0"
7322,127,"3173.0, 3245.0"
7323,810,"3424.0, 328.0"
7324,1469,"2875.0, 807.0, 3310.0"
7325,322,"996.0, 1947.0"
7326,322,1984.0
7327,745,218.0
7328,18,"2330.0, 3897.0, 2389.0, 614.0"
7329,452,"3005.0, 3981.0, 296.0, 2298.0, 807.0"
7330,827,"3915.0, 2062.0"
7331,671,"1000.0, 2005.0, 3934.0"
7332,340,2790.0
7333,1036,"1291.0, 1114.0"
7334,868,"3985.0, 2005.0, 3654.0, 1000.0, 3310.0, 2995.0"
7335,771,3639.0
7336,786,NaN
7337,322,NaN
7338,484,"3639.0, 1298.0"
7339,569,"3901.0, 3912.0, 3900.0, 3915.0, 3902.0, 1330.0"
7340,1037,"464.0, 3582.0"
7341,9,"3725.0, 3350.0, 1365.0, 2964.0, 2011.0"
7342,322,"1438.0, 2300.0"
7343,1023,"1793.0, 2790.0, 655.0, 1578.0, 1085.0, 1097.0, 1147.0, 668.0"
7344,120,"3506.0, 3262.0, 3299.0"
7345,962,276.0
7346,150,NaN
7347,627,"3402.0, 1630.0, 3991.0, 2483.0"
7348,342,NaN
7349,322,NaN
7350,322,"3380.0, 603.0"
7351,1040,NaN
7352,453,"3800.0, 2927.0"
7353,1025,"2995.0, 1207.0"
7354,1229,NaN
7355,539,"1330.0, 3198.0"
7356,322,3810.0
7357,297,NaN
7358,224,"1911.0, 2223.0"
7359,481,"1775.0, 4058.0"
7360,772,"2833.0, 2334.0, 2997.0"
7361,1254,NaN
7362,325,3042.0
7363,239,NaN
7364,829,2730.0
7365,150,NaN
7366,18,"614.0, 2829.0, 2330.0"
7367,16,1756.0
7368,322,921.0
7369,314,"3778.0, 450.0"
7370,962,276.0
7371,91,"3653.0, 1675.0, 71.0, 1807.0"
7372,238,"2136.0, 3818.0"
7373,1433,"2919.0, 3901.0, 3900.0, 3902.0"
7374,1111,"2035.0, 862.0, 760.0"
7375,1090,"2778.0, 163.0"
7376,322,2957.0
7377,1367,NaN
7378,322,1984.0
7379,107,"1772.0, 3903.0, 4071.0, 3910.0, 3900.0, 3911.0"
7380,363,"1083.0, 870.0"
7381,615,"2368.0, 870.0, 578.0"
7382,554,"478.0, 1114.0"
7383,1058,NaN
7384,1113,"914.0, 1980.0, 1463.0, 1467.0"
7385,933,"578.0, 870.0, 1601.0, 1247.0, 3262.0"
7386,564,"3903.0, 3900.0, 2136.0, 4244.0, 3901.0, 3910.0, 3902.0, 3911.0"
7387,827,"3903.0, 3905.0, 3900.0, 3902.0, 1980.0, 3901.0"
7388,653,"2890.0, 855.0, 4070.0, 2692.0, 542.0, 3909.0, 3908.0, 4011.0"
7389,1222,"1792.0, 3587.0, 2667.0"
7390,322,NaN
7391,8,"1110.0, 3981.0, 3916.0, 3669.0, 4014.0, 2689.0"
7392,322,NaN
7393,744,"1807.0, 3901.0, 3903.0, 3911.0, 3905.0, 3900.0, 3910.0, 3902.0"
7394,279,"274.0, 975.0"
7395,766,1711.0
7396,1006,"3902.0, 3905.0, 3900.0, 3903.0, 3901.0, 1366.0"
7397,782,"3916.0, 1299.0"
7398,1206,"3900.0, 3901.0, 3910.0, 3911.0, 3903.0, 2700.0, 3902.0, 2690.0"
7399,431,NaN
7400,782,"1908.0, 2990.0, 3916.0, 648.0"
7401,322,1984.0
7402,1113,"1390.0, 248.0, 2919.0, 3579.0"
7403,1371,1980.0
7404,1163,"1792.0, 1579.0, 1583.0, 2209.0, 3639.0, 3107.0"
7405,1036,NaN
7406,1388,3216.0
7407,1366,3720.0
7408,782,"3916.0, 2833.0, 2032.0"
7409,1435,"3228.0, 657.0"
7410,974,NaN
7411,618,1350.0
7412,1385,"1555.0, 1179.0"
7413,1410,1807.0
7414,1433,"1772.0, 4025.0, 4026.0"
7415,392,3639.0
7416,9,"3072.0, 1365.0, 2964.0, 2962.0, 2011.0"
7417,853,"2126.0, 3313.0, 3981.0, 407.0"
7418,632,"3614.0, 4183.0"
7419,1492,"2938.0, 1807.0"
7420,632,"3912.0, 4123.0, 3914.0, 1540.0, 3393.0"
7421,238,633.0
7422,62,"3755.0, 1889.0"
7423,648,NaN
7424,1030,"3937.0, 2932.0, 3936.0, 3268.0, 30.0, 2104.0, 1060.0, 3935.0, 1287.0"
7425,1126,"2484.0, 2682.0, 1087.0, 990.0, 4106.0, 2389.0, 507.0, 4110.0, 1251.0, 476.0"
7426,1170,NaN
7427,158,NaN
7428,1496,"975.0, 945.0"
7429,665,NaN
7430,1180,"3913.0, 2790.0"
7431,1201,"2829.0, 1393.0, 3986.0"
7432,481,"1505.0, 3916.0, 1772.0, 3024.0, 3882.0"
7433,441,"2731.0, 389.0, 1501.0"
7434,604,NaN
7435,1371,NaN
7436,199,"3253.0, 3268.0, 2104.0, 3945.0, 3937.0, 30.0, 3113.0"
7437,239,NaN
7438,1156,NaN
7439,1383,"667.0, 3903.0, 3902.0, 3928.0, 3910.0"
7440,1315,81.0
7441,1090,"3587.0, 3107.0"
7442,649,"3905.0, 3900.0, 3902.0, 3903.0, 3910.0, 2470.0, 3911.0"
7443,765,NaN
7444,1274,2464.0
7445,322,1221.0
7446,657,2053.0
7447,671,"3908.0, 855.0"
7448,539,"1441.0, 1297.0, 3827.0"
7449,186,"3961.0, 3924.0, 3915.0, 3912.0, 4104.0, 777.0, 4207.0, 1390.0, 1668.0"
7450,369,"2402.0, 281.0, 2329.0"
7451,1366,"2811.0, 2682.0"
7452,219,3278.0
7453,140,"1291.0, 1114.0"
7454,933,"3654.0, 2285.0, 1000.0, 3970.0, 2005.0, 2995.0"
7455,627,NaN
7456,1065,"1705.0, 136.0, 3444.0"
7457,872,"4099.0, 4100.0, 3775.0"
7458,1383,"325.0, 3798.0, 2733.0, 3888.0, 3610.0, 412.0, 2872.0"
7459,1338,"3916.0, 914.0, 3530.0, 3903.0"
7460,408,"3915.0, 3914.0, 4048.0, 74.0"
7461,745,"813.0, 4100.0, 4099.0, 1668.0"
7462,763,"3005.0, 3981.0"
7463,558,"3933.0, 4159.0, 1668.0, 4158.0, 4115.0"
7464,194,"199.0, 2041.0, 826.0, 3702.0, 3426.0, 1546.0, 2995.0, 3424.0"
7465,1416,NaN
7466,949,"146.0, 1138.0"
7467,653,"3391.0, 4051.0, 2614.0"
7468,665,NaN
7469,1036,3867.0
7470,186,"4039.0, 813.0"
7471,1249,"118.0, 2030.0, 3005.0"
7472,587,NaN
7473,791,"879.0, 2157.0, 1855.0"
7474,288,"523.0, 390.0"
7475,481,3502.0
7476,361,"2995.0, 3934.0, 3985.0, 3970.0, 3654.0"
7477,238,163.0
7478,618,"186.0, 1244.0, 829.0, 1958.0, 3916.0"
7479,219,715.0
7480,617,"1705.0, 274.0, 385.0, 3915.0, 1454.0, 1390.0"
7481,1274,1807.0
7482,322,3810.0
7483,1004,"2434.0, 602.0, 2055.0, 2746.0"
7484,322,"3134.0, 3601.0"
7485,1376,3138.0
7486,93,"705.0, 955.0"
7487,1297,"1098.0, 2366.0"
7488,1133,"3575.0, 1390.0, 1760.0, 601.0"
7489,18,"1775.0, 4204.0, 2383.0"
7490,322,1440.0
7491,402,"300.0, 2062.0"
7492,225,3836.0
7493,207,"4090.0, 2786.0"
7494,1039,NaN
7495,898,1800.0
7496,322,"3601.0, 3134.0"
7497,1127,"3970.0, 74.0"
7498,557,163.0
7499,632,"1992.0, 4123.0"
7500,1379,"3307.0, 2829.0"
7501,484,"3639.0, 1298.0"
7502,1037,"3901.0, 464.0"
7503,186,"1560.0, 2352.0, 3745.0, 1849.0, 1402.0"
7504,346,2464.0
7505,827,"3970.0, 2005.0, 3934.0, 3916.0, 1000.0"
7506,582,"3800.0, 550.0, 448.0"
7507,1180,"2337.0, 2419.0, 3625.0, 2872.0, 4094.0, 2389.0"
7508,995,"450.0, 1801.0"
7509,349,NaN
7510,748,"2961.0, 3639.0, 2011.0"
7511,475,NaN
7512,929,"1962.0, 3916.0"
7513,597,NaN
7514,280,"855.0, 4104.0"
7515,660,"3907.0, 1920.0, 4061.0"
7516,1265,"3903.0, 3910.0, 3900.0, 3464.0, 3901.0, 3911.0"
7517,782,"3916.0, 1299.0"
7518,157,"731.0, 1803.0, 3636.0"
7519,322,NaN
7520,974,"2312.0, 1738.0, 3315.0, 161.0, 3822.0"
7521,574,"2091.0, 548.0, 1917.0, 3334.0, 922.0"
7522,569,"2612.0, 169.0, 3047.0, 2738.0, 3051.0, 3514.0, 2259.0, 2547.0, 3668.0, 1879.0"
7523,571,"1705.0, 2178.0, 902.0, 4004.0"
7524,921,"152.0, 3570.0, 2320.0"
7525,68,2519.0
7526,280,1350.0
7527,879,"2783.0, 2668.0, 3223.0, 2402.0"
7528,879,"2402.0, 1961.0, 3223.0"
7529,1025,"574.0, 955.0, 1352.0"
7530,363,"3506.0, 3901.0, 3900.0, 3903.0, 3902.0, 3262.0, 3910.0"
7531,1229,"3459.0, 1707.0, 3953.0"
7532,1291,NaN
7533,68,"2519.0, 3916.0"
7534,111,"2797.0, 3373.0"
7535,1411,"47.0, 3910.0"
7536,193,"3902.0, 1860.0, 3903.0, 3916.0, 3396.0, 3901.0, 3910.0, 3947.0, 1373.0, 3254.0, 3900.0, 1160.0"
7537,322,921.0
7538,627,2296.0
7539,302,"2067.0, 1350.0"
7540,745,"1627.0, 3916.0, 2457.0"
7541,441,"2091.0, 2441.0, 3447.0, 644.0"
7542,1249,"1807.0, 855.0"
7543,523,"3970.0, 2995.0, 3654.0, 4030.0"
7544,486,NaN
7545,594,2470.0
7546,322,"3393.0, 3078.0, 1540.0, 1922.0"
7547,322,NaN
7548,926,3639.0
7549,786,667.0
7550,1126,"1459.0, 2839.0, 2731.0, 3226.0, 1164.0, 2390.0"
7551,810,"146.0, 3260.0, 1138.0"
7552,249,"879.0, 1855.0"
7553,643,2470.0
7554,716,"2978.0, 3975.0, 2722.0, 3625.0"
7555,1301,"74.0, 3953.0"
7556,593,"4284.0, 3775.0"
7557,632,"2726.0, 4183.0"
7558,806,"2147.0, 3254.0"
7559,411,"3619.0, 3625.0"
7560,280,"4037.0, 3907.0, 1920.0"
7561,618,"3200.0, 4027.0, 3413.0, 2897.0, 327.0, 4028.0, 3920.0"
7562,1274,"855.0, 4011.0"
7563,1036,NaN
7564,653,"2614.0, 4051.0, 800.0"
7565,873,NaN
7566,988,667.0
7567,1239,"2097.0, 3906.0, 1348.0"
7568,1433,"1711.0, 2919.0"
7569,27,1798.0
7570,1383,"3052.0, 2002.0"
7571,366,"862.0, 2691.0, 2035.0"
7572,615,3120.0
7573,381,NaN
7574,1212,"592.0, 3981.0, 2049.0"
7575,239,"3827.0, 2269.0, 1505.0"
7576,1156,"3905.0, 3910.0, 3901.0, 3900.0, 3902.0, 1807.0, 3911.0, 3903.0"
7577,565,"363.0, 2503.0"
7578,221,"146.0, 1138.0"
7579,1207,"2580.0, 751.0"
7580,1383,"3902.0, 3901.0, 3900.0, 3903.0, 2690.0"
7581,539,"2761.0, 3848.0, 3186.0, 1943.0, 3732.0, 3466.0"
7582,580,"2732.0, 1844.0, 1383.0, 2528.0"
7583,258,"1518.0, 2256.0, 3042.0"
7584,20,"585.0, 3960.0"
7585,322,3810.0
7586,1249,NaN
7587,737,300.0
7588,453,"995.0, 1792.0"
7589,559,NaN
7590,1079,NaN
7591,1383,"3900.0, 3902.0, 3901.0, 3903.0, 3910.0, 667.0"
7592,140,"2872.0, 178.0"
7593,1379,1800.0
7594,587,1984.0
7595,249,"501.0, 2790.0, 1085.0"
7596,772,"1036.0, 578.0"
7597,734,"3259.0, 824.0, 2984.0, 3734.0, 2144.0"
7598,1265,"3778.0, 3128.0, 1376.0, 450.0"
7599,737,NaN
7600,378,"3156.0, 2580.0, 903.0, 2690.0, 3224.0"
7601,1366,NaN
7602,615,219.0
7603,228,"3654.0, 2005.0, 2995.0, 1000.0"
7604,45,"3902.0, 3901.0, 3905.0, 1807.0, 3900.0, 3903.0, 3910.0"
7605,280,2470.0
7606,1509,"3005.0, 3981.0"
7607,321,NaN
7608,322,981.0
7609,1025,"4029.0, 3338.0, 3497.0"
7610,239,NaN
7611,765,"1283.0, 1591.0"
7612,186,1807.0
7613,580,NaN
7614,314,"1098.0, 2866.0"
7615,1265,"840.0, 1449.0, 2866.0, 1098.0, 3086.0, 83.0, 3714.0"
7616,598,"3775.0, 4035.0"
7617,772,"146.0, 1138.0, 3765.0"
7618,1025,"3901.0, 1164.0, 3090.0, 3903.0, 3900.0, 3902.0"
7619,1040,"1269.0, 3107.0, 2539.0, 3071.0, 3587.0, 1869.0"
7620,617,"274.0, 975.0"
7621,1295,NaN
7622,888,"1920.0, 3907.0, 4216.0, 4215.0"
7623,157,"3199.0, 1080.0, 2937.0"
7624,150,NaN
7625,4,NaN
7626,811,NaN
7627,827,"3307.0, 1941.0"
7628,224,"2818.0, 174.0, 3891.0, 3556.0, 792.0"
7629,1483,"3234.0, 481.0"
7630,552,"3976.0, 284.0, 3913.0, 3595.0, 1694.0, 3024.0, 3912.0, 308.0, 2345.0, 1382.0, 4081.0, 3561.0, 3195.0, 3436.0"
7631,193,"3254.0, 184.0, 3855.0, 1794.0"
7632,963,"3141.0, 4105.0, 3654.0, 1421.0"
7633,615,"3916.0, 3836.0, 2649.0"
7634,322,NaN
7635,167,"2097.0, 1348.0"
7636,1126,"3911.0, 3900.0, 3910.0, 3901.0, 3903.0, 2175.0, 3902.0"
7637,157,NaN
7638,827,"614.0, 1635.0, 337.0, 1244.0, 2196.0"
7639,191,"3981.0, 3005.0"
7640,962,276.0
7641,323,"1366.0, 4181.0, 3916.0"
7642,406,"2005.0, 2995.0, 2637.0, 3424.0, 3272.0, 1000.0, 3370.0, 3654.0"
7643,719,376.0
7644,1276,"327.0, 3915.0, 813.0, 3914.0, 1390.0, 3920.0"
7645,1447,NaN
7646,123,1022.0
7647,249,"3759.0, 879.0"
7648,1090,163.0
7649,206,"720.0, 578.0"
7650,342,"3466.0, 3732.0, 168.0, 3186.0, 1943.0, 1082.0, 3848.0"
7651,1036,NaN
7652,782,"3916.0, 648.0, 3880.0, 2387.0, 1721.0"
7653,979,"1816.0, 2209.0"
7654,639,"1138.0, 146.0"
7655,393,"3901.0, 3902.0, 3905.0, 3900.0, 1711.0, 3910.0, 2460.0, 3903.0"
7656,4,NaN
7657,1016,2628.0
7658,683,NaN
7659,274,"3024.0, 4165.0"
7660,897,NaN
7661,82,"356.0, 236.0, 3625.0"
7662,342,"3459.0, 3953.0, 4203.0"
7663,1288,"3298.0, 2580.0, 2252.0"
7664,772,3455.0
7665,765,"3903.0, 1283.0, 3910.0, 1591.0, 3902.0, 3901.0, 1687.0, 750.0, 1463.0, 1467.0, 1462.0, 3900.0"
7666,157,"3981.0, 823.0, 1803.0"
7667,62,"4045.0, 4029.0, 1000.0, 2005.0"
7668,587,1022.0
7669,374,1807.0
7670,1006,"3625.0, 2389.0, 1784.0, 2872.0"
7671,238,"3976.0, 2519.0"
7672,322,1221.0
7673,433,"3991.0, 3254.0, 1630.0"
7674,242,"1138.0, 146.0"
7675,389,"3109.0, 1741.0"
7676,1388,"2320.0, 2623.0"
7677,1305,NaN
7678,82,2136.0
7679,610,"1501.0, 3529.0, 2023.0"
7680,1452,2175.0
7681,322,NaN
7682,82,"3983.0, 1920.0"
7683,726,414.0
7684,143,NaN
7685,175,2136.0
7686,1016,2628.0
7687,1163,"1350.0, 3948.0, 1772.0"
7688,1111,"2706.0, 468.0"
7689,1180,664.0
7690,322,3810.0
7691,389,1123.0
7692,1337,"4047.0, 1920.0"
7693,18,"3611.0, 3668.0, 2547.0, 3047.0, 3514.0, 169.0, 2259.0, 3051.0, 1879.0, 2738.0, 2612.0"
7694,1197,"781.0, 3916.0"
7695,926,"1804.0, 3639.0"
7696,791,3639.0
7697,1496,"1032.0, 3419.0, 747.0, 3963.0, 2969.0, 545.0, 3700.0"
7698,887,"3910.0, 3900.0, 3903.0, 1807.0"
7699,238,"2136.0, 3818.0"
7700,1193,"2252.0, 1524.0, 394.0, 420.0, 3914.0, 1569.0, 1013.0, 81.0, 2402.0, 3915.0, 1807.0, 1711.0"
7701,322,NaN
7702,1040,"3254.0, 2787.0"
7703,361,"824.0, 345.0"
7704,1260,"1920.0, 4272.0"
7705,1156,"3775.0, 1807.0, 3943.0"
7706,1235,NaN
7707,1379,"30.0, 433.0"
7708,9,"3901.0, 3902.0, 3911.0, 2198.0, 3903.0, 3900.0, 3910.0"
7709,192,NaN
7710,322,3810.0
7711,589,NaN
7712,1053,NaN
7713,1073,"3968.0, 1772.0"
7714,1239,"2097.0, 1348.0"
7715,400,"3927.0, 1055.0"
7716,1295,"3444.0, 2345.0, 3913.0, 1694.0, 3595.0, 2243.0, 3976.0, 3436.0, 163.0, 1358.0, 1193.0, 1472.0, 3912.0, 1749.0, 3561.0, 3150.0, 2519.0"
7717,1492,"2464.0, 1308.0"
7718,632,"4123.0, 2300.0"
7719,514,"3911.0, 464.0, 3894.0, 3910.0, 3901.0, 3582.0, 614.0"
7720,936,"1431.0, 3625.0, 3619.0"
7721,322,"2480.0, 3078.0, 2024.0"
7722,1008,"2567.0, 3558.0"
7723,1180,"3457.0, 2790.0, 2014.0"
7724,1396,"3561.0, 1854.0, 1657.0, 1073.0, 3595.0"
7725,143,NaN
7726,430,1330.0
7727,441,"411.0, 1229.0, 870.0, 1083.0, 1091.0, 2325.0"
7728,186,"3961.0, 4286.0, 4104.0, 3910.0, 789.0, 3901.0, 4119.0, 3999.0, 3900.0, 3902.0"
7729,389,"3434.0, 180.0, 3903.0, 1998.0, 3406.0"
7730,663,NaN
7731,1222,"2146.0, 1421.0, 3447.0, 2632.0, 644.0"
7732,455,"813.0, 3949.0"
7733,880,NaN
7734,745,"2372.0, 3971.0, 3310.0, 3914.0, 1000.0, 3654.0, 1973.0, 2005.0, 2995.0, 1423.0"
7735,632,"4123.0, 1965.0"
7736,806,"2483.0, 3636.0, 539.0"
7737,615,614.0
7738,1156,"1910.0, 2136.0"
7739,771,"635.0, 146.0, 1138.0, 3916.0"
7740,1202,NaN
7741,27,1980.0
7742,719,NaN
7743,1467,3424.0
7744,143,NaN
7745,768,NaN
7746,1065,"1060.0, 30.0, 3031.0"
7747,1435,"74.0, 3900.0, 3910.0, 3911.0, 3901.0, 3902.0, 3917.0, 3903.0"
7748,322,NaN
7749,39,NaN
7750,782,"3.0, 2209.0, 3136.0, 2636.0"
7751,393,"2048.0, 1711.0"
7752,5,NaN
7753,150,"216.0, 3473.0, 3254.0, 3625.0, 2872.0, 807.0"
7754,1335,"463.0, 3224.0, 2690.0, 701.0, 751.0, 3453.0, 2580.0"
7755,1200,NaN
7756,322,NaN
7757,322,2957.0
7758,143,2136.0
7759,157,NaN
7760,127,"2097.0, 1348.0"
7761,748,"3901.0, 3639.0, 3900.0"
7762,1201,"692.0, 30.0, 1060.0, 3268.0"
7763,167,"224.0, 3548.0"
7764,1410,248.0
7765,701,"356.0, 236.0"
7766,580,3639.0
7767,954,NaN
7768,510,"855.0, 3280.0"
7769,195,"74.0, 3090.0"
7770,475,NaN
7771,369,"2296.0, 439.0, 1244.0, 679.0, 3867.0, 807.0, 1124.0, 803.0"
7772,322,1589.0
7773,1287,"2091.0, 3303.0, 1850.0"
7774,1040,"2483.0, 1628.0, 344.0"
7775,322,NaN
7776,1438,1689.0
7777,1126,"2735.0, 3902.0, 3900.0, 3901.0, 2226.0, 2731.0"
7778,1073,"712.0, 2209.0, 3820.0"
7779,322,NaN
7780,824,"2930.0, 3625.0, 178.0"
7781,590,"1124.0, 2011.0, 803.0, 3914.0, 3976.0, 3287.0, 3867.0, 3915.0, 1311.0, 4019.0, 3293.0, 2921.0, 1043.0, 399.0, 278.0"
7782,772,"3915.0, 1138.0, 2602.0, 3914.0, 3577.0, 146.0"
7783,1010,"2790.0, 1203.0"
7784,1365,"2580.0, 3811.0"
7785,433,3254.0
7786,400,47.0
7787,1016,NaN
7788,392,"648.0, 1450.0"
7789,287,"178.0, 3266.0, 3625.0, 1255.0, 1091.0, 2995.0, 2325.0"
7790,134,136.0
7791,398,1807.0
7792,1256,300.0
7793,8,"1142.0, 3827.0, 1505.0"
7794,280,"4092.0, 1390.0, 547.0"
7795,18,"4094.0, 56.0, 3079.0, 3268.0, 30.0"
7796,366,"2974.0, 195.0, 1834.0"
7797,671,"3970.0, 3654.0"
7798,322,NaN
7799,1016,NaN
7800,1247,"18.0, 667.0"
7801,111,"3042.0, 2256.0"
7802,765,2658.0
7803,75,NaN
7804,926,757.0
7805,993,"2873.0, 1980.0, 2658.0, 2464.0"
7806,790,"1079.0, 3736.0, 2402.0"
7807,1366,2834.0
7808,123,"1518.0, 2256.0"
7809,1028,"2758.0, 1418.0"
7810,105,NaN
7811,1371,"614.0, 3916.0"
7812,322,NaN
7813,1366,2834.0
7814,481,"3585.0, 926.0, 1803.0, 3604.0"
7815,386,"1578.0, 1085.0, 3520.0, 268.0"
7816,1337,NaN
7817,9,"1397.0, 326.0"
7818,462,"71.0, 1066.0, 3911.0, 846.0, 3910.0, 1675.0"
7819,1039,300.0
7820,549,"548.0, 2091.0, 1460.0"
7821,504,260.0
7822,1124,NaN
7823,1229,"1689.0, 363.0"
7824,455,NaN
7825,829,"74.0, 4030.0, 2430.0, 1000.0, 1883.0, 2005.0"
7826,1448,NaN
7827,349,NaN
7828,564,2136.0
7829,408,"2143.0, 3915.0"
7830,604,"379.0, 3929.0, 3930.0"
7831,605,NaN
7832,617,"37.0, 1454.0, 1112.0, 103.0"
7833,322,NaN
7834,1368,NaN
7835,150,NaN
7836,218,35.0
7837,307,NaN
7838,1180,"3900.0, 3901.0, 3910.0, 614.0, 3902.0"
7839,4,NaN
7840,147,"308.0, 3561.0, 2422.0, 3595.0, 3688.0, 2519.0, 3912.0, 1472.0, 3837.0"
7841,68,"163.0, 3916.0"
7842,632,"996.0, 4123.0"
7843,157,"60.0, 265.0, 1803.0"
7844,1383,3502.0
7845,933,"2603.0, 3916.0"
7846,274,NaN
7847,1403,1921.0
7848,580,"4062.0, 813.0"
7849,940,"1807.0, 3228.0, 1524.0"
7850,748,"3915.0, 266.0, 470.0, 2818.0, 332.0, 3230.0, 3891.0"
7851,411,NaN
7852,1180,"3047.0, 2612.0, 169.0, 3514.0, 3051.0, 2738.0, 3569.0, 1879.0, 3668.0, 2547.0, 2259.0"
7853,177,"3625.0, 1336.0, 191.0, 178.0"
7854,194,"3424.0, 1085.0, 3540.0"
7855,322,"2480.0, 3730.0"
