Index,genres,imdb_score
3598, Sci-Fi,7.2
2301, Fantasy,2.8
577, Sport,4.5
2358, Drama,6.8
140, Adventure,4.2
1483, Thriller,6.2
47, Adventure,8.0
4676, Adventure,6.9
4566,Documentary,7.7
1294, Comedy,4.2
4207, Sci-Fi,5.9
4403, Drama,6.8
1800, Romance,7.4
4029, Drama,8.7
3480,Drama,6.5
2468, War,6.2
4858, Romance,6.7
2541,Comedy,7.6
3368, Drama,7.7
881, History,6.9
3730,Horror,6.1
1328, Fantasy,7.6
22, History,6.7
2557, Crime,5.5
3758,Comedy,6.9
15,Action,7.2
448, Animation,4.4
1651, Drama,7.6
80, Sci-Fi,7.0
4971, Thriller,6.6
1038,Crime,7.6
3152,Documentary,4.1
1555, Family,7.1
986, Drama,5.9
1687, Horror,5.4
2974, Adventure,7.6
343, Romance,6.3
2196, Thriller,5.0
506, Adventure,5.6
1079, Drama,6.5
862, Thriller,6.4
299, Adventure,6.7
2495,Comedy,6.7
4267, Thriller,8.1
4350, Horror,5.9
3100,Drama,7.0
4159,Horror,5.7
2709,Comedy,6.9
1770, Fantasy,6.7
3141, Drama,6.6
1196, Mystery,7.8
553, History,6.7
908, Thriller,7.6
5025, Crime,6.1
776,Action,6.1
1531, Thriller,5.3
2551, War,8.2
1448, War,8.5
3306,Comedy,5.7
1816, Fantasy,7.7
625, Thriller,5.4
3395,Comedy,5.3
2295,Comedy,1.9
4051,Comedy,6.6
1026, Thriller,5.8
1209,Comedy,7.2
943,Comedy,6.7
4027, Drama,6.5
1028, Thriller,6.4
3931, Music,8.5
2579, Adventure,7.2
4118,Crime,6.0
3522, Fantasy,7.0
2863, War,7.9
3889,Comedy,8.1
3677,Drama,7.9
2036, Comedy,6.2
623, Family,6.2
1767,Action,5.8
567, Family,6.3
2236, Fantasy,4.9
830, Drama,6.3
2500, Romance,6.2
2655,Comedy,6.0
3779,Drama,7.7
2378, Romance,6.4
4047,Action,7.8
3731, Thriller,5.2
1282,Comedy,6.1
2372,Horror,6.5
1924, Crime,5.8
2129,Crime,7.2
693,Adventure,7.1
4251,Horror,6.9
2393,Comedy,7.3
2842, Crime,6.8
678, Sci-Fi,5.4
1297, Thriller,5.9
1665, Drama,6.9
610,Adventure,7.7
3095, Romance,5.8
1020, Crime,5.9
2358, Thriller,6.8
1345, Romance,6.9
3520, Romance,7.2
566,Drama,6.0
1429, Drama,7.7
4606,Action,4.1
24,Adventure,6.1
273, Fantasy,3.8
222, Thriller,5.6
135, Adventure,7.4
2820, Sci-Fi,5.9
468, Thriller,5.5
189, Sci-Fi,6.5
0, Fantasy,7.9
1100, Romance,5.6
4258,Drama,5.3
2425, Drama,8.3
722, Drama,6.7
3071,Horror,5.8
1418,Comedy,6.3
1746, Sci-Fi,7.1
1411,Crime,7.3
1881, Adventure,6.0
3859, Drama,7.7
1472, Thriller,4.5
117,Drama,7.2
651,Adventure,7.6
1952, Romance,7.3
3952, Drama,5.8
3788,Crime,6.1
3176,Action,6.1
1767, Thriller,5.8
2027, Drama,7.6
18, Fantasy,6.7
979, Mystery,7.3
295, Thriller,6.1
2525,Biography,6.9
322, Thriller,6.9
2705, Romance,6.6
617,Comedy,5.9
3757, Family,5.9
795, Mystery,6.1
3036,Crime,7.1
471, Comedy,5.7
619, Thriller,6.5
2113,Action,4.1
370, History,7.1
1537,Action,6.0
65, Sci-Fi,7.3
1425, Drama,6.9
2677,Crime,7.3
1647,Drama,7.2
1854,Comedy,5.7
452,Mystery,8.1
861, Western,6.6
359, Romance,7.3
1840,Drama,7.5
1239, Romance,5.9
89, Adventure,7.9
908,Action,7.6
3306, Drama,5.7
5033, Sci-Fi,7.0
2201,Crime,6.3
768,Action,5.0
743,Action,4.4
1837, Crime,6.0
132, Fantasy,5.1
4449, Musical,7.7
1124, Romance,5.8
2371, Fantasy,3.6
2919, Comedy,7.9
1140, Thriller,7.5
2683,Crime,6.8
729,Adventure,5.4
2783,Drama,5.9
1103, Horror,6.3
442, Animation,6.8
3262, Adventure,6.9
909, Horror,5.9
332, Sci-Fi,7.7
187, Romance,5.5
3061, Romance,5.4
1534, Crime,6.5
1024, Crime,6.0
3970, Romance,8.2
586, Family,6.0
1744, Drama,6.9
648,Action,8.6
4584, Thriller,6.7
3189, Romance,7.0
2735, Thriller,7.2
90,Adventure,7.8
999, Thriller,6.3
327, Romance,7.6
506, Romance,5.6
724, Crime,7.0
1904, Comedy,5.0
4571,Crime,7.2
1959,Drama,5.6
1580, Fantasy,6.3
1692,Drama,5.8
2037, Fantasy,5.2
2193,Adventure,6.9
4458, Crime,8.2
194, Mystery,7.4
535,Comedy,6.0
1297, Sci-Fi,5.9
1993, Sport,7.9
1069, Thriller,6.6
1648, Drama,7.6
752, Comedy,7.0
140, Family,4.2
865,Adventure,5.9
2093,Action,7.0
3483, Adventure,6.8
1001,Comedy,5.9
1901, Thriller,5.9
767, Animation,7.8
1083,Comedy,5.5
3655,Drama,7.1
951,Comedy,5.6
2597, Mystery,5.9
2933, Romance,6.6
1855, Mystery,6.0
188,Adventure,6.7
1335,Biography,5.3
4646, Fantasy,6.4
701,Comedy,4.3
1822, Mystery,5.9
3483, Thriller,6.8
1713, War,7.9
386, Thriller,5.4
3701,Horror,5.8
3435, Drama,6.9
1182, Crime,6.6
1544,Comedy,5.7
1320, Drama,6.2
4263, Comedy,7.8
2682,Crime,6.2
2144, Drama,7.1
64, Fantasy,6.9
321, Sci-Fi,3.8
472, Animation,4.6
3413, Crime,5.6
2221, Thriller,6.1
2853, Crime,6.1
2641,Biography,7.7
2551,Drama,8.2
1666, Crime,5.5
954,Animation,5.0
4141, Family,7.0
1222, Romance,6.0
3181, Drama,6.7
3377, Mystery,6.4
1206,Crime,7.3
1170,Crime,7.6
4318,Action,7.8
1119, Comedy,5.4
286,Action,8.0
4683,Drama,6.6
1701, Fantasy,5.5
729, Comedy,5.4
1466, Mystery,5.9
1670, Musical,7.3
373, Sci-Fi,7.1
1019, Drama,6.2
2114, Romance,6.2
43, Fantasy,8.3
2106,Crime,5.8
266,Adventure,5.4
77, Adventure,5.8
653,Biography,7.4
1095,Adventure,7.2
2310, Thriller,6.5
3194,Drama,7.1
2411, Mystery,7.3
4058,Horror,5.7
1261,Horror,5.9
102, Adventure,7.8
2227, Crime,5.9
983, Drama,7.4
695,Action,6.2
2959,Adventure,7.8
2138, Drama,7.5
2555,Drama,4.8
2657,Drama,6.7
2310, Drama,6.5
4863, Thriller,5.5
1320, Crime,6.2
190,Action,6.6
656, Sci-Fi,7.5
380, Mystery,6.9
3259, Romance,6.7
680, Crime,6.7
3176, Thriller,6.1
2623, Fantasy,7.5
2098,Comedy,6.4
2398, Romance,5.7
2890, Romance,4.3
777, Animation,6.1
3175,Crime,8.6
2008, Sport,5.7
846,Comedy,6.3
2405,Comedy,6.6
1703, Crime,6.4
3230,Comedy,3.3
255, Crime,6.5
1172, Crime,5.3
1108,Crime,6.5
2792,Comedy,6.9
664,Action,6.4
1631, Thriller,5.4
2658,Comedy,6.4
192, Crime,6.4
1164, Thriller,6.5
243, Drama,6.0
1650, Sport,5.6
426,Comedy,4.3
2107,Comedy,6.4
1078, Romance,5.7
1783, Romance,5.3
1117,Action,5.3
3787, Crime,7.1
2977, Music,7.0
1816, Thriller,7.7
1111, Animation,5.9
3909,Comedy,4.6
533, Adventure,4.1
1054,Crime,7.0
3663,Drama,6.9
424,Action,7.5
2306,Drama,6.2
1161, Sport,6.5
271,Action,5.8
2531,Comedy,6.8
4333,Comedy,5.7
1375, Comedy,5.6
2807,Drama,3.9
1361, Mystery,6.4
445, Sci-Fi,6.1
1588, Animation,8.3
2447, Adventure,6.7
1874, Drama,8.9
2805,Drama,6.6
1987,Comedy,6.7
2091,Drama,7.6
220,Action,6.1
3825,Drama,7.4
1824, Sci-Fi,3.6
2150,Comedy,5.8
1903,Biography,8.7
392, Musical,4.4
1256,Horror,6.2
2368, Romance,5.4
1475, Thriller,6.5
1008, Comedy,8.0
1006, Thriller,5.7
4120,Comedy,7.4
2486, Adventure,8.4
2649, Thriller,4.1
152, Family,6.1
2670,Horror,5.1
778, Sci-Fi,6.4
307, Drama,8.0
2410, Drama,6.7
2784,Action,5.7
2584, Mystery,7.0
2215, Comedy,6.3
4199, War,7.7
2565,Comedy,5.1
1658, Thriller,6.8
2795,Comedy,6.9
1938, Crime,4.8
1241, Fantasy,6.8
420, Fantasy,7.1
1368, Sport,7.7
387, Drama,6.1
183,Action,8.1
1138, Crime,7.8
4382, Thriller,6.3
2487, Musical,7.9
3029,Biography,7.9
265,Action,7.1
2627,Horror,5.0
4607,Comedy,5.4
2882,Drama,7.1
294,Action,6.7
1368,Drama,7.7
668,Drama,6.0
1684, Thriller,6.3
14, Western,6.5
264, Mystery,5.8
82, Adventure,7.0
1451,Horror,5.3
2734, Sci-Fi,8.3
4495,Drama,6.0
2305,Action,5.6
95, Adventure,8.1
3681, Romance,4.9
3264,Drama,7.9
902, Fantasy,7.1
2331, Thriller,6.4
313, Crime,3.3
1128, Drama,6.0
2738, Crime,6.9
1174, Fantasy,6.3
2258, Music,4.0
3476,Drama,7.3
465,Fantasy,4.9
2913, Family,7.3
460, Crime,6.8
1769,Drama,6.7
4128,Adventure,6.5
3126, Romance,5.5
3876, Family,7.6
4551,Adventure,5.4
628, Mystery,6.7
4515,Comedy,6.8
24, Family,6.1
1750, Comedy,5.9
316,Adventure,5.4
3612, Romance,5.9
2393, Drama,7.3
641, Drama,7.1
3060, Drama,7.7
871, Comedy,5.7
1004, Mystery,6.4
1201,Adventure,7.4
4565, Music,7.2
2126, Drama,6.8
3408,Adventure,7.7
547, Comedy,5.4
1211, Romance,7.8
2960,Action,6.7
2377, Comedy,6.5
3221,Biography,6.6
1479, Sport,6.3
2441,Action,4.4
50,Drama,7.3
692, Romance,5.1
812, Romance,8.1
319, Fantasy,2.2
2300,Comedy,6.7
1630,Drama,6.1
4118, Thriller,6.0
3094, Thriller,6.1
3028, Family,4.5
2610,Drama,6.8
104,Action,6.1
2304, Fantasy,4.3
2398,Comedy,5.7
3143, Family,5.5
2604, Romance,6.9
1278, History,6.7
3040,Horror,6.0
296, Western,8.5
2813, War,7.3
1855, Romance,6.0
521, Family,7.5
63, Romance,6.6
381, Thriller,6.2
3738,Crime,5.3
54,Action,6.2
2323,Adventure,8.4
49,Adventure,6.3
2996,Crime,6.3
495,Action,2.4
375, Sci-Fi,7.4
2621,Comedy,6.6
3826,Fantasy,6.7
3940, Drama,5.9
2986,Drama,7.1
300, Family,6.9
1783, Fantasy,5.3
186, Thriller,7.6
2387,Horror,6.2
2728, Thriller,6.7
894,Action,5.7
2854, Drama,5.9
85,Action,6.3
480,Animation,7.3
1929,Crime,6.5
298, Animation,7.3
2072, Drama,6.7
3884, Romance,7.3
2963, Crime,7.0
496, Family,5.7
1236, Adventure,7.8
1125,Biography,7.1
2495, Drama,6.7
4542, Sci-Fi,6.0
1474, Horror,5.0
2084,Drama,7.0
1722,Biography,7.5
1210,Action,5.9
1205,Biography,7.5
1227,Comedy,6.1
657,Comedy,5.5
1758, Sport,7.5
1423, Sport,7.2
481,Action,5.9
3767, Crime,6.4
2909,Crime,6.6
239, Thriller,6.7
3479,Action,7.2
316, Comedy,5.4
1242,Horror,6.5
524,Adventure,6.9
201,Action,7.3
3606, Thriller,6.1
31, Fantasy,7.3
845, Thriller,7.9
1116, Thriller,5.6
910, Romance,5.9
2985, Thriller,5.3
1883, Comedy,6.0
620,Action,3.0
2048, Sci-Fi,7.7
240, Fantasy,6.5
1224, History,7.6
378, Fantasy,5.9
2942,Comedy,6.2
3668,Comedy,8.3
2953, Drama,7.6
2254, Mystery,6.4
1181, Thriller,8.1
211, Crime,7.3
4344, Fantasy,6.4
1898,Biography,7.8
2898, Thriller,8.0
111,Action,6.1
329,Comedy,5.2
38, Fantasy,6.4
2082,Comedy,7.1
61, Family,6.8
1712, Thriller,6.1
539,Action,5.9
544,Comedy,5.7
315, Sci-Fi,7.1
2326, Drama,7.4
591,Action,7.1
1235, Comedy,5.9
2672,Drama,6.7
682, Family,6.1
1103, Thriller,6.3
1750,Adventure,5.9
2930,Crime,7.5
1528, Thriller,4.9
1312,Action,4.5
376, Thriller,5.7
610, Family,7.7
2925, Thriller,7.1
2042, Music,6.7
4987, Drama,6.3
858, Drama,8.0
2277, Mystery,7.1
3522, Sci-Fi,7.0
473, Animation,7.0
3554,Horror,5.4
1119, Sci-Fi,5.4
720, Musical,7.0
1389,Comedy,5.4
372, Animation,5.6
801,Fantasy,6.0
3662, Sport,6.7
2920, Comedy,5.9
277, Family,7.1
3362,Adventure,8.1
2083, Family,6.4
948, Adventure,5.0
2681, Sci-Fi,6.0
3622,Comedy,5.3
1807, Music,7.9
3714,Biography,8.0
557,Action,5.3
4398, Romance,7.2
3935, Thriller,7.0
4650,Comedy,7.2
1111,Adventure,5.9
1388, Crime,6.1
158,Action,7.7
359, Comedy,7.3
2568, Mystery,3.1
3142,Drama,6.7
3928, Drama,6.6
2080,Drama,7.1
64,Adventure,6.9
1774,Action,4.9
2631, Romance,5.3
2056, Sci-Fi,7.1
1717, Crime,6.6
3556, Drama,7.8
1272,Action,5.7
1824, Comedy,3.6
107, Comedy,6.1
1260, Drama,4.7
1394,Biography,5.3
3102,Comedy,6.4
2525, Crime,6.9
1050, Fantasy,6.0
4343, Drama,7.1
1817, History,6.9
2841,Comedy,5.5
220, Adventure,6.1
416, Comedy,6.2
1760, Romance,5.2
2610, Romance,6.8
657, Family,5.5
2225,Action,6.8
687, Crime,5.0
2385, Horror,6.0
752, Family,7.0
3759, Mystery,7.7
1823, Family,6.8
285, Mystery,7.4
3292, Drama,7.0
1239, Crime,5.9
528, Adventure,7.4
1726, Crime,6.8
671, Mystery,7.3
4407,Comedy,6.7
2355,Action,7.4
1384, Thriller,6.2
4781, History,7.7
803, Horror,5.6
3607,Biography,7.7
2974,Action,7.6
1670, Comedy,7.3
1024,Action,6.0
1311, Thriller,6.2
3017, Crime,8.3
1045,Action,7.1
4195, Crime,7.1
143,Action,5.4
1165,Comedy,5.8
1836, Thriller,6.5
4104, Horror,5.4
1155,Comedy,7.0
2876, Romance,7.3
4381, Drama,7.5
1920, Sci-Fi,6.5
379, Fantasy,5.5
4202,Comedy,6.7
56, Comedy,7.2
2922, Drama,6.3
3404, Drama,7.2
314,Action,6.0
1864, Thriller,6.5
3124,Action,5.8
4427, Drama,8.6
3479, Crime,7.2
820,Comedy,6.0
837, Family,5.2
2852, Family,2.5
71, Western,4.8
558, Sci-Fi,6.0
1937, Drama,9.3
3793, Romance,7.3
1885,Crime,8.1
239,Action,6.7
1201, Comedy,7.4
4631, Thriller,7.0
4645, Drama,7.5
961,Action,6.2
235, Mystery,7.0
188, Fantasy,6.7
546, War,6.6
1276, Sci-Fi,4.4
4065, Thriller,5.9
585, Adventure,5.8
600, Sci-Fi,6.4
4862, Comedy,7.0
4114,Comedy,5.3
4406,Comedy,7.4
599,Action,6.5
850,Action,7.3
632, Thriller,6.8
4489, Sci-Fi,5.5
387, Thriller,6.1
4583, Romance,6.1
421, Drama,5.5
1310, Sci-Fi,6.8
3554, Mystery,5.4
4599,Action,6.0
1412, Drama,6.8
266, Comedy,5.4
107, Family,6.1
4893, Sci-Fi,6.7
451,Comedy,6.7
2316, Drama,7.0
4219, Musical,3.9
1970, Sport,6.8
1036,Action,6.3
1059, Comedy,6.4
2341,Crime,5.5
169,Action,6.0
976, Mystery,6.6
17,Action,8.1
1343,Action,6.6
1806, Thriller,6.6
2704, Music,7.0
2008, Drama,5.7
1922,Horror,5.6
4255,Action,7.6
3178, Music,7.7
3127,Comedy,6.5
1498,Comedy,6.9
397, Family,6.5
2198, Music,6.2
1154, Comedy,7.2
4814,Horror,6.1
48, Adventure,7.8
3763,Comedy,7.0
2272, Adventure,6.1
2604, Drama,6.9
2589, Horror,5.1
876, Family,6.7
442, Family,6.8
1203,Fantasy,7.5
4752, Comedy,6.7
2531, Drama,6.8
2222,Crime,7.3
3642,Comedy,4.7
2976,Sci-Fi,6.4
4154,Crime,7.4
2545,Comedy,8.0
2711, Comedy,5.6
2140, Thriller,6.8
455, Crime,7.3
2197,Comedy,5.5
793, Thriller,6.7
1853, Adventure,4.5
2979, Sci-Fi,5.9
2186,Drama,4.1
298,Adventure,7.3
110,Adventure,6.3
402, Fantasy,7.1
3062, Drama,6.2
1301,Biography,6.5
1014, Mystery,7.7
706, Mystery,7.9
570, Thriller,7.1
3848,Crime,7.4
90, Sci-Fi,7.8
2669, Drama,6.2
1871, Thriller,7.9
598, War,7.1
714, Family,5.8
1440, Thriller,5.4
433, Horror,7.0
529, Adventure,6.9
3981, Thriller,6.9
571,Action,6.6
1220,Biography,7.2
3514,Biography,6.6
2566, Mystery,5.6
23, Fantasy,7.9
83, Drama,7.6
1090,Drama,7.2
1913, Fantasy,5.6
3597,Comedy,7.5
4424,Comedy,6.2
754,Action,6.3
3168, Thriller,7.4
263, Family,5.4
1961, Drama,4.7
2688, Musical,6.2
3361, Drama,7.9
3171, Romance,5.2
1832, Comedy,5.2
2407, Music,8.3
1743,Biography,7.5
4567,Comedy,7.0
791, Horror,5.7
817,Comedy,6.7
1214, Thriller,6.6
1264, Sport,6.2
3698, Mystery,7.3
933, Comedy,6.7
3908, Sci-Fi,5.7
1448,Biography,8.5
519,Animation,6.8
688, Sci-Fi,5.1
4417,Drama,6.7
1584, Crime,6.9
2872,Drama,5.8
3402, Crime,6.6
1623, Romance,5.9
4105, Mystery,8.4
1477,Adventure,6.5
122,Adventure,5.9
3721, Music,5.1
561, Drama,6.1
819, Adventure,5.7
4363, Music,7.3
4386,Drama,6.9
784,Action,6.0
145, Fantasy,5.8
4437, Fantasy,5.1
2731, Thriller,6.5
13, Fantasy,7.3
1812, Drama,7.8
69,Action,7.9
3009, History,7.7
3553, Drama,8.1
1182,Action,6.6
1516, Thriller,5.5
603, Horror,6.2
1952, Thriller,7.3
2553, Crime,5.4
2746, War,4.5
1848, Drama,6.5
2909, Drama,6.6
2605,Action,7.9
2444, Comedy,5.5
488, Sci-Fi,6.3
843, Comedy,5.4
770, Drama,6.7
416, Adventure,6.2
56, Fantasy,7.2
1269, Mystery,6.9
3059, History,7.7
2666,Drama,7.9
1541, Sci-Fi,6.4
3366, Drama,6.5
1312, Thriller,4.5
3824, Drama,6.8
5012, Drama,5.7
659,Comedy,6.5
1986, Drama,5.8
793,Horror,6.7
4691, Drama,7.2
3145, Comedy,6.2
4486, Crime,7.1
3549, Thriller,5.6
1185, Drama,7.3
170, Romance,6.4
3154, Family,5.9
3332, Music,7.3
346, Family,6.6
1118, Sci-Fi,6.0
1429,Biography,7.7
5033, Thriller,7.0
3521, Romance,6.3
4602,Drama,5.5
1168, Drama,6.1
3939,Comedy,6.6
1479,Comedy,6.3
839, History,6.6
4154, Music,7.4
2090, Crime,5.8
3616,Comedy,7.3
1621, Thriller,6.9
1195, Sport,7.2
4282,Drama,7.8
955,Comedy,5.2
4661,Comedy,7.5
280, Thriller,6.9
150, Sci-Fi,5.5
4971,Crime,6.6
2707, Drama,5.5
356,Drama,6.6
4530, Sport,8.1
2133, Fantasy,7.8
4778,Adventure,6.4
2296, Crime,5.5
1618, Romance,6.3
651, Comedy,7.6
2821, Romance,6.8
1743, Drama,7.5
1361,Crime,6.4
1333,Animation,7.0
360,Action,5.5
1258, Drama,7.2
4730,Comedy,7.7
3131, Mystery,5.2
369, Animation,5.0
92, Adventure,5.5
7, Fantasy,7.8
1445,Adventure,4.8
531,Comedy,6.7
1803,Action,7.2
1233, Mystery,8.5
2147, Thriller,7.1
33, Fantasy,6.5
637, Fantasy,6.0
1692, Sci-Fi,5.8
2301, Comedy,2.8
4070, Thriller,4.3
3567, Drama,7.4
4851, Drama,6.4
2568, Drama,3.1
2234, Thriller,5.3
2973, Romance,7.8
553, Romance,6.7
847,Comedy,6.0
3091,Horror,6.2
2848, Horror,6.8
375, Thriller,7.4
2095, Drama,6.5
3588, Drama,7.6
2627, Thriller,5.0
1149, Crime,7.0
2855,Fantasy,5.7
117, Sci-Fi,7.2
2323, Fantasy,8.4
4277, Thriller,7.0
1511, Sci-Fi,6.8
1434,Comedy,5.6
2399, Fantasy,3.1
2206,Drama,7.5
1077,Action,5.8
3056, Fantasy,7.6
2392, Comedy,6.9
1695, Horror,5.1
887, Comedy,4.2
1369, Thriller,7.6
1711, Thriller,5.6
4542, Adventure,6.0
4128, Family,6.5
1582, Comedy,5.5
4679,Crime,6.3
3098, Mystery,5.5
3196,Drama,7.3
1786, Fantasy,5.4
1855,Drama,6.0
258,Adventure,4.9
2676,Horror,5.5
1998, Adventure,2.9
1735, Music,7.9
5025,Comedy,6.1
1131, Crime,6.5
1151, Mystery,6.8
2823,Comedy,5.1
3823,Horror,5.9
2525, Thriller,6.9
625, Mystery,5.4
4424, Romance,6.2
784, Drama,6.0
4328, Film-Noir,7.7
2654,Comedy,4.6
2864,Adventure,6.3
709, Fantasy,7.7
4581, Fantasy,7.4
2584,Crime,7.0
178,Adventure,6.8
1031, Sci-Fi,5.6
1218,Comedy,4.6
4977,Comedy,7.3
1502, Sci-Fi,6.4
1212, Drama,7.7
4082,Drama,7.9
1050, Romance,6.0
3927, Crime,6.5
1032, Fantasy,5.5
357, Comedy,7.0
764, Crime,7.2
626, Sci-Fi,6.1
475, Family,5.1
3628, Crime,5.8
2209, Drama,6.6
1605, Crime,6.7
820, Romance,6.0
105, Thriller,5.6
349, Family,8.0
689,Crime,6.9
108, Adventure,7.3
991, Romance,6.0
1323, War,7.1
1179, Romance,6.9
1283,Action,6.4
3985,Comedy,7.8
3567,Crime,7.4
1667, Sci-Fi,7.1
3404,Biography,7.2
1236,Action,7.8
2119, Romance,7.8
4816,Documentary,7.8
3514, Crime,6.6
2046,Action,6.5
3917,Comedy,4.7
2650, Fantasy,5.8
3548,Crime,6.4
729, Family,5.4
2927,Action,6.5
2918,Comedy,7.0
3404, Comedy,7.2
3748,Horror,5.2
2195,Crime,6.1
2725, Romance,6.3
2364, Mystery,5.6
1127, Horror,6.0
4240, Drama,7.6
634,Action,5.6
169, Comedy,6.0
4284, Biography,8.0
2631, Comedy,5.3
1469,Action,5.0
110, Family,6.3
3496,Comedy,7.0
2674, Comedy,6.4
760,Action,6.2
46, Thriller,7.0
855,Action,8.1
2730, Crime,6.3
1803, Thriller,7.2
328, Comedy,6.8
505,Action,4.2
3679,Crime,6.6
2041, Horror,5.5
878, Drama,5.6
1243, Family,6.6
858, Thriller,8.0
1085, Drama,7.7
1564,Action,3.6
879,Action,5.8
644, Thriller,6.2
476, Mystery,6.6
1478,Action,6.2
3998,Comedy,6.1
1271, Music,5.0
1904, Thriller,5.0
1767, Crime,5.8
1297, Romance,5.9
3071, Mystery,5.8
4257, Romance,7.6
3044, Thriller,6.0
1609,Adventure,6.1
2558, Mystery,7.9
1877, Horror,4.9
2420,Fantasy,6.8
940, Fantasy,7.6
2957, Mystery,6.4
3271, War,7.5
1533,Drama,6.8
2658, Drama,6.4
360, Thriller,5.5
1003, Drama,6.5
1052,Adventure,7.8
499, Drama,6.0
1432, Sci-Fi,6.6
765, Family,6.8
2694, Drama,6.6
3343, Drama,7.0
1872,Drama,6.7
2420, Horror,6.8
3244, Drama,6.7
3192, Mystery,7.1
1187,Crime,6.4
555, Drama,6.6
829, Fantasy,6.4
418,Action,6.0
1858,Action,4.3
200, Comedy,6.2
3408, Animation,7.7
1232, Mystery,6.9
4084, Sci-Fi,6.5
2458, Romance,7.1
1575,Biography,7.2
4928, Drama,5.5
127,Action,7.1
1657, Sci-Fi,6.9
654, Sci-Fi,8.7
372, Comedy,5.6
533, Sci-Fi,4.1
162, Adventure,7.9
1348, Sport,7.6
2566, Crime,5.6
4346,Drama,7.0
4423,Horror,6.5
4169, Thriller,5.9
1337,Comedy,6.4
2099,Drama,6.0
1606,Drama,7.9
2115, Family,3.8
4571, Drama,7.2
2050, Sport,6.1
4094,Fantasy,5.3
2880, Romance,6.3
4556, Romance,6.7
37, Sci-Fi,5.7
1951,Action,6.3
2321, Romance,6.9
2124,Drama,5.4
2428, Romance,5.0
461, Mystery,6.6
1524,Drama,7.6
2394,Comedy,7.3
1010,Action,6.7
2284,Comedy,6.4
505, Adventure,4.2
1896,Drama,6.5
1685, Thriller,6.1
1954, Crime,4.6
2319, Music,7.0
3162,Comedy,6.5
366, Crime,7.6
1791, Romance,6.5
3654, Mystery,6.1
458, Romance,6.4
250, Family,6.4
852, Thriller,6.2
3780, Drama,6.8
1422,Action,6.4
2141, Drama,6.6
1436,Biography,7.8
1402, Crime,6.7
2747, Music,5.9
330, War,7.7
3445,Comedy,3.1
1576, Thriller,7.3
739,Action,7.0
1379, Drama,7.0
4033,Drama,8.3
3953,Drama,6.1
1484, Thriller,5.7
4758, Horror,4.6
1996,Comedy,4.1
643, Fantasy,5.9
1520, Romance,5.6
4501,Comedy,6.1
1689,Crime,5.9
82, Family,7.0
2507, Romance,7.2
534,Crime,7.3
1515, Adventure,5.2
1043,Crime,6.8
1407, Drama,7.7
2383,Crime,6.3
232,Action,6.1
95,Action,8.1
3106,Adventure,6.9
4427, Family,8.6
657, Fantasy,5.5
233,Comedy,5.3
2279, Drama,6.1
123, Thriller,6.7
3278,Horror,7.5
2183, Animation,5.8
1735,Biography,7.9
2603, Drama,7.4
1313, Fantasy,5.8
1299, Romance,4.8
143, Comedy,5.4
78, Fantasy,8.3
1433,Comedy,5.3
4144,Drama,8.0
2129, Thriller,7.2
3754, Romance,6.1
231, Crime,6.2
2661, Romance,4.8
1914,Action,5.8
779, Romance,6.3
1950,Fantasy,5.6
121, Adventure,6.7
2620,Adventure,7.4
148, Family,6.9
1667, Drama,7.1
2631, Family,5.3
1603, Thriller,8.0
1601, Sci-Fi,8.0
1557, Family,6.9
1387, Crime,5.7
3191, Crime,6.6
2884,Drama,8.0
2037, Music,5.2
2164,Adventure,4.6
748, Crime,6.1
2462,Action,5.9
1741, Romance,5.3
3450,Drama,6.3
1156, Animation,7.0
3690,Crime,7.6
2697,Action,5.4
1497, Fantasy,4.6
2829, War,8.3
2092, History,5.6
1016, Biography,6.4
241, Comedy,7.3
1343, Sci-Fi,6.6
66,Action,9.0
4751, Fantasy,5.8
622, Crime,5.8
2371, Family,3.6
3299, Drama,6.7
722,Action,6.7
1235, Sci-Fi,5.9
2931, Comedy,6.6
1194, Biography,7.6
3128,Crime,7.2
500, Fantasy,5.8
1141, War,6.4
499,Action,6.0
1188,Adventure,7.8
2209,Crime,6.6
2965, Drama,6.6
443, Comedy,7.2
2098, Drama,6.4
2183, Family,5.8
1388, Thriller,6.1
2573,Mystery,7.0
670,Comedy,6.4
3512, Drama,6.3
3784, Thriller,7.1
5035, Drama,6.9
1462, Thriller,6.6
169, Adventure,6.0
1249, Romance,6.0
4184, Sci-Fi,4.6
3662, Drama,6.7
3028,Comedy,4.5
1466, Thriller,5.9
2553,Action,5.4
2912, Crime,6.2
2745,Crime,5.1
953, Drama,7.4
763,Action,6.3
1635, Family,7.5
1321, Drama,6.9
1850, Sci-Fi,5.2
1387, Adventure,5.7
1194, Drama,7.6
697, Sci-Fi,8.1
189, Thriller,6.5
2589, Romance,5.1
2176,Comedy,4.4
4098, Crime,5.4
383,Adventure,5.6
4587,Documentary,7.3
1734,Comedy,6.5
3386, Thriller,6.3
1115, Crime,6.6
4842,Drama,7.4
2706,Biography,6.7
2300, Mystery,6.7
1548, Drama,7.2
3074, Drama,6.4
843, Romance,5.4
1957, Musical,5.3
3201, Drama,6.3
675, Adventure,5.9
2025,Drama,6.5
3296, History,7.7
2159,Comedy,7.0
1532, Crime,6.5
1195,Comedy,7.2
212,Action,7.5
2397, Thriller,6.7
229,Action,6.6
37, Adventure,5.7
2399,Action,3.1
