Index,popularity,budget,revenue,original_title,release_year,genres
902,0.48427200000000004,0,5405500,Mr. Turner,2014,"History, Drama"
903,0.48139099999999996,0,0,Bad Johnson,2014,"Fantasy, Comedy"
904,0.480362,0,0,Northmen: A Viking Saga,2014,Adventure
905,0.48019399999999995,18000000,0,Wolves,2014,"Horror, Action"
906,0.476645,0,0,Roald Dahl's Esio Trot,2014,Comedy
907,0.472728,0,0,Burying the Ex,2014,"Horror, Comedy"
908,0.472703,0,0,Vampire Academy,2014,"Horror, Comedy, Fantasy"
909,0.472242,0,985007,The Disappearance of Eleanor Rigby: Them,2014,Drama
910,0.47065100000000004,2400000,88273,Life After Beth,2014,"Horror, Romance, Comedy"
911,0.46692100000000003,0,0,Out of the Dark,2014,"Thriller, Horror"
913,0.46628400000000003,0,0,Cloud 9,2014,"Action, Drama, Romance, TV Movie"
915,0.461037,0,0,The Good Lie,2014,Drama
916,0.46087,0,0,Bad Country,2014,Crime
917,0.460188,3150000,0,GirlHouse,2014,Horror
918,0.457089,0,0,The Mule,2014,"Crime, Comedy"
919,0.45338199999999995,0,7171,ABCs of Death 2,2014,Horror
920,0.45264399999999994,0,0,Sharknado 2: The Second One,2014,"Thriller, Science Fiction"
921,0.451125,0,2262223,Love Is Strange,2014,Drama
922,0.449196,0,0,Walking on Sunshine,2014,Music
923,0.447229,0,149337,Jinn,2014,Thriller
924,0.44645799999999997,5500000,5000000,Miss Julie,2014,Drama
925,0.445011,0,0,Flying Home,2014,Romance
926,0.444337,2700000,0,Redirected,2014,"Crime, Action, Comedy"
927,0.43549,0,0,Behaving Badly,2014,Comedy
928,0.43084399999999995,1200000,0,Wrong Turn 6: Last Resort,2014,Horror
929,0.430708,0,0,Welcome to Me,2014,"Drama, Comedy"
930,0.43048800000000004,0,0,Alien Outpost,2014,"Thriller, Science Fiction, Action"
931,0.42881899999999995,0,0,Just Before I Go,2014,"Comedy, Romance"
932,0.42760200000000004,0,0,The Disappearance of Eleanor Rigby: Her,2014,Drama
933,0.421838,0,0,October Gale,2014,"Drama, Thriller"
934,0.416516,0,0,Get Santa,2014,"Comedy, Family"
935,0.413991,0,0,Freezer,2014,"Thriller, Action"
937,0.41146499999999997,8000000,0,Reasonable Doubt,2014,Thriller
938,0.409047,0,0,The Face of an Angel,2014,Thriller
939,0.408464,0,16337881,The Single Moms Club,2014,"Comedy, Drama"
940,0.407983,6000000,32251,Song One,2014,Drama
941,0.40674,0,0,Rampage: Capital Punishment,2014,"Thriller, Action"
942,0.403579,1000000,395000,A Girl Walks Home Alone at Night,2014,"Horror, Romance"
943,0.269741,0,8251,Before I Disappear,2014,Drama
945,0.40068899999999996,30000000,0,The Swan Princess: A Royal Family Tale,2014,"Family, Animation"
946,0.399827,0,0,Addicted,2014,"Thriller, Drama"
947,0.39860100000000004,7000000,14618727,Beyond the Lights,2014,Drama
948,0.398291,0,0,About Alex,2014,Drama
949,0.397644,0,0,A Royal Christmas,2014,"Family, TV Movie, Romance"
950,0.6698069999999999,0,7176347,A Long Way Down,2014,"Comedy, Drama"
951,0.39199,0,0,Lost After Dark,2014,Horror
952,0.390044,0,0,Pas son genre,2014,"Comedy, Romance"
953,0.44443900000000003,0,0,The Pact II,2014,"Mystery, Thriller"
954,0.386307,5000000,10429707,Moms' Night Out,2014,Comedy
955,0.382465,0,0,Son of Batman,2014,"Action, Animation"
956,0.382434,13000000,45300000,Earth to Echo,2014,"Science Fiction, Adventure"
957,0.38060700000000003,0,126150,Boulevard,2014,Drama
958,0.380414,0,0,Falcon Rising,2014,"Adventure, Action"
959,0.336024,0,0,The Damned,2014,"Mystery, Thriller, Horror"
960,0.37911300000000003,0,0,Sleeping Beauty,2014,"Fantasy, Adventure"
961,0.378725,0,0,God Help the Girl,2014,Music
962,0.375458,3500000,0,Wicked Blood,2014,"Drama, Thriller"
963,0.389417,0,0,Avalanche Sharks,2014,"Science Fiction, Action"
964,0.510296,0,0,Young Ones,2014,"Action, Science Fiction, Drama"
965,0.366176,2500000,0,Catch Hell,2014,Drama
966,0.363927,0,0,Big Driver,2014,"Mystery, Thriller, TV Movie, Crime"
968,0.360727,0,3123963,Obvious Child,2014,Romance
969,0.360228,0,0,My Little Pony: Equestria Girls - Rainbow Rocks,2014,"Animation, Family, Music"
970,0.359568,25000000,0,Red Sky,2014,"Action, Thriller"
971,0.358186,0,0,Stage Fright,2014,Horror
972,0.35561,0,0,Sword of Vengeance,2014,"Action, Drama, Adventure"
973,0.354648,0,0,The Coed and the Zombie Stoner,2014,Comedy
974,0.35239299999999996,0,0,Reclaim,2014,Thriller
975,0.35144899999999996,0,0,Best Night Ever,2014,Comedy
976,0.350612,25000000,39171130,The Gambler,2014,"Thriller, Drama"
977,0.350213,0,0,Tapped Out,2014,"Drama, Action"
978,0.34710799999999997,0,0,Halo: Nightfall,2014,"Thriller, Action, Science Fiction, Adventure"
979,0.34694400000000003,0,0,By the Gun,2014,"Crime, Thriller, Drama"
980,0.34621599999999997,2000000,0,The Humbling,2014,"Comedy, Drama"
981,0.34388,10,0,Plastic,2014,"Crime, Drama, Comedy"
982,0.343814,0,0,Road to Paloma,2014,"Thriller, Drama"
983,0.34162,12700000,3430018,The Grand Seduction,2014,Comedy
984,0.340735,0,0,"Electric Boogaloo: The Wild, Untold Story of Cannon Films",2014,Documentary
985,0.340308,4000000,2365467,Joe,2014,Drama
986,0.34010100000000004,5000000,0,Let's Kill Ward's Wife,2014,Comedy
987,0.33974899999999997,0,0,Extraterrestrial,2014,"Science Fiction, Horror"
988,0.338489,0,0,Haunt,2014,Horror
989,0.369555,0,0,Olive Kitteridge,2014,Drama
990,0.5395979999999999,0,0,Starry Eyes,2014,Horror
992,0.33291,0,0,Manny,2014,"Drama, Documentary"
993,0.332041,0,0,7500,2014,"Thriller, Mystery"
994,0.331919,1500000,0,Free Fall,2014,"Thriller, Action"
995,0.33064499999999997,0,0,5 to 7,2014,Romance
996,0.330541,325927,0,Angry Video Game Nerd: The Movie,2014,"Adventure, Science Fiction, Comedy"
998,0.276845,0,0,These Final Hours,2014,"Thriller, Drama"
999,0.460808,0,13769,The Pretty One,2014,"Comedy, Drama"
1000,0.324403,0,0,Debug,2014,"Horror, Science Fiction"
1001,0.30353800000000003,0,0,Flowers in the Attic,2014,Mystery
1002,0.323009,0,0,Outlaw Prophet: Warren Jeffs,2014,"TV Movie, Drama, Crime"
1003,0.362439,0,1009620,The Song,2014,"Drama, Romance, Music"
1005,0.318608,0,0,The Last Five Years,2014,"Music, Romance, Comedy"
1006,0.317225,5000000,75143,Better Living Through Chemistry,2014,"Comedy, Drama"
1009,0.315839,0,0,The Disappearance of Eleanor Rigby: Him,2014,"Romance, Drama"
1010,0.689942,0,0,Cooties,2014,"Horror, Action"
1011,0.309771,0,0,Hangar 10,2014,"Horror, Science Fiction, Thriller"
1013,0.309101,0,0,Someone Marry Barry,2014,Comedy
1014,0.512023,0,0,Viking: The Berserkers,2014,"Thriller, Horror"
1015,0.308899,0,0,Kid Cannabis,2014,Drama
1016,0.43435,0,0,Swelter,2014,"Action, Drama"
1017,0.306919,10000000,0,Elsa & Fred,2014,"Comedy, Family"
1018,0.306026,0,4453524,The Rewrite,2014,"Comedy, Romance"
1019,0.304992,0,0,John Doe: Vigilante,2014,Crime
1020,0.12871,0,0,Ride,2014,Comedy
1021,0.302498,0,0,The Dark Horse,2014,Drama
1023,0.300442,17000000,29789000,God's Not Dead,2014,Drama
1024,0.299103,0,0,Against the Sun,2014,"Adventure, War"
1025,0.29889899999999997,0,0,That Sugar Film,2014,Documentary
1026,0.296822,0,0,Date and Switch,2014,Comedy
1027,0.29562,0,0,Don't Blink,2014,Horror
1028,0.29364,0,0,The Lookalike,2014,Thriller
1030,0.292497,0,0,Sniper: Legacy,2014,"Action, Thriller"
1033,0.290104,0,2756,V/H/S: Viral,2014,"Horror, Thriller"
1034,0.290033,0,0,Comet,2014,"Science Fiction, Comedy"
1035,0.289951,0,0,The One I Love,2014,"Romance, Comedy"
1036,0.289238,0,0,Grace,2014,"Thriller, Horror"
1037,0.289102,0,0,The Canal,2014,"Thriller, Mystery, Horror"
1038,0.288414,0,0,Mall,2014,Drama
1039,0.288035,0,0,Blood Punch,2014,"Horror, Thriller"
1040,0.286381,0,0,The Normal Heart,2014,Drama
1041,0.285328,0,0,Faults,2014,"Thriller, Drama"
1042,0.283225,7000000,36433975,Devil's Due,2014,Horror
1043,0.280438,0,0,Colt 45,2014,"Crime, Drama, Thriller, Action"
1044,0.280105,0,0,Every Secret Thing,2014,"Drama, Crime, Thriller"
1045,0.38421,0,0,The Keeping Room,2014,Western
1046,0.279115,0,0,Dinosaur Island,2014,"Science Fiction, Family, Fantasy"
1047,0.278064,0,0,Lap Dance,2014,Drama
1048,0.277049,0,0,Let Us Prey,2014,Horror
1049,0.275803,0,0,Lovesick,2014,"Comedy, Romance"
1050,0.272995,0,0,Zapped,2014,"Romance, Comedy"
1051,0.27169699999999997,5000000,0,Revenge of the Green Dragons,2014,"Action, Crime"
1052,0.270806,0,0,My Mistress,2014,Drama
1053,0.26952800000000005,0,0,Kajaki,2014,"War, Drama, Adventure, Thriller"
1056,0.26903299999999997,0,0,Authors Anonymous,2014,Comedy
1057,0.205077,1000000,0,Dear White People,2014,"Drama, Comedy"
1058,0.267446,0,0,Land Ho!,2014,"Comedy, Adventure"
1059,0.264523,0,0,Felony,2014,"Mystery, Crime, Thriller"
1060,0.264059,0,0,Appleseed Alpha,2014,"Science Fiction, Action"
1061,0.261284,0,0,Savaged,2014,"Horror, Thriller, Drama"
1062,0.259735,0,0,Effie Gray,2014,Drama
1064,0.258209,0,0,Android Cop,2014,"Science Fiction, Action"
1065,0.256655,0,0,Scooby-Doo! WrestleMania Mystery,2014,"Animation, Comedy, Mystery, Family"
1066,0.255838,3000000,0,Charlie's Farm,2014,Horror
1068,0.24686999999999998,0,0,Exists,2014,Horror
1069,0.751476,5000000,4013786,My Old Lady,2014,"Comedy, Romance"
1070,0.431184,0,7205,I Am Ali,2014,Documentary
1071,0.374265,0,0,One Square Mile,2014,Drama
1072,0.634232,0,0,Age of Tomorrow,2014,"Action, Science Fiction"
1073,0.240398,5000000,0,Rudderless,2014,"Music, Drama"
1074,0.239934,0,0,Copenhagen,2014,"Adventure, Drama"
1075,0.239862,0,0,Bang Bang,2014,"Romance, Action, Adventure"
1076,0.23712600000000003,0,0,TEKKEN: A Man Called X,2014,Action
1077,0.342044,0,0,Houdini,2014,"History, Drama"
1078,0.23281999999999997,0,0,7 Minutes,2014,"Thriller, Crime"
1079,0.23236500000000002,0,0,De toutes nos forces,2014,Drama
1080,0.23224099999999998,0,0,Life Itself,2014,Documentary
1081,0.23157800000000003,0,8265,Life Partners,2014,"Romance, Comedy"
1082,0.23063699999999998,0,0,Mercy,2014,"Horror, Thriller"
1083,0.22992600000000002,0,0,Late Phases,2014,Thriller
1084,0.22849499999999998,0,0,10.000 KM,2014,"Drama, Comedy, Romance"
1085,0.227613,0,0,Mockingbird,2014,Horror
1086,0.32145300000000004,7000000,0,A Good Man,2014,Action
1087,0.226863,0,0,Fort Bliss,2014,"War, Drama"
1090,0.43327299999999996,0,0,The Well,2014,"Action, Horror"
1091,0.22306700000000002,0,0,Dinosaur 13,2014,Documentary
1092,0.34522600000000003,0,28208,"Like Sunday, Like Rain",2014,Music
1095,0.253943,0,0,Supermensch: The Legend of Shep Gordon,2014,Documentary
1096,0.22006399999999998,0,0,The Internet's Own Boy: The Story of Aaron Swartz,2014,Documentary
1097,0.219862,0,0,Almost Home,2014,"Animation, Adventure"
1099,0.217873,6000000,0,El Inventor de Juegos,2014,"Adventure, Family"
1100,0.217415,0,0,Petals on the Wind,2014,"TV Movie, Drama, Romance, Thriller"
1101,0.21533000000000002,0,0,Iron Man & Captain America: Heroes United,2014,"Animation, Action"
1102,0.21284099999999997,0,0,Preservation,2014,Horror
1104,0.21179099999999998,0,0,Virunga,2014,"Documentary, War"
1105,0.210808,0,0,Interstellar: Nolan's Odyssey,2014,Documentary
1106,0.209046,0,0,American Muscle,2014,Action
1108,0.208431,0,0,Jacky au royaume des filles,2014,Comedy
1109,0.492782,0,0,Alien Abduction,2014,"Horror, Science Fiction"
1111,0.203043,0,0,The Frame,2014,Drama
1112,0.202776,0,0,Batman: Strange Days,2014,Action
1113,0.202449,0,0,Boys of Abu Ghraib,2014,"Drama, Thriller, War"
1114,0.20162,0,0,Born to Race: Fast Track,2014,Action
1115,0.201445,0,0,The Falling,2014,"Thriller, Drama"
1116,0.222714,0,0,Poker Night,2014,"Thriller, Crime"
1117,0.199012,0,0,I Am Santa Claus,2014,"Documentary, Comedy, Drama"
1119,0.19733599999999998,0,0,Creep,2014,Thriller
1120,0.376205,12000000,0,The Identical,2014,Drama
1121,0.56672,2000000,0,Miss Meadows,2014,Drama
1122,0.196408,0,0,Supremacy,2014,"Crime, Drama"
1123,0.195167,0,153516,The Look of Silence,2014,Documentary
1124,0.194413,4000000,0,The Outsider,2014,"Action, Thriller, Mystery, Drama, Crime"
1126,0.193689,0,0,Squatters,2014,Drama
1127,0.161001,156660,0,The Redwood Massacre,2014,"Fantasy, Horror"
1128,0.370212,0,0,Bird People,2014,"Fantasy, Drama, Romance"
1129,0.310285,0,0,Ribbit,2014,"Comedy, Animation, Family, Adventure"
1130,0.191091,0,0,How to Build a Better Boy,2014,Family
1131,0.19104000000000002,8000000,53086,Aloft,2014,Drama
1132,0.189201,0,0,Jarhead 2: Field of Fire,2014,"Action, War"
1133,0.18826400000000001,0,0,Survivor,2014,"Fantasy, Action, Science Fiction"
1134,0.08329500000000001,0,0,Seal Team Eight: Behind Enemy Lines,2014,"War, Drama"
1135,0.186933,950000,0,Ask Me Anything,2014,"Thriller, Mystery, Drama"
1136,0.131462,0,0,Suburban Gothic,2014,"Comedy, Horror"
1138,0.18545,0,0,An Honest Liar,2014,"Comedy, History, Documentary"
1139,0.184506,6000000,0,Heavenly Sword,2014,"Adventure, Fantasy"
1140,0.184395,0,0,JLA Adventures: Trapped in Time,2014,"Family, Action, Animation"
1141,0.183417,18,0,Enchanted Kingdom,2014,Documentary
1142,0.182975,6900000,0,Kristy,2014,Thriller
1143,0.182618,0,0,I Am Soldier,2014,"Thriller, Action, War"
1144,0.181227,0,0,Desert Dancer,2014,Drama
1146,0.18013900000000002,0,0,Queen and Country,2014,Drama
1147,0.18013099999999999,0,0,Goodbye to All That,2014,Comedy
1148,0.179072,0,0,Northern Soul,2014,"Music, Drama"
1149,0.178898,0,0,Doctor Who: Last Christmas,2014,"Fantasy, Adventure, Science Fiction"
1150,0.177674,0,0,Lilting,2014,Drama
1151,0.177102,1,0,Fear Clinic,2014,Horror
1153,0.175793,0,0,Valley Uprising,2014,"Documentary, Adventure"
1155,0.281505,0,0,In My Dreams,2014,"Drama, Fantasy, Romance"
1156,0.24077600000000002,0,2710,Julia,2014,"Thriller, Horror"
1157,0.23759,0,0,Perfect Sisters,2014,"Thriller, Drama, Crime"
1158,0.169396,0,0,Ironclad 2: Battle for Blood,2014,"Action, Adventure"
1159,0.168968,0,0,Jackass Presents: Bad Grandpa .5,2014,Comedy
1160,0.167827,0,0,Dark Was the Night,2014,"Thriller, Horror"
1161,0.16708399999999998,0,0,Asthma,2014,Drama
1162,0.288731,0,0,Saint Laurent,2014,Drama
1163,0.166098,0,0,Street Fighter: Assassin's Fist,2014,"Adventure, Action"
1164,0.165741,0,0,Jamie Marks Is Dead,2014,"Thriller, Drama"
1165,0.16369,0,0,The Device,2014,"Thriller, Horror"
1166,0.16367400000000001,0,0,WolfCop,2014,"Comedy, Horror"
1167,0.163367,0,0,At the Devil's Door,2014,Horror
1168,0.163139,0,0,Roger Waters: The Wall,2014,Music
1169,0.161591,0,0,Kelly & Cal,2014,"Drama, Comedy"
1171,0.16084,0,1169603,The Remaining,2014,"Thriller, Horror"
1172,0.110411,0,0,Apocalypse Pompeii,2014,"Action, Adventure"
1175,0.156677,0,0,Low Down,2014,Music
1176,0.155114,0,0,The Prophet,2014,Animation
1177,0.15304700000000002,0,0,JohnnyExpress,2014,"Animation, Comedy"
1178,0.151929,0,0,Sharktopus vs Pteracuda,2014,"Action, Science Fiction, Horror"
1179,0.151591,5900000,23000000,Mrs. Brown's Boys D'Movie,2014,Comedy
1180,0.148877,0,0,Listen Up Philip,2014,"Comedy, Drama"
1182,0.145525,0,0,The Road Within,2014,"Drama, Comedy"
1184,0.087132,0,0,Dans la cour,2014,"Comedy, Drama"
1186,0.14088299999999998,0,0,Red Army,2014,"History, Documentary"
1187,0.140245,0,0,Whitey: United States of America v. James J. Bulger,2014,Documentary
1191,0.137202,0,0,ç­‰ä¸€å€‹äººå’–å•¡,2014,Comedy
1192,0.26608699999999996,0,0,Two Men in Town,2014,"Drama, Crime"
1193,0.134767,0,0,Hyena,2014,"Crime, Drama"
1194,0.13276400000000002,0,0,Finders Keepers,2014,"Thriller, Horror"
1196,0.140935,0,0,Elephant Song,2014,Drama
1197,0.130592,0,0,Teen Lust,2014,Comedy
1198,0.130097,8000000,0,The Little Rascals Save the Day,2014,Comedy
1199,0.130077,0,0,Nowhere Safe,2014,"Drama, TV Movie"
1201,0.126283,0,0,Animal,2014,"Thriller, Horror"
1204,0.11941500000000001,0,0,They Came Together,2014,Comedy
1205,0.11813699999999999,1400000,0,Jersey Shore Massacre,2014,"Comedy, Horror"
1207,0.117257,0,0,Inner Demons,2014,"Thriller, Horror"
1208,0.11619000000000002,117,0,Cowspiracy: The Sustainability Secret,2014,Documentary
1210,0.136026,0,0,Amira & Sam,2014,"Romance, Comedy, Drama"
1211,0.11264600000000001,18000000,0,Midnight Sun,2014,Adventure
1212,0.110972,0,0,Grumpy Cat's Worst Christmas Ever,2014,"Family, Comedy"
1213,0.110266,0,0,The Hornet's Nest,2014,"History, War"
1215,0.109904,0,0,The Mummy Resurrected,2014,Horror
1216,0.109169,0,0,The Wedding Pact,2014,"Comedy, Romance"
1217,0.10762100000000001,0,0,Over the Garden Wall,2014,"Fantasy, Family, Animation, Adventure"
1220,0.102977,16000000,0,The Cut,2014,History
1221,0.10215199999999999,0,0,Rosemary's Baby,2014,"Mystery, Thriller, Drama"
1222,0.101299,0,0,Happy Christmas,2014,"Comedy, Drama"
1223,0.100979,0,0,The 7:39,2014,"Drama, Romance"
1224,0.097665,0,0,The Perfect Wave,2014,Adventure
1225,0.09753099999999999,0,0,Billy Elliot: The Musical,2014,"Drama, Comedy, Music"
1226,0.09733,0,0,Delirium,2014,"Fantasy, Romance, Adventure"
1227,0.130742,0,0,Sex Ed,2014,"Romance, Comedy"
1229,0.095529,0,0,Lullaby,2014,Drama
1230,0.095479,0,0,Marvellous,2014,"Drama, TV Movie"
1231,0.095473,0,0,Hercules Reborn,2014,"Adventure, Action"
1232,0.095131,0,0,Road,2014,Documentary
1233,0.0951,0,0,Party Central,2014,"Animation, Comedy"
1234,0.094574,0,0,Mostly Ghostly: Have You Met My Ghoulfriend?,2014,"Fantasy, Family, Horror"
1235,0.093377,0,0,Klondike,2014,Drama
1238,0.092777,0,0,Lust for Love,2014,Romance
1239,0.090297,7000000,0,Where the Devil Hides,2014,"Thriller, Horror"
1242,0.08675,0,0,Jim Jefferies: BARE,2014,Comedy
1243,0.083258,0,0,Bill Burr: I'm Sorry You Feel That Way,2014,Comedy
1244,0.082565,0,0,The Guvnors,2014,"Thriller, Crime"
1245,0.081879,0,0,Nick Offerman: American Ham,2014,"Documentary, Comedy"
1247,0.045555,0,0,Night Will Fall,2014,Documentary
1248,0.079478,0,0,The Battered Bastards of Baseball,2014,Documentary
1249,0.135675,0,0,Jailbait,2014,"Drama, Crime, Thriller"
1250,0.078872,0,0,The Rise and Rise of Bitcoin,2014,"Documentary, History"
1252,0.067359,0,0,CÃ¡sese quien pueda,2014,"Comedy, Romance"
1253,0.076463,2000000,0,Death Clique,2014,Drama
1254,0.07643,1000000,0,Hits,2014,"Comedy, Drama"
1256,0.07628,0,0,Banksy Does New York,2014,Documentary
1257,0.07596499999999999,0,0,Not Cool,2014,Comedy
1258,0.075351,0,192400,Merchants of Doubt,2014,Documentary
1259,0.113875,0,0,96 heures,2014,Thriller
1261,0.03551,750000,0,Swedish House Mafia - Leave the World Behind,2014,"Music, Documentary"
1262,0.07263700000000001,0,0,Montana,2014,"Drama, Action, Crime"
1263,0.072514,0,0,Atari: Game Over,2014,Documentary
1264,0.07221699999999999,0,0,Indigenous,2014,Horror
1265,0.015668,0,0,Mardaani,2014,"Drama, Action, Thriller"
1266,0.043408999999999996,0,0,Amour Sur Place ou Ã  Emporter,2014,Comedy
1268,0.069212,0,65460,Eden,2014,"Music, Drama"
1269,0.068752,3000000,0,Something Wicked,2014,Mystery
1270,0.068642,0,0,Old Fashioned,2014,"Drama, Romance"
1271,0.065064,0,0,The Fluffy Movie,2014,Comedy
1272,0.064907,0,0,Khoobsurat,2014,"Romance, Comedy"
1273,0.064238,0,0,Showrunners: The Art of Running a TV Show,2014,Documentary
1274,0.063621,0,0,Saints and Soldiers: The Void,2014,"Action, War"
1275,0.131326,0,0,Not Safe for Work,2014,Thriller
1277,0.185882,0,0,Heaven Adores You,2014,Documentary
1278,0.056152999999999995,0,0,Korengal,2014,Documentary
1280,0.048917,0,0,23 Blast,2014,Drama
1282,0.132698,200000,0,Plague,2014,Horror
1286,0.190655,0,0,To Be Takei,2014,Documentary
1287,0.042677,0,0,Nas: Time Is Illmatic,2014,"Documentary, Music"
1289,0.037459,3250000,0,Treehouse,2014,"Thriller, Mystery"
1291,0.034572000000000006,0,0,The 10 Year Plan,2014,"Romance, Comedy"
1292,0.032878,0,0,Ardennes Fury,2014,"Action, War"
1293,0.036904,0,0,Tim Maia,2014,"Music, Documentary, Drama"
1294,0.027993999999999998,0,4878242,Tracks,2014,Adventure
1296,0.02592,0,0,Maidentrip,2014,"Documentary, Adventure"
1298,0.022635,0,0,Chelsea Peretti: One of the Greats,2014,Comedy
1299,0.021498,0,0,The After,2014,"Drama, Fantasy, Mystery"
1304,0.0174,0,0,Ambition,2014,Science Fiction
1305,0.018014,8500000,0,Corner Gas: The Movie,2014,Family
1306,0.017292,0,0,The Overnighters,2014,"Documentary, Drama"
1307,0.015776,0,0,Altar,2014,"Horror, Mystery"
1310,0.012325,0,0,Nowitzki: The Perfect Shot,2014,Documentary
1312,0.011229000000000001,0,0,Berkshire County,2014,Thriller
1313,0.0029219999999999997,5,0,Des Lendemains Qui Chantent,2014,Comedy
1314,0.010047,0,0,Main Tera Hero,2014,"Comedy, Romance"
1317,0.005972,0,0,Lost Soul: The Doomed Journey of Richard Stanley's Island of Dr. Moreau,2014,Documentary
1318,0.044654,0,0,Kill Dil,2014,"Action, Drama"
1320,0.147999,0,0,We Still Kill the Old Way,2014,Crime
1322,0.0048530000000000005,0,0,One Direction: Where We Are - The Concert,2014,"Music, Documentary"
1323,0.034538,0,0,Stop at Nothing: The Lance Armstrong Story,2014,Documentary
1329,12.037933,11000000,775398007,Star Wars,1977,"Action, Adventure, Science Fiction"
1330,2.379469,14000000,185438673,The Spy Who Loved Me,1977,"Adventure, Action, Thriller"
1331,1.719385,1200000,71215869,The Rescuers,1977,"Animation, Family, Fantasy"
1332,1.179653,4000000,38251425,Annie Hall,1977,"Drama, Comedy, Romance"
1333,1.104997,10000000,0,Pete's Dragon,1977,"Family, Fantasy, Animation"
1335,1.048838,22000000,50750000,A Bridge Too Far,1977,"Drama, War, History"
1336,0.912502,0,0,The Many Adventures of Winnie the Pooh,1977,"Family, Animation"
1337,0.9056569999999999,0,0,Herbie Goes To Monte Carlo,1977,"Action, Romance, Adventure, Family, Comedy"
1338,0.75125,3500000,16000000,Sinbad and the Eye of the Tiger,1977,"Fantasy, Action, Adventure, Science Fiction"
1339,0.622492,0,0,March or Die,1977,"Action, Adventure, War, Drama"
1340,0.602862,3500000,237113184,Saturday Night Fever,1977,"Music, Drama"
1341,0.560826,3400000,31063038,High Anxiety,1977,"Comedy, Music"
1342,0.541642,0,126737428,Smokey and the Bandit,1977,"Action, Comedy, Adventure"
1343,0.520725,0,0,Pumping Iron,1977,Documentary
1344,0.49548000000000003,5500000,26414658,The Gauntlet,1977,"Action, Drama, Crime, Thriller"
1345,0.474001,6000000,0,Cross of Iron,1977,"Drama, History, Action"
1346,0.43450900000000003,0,0,"New York, New York",1977,"Music, Drama"
1347,0.407317,0,28000000,Slap Shot,1977,Drama
1348,0.400457,900000,0,The Duellists,1977,"War, Drama"
1349,0.39865100000000003,0,0,Julia,1977,Drama
1350,0.39105500000000004,0,0,Audrey Rose,1977,"Drama, Fantasy, Thriller, Horror"
1351,0.375967,14000000,30749142,Exorcist II: The Heretic,1977,"Thriller, Horror"
1352,0.373131,6000000,30000000,Airport '77,1977,"Thriller, Action, Drama"
1353,0.346062,0,0,Jabberwocky,1977,Fantasy
1354,0.331417,10000,7000000,Eraserhead,1977,"Horror, Drama, Fantasy, Science Fiction"
1355,0.320214,0,0,Rolling Thunder,1977,"Crime, Thriller"
1356,0.318679,0,0,The Message,1977,"Action, Adventure"
1357,0.31235799999999997,3000000,0,The Hobbit,1977,"Animation, Family, Adventure"
1358,0.30428499999999997,0,0,The Man in the Iron Mask,1977,"Adventure, History"
1359,0.28016599999999997,0,0,Black Sunday,1977,"Drama, Thriller, Action, Adventure"
1361,0.062898,0,0,The Serpent's Egg,1977,"Mystery, Drama"
1362,0.24162899999999998,0,0,The White Buffalo,1977,Western
1363,0.22879699999999997,6000000,14717854,Orca: The Killer Whale,1977,"Drama, Adventure, Horror"
1364,0.219941,22000000,12000000,Sorcerer,1977,"Action, Adventure"
1365,0.19154100000000002,810000,1258000,The Last Wave,1977,"Drama, Mystery"
1366,0.078067,0,41687243,"Oh, God!",1977,"Comedy, Fantasy"
1367,0.288587,1500000,0,3 Women,1977,Drama
1368,0.164123,500000,17000000,Kingdom of the Spiders,1977,"Horror, Science Fiction"
1369,0.16331500000000002,0,0,The Car,1977,Horror
1370,0.17565699999999998,1200000,9000000,Wizards,1977,"Science Fiction, Fantasy"
1371,0.15041,0,0,Rollercoaster,1977,"Thriller, Action"
1372,0.137351,230000,25000000,The Hills Have Eyes,1977,Horror
1373,0.24469000000000002,0,0,Demon Seed,1977,Science Fiction
1374,0.12550899999999998,600000,0,The Kentucky Fried Movie,1977,Comedy
1377,0.112001,0,0,The Deep,1977,"Adventure, Mystery"
1378,0.108321,0,0,Empire of the Ants,1977,"Science Fiction, Horror"
1379,0.046957,0,0,Day of the Animals,1977,Horror
1380,0.097126,0,3,The Sentinel,1977,"Mystery, Horror, Drama"
1381,0.140163,0,102000000,The Goodbye Girl,1977,"Comedy, Romance"
1382,0.080226,0,0,Opening Night,1977,Drama
1383,0.121361,530000,0,Rabid,1977,Horror
1386,9.432768,237000000,2781505847,Avatar,2009,"Science Fiction, Adventure, Action, Fantasy"
1387,6.098027,70000000,319131050,Inglourious Basterds,2009,"Drama, Thriller, Action, War"
1388,5.806897,35000000,91327197,Underworld: Rise of the Lycans,2009,"Action, Thriller, Fantasy, Adventure, Science Fiction"
1389,5.076472,250000000,933959197,Harry Potter and the Half-Blood Prince,2009,"Adventure, Family"
1390,4.908901999999999,175000000,731342744,Up,2009,"Animation, Adventure, Comedy, Family"
1391,3.82957,150000000,385680446,Star Trek,2009,"Action, Adventure, Science Fiction"
1392,3.7896330000000003,200000000,371353001,Terminator Salvation,2009,"Thriller, Drama, Action"
1393,3.7449559999999997,30000000,210819611,District 9,2009,Action
1394,3.4315589999999996,90000000,524028679,Sherlock Holmes,2009,"Thriller, Comedy, Drama"
1395,3.244139,7500000,60722734,(500) Days of Summer,2009,"Drama, Comedy, Romance"
1396,3.1549139999999998,90000000,886686817,Ice Age: Dawn of the Dinosaurs,2009,Adventure
