Index,popularity,budget,revenue,original_title,genres,release_year
6779,0.339084,5000000,0,The Oh in Ohio,Romance,2006
7140,0.348086,0,12520799,The Clearing,Drama,2004
5453,2.070019,11000000,32935319,Inside Llewyn Davis,Drama,2013
6110,0.640586,0,20345361,Code of Silence,Thriller,1985
677,2.777996,28000000,53181600,A Walk Among the Tombstones,Crime,2014
8847,0.152249,0,0,Essex Boys,Action,2000
8243,3.966538,28000000,504050219,Aladdin,Fantasy,1992
6354,0.444301,35000000,86369815,Sky High,Adventure,2005
2159,0.40117600000000003,500000,0,YellowBrickRoad,Horror,2010
37,3.3391349999999997,175000000,331926147,The Good Dinosaur,Family,2015
6582,1.51114,40000000,120455994,Eight Below,Adventure,2006
5544,0.942674,0,0,Company of Heroes,War,2013
8222,0.194078,35000000,15000000,Le Hussard sur le toit,Drama,1995
233,0.5607439999999999,7000000,0,Criminal Activities,Crime,2015
2107,0.534192,18000000,871279,Carlos,History,2010
6385,0.369596,20000000,67192859,Boogeyman,Mystery,2005
3290,0.132306,0,0,Doctor Who: The Next Doctor,Science Fiction,2008
3352,0.033615,0,0,Meu Nome NÃ£o Ã‰ Johnny,Crime,2008
8556,0.45993900000000004,3000000,4109095,Kama Sutra - A Tale of Love,Romance,1996
6457,0.213164,0,0,The Long Weekend,Comedy,2005
10510,0.5322520000000001,0,14302779,The Mosquito Coast,Adventure,1986
2578,0.20768000000000003,23000000,0,Animal Farm,Comedy,1999
9901,0.201561,0,0,Seven Days in May,Drama,1964
5385,0.225904,0,0,The 6th Man,Comedy,1997
9273,0.252664,0,0,Millennium,Mystery,1989
4497,0.69948,6900000,0,House at the End of the Street,Thriller,2012
7908,0.627167,0,4736202,This Is Spinal Tap,Music,1984
5520,1.094958,200000000,491868548,Oz: The Great and Powerful,Family,2013
10843,0.252399,0,0,Khartoum,Action,1966
9008,0.9996510000000001,0,0,The Parent Trap,Comedy,1998
7410,1.901256,0,80573774,Hot Fuzz,Crime,2007
4302,0.40429499999999996,0,0,Immortal Beloved,Drama,1994
9468,0.78304,7000000,72500000,A Nightmare on Elm Street 4: The Dream Master,Thriller,1988
6962,5.827781,130000000,789804554,Harry Potter and the Prisoner of Azkaban,Fantasy,2004
5730,0.355905,7000000,0,Riddle,Mystery,2013
696,2.1654619999999998,25000000,153997819,Ride Along,Action,2014
9637,0.45489399999999997,2500000,0,The Gate,Fantasy,1987
9208,0.5805779999999999,20000000,0,We're No Angels,Drama,1989
5076,0.438475,5000000,742898,Party Monster,Comedy,2003
631,12.971027000000001,170000000,714766572,Captain America: The Winter Soldier,Science Fiction,2014
3742,0.257025,8978040,0,Les bien-aimÃ©s,Romance,2011
4955,3.440519,94000000,864625978,Finding Nemo,Family,2003
9537,0.264922,0,0,Scooby-Doo and the Ghoul School,TV Movie,1988
2380,0.065833,0,0,Christmas Cupid,TV Movie,2010
7587,0.431266,19000000,34619699,Gone Baby Gone,Mystery,2007
1442,1.1944549999999998,175000000,381509870,Monsters vs Aliens,Science Fiction,2009
7346,0.299527,0,11000000,The Mirror Crack'd,Mystery,1980
4976,1.622536,140000000,456758981,The Last Samurai,History,2003
5389,0.214637,6000000,6330054,Affliction,Drama,1997
8692,1.0066540000000002,95000000,190213455,Hollow Man,Thriller,2000
9013,0.931643,70000000,118000000,Star Trek: Insurrection,Action,1998
5738,0.346246,0,0,Last Passenger,Mystery,2013
10075,0.231569,0,0,Miami Blues,Drama,1990
4005,0.609595,7000000,0,Interstate 60,Mystery,2002
4068,0.188773,0,0,Babylon 5: The Legend of the Rangers - To Live and Die in Starlight,Adventure,2002
4422,1.361148,0,73100172,Here Comes the Boom,Action,2012
636,8.110711,14000000,233555708,The Imitation Game,History,2014
2423,1.769152,16000000,53478166,10 Things I Hate About You,Comedy,1999
4954,4.02924,150000000,738599701,The Matrix Reloaded,Thriller,2003
7408,2.042307,3800000,0,Species: The Awakening,Horror,2007
12,6.118847,15000000,36869414,Ex Machina,Science Fiction,2015
10301,0.48305200000000004,0,3200000,Splitting Heirs,Foreign,1993
5957,0.407065,0,602042,We Steal Secrets: The Story of WikiLeaks,Documentary,2013
4144,0.150417,0,0,Ted Bundy,Drama,2002
8000,0.771263,22000000,67642693,Sudden Impact,Crime,1983
8290,0.5297270000000001,5000000,1862805,Bitter Moon,Thriller,1992
7894,1.020675,40000000,30925690,Dune,Adventure,1984
1460,1.0180049999999998,22000000,35424826,The Informant!,Crime,2009
8464,1.894423,100000000,100138851,The Hunchback of Notre Dame,Family,1996
8129,0.67066,0,0,Powder,Thriller,1995
9226,0.4669,13800000,27100027,All Dogs Go to Heaven,Fantasy,1989
7176,0.266804,5000000,0,Riding the Bullet,Thriller,2004
5271,0.936736,75000000,136982834,Conspiracy Theory,Thriller,1997
10472,2.485419,18500000,131060248,Aliens,Thriller,1986
239,0.542568,6000000,0,Ooops! Noah is Gone...,Animation,2015
2086,0.598275,50000000,105197635,Hereafter,Drama,2010
3658,0.373356,0,0,What A Man,Comedy,2011
10739,0.338357,0,0,The Computer Wore Tennis Shoes,Comedy,1969
6599,1.21726,40000000,120175290,Apocalypto,Action,2006
7948,0.28319099999999997,1200000,4978922,Stop Making Sense,Music,1984
1906,0.169317,0,0,Table for Three,Romance,2009
9737,0.378658,7000000,11000000,The Green Berets,Drama,1968
7437,1.254438,160000,20710513,Once,Music,2007
4366,4.611854,130000000,276572938,The Bourne Legacy,Action,2012
6620,0.965931,40000000,86915017,The Illusionist,Thriller,2006
3437,1.240414,75000000,226904017,Immortals,Drama,2011
5233,3.153414,90000000,589390539,Men in Black,Adventure,1997
9351,0.5332279999999999,26000000,124033791,City Slickers,Western,1991
10112,0.9002450000000001,6000000,43656822,West Side Story,Drama,1961
9860,0.34171799999999997,0,0,Experiment in Terror,Crime,1962
7570,0.464887,0,0,I Want Candy,Drama,2007
8141,0.570524,10000000,0,Dead Presidents,Action,1995
9127,0.22655799999999998,2000000,124494,Six-String Samurai,Adventure,1998
6826,0.266131,8000000,0,See No Evil,Thriller,2006
5360,0.318336,0,0,Mrs Brown,Romance,1997
9769,0.463337,3000000,47000000,Airport 1975,Action,1974
1533,0.598075,25000000,163670000,Up in the Air,Romance,2009
10203,0.569865,0,0,Obsession,Mystery,1976
4218,0.7624920000000001,0,0,The Land Before Time II: The Great Valley Adventure,Adventure,1994
6335,0.5091289999999999,50000000,69425966,The Adventures of Sharkboy and Lavagirl,Adventure,2005
3398,2.208685,32500000,288383523,Bridesmaids,Romance,2011
9784,0.247092,0,0,It's Alive,Horror,1974
4969,1.6619110000000001,40000000,160583018,Johnny English,Comedy,2003
992,0.33291,0,0,Manny,Drama,2014
7475,0.881034,45000000,175372502,The Bucket List,Adventure,2007
2871,0.026782999999999998,0,0,Double Take,Romance,2001
4523,0.592542,0,0,Ghost Recon: Alpha,Science Fiction,2012
2715,0.572909,60000000,56359980,15 Minutes,Crime,2001
8281,0.651726,5000000,12534961,Hellraiser III: Hell on Earth,Horror,1992
10398,2.550704,4000000,205843612,The Jungle Book,Animation,1967
1497,0.7671439999999999,18000000,0,Youth in Revolt,Romance,2009
943,0.269741,0,8251,Before I Disappear,Drama,2014
6688,0.609691,0,0,Bambi II,Animation,2006
3108,0.39314,0,0,Restraint,Drama,2008
569,0.088764,0,0,Harry Price: Ghost Hunter,Horror,2015
899,0.49127299999999996,5000000,0,13 Sins,Thriller,2014
2129,0.48424300000000003,0,0,Open Season 3,Animation,2010
737,1.375493,0,0,Marvel One-Shot: All Hail the King,Fantasy,2014
5398,0.17021,0,0,Tower of Terror,Horror,1997
4265,0.42028000000000004,0,16668552,Blink,Thriller,1994
6984,1.8319299999999998,65000000,217764291,Collateral,Drama,2004
1388,5.806897,35000000,91327197,Underworld: Rise of the Lycans,Action,2009
9801,0.06449500000000001,400000,0,Captain Kronos: Vampire Hunter,Horror,1974
5567,0.859276,18000000,22309223,The Railway Man,Drama,2013
6175,0.150168,25000000,9873044,Explorers,Romance,1985
8249,1.375348,11000000,0,Army of Darkness,Fantasy,1992
7496,0.680581,6000000,18197398,Daddy Day Camp,Comedy,2007
5273,0.8791950000000001,55000000,0,George of the Jungle,Romance,1997
10820,1.227582,315000,0,How the Grinch Stole Christmas!,Animation,1966
4521,0.602578,0,0,Room on the Broom,Family,2012
426,0.243321,1500000,0,Full Out,Drama,2015
1386,9.432768,237000000,2781505847,Avatar,Science Fiction,2009
10293,0.504682,0,18994653,Sniper,Action,1993
7893,1.077574,28000000,40400657,2010,Science Fiction,1984
6524,0.100198,0,0,DeVour,Horror,2005
6375,0.39084800000000003,45000000,38058335,The Producers,Music,2005
10761,1.090065,0,49579269,Revenge of the Pink Panther,Crime,1978
2197,0.321863,0,0,Altitude,Science Fiction,2010
5225,0.038236,0,0,Eloise at Christmastime,Drama,2003
5271,0.936736,75000000,136982834,Conspiracy Theory,Drama,1997
2061,0.659899,15000000,0,Unthinkable,Adventure,2010
5243,1.949225,60000000,26673242,Event Horizon,Horror,1997
1342,0.541642,0,126737428,Smokey and the Bandit,Action,1977
3438,1.22871,250000,3542353,Like Crazy,Drama,2011
10001,0.731244,0,0,Look Who's Talking Too,Comedy,1990
2196,0.3261,80000000,74901339,Edge of Darkness,Crime,2010
5650,0.522347,160000000,788679850,Fast & Furious 6,Thriller,2013
5999,0.08672300000000001,1000000,0,Antarctica: A Year on Ice,Drama,2013
2191,0.332904,100000,1000000,Halo Legends,Animation,2010
345,0.34253,0,0,Jesse Stone: Lost in Paradise,TV Movie,2015
2523,0.41132399999999997,0,0,An American Tail 4: The Mystery of the Night Monster,Science Fiction,1999
9623,0.606128,25710,0,Bad Taste,Comedy,1987
8981,1.46043,55000000,41610884,Ronin,Crime,1998
10260,0.743875,42000000,270248367,The Firm,Thriller,1993
7287,0.265891,0,7500000,The Cowboys,Adventure,1972
2109,0.532098,50000000,0,Shanghai,Romance,2010
4438,1.161624,75000000,59418613,Rock of Ages,Romance,2012
4111,0.23975500000000002,0,0,Orange County,Comedy,2002
8639,0.19445,0,0,Waiting for Guffman,Music,1996
7079,0.6222810000000001,20000000,0,Birth,Thriller,2004
2473,0.637814,27000000,56870414,Lake Placid,Action,1999
1194,0.13276400000000002,0,0,Finders Keepers,Thriller,2014
2142,0.44389300000000004,2500000,324138,Super,Drama,2010
436,0.22758,0,0,"What Happened, Miss Simone?",Documentary,2015
7009,1.3190680000000001,155000000,167298192,Alexander,Drama,2004
5882,0.197857,0,0,The Blue Umbrella,Romance,2013
2684,0.8752989999999999,35000000,74558115,From Hell,Mystery,2001
10748,0.141056,0,0,Hercules in New York,Action,1969
10136,0.113651,0,0,Il colosso di Rodi,Drama,1961
3248,0.284963,8000000,0,Tunnel Rats,War,2008
3914,3.628943,60000000,214034224,The Bourne Identity,Thriller,2002
7644,0.312239,0,5300000,The Invincible Iron Man,Action,2007
2472,0.6403310000000001,40000000,128798265,The Talented Mr. Ripley,Crime,1999
5600,0.703657,0,523511,Dom Hemingway,Comedy,2013
10452,0.3104,0,0,Hud,Action,1963
6291,0.707056,20000000,12482775,The Weather Man,Comedy,2005
9471,0.753578,29000000,34994648,Red Heat,Comedy,1988
9440,0.130152,0,0,Deceived,Drama,1991
4623,0.385121,0,0,Bad Ass,Action,2012
9154,0.157447,0,0,Still Crazy,Music,1998
4443,1.113113,60000000,118338361,The Pirates! In an Adventure with Scientists!,Comedy,2012
8009,0.554917,10000000,25697647,The Outsiders,Crime,1983
10049,0.322112,0,0,Lord of the Flies,Adventure,1990
4094,0.278771,20000000,57588485,Drumline,Music,2002
1178,0.151929,0,0,Sharktopus vs Pteracuda,Science Fiction,2014
9826,0.303521,2200000,0,Nashville,Music,1975
7721,0.201139,12000000,0,Urban Justice,Action,2007
2645,2.179727,115000000,274703340,Lara Croft: Tomb Raider,Thriller,2001
4386,2.406976,45000000,376141306,Taken 2,Crime,2012
7666,0.266572,2000000,0,Broken English,Drama,2007
9530,0.288071,13000000,8038508,Dead Ringers,Drama,1988
4080,0.246694,25000000,10719357,Abandon,Thriller,2002
6630,0.9128629999999999,0,0,Undisputed II: Last Man Standing,Crime,2006
6365,0.42232,7000000,2697930,Everything is Illuminated,Drama,2005
2417,2.069357,10500000,75902208,Cruel Intentions,Romance,1999
5338,0.408033,0,0,Gridlock'd,Drama,1997
6241,1.094959,50000000,66002004,Herbie Fully Loaded,Family,2005
5585,0.751379,28000000,8555008,The Fifth Estate,Thriller,2013
7324,0.6591819999999999,1000000,21378361,The Fog,Horror,1980
1275,0.131326,0,0,Not Safe for Work,Thriller,2014
2395,0.227962,0,0,Burakku Rokku ShÅ«tÄ,Animation,2010
6250,1.045798,25000000,122644820,Hide and Seek,Thriller,2005
71,2.28135,25000000,42972994,Legend,Thriller,2015
10472,2.485419,18500000,131060248,Aliens,Horror,1986
1816,0.165257,0,0,Mystery Team,Comedy,2009
1815,0.16534300000000002,12000000,0,The King of Fighters,Action,2009
2771,0.350862,0,0,Safar e Ghandehar,Foreign,2001
10220,2.571339,14600000,70906973,Groundhog Day,Fantasy,1993
4649,0.338055,0,0,Citadel,Thriller,2012
2992,0.715969,25000000,17741298,Deception,Thriller,2008
2292,0.200531,0,0,Scooby-Doo! Camp Scare,Comedy,2010
7370,0.130304,20000000,22471595,Xanadu,Fantasy,1980
9932,0.627942,777000,2437000,THX 1138,Drama,1971
5333,0.419759,0,0,Robinson Crusoe,Adventure,1997
9977,0.000188,0,0,The Hospital,Drama,1971
6645,0.7930590000000001,0,0,The Butterfly Effect 2,Thriller,2006
3830,0.135626,0,429766,Page One: Inside the New York Times,Documentary,2011
3593,0.49264600000000003,0,0,Megamind: The Button Of Doom,Action,2011
10291,0.519349,32000000,36733909,Alive,Action,1993
6216,1.497085,53000000,95226116,Be Cool,Crime,2005
6491,0.16350499999999998,0,1410778,The Notorious Bettie Page,Drama,2005
6651,0.76252,24000000,0,The Fox and the Hound 2,Animation,2006
9496,0.469728,20000000,17637950,Frantic,Crime,1988
5282,0.7598060000000001,7000000,0,"Honey, We Shrunk Ourselves",Adventure,1997
1097,0.219862,0,0,Almost Home,Animation,2014
684,2.576396,20000000,12007070,A Most Violent Year,Drama,2014
955,0.382465,0,0,Son of Batman,Action,2014
9821,0.438899,0,12484444,French Connection II,Action,1975
2252,0.559371,0,10,Elektra Luxx,Action,2010
2422,1.810197,90000000,485015179,Toy Story 2,Animation,1999
4546,0.52181,0,0,Radio Rebel,TV Movie,2012
4335,0.278638,0,8638072,The Puppet Masters,Thriller,1994
9931,0.630778,20000000,0,Bedknobs and Broomsticks,Fantasy,1971
3359,0.020272,0,0,The Cheetah Girls: One World,Comedy,2008
4593,0.43046599999999996,150000,0,Abraham Lincoln vs. Zombies,Thriller,2012
7570,0.464887,0,0,I Want Candy,Comedy,2007
5011,0.894267,0,101191884,The Recruit,Action,2003
1698,0.319742,20000000,0,John Rabe,Drama,2009
2789,0.283553,0,0,Texas Rangers,Western,2001
5277,0.824965,70000000,131457682,Seven Years in Tibet,History,1997
3482,0.9309200000000001,130000000,150406466,Happy Feet Two,Comedy,2011
7571,0.464192,0,0,Return to House on Haunted Hill,Thriller,2007
5630,0.574723,0,0,Green Street Hooligans: Underground,Action,2013
1039,0.288035,0,0,Blood Punch,Horror,2014
8995,1.206274,140000000,285444603,Lethal Weapon 4,Crime,1998
6504,0.147694,0,0,Mortuary,Thriller,2005
1833,0.143953,0,0,Doctor Who: Planet of the Dead,Adventure,2009
7282,0.36795,0,0,Jeremiah Johnson,Drama,1972
9557,0.18872,7000000,5344577,Monkey Shines,Thriller,1988
9819,0.451933,0,0,Black Moon,Science Fiction,1975
3270,0.156088,0,0,Global Metal,Music,2008
877,0.550197,0,0,Stretch,Thriller,2014
4048,0.440499,26000000,38793283,Clockstoppers,Thriller,2002
10823,0.613444,0,0,One Million Years B.C.,Adventure,1966
3568,0.564107,0,0,Carjacked,Action,2011
9078,0.41266,0,0,Thursday,Thriller,1998
6664,0.704242,1200000,0,Open Water 2: Adrift,Horror,2006
1890,0.08649,0,0,Hamlet,Drama,2009
2271,0.219619,2000000,0,The Four-Faced Liar,Drama,2010
8673,1.525559,45000000,224834564,Chicken Run,Family,2000
8499,0.794822,50000000,113309743,Striptease,Drama,1996
200,0.706023,7000000,573335,Freeheld,Drama,2015
119,1.360827,0,5189646,Absolutely Anything,Science Fiction,2015
1600,0.442826,0,0,"Family Guy Presents: Something, Something, Something, Dark Side",Science Fiction,2009
10805,0.13886099999999998,0,0,The Boys from Brazil,Science Fiction,1978
3569,0.562704,0,0,Foster,Drama,2011
4379,2.858742,165000000,471222889,Wreck-It Ralph,Adventure,2012
10000,0.768724,32000000,16283667,The Neverending Story II: The Next Chapter,Fantasy,1990
7565,0.471104,45000000,103071443,The Water Horse,Family,2007
7939,0.354864,0,0,All of Me,Fantasy,1984
4836,0.134777,10400,0,Head Over Heels,Animation,2012
3745,0.25335100000000005,0,0,"Happiness Is a Warm Blanket, Charlie Brown",Animation,2011
402,0.270786,0,0,The Sand,Horror,2015
8991,1.2830059999999999,75000000,140464664,Deep Impact,Adventure,1998
1215,0.109904,0,0,The Mummy Resurrected,Horror,2014
4051,0.42722,0,0,Dog Soldiers,Horror,2002
2274,0.216759,0,0,Father of Invention,Comedy,2010
2178,0.359543,0,0,Sundays at Tiffany's,Romance,2010
8209,0.269228,0,17014653,Jury Duty,Thriller,1995
3980,0.8725719999999999,20000000,12398628,Undisputed,Action,2002
7870,0.16016,1355000,0,The Brood,Science Fiction,1979
4586,0.446829,0,61782,Sightseers,Crime,2012
7175,0.267871,0,0,Frankenfish,Comedy,2004
4010,0.581487,40000000,22433915,City By The Sea,Drama,2002
3696,0.311289,0,0,Zombie Apocalypse,Science Fiction,2011
3253,0.17666500000000002,2500000,0,Red,Thriller,2008
5673,0.45785699999999996,20000000,27187375,Khumba,Animation,2013
5624,0.598453,12000000,35931410,Jobs,History,2013
7388,4.8781620000000006,150000000,938212738,Harry Potter and the Order of the Phoenix,Fantasy,2007
9408,0.241581,0,22773535,Frankie and Johnny,Drama,1991
3399,2.164361,36000000,83160734,Hall Pass,Comedy,2011
818,0.728025,6000000,15071,Barefoot,Romance,2014
9014,0.9223540000000001,65000000,250821495,You've Got Mail,Comedy,1998
660,3.5823150000000004,180000000,758410378,Maleficent,Fantasy,2014
5901,0.065195,0,0,Hotel Inferno,Horror,2013
3415,1.531633,8000000,39187783,50/50,Drama,2011
5043,0.576539,0,6585516,Ned Kelly,History,2003
1659,0.370303,0,0,Screamers: The Hunting,Action,2009
240,0.5327,0,0,The Unspoken,Thriller,2015
8454,0.046679000000000005,0,0,Enter the Ninja,Action,1981
4115,0.23139200000000001,40000000,18902015,FearDotCom,Horror,2002
1437,1.264202,0,0,Anaconda 4: Trail of Blood,Science Fiction,2009
8555,0.467664,0,0,The Land Before Time IV: Journey Through the Mists,Adventure,1996
256,0.48635100000000003,21000000,0,Robot Overlords,Science Fiction,2015
7501,0.667454,8000000,7766240,P2,Horror,2007
10447,0.628166,0,0,The Haunting,Horror,1963
10068,0.255367,11000000,8862354,Nightbreed,Fantasy,1990
5354,0.345909,16000000,1686429,Steel,Adventure,1997
1668,0.360935,0,0,Possession,Romance,2009
6402,0.32793,0,0,Kirikou et les bÃªtes sauvages,Fantasy,2005
10319,0.38106,33000000,0,Heaven & Earth,Drama,1993
10400,1.9753040000000002,12000000,41744718,Casino Royale,Action,1967
8606,0.311699,60000000,0,Up Close & Personal,Drama,1996
7968,0.197425,1250000,3412497,C.H.U.D.,Horror,1984
1538,0.582225,14000000,875386,Universal Soldier: Regeneration,Science Fiction,2009
3799,0.180846,0,0,Blood Out,Thriller,2011
5691,0.422634,0,0,Mary and Martha,Drama,2013
2078,0.6195510000000001,0,3826,Sinners and Saints,Thriller,2010
10147,0.5694239999999999,0,0,Peeping Tom,Horror,1960
3948,1.204615,60000000,67312826,Star Trek: Nemesis,Science Fiction,2002
4281,0.377766,0,0,The Road to Wellville,Comedy,1994
4026,0.529277,0,0,Balto II: Wolf Quest,Family,2002
10539,0.3478,2700000,3500000,The Wraith,Horror,1986
5676,0.451575,0,18642,A Single Shot,Drama,2013
3133,0.345926,11500000,69564,Assassination of a High School President,Comedy,2008
9488,0.513842,5000000,17768757,Halloween 4: The Return of Michael Myers,Thriller,1988
7071,0.677316,60000000,256697520,The Village,Drama,2004
2466,0.716336,12000000,21133087,Stir of Echoes,Mystery,1999
1988,1.119731,65000000,211780824,Due Date,Drama,2010
8276,0.686807,0,70611210,Stop! Or My Mom Will Shoot,Comedy,1992
10843,0.252399,0,0,Khartoum,Drama,1966
8040,0.22624699999999998,0,23646952,Two of a Kind,Science Fiction,1983
10810,0.409587,90000,0,Attack of the Killer Tomatoes!,Science Fiction,1978
130,1.284541,0,4719695,True Story,Crime,2015
2181,0.346981,8000000,0,Smokin' Aces 2: Assassins' Ball,Thriller,2010
3715,0.286708,0,0,Emergo,Thriller,2011
10610,0.5492060000000001,0,13200000,Jesus Christ Superstar,Music,1973
7807,0.063987,0,0,Steel Trap,Foreign,2007
1064,0.258209,0,0,Android Cop,Science Fiction,2014
3367,0.0032380000000000004,0,0,Hannah Montana & Miley Cyrus: Best of Both Worlds Concert,Documentary,2008
7994,1.106471,12000000,79567667,WarGames,Science Fiction,1983
4698,0.281092,0,0,Une vie meilleure,Drama,2012
2194,0.32716,0,693181,Frankie & Alice,Drama,2010
4401,1.682769,70000000,348840316,The Lorax,Animation,2012
372,0.307395,0,3447633,Learning to Drive,Comedy,2015
10149,0.42353100000000005,0,0,Ocean's Eleven,Thriller,1960
3527,0.731793,0,9504139,Hysteria,Romance,2011
9999,0.774737,35000000,45681173,RoboCop 2,Action,1990
9476,0.657109,17500000,25024919,Cocoon: The Return,Comedy,1988
4275,0.39118200000000003,0,0,"Corrina, Corrina",Drama,1994
6273,0.8248690000000001,43000000,91974818,The Skeleton Key,Drama,2005
3262,0.160986,0,0,Get Smart's Bruce and Lloyd Out of Control,Action,2008
1823,0.23818000000000003,0,0,Night Train,Action,2009
4431,1.252392,25000000,63100000,Contraband,Crime,2012
6100,0.76343,0,85313124,Cocoon,Comedy,1985
6314,0.600522,15000000,47175038,The Wedding Date,Romance,2005
5653,0.515286,0,0,Raze,Horror,2013
2210,0.30028299999999997,0,0,Kites,Action,2010
3368,0.002514,500000,0,How to Be,Foreign,2008
3461,1.058691,30000000,0,Tinker Tailor Soldier Spy,Mystery,2011
1755,0.24983899999999998,0,0,De helaasheid der dingen,Comedy,2009
4202,0.9628469999999999,40000000,0,RiÂ¢hie RiÂ¢h,Family,1994
3443,1.205338,40000000,60965854,Colombiana,Drama,2011
7023,1.06218,120000000,203567857,King Arthur,War,2004
2736,0.471789,62000000,18720175,3000 Miles to Graceland,Adventure,2001
10047,0.323339,1500000,5728953,Hardware,Thriller,1990
5009,0.9790770000000001,0,0,George of the Jungle 2,Family,2003
5070,0.457107,0,50097949,National Security,Crime,2003
7938,0.36224,2550000,22812411,Missing in Action,War,1984
9511,0.374076,0,20324096,The Presidio,Adventure,1988
10382,0.271575,0,0,Boiling Point,Drama,1993
9418,0.211558,23000000,20246790,Mobsters,Drama,1991
1388,5.806897,35000000,91327197,Underworld: Rise of the Lycans,Thriller,2009
604,0.037487,0,0,The Subjects,Science Fiction,2015
8330,0.278857,16000000,48017402,Single White Female,Thriller,1992
10855,0.141026,700000,0,The Ghost & Mr. Chicken,Comedy,1966
447,0.355707,0,0,Last Cab to Darwin,Romance,2015
8177,0.3856,0,0,Village of the Damned,Science Fiction,1995
1793,0.203707,0,0,Tetsuo: The Bullet Man,Horror,2009
6022,0.064476,0,0,Les rencontres d'aprÃ¨s minuit,Drama,2013
9641,0.406719,15000000,35509515,No Way Out,Drama,1987
3793,0.10326800000000001,0,0,Wake Wood,Drama,2011
9210,0.5477890000000001,0,126297830,Parenthood,Drama,1989
8259,0.883759,0,105232691,Sneakers,Action,1992
4996,1.103879,0,0,Atlantis: Milo's Return,Fantasy,2003
4996,1.103879,0,0,Atlantis: Milo's Return,Animation,2003
7894,1.020675,40000000,30925690,Dune,Science Fiction,1984
10739,0.338357,0,0,The Computer Wore Tennis Shoes,Family,1969
4311,0.266651,0,0,S.F.W.,Comedy,1994
7717,0.20503600000000002,50000000,82169884,Hannibal Rising,Crime,2007
4586,0.446829,0,61782,Sightseers,Comedy,2012
7885,2.464803,11000000,153083102,Gremlins,Horror,1984
3158,0.308655,21000000,17600000,Swing Vote,Drama,2008
9344,0.63395,23000000,7434726,Harley Davidson and the Marlboro Man,Thriller,1991
1270,0.068642,0,0,Old Fashioned,Romance,2014
4982,1.454687,65000000,0,Mona Lisa Smile,Romance,2003
3943,1.271588,5000000,368744044,My Big Fat Greek Wedding,Comedy,2002
9939,0.46268100000000006,450000,0,Duel,Action,1971
7672,0.26100999999999996,0,0,Sex and Death 101,Romance,2007
5996,0.39024699999999996,0,0,Mystery Road,Mystery,2013
6119,0.5872729999999999,25000000,96773200,The Jewel of the Nile,Adventure,1985
3767,0.09413099999999999,600000,0,Fase 7,Thriller,2011
54,2.6144990000000004,105000000,133718711,Point Break,Action,2015
2138,0.44976099999999997,0,0,Scared Shrekless,Animation,2010
158,0.9536469999999999,0,0,Miss You Already,Drama,2015
6252,1.013787,0,83073883,In Her Shoes,Comedy,2005
7544,0.523238,0,0,The Hunting Party,Thriller,2007
4852,0.11558900000000001,0,0,Let It Shine,TV Movie,2012
6343,0.479833,0,0,Santa's Slay,Fantasy,2005
6875,0.187319,2000000,300000,Ten Canoes,Adventure,2006
9595,2.0267,17000000,46357676,Full Metal Jacket,War,1987
7172,0.280074,19250000,8112712,Spartan,Crime,2004
50,2.883233,11800000,40272135,Carol,Drama,2015
5899,0.051172,0,0,Non-Stop,Mystery,2013
4482,0.772595,0,0,Cleanskin,Thriller,2012
7777,0.11490999999999998,11000000,0,September Dawn,Western,2007
9462,1.1011030000000002,12300000,84460846,The Land Before Time,Animation,1988
5289,0.713234,0,43312294,The Edge,Drama,1997
7499,0.6742560000000001,0,0,The Man from Earth,Science Fiction,2007
1635,0.39805100000000004,0,0,The Limits of Control,Drama,2009
1168,0.163139,0,0,Roger Waters: The Wall,Music,2014
8857,0.402275,0,0,Leprechaun in the Hood,Horror,2000
4407,1.61544,0,0,Secret of the Wings,Family,2012
9196,0.94235,1500000,14697005,Kickboxer,Thriller,1989
76,2.140199,99000000,246233113,The Peanuts Movie,Family,2015
7174,0.269855,12000000,31179516,Johnson Family Vacation,Comedy,2004
5869,0.21076599999999998,0,0,Dark Touch,Thriller,2013
10828,0.40273000000000003,3000000,13000000,Torn Curtain,Mystery,1966
6593,1.2962719999999999,100000000,249288105,Eragon,Family,2006
8132,0.623009,20000000,7563728,Hackers,Drama,1995
7793,0.087123,2500000,0,The Gene Generation,Science Fiction,2007
2313,0.172275,0,0,Tick Tock Tale,Animation,2010
6560,3.145562,80000000,660940780,Ice Age: The Meltdown,Comedy,2006
9383,0.32932,0,0,Suburban Commando,Family,1991
1500,0.748763,70000000,104945765,Planet 51,Comedy,2009
9838,0.178136,0,0,Shampoo,Romance,1975
10604,0.7188640000000001,0,0,The Day of the Jackal,Action,1973
5324,0.46602,20000000,60000000,Selena,Drama,1997
7104,0.482163,0,0,The Libertine,Romance,2004
8439,0.143798,0,0,Caveman,Comedy,1981
5398,0.17021,0,0,Tower of Terror,Family,1997
8726,0.627609,80000000,34566746,Thirteen Days,Thriller,2000
6665,0.703833,19400000,0,The Painted Veil,Romance,2006
4221,0.710052,27000000,101646581,Timecop,Action,1994
6234,1.203532,2200000,0,Lie with Me,Drama,2005
7947,0.297597,14500000,8089290,Streets of Fire,Music,1984
4903,0.050524,12000000,32726956,Katy Perry: Part of Me,Music,2012
5242,2.01227,50000000,109423648,The Game,Drama,1997
8938,0.384767,4500000,0,Silent Rage,Science Fiction,1982
