itemID,brand,categories
11066,165,NaN
31112,238,2136.0
22775,783,2995.0
12852,899,NaN
31859,601,NaN
18539,1039,813.0
13120,771,1083.0
2195,1411,3937.0
9617,249,3821.0
32583,1111,975.0
25363,615,1013.0
4329,1163,3107.0
31043,215,NaN
906,1265,1383.0
17557,378,3126.0
9376,552,2909.0
5946,1295,3903.0
28342,1129,NaN
15233,1457,3910.0
3790,568,3259.0
10834,1434,3984.0
7576,1156,3902.0
4239,1371,450.0
17885,1111,188.0
18637,1429,3944.0
18757,147,4047.0
16226,19,3728.0
19866,933,3654.0
1505,286,1390.0
13040,1023,2935.0
23066,177,1635.0
31934,523,2790.0
9626,1025,2325.0
8256,23,3961.0
17618,77,775.0
12876,1222,3262.0
15495,65,3444.0
31338,783,3911.0
14926,406,2120.0
16237,662,3900.0
27434,282,3903.0
19305,1025,1091.0
27778,1496,2547.0
7708,9,2198.0
7631,193,184.0
9756,850,2470.0
10298,256,NaN
18893,1156,NaN
29037,1180,2256.0
30604,1368,521.0
5557,406,3704.0
10311,1180,1124.0
28208,29,2049.0
17945,1496,74.0
21338,1265,3086.0
1598,908,3910.0
11878,524,3732.0
24731,906,3902.0
9845,1130,3457.0
11996,618,3514.0
29801,730,2581.0
21558,257,4032.0
13993,38,2620.0
24237,824,2402.0
30960,1346,2723.0
8332,406,1865.0
28146,194,456.0
22645,82,3228.0
14851,453,2236.0
24942,1180,4020.0
5317,342,2731.0
22266,1083,1807.0
22006,827,3907.0
26196,207,813.0
9739,1113,3916.0
12365,1371,2732.0
7628,224,3556.0
17986,618,829.0
3459,1067,1807.0
25732,1037,3267.0
5373,186,347.0
8302,406,3136.0
13755,116,914.0
2363,851,274.0
4240,1411,2005.0
10452,186,3915.0
23840,400,3910.0
2026,400,NaN
8697,1058,914.0
16494,806,184.0
23714,72,3072.0
2204,1040,1169.0
14544,322,NaN
26521,1366,NaN
4389,1276,3901.0
23194,552,3976.0
7978,361,1006.0
25883,971,2567.0
22086,1287,2091.0
32486,618,1980.0
4431,398,NaN
17428,389,596.0
22978,966,3042.0
16446,643,2848.0
17502,961,3302.0
3000,55,2470.0
15007,453,1114.0
878,325,4249.0
19545,186,3903.0
22195,1280,3922.0
14339,504,2708.0
939,1272,1077.0
3121,153,1189.0
14263,734,3654.0
32080,322,NaN
25542,1411,3268.0
28853,258,855.0
16931,433,1373.0
11551,267,3778.0
14331,1180,747.0
9564,587,3775.0
23344,745,4100.0
3639,1410,580.0
2939,829,4035.0
29656,1180,2897.0
9906,386,1811.0
22578,107,4071.0
26408,335,NaN
24905,906,914.0
7222,782,2636.0
11025,615,394.0
20672,963,2091.0
3854,406,416.0
21657,748,2605.0
2090,963,1421.0
7704,1260,4272.0
17287,765,188.0
22939,302,NaN
4910,827,3042.0
30553,1216,3393.0
2540,317,74.0
15238,615,4019.0
5827,18,3514.0
13519,632,4123.0
20975,1010,3529.0
28109,1325,3820.0
21633,911,2259.0
14390,1420,2079.0
7982,449,3625.0
5749,906,3639.0
8274,1201,3976.0
17438,1023,668.0
26279,648,3902.0
12476,1383,2360.0
20876,199,1251.0
22462,455,4040.0
30777,990,3916.0
12018,1111,785.0
2391,322,NaN
7842,632,4123.0
18161,393,738.0
29427,1338,3625.0
22719,406,3704.0
22728,325,978.0
6665,1433,3668.0
29381,284,2722.0
27529,77,NaN
24411,950,178.0
5209,1355,1920.0
25539,771,1855.0
24983,648,3259.0
17568,1324,751.0
32426,827,3444.0
27062,120,4262.0
19944,1368,1095.0
15230,20,2005.0
26435,519,NaN
600,827,3903.0
19335,1276,2942.0
1761,961,1436.0
9342,1040,3901.0
32753,406,2605.0
10756,1371,2716.0
22127,186,3912.0
21905,873,1348.0
9104,617,1454.0
31945,219,3720.0
7985,1180,3625.0
24296,1206,2690.0
9931,829,3954.0
29375,1321,2259.0
5935,322,1589.0
28127,1277,NaN
28322,829,732.0
965,771,3090.0
16051,319,1098.0
11866,783,146.0
19586,410,701.0
25589,135,1524.0
11463,279,667.0
11820,157,1979.0
27140,453,2718.0
21802,251,NaN
2193,1122,3254.0
14347,748,284.0
7217,410,3310.0
29970,269,NaN
10870,765,81.0
1020,194,2790.0
8297,1023,3910.0
11813,10,407.0
5153,1126,2090.0
4832,325,2373.0
7921,1368,2788.0
8532,1222,3653.0
3279,853,206.0
26882,322,3810.0
27509,322,NaN
17860,378,468.0
21150,1023,1085.0
12607,1445,3913.0
5366,933,2285.0
11750,681,NaN
3100,473,3245.0
29342,378,701.0
10462,486,679.0
26331,160,NaN
9561,340,1091.0
23112,186,3641.0
10219,564,3911.0
23577,274,1803.0
9547,671,3900.0
22782,1023,655.0
29883,406,3533.0
20185,1297,536.0
28437,1433,2547.0
9686,791,3916.0
14231,998,3910.0
5404,1383,3910.0
29783,453,2718.0
9755,617,1454.0
10629,691,855.0
5903,615,1711.0
3246,322,511.0
19636,251,NaN
24508,286,3225.0
14309,1156,3228.0
3757,1445,1082.0
22963,1201,3389.0
12966,143,281.0
7429,665,NaN
3764,199,56.0
18804,1045,2079.0
18352,1368,3901.0
10855,1433,3900.0
23682,1126,3388.0
16902,319,479.0
7192,231,3901.0
7688,1111,468.0
2476,127,3954.0
6746,539,3908.0
30859,782,2261.0
3638,806,3977.0
12270,978,2124.0
13253,194,199.0
25086,898,2128.0
18630,6,2406.0
29381,284,3228.0
24805,484,2995.0
22673,221,3424.0
24173,673,3496.0
628,1411,2104.0
14821,123,614.0
19732,615,2681.0
5594,618,4088.0
15575,1065,3986.0
5484,406,4068.0
20836,1023,1085.0
13915,37,NaN
29584,1010,2833.0
6706,1126,3029.0
21856,441,3953.0
6862,194,690.0
28516,615,2389.0
13141,1383,2004.0
1855,1249,163.0
27779,157,206.0
29632,962,NaN
8811,110,3767.0
17613,890,NaN
5788,601,1911.0
28815,449,3459.0
32301,1297,2866.0
7992,827,3905.0
3953,612,720.0
14159,524,2005.0
17039,484,3903.0
22846,1051,2709.0
13747,955,3230.0
30382,987,3424.0
24254,1201,3914.0
25776,156,2473.0
18917,962,NaN
27761,974,2037.0
14936,150,4046.0
29143,1410,3182.0
4647,150,216.0
682,1004,4029.0
6446,839,3963.0
24954,601,2734.0
9056,18,2738.0
5600,333,3424.0
28758,258,3042.0
8755,1416,1425.0
25750,1278,3938.0
26503,618,4019.0
10304,340,3262.0
32115,1366,3973.0
25344,1383,2811.0
1074,322,NaN
3646,9,3916.0
11550,908,614.0
5090,761,248.0
19043,186,4119.0
8799,187,482.0
30117,1368,562.0
3999,1287,197.0
8566,852,NaN
15633,1025,3587.0
11197,1321,3047.0
19817,847,3994.0
12447,615,63.0
17599,772,870.0
3457,771,2138.0
6405,948,1807.0
20974,1265,3900.0
23756,1445,482.0
12373,453,478.0
28095,195,74.0
27404,1125,1053.0
24384,772,2790.0
32263,703,1003.0
21166,888,3281.0
27439,251,3005.0
11418,656,2632.0
511,601,705.0
11347,888,3901.0
20432,177,3625.0
3230,827,3908.0
22032,564,813.0
10626,1368,3109.0
30939,386,3638.0
28182,1054,2005.0
2950,8,1734.0
11676,1111,3543.0
25586,615,1849.0
27113,1445,2209.0
7457,872,4100.0
941,615,2320.0
5911,372,300.0
8582,519,NaN
12607,1445,1749.0
2321,1445,3924.0
10668,1232,2863.0
21646,791,1224.0
29736,1023,2209.0
30647,389,2225.0
5662,238,352.0
14223,267,1628.0
30274,18,2612.0
13957,580,3483.0
21059,1445,2443.0
22118,386,1858.0
6894,240,316.0
9896,194,3900.0
22559,294,2722.0
15,780,592.0
24350,870,3407.0
5434,19,3970.0
5468,225,3847.0
16724,1500,4038.0
2953,1371,3625.0
6971,408,3540.0
22243,43,2547.0
8210,961,4161.0
28520,1040,1169.0
4740,1065,236.0
27591,20,3625.0
19468,1111,1980.0
15053,1163,2005.0
11546,238,2539.0
7341,9,2011.0
3770,541,4008.0
22458,391,274.0
2771,1500,862.0
3497,810,784.0
18683,986,NaN
1889,272,NaN
31152,615,2469.0
8718,1180,1452.0
32739,1040,NaN
546,1500,3625.0
16277,179,NaN
7664,772,3455.0
31120,1445,871.0
23880,169,3900.0
29026,1115,396.0
16441,224,3903.0
24458,1180,3443.0
7351,1040,NaN
43,249,1085.0
28141,194,2995.0
1955,1383,394.0
26279,648,3903.0
8331,827,37.0
25304,1058,862.0
17557,378,3453.0
1404,1180,3901.0
11312,363,1560.0
14528,827,2389.0
610,406,461.0
27282,1076,3916.0
17514,1025,2522.0
4114,1496,3946.0
11467,75,2136.0
15433,391,1807.0
10122,1136,NaN
26345,552,3101.0
7541,441,2441.0
16254,322,2957.0
11315,1180,2470.0
29598,322,NaN
30274,18,2259.0
11631,1111,699.0
5257,532,4029.0
5928,532,3901.0
10004,806,3254.0
32167,288,2973.0
28026,143,2136.0
23363,1445,1060.0
8788,837,1365.0
17455,1111,1051.0
6,1496,2897.0
17845,1177,3654.0
23951,791,3916.0
30039,939,3254.0
9384,1445,3107.0
17651,1004,218.0
27296,748,1351.0
22522,322,3900.0
30590,1368,2011.0
29889,120,1119.0
8332,406,830.0
15005,361,2810.0
20858,716,2081.0
7026,398,1807.0
9683,824,178.0
31097,19,2995.0
16454,1410,3923.0
9354,1216,3903.0
2253,974,2088.0
4213,603,2818.0
9265,532,3902.0
29417,259,274.0
32745,1222,2667.0
4052,322,NaN
9729,1010,1359.0
18396,1401,1524.0
4891,745,4158.0
21722,554,3911.0
6329,549,NaN
11719,378,30.0
5734,617,2062.0
9492,888,2206.0
16771,569,3514.0
29679,806,NaN
3340,18,3047.0
20434,389,NaN
18685,322,NaN
18723,322,981.0
31767,552,3913.0
22157,890,2473.0
13839,1247,NaN
26956,104,17.0
9782,1093,3984.0
31815,1142,3548.0
13880,1492,2938.0
10053,593,536.0
7925,322,NaN
14369,1410,1807.0
5638,8,1505.0
17275,157,1202.0
27728,1040,2195.0
24503,771,907.0
19576,127,585.0
20106,1111,3983.0
18094,1445,2209.0
5777,1321,2951.0
23773,389,1170.0
4154,771,2790.0
854,1201,4008.0
22751,1061,3224.0
23455,464,NaN
31141,406,1732.0
22870,1383,1708.0
24140,827,991.0
23087,1045,3903.0
1999,806,1555.0
12715,473,3900.0
13055,801,344.0
24471,1111,975.0
30816,580,3903.0
12593,513,NaN
21841,1111,1402.0
7978,361,2902.0
32751,382,281.0
1849,974,3400.0
14523,441,2091.0
26402,6,3936.0
10811,1249,3903.0
17709,249,146.0
2384,231,1705.0
4156,998,3224.0
12145,1325,2122.0
1555,322,1984.0
11032,378,2690.0
19098,9,1365.0
6376,1125,568.0
4407,772,2790.0
28117,1093,3984.0
2846,782,1138.0
4401,672,300.0
24016,748,3755.0
20641,323,4028.0
6564,5,NaN
645,1023,1085.0
30853,157,1803.0
31516,1156,NaN
19782,1368,1373.0
14709,400,4144.0
8109,1084,NaN
9172,408,803.0
26814,356,2366.0
11676,1111,3924.0
25704,1308,3310.0
20107,386,1858.0
13930,342,585.0
18286,1023,2874.0
23196,1496,2259.0
5409,1163,3903.0
8719,122,2209.0
19043,186,1668.0
1942,771,3379.0
6168,1445,308.0
9643,1061,NaN
31816,5,3903.0
14901,601,813.0
11607,337,2733.0
4458,864,NaN
10989,186,3912.0
20104,539,3924.0
10631,406,3091.0
1226,1496,493.0
24323,617,480.0
27935,449,2829.0
19027,1093,1033.0
4028,280,547.0
30119,774,3960.0
12964,924,3355.0
22509,973,4006.0
1573,443,1593.0
13270,1274,2942.0
9427,206,NaN
18947,453,3981.0
12528,186,3963.0
13699,776,2256.0
23690,441,644.0
21622,908,4042.0
13620,660,2005.0
4975,609,3936.0
20894,1496,2176.0
22566,615,2884.0
12890,157,407.0
25822,432,2136.0
23392,772,1628.0
32554,963,2995.0
9385,467,3639.0
6107,801,1170.0
10950,6,1500.0
4940,500,2325.0
8278,737,NaN
31688,1249,3639.0
28871,177,771.0
9446,127,3668.0
17717,232,169.0
20909,1130,226.0
5674,441,2091.0
17455,1111,2808.0
24746,632,3902.0
23796,420,NaN
12520,1040,2085.0
3471,280,3905.0
1353,334,3916.0
27302,1156,2256.0
28070,989,342.0
17554,810,1904.0
3649,62,870.0
29070,1180,2547.0
30235,389,NaN
30440,1036,3814.0
3436,287,1000.0
31601,633,NaN
12454,1258,3914.0
17588,1433,2738.0
11988,1111,1920.0
6053,587,3775.0
16351,514,1518.0
15666,147,274.0
31097,19,870.0
8086,305,NaN
18697,1333,3625.0
3793,193,3901.0
15472,1111,2751.0
28086,396,3280.0
20612,1368,4055.0
6486,1156,NaN
24091,1065,581.0
16636,322,1984.0
31358,1111,2942.0
7444,1274,2464.0
21618,648,1657.0
17631,504,1847.0
12410,1282,2547.0
3929,748,2961.0
8472,20,3639.0
14781,194,199.0
21074,1163,3916.0
10781,1496,2547.0
20364,1494,2848.0
28106,479,4107.0
27311,246,1378.0
6261,615,2658.0
4601,653,4070.0
18436,1111,760.0
8983,598,3775.0
13048,1010,1184.0
32349,1445,4008.0
22758,522,88.0
980,627,NaN
22174,504,2591.0
10364,1169,2581.0
10809,157,NaN
7448,539,1441.0
1015,1342,NaN
29653,406,3704.0
9642,150,NaN
2879,1248,1437.0
13078,1301,4252.0
20157,938,2951.0
13968,769,3424.0
8765,1445,1330.0
5255,995,1944.0
24604,827,580.0
23874,319,3066.0
19917,1297,2733.0
21948,342,2209.0
24605,449,3625.0
16899,82,1091.0
24168,853,766.0
12957,432,2767.0
11496,284,NaN
7372,238,3818.0
17515,901,2808.0
28827,1383,3003.0
4957,393,3281.0
5279,1282,3937.0
17968,1401,4086.0
24372,629,1244.0
11054,267,1129.0
7396,1006,1366.0
17641,1435,NaN
23862,1383,3639.0
15423,186,1032.0
13221,532,33.0
16680,888,3281.0
833,386,1085.0
30043,319,3240.0
16954,314,2732.0
17670,1232,1252.0
15644,618,4160.0
27201,1079,NaN
18422,1130,3561.0
26962,157,3910.0
30394,829,622.0
25098,1500,3484.0
14960,612,2334.0
27897,539,4026.0
13455,1105,3900.0
23566,617,1454.0
18085,143,2136.0
18337,1090,306.0
9139,703,1389.0
25549,860,3910.0
20300,408,385.0
1514,618,109.0
10203,974,161.0
6781,1496,2222.0
19312,1448,81.0
2906,1111,1980.0
12669,314,2732.0
4650,313,1868.0
27114,681,NaN
16536,615,390.0
1360,9,3916.0
7148,322,NaN
13675,539,1361.0
7011,1156,2002.0
27404,1125,3136.0
26681,748,3639.0
14035,1368,2167.0
11851,238,3818.0
30638,267,2733.0
12702,1265,3304.0
26437,1025,3575.0
19836,1324,3173.0
6394,175,3419.0
24071,1229,4048.0
10381,604,2981.0
13496,1038,3903.0
22870,1383,2360.0
4644,632,3251.0
2482,671,4020.0
14484,1469,1628.0
16681,425,NaN
4935,1127,1259.0
15972,1040,2570.0
4139,453,3722.0
18358,1197,NaN
8510,1090,3903.0
7975,411,1798.0
19065,1338,2464.0
5548,378,1995.0
28783,441,2119.0
31939,1278,3024.0
15084,177,1523.0
8225,614,3185.0
8494,1180,3905.0
24640,979,1980.0
2224,454,3775.0
21518,993,1462.0
26017,1429,1763.0
23148,1401,388.0
29312,322,2480.0
29872,1023,1085.0
30189,267,732.0
19575,1057,NaN
23102,455,3958.0
29965,1138,460.0
14927,123,1055.0
61,580,2371.0
675,328,715.0
19724,953,3639.0
13708,1371,1654.0
12214,1383,3913.0
22465,598,136.0
12496,1228,2501.0
2175,453,2244.0
18281,1111,3150.0
32348,269,3903.0
31596,1496,3652.0
4332,1180,2176.0
27920,1180,2256.0
10755,1036,4036.0
10814,322,4008.0
15612,186,2608.0
6508,617,1705.0
6546,82,1772.0
6704,539,1524.0
23324,993,3916.0
22134,449,3978.0
21959,829,3138.0
10376,449,471.0
29671,104,3900.0
24978,1181,2722.0
27548,317,1855.0
10931,29,3981.0
24458,1180,480.0
31391,618,109.0
2050,18,169.0
10742,19,3310.0
14801,322,NaN
25985,322,2013.0
8254,1239,2722.0
7055,1163,3107.0
24985,366,2035.0
8837,993,3775.0
31125,601,1390.0
32317,479,3905.0
19720,157,2567.0
23268,232,NaN
6456,833,1927.0
22101,539,3915.0
30277,1355,274.0
15700,9,2198.0
23174,1300,3993.0
23466,926,3910.0
26881,75,NaN
7523,571,4004.0
22812,1295,3561.0
17459,203,2658.0
19818,1491,1807.0
6946,716,108.0
21993,879,3223.0
10253,1113,136.0
29820,539,278.0
17775,455,659.0
27392,386,1851.0
3362,1265,302.0
16481,361,146.0
8961,791,3903.0
14343,342,1029.0
7905,157,2567.0
24013,523,2790.0
610,406,3704.0
11863,6,2738.0
5808,52,390.0
25050,772,667.0
7718,632,4123.0
21775,933,1247.0
21708,632,3900.0
16371,587,NaN
28672,961,1436.0
24412,369,1426.0
26781,603,3910.0
2657,337,78.0
13547,1368,3688.0
11970,1037,3667.0
21642,249,3821.0
19735,1469,3107.0
26172,1145,3228.0
4604,1324,991.0
28411,1040,1529.0
18857,552,3101.0
26795,1111,975.0
28018,847,2569.0
3107,1492,2034.0
9878,1379,4070.0
15772,617,1369.0
7284,928,3920.0
11036,783,3910.0
13459,219,2256.0
13709,748,1564.0
381,50,3903.0
11654,1335,3916.0
27101,361,3902.0
2401,653,1807.0
12139,369,2190.0
26791,1058,862.0
17651,1004,602.0
3415,1383,2580.0
25938,18,3514.0
4970,504,3004.0
11428,748,1472.0
26771,1283,3901.0
14319,194,2380.0
28268,194,1085.0
1149,704,3911.0
27639,157,3199.0
22986,249,1085.0
30944,1282,3268.0
4862,748,460.0
16797,1295,1694.0
12579,441,644.0
26330,82,2569.0
15253,1385,2620.0
26447,393,4107.0
8529,1025,2995.0
28263,1135,2890.0
13902,157,3199.0
16465,569,3413.0
7829,408,3915.0
22892,193,3915.0
6902,449,1775.0
25925,317,1289.0
6818,897,NaN
23187,199,4177.0
7528,879,2402.0
22792,53,1749.0
20614,615,2470.0
8650,19,4171.0
9645,238,4109.0
12136,406,883.0
4408,284,4247.0
18902,207,30.0
3320,569,2921.0
30467,853,679.0
6363,286,1604.0
24555,363,522.0
29782,186,1808.0
13358,1126,3029.0
32259,1248,855.0
4895,1368,862.0
4097,1126,1792.0
11278,147,3939.0
25781,267,3892.0
18754,827,2951.0
11581,1490,1628.0
27433,772,3901.0
21731,15,2772.0
30232,678,3867.0
4219,617,2913.0
30041,1200,3199.0
3757,1445,168.0
25892,1282,236.0
32352,617,3720.0
28097,782,208.0
29670,479,3902.0
16595,1383,1801.0
32009,1111,2706.0
16012,772,667.0
18637,1429,3663.0
22228,1156,2002.0
20562,18,3912.0
612,514,1955.0
1705,601,3522.0
15200,1293,3911.0
32006,962,NaN
20615,1366,NaN
7618,1025,3090.0
25778,361,3915.0
25729,763,3005.0
24840,1445,385.0
16541,361,677.0
9956,929,1299.0
31558,171,4109.0
31451,569,3901.0
25891,706,3955.0
21744,703,3591.0
17085,643,921.0
8081,453,478.0
16992,1300,1000.0
12501,323,2256.0
22362,1371,3741.0
32073,378,2580.0
10375,1145,327.0
5539,617,1740.0
28665,393,3903.0
6000,325,3419.0
27211,504,937.0
24385,1030,2995.0
4185,322,2957.0
14014,1260,3251.0
11346,593,3910.0
1787,1180,30.0
31621,107,2866.0
29708,323,1366.0
10580,1180,3775.0
7432,481,3024.0
24762,62,NaN
17760,322,2300.0
19786,996,3903.0
4432,580,2617.0
1822,791,3900.0
15643,1245,3936.0
24846,1295,1694.0
888,1180,2470.0
17576,1401,1524.0
21488,441,644.0
32595,1445,3915.0
28927,1006,1705.0
8081,453,2927.0
29150,812,NaN
3677,1366,921.0
7734,745,1973.0
24884,898,2128.0
31772,782,3916.0
22471,6,1879.0
11886,389,1530.0
21301,618,914.0
31793,600,3903.0
12377,1011,3981.0
32326,453,478.0
16610,564,4164.0
3347,1224,2079.0
27528,624,NaN
12164,1206,3902.0
25797,388,755.0
10311,1180,4212.0
28932,868,2005.0
32716,257,1022.0
10316,347,30.0
13006,1265,3086.0
12528,186,3300.0
27174,194,3779.0
4478,1246,NaN
13225,193,3910.0
24241,1180,990.0
31140,389,1425.0
11826,1429,803.0
16888,1040,3902.0
177,45,3964.0
21878,193,397.0
17881,1065,2844.0
26220,123,1518.0
32095,143,NaN
461,406,3912.0
13518,671,414.0
28380,20,2995.0
28411,1040,2011.0
16170,127,1508.0
6334,1038,3903.0
13397,1490,644.0
15371,322,1984.0
27999,1180,3051.0
29976,1445,2829.0
16122,962,NaN
22403,703,3173.0
15233,1457,3903.0
31499,1125,2197.0
20561,632,3979.0
11109,553,NaN
21088,1232,2136.0
10716,186,2402.0
27227,531,4001.0
21103,147,468.0
19768,618,2950.0
28879,402,300.0
28565,1449,4047.0
3794,1366,2834.0
12881,453,3910.0
15764,1169,595.0
32276,601,1138.0
19862,238,3393.0
24554,386,1085.0
32698,791,3713.0
30022,1180,3817.0
4972,1040,3204.0
10316,347,3268.0
2761,127,747.0
29286,322,3810.0
18330,1249,2746.0
17698,1126,476.0
7747,1435,3903.0
17694,992,3901.0
32457,238,3818.0
11709,150,NaN
17233,322,921.0
17567,1265,3086.0
26847,373,4230.0
26039,618,2089.0
32421,1098,3214.0
31768,249,1085.0
28209,389,3867.0
11207,510,855.0
8647,400,715.0
16635,612,3339.0
13329,693,3933.0
11964,806,NaN
3142,933,3902.0
31614,62,NaN
24137,1023,1085.0
3879,1055,1807.0
10650,1222,3879.0
12405,1289,3254.0
27771,544,274.0
13930,342,3966.0
1913,334,3047.0
12787,827,813.0
5610,147,4002.0
3171,669,3817.0
6292,1248,1437.0
8410,363,1980.0
3091,590,3867.0
25514,624,3625.0
25926,1010,2132.0
8931,25,3224.0
26845,1025,4135.0
9081,371,975.0
9742,1291,478.0
14926,406,308.0
12513,1114,136.0
1982,43,3413.0
3692,632,3902.0
8707,1201,922.0
16516,1436,3910.0
25772,888,2942.0
4975,609,1287.0
20836,1023,655.0
13726,532,3903.0
13784,632,3900.0
22566,615,3202.0
18236,15,1114.0
32071,956,NaN
26891,193,679.0
22987,1366,3670.0
3032,849,880.0
3958,107,2320.0
602,653,3150.0
25782,455,NaN
14423,1308,1053.0
19202,369,3907.0
12310,1013,807.0
1942,771,635.0
6444,589,3745.0
23294,703,3538.0
25890,194,4019.0
22635,238,3818.0
26610,6,776.0
24539,1496,3419.0
6803,1265,840.0
6872,580,3625.0
32362,1111,3543.0
28531,1371,3173.0
15983,449,78.0
12134,1138,2519.0
18942,993,4122.0
14440,449,813.0
14693,601,3654.0
27304,1065,3907.0
12849,323,3910.0
30393,107,4071.0
2623,926,2636.0
26412,322,1984.0
24763,186,3915.0
8425,1229,1508.0
646,1156,3267.0
19954,745,480.0
12009,791,3639.0
4901,453,3783.0
29070,1180,2612.0
18763,1040,2485.0
13086,238,3976.0
10927,676,1313.0
1699,514,1668.0
8750,157,3005.0
12211,974,3400.0
30617,576,3902.0
20030,1111,3901.0
6271,186,2389.0
28637,1441,3024.0
26843,194,2790.0
5405,406,3229.0
9803,1360,1471.0
21698,748,2605.0
30764,194,3262.0
5557,406,308.0
26181,1023,1085.0
29575,251,2872.0
19877,1207,2924.0
13125,406,461.0
29600,453,478.0
13266,970,3574.0
6044,1496,585.0
2418,1105,3127.0
16950,792,4070.0
3962,1127,480.0
29389,1354,1762.0
18763,1040,4036.0
2861,771,745.0
21420,410,1898.0
22436,1264,3902.0
5311,23,1807.0
6707,147,3561.0
29451,186,3902.0
364,552,308.0
27590,322,1221.0
24169,853,3179.0
6781,1496,1711.0
4832,325,3389.0
8252,157,1080.0
16592,782,146.0
25240,320,1848.0
6095,1023,1694.0
1290,406,3912.0
24082,806,3947.0
31127,89,3867.0
6761,827,779.0
19100,317,3424.0
12171,323,2580.0
17819,322,3810.0
17089,186,4223.0
32180,1282,3668.0
28155,539,649.0
2008,238,3818.0
7309,388,188.0
21658,978,3547.0
11874,782,879.0
22180,194,1578.0
4857,746,NaN
28954,1416,1672.0
32483,782,1694.0
5484,406,1505.0
11350,769,3506.0
14959,1445,74.0
7155,424,3900.0
23242,18,1772.0
1653,571,3834.0
8494,1180,1033.0
7852,1180,3051.0
27382,20,3960.0
3676,791,2459.0
22012,369,1045.0
27772,238,3364.0
14345,632,1629.0
29379,1383,2004.0
23594,1025,3696.0
14959,1445,3283.0
5831,453,995.0
11835,601,1096.0
511,601,568.0
28518,1040,3254.0
4613,82,136.0
19188,1368,3024.0
9331,1318,NaN
16256,936,3900.0
12625,1090,2519.0
1559,1025,1809.0
27234,1125,2197.0
3548,977,3901.0
18052,249,2833.0
30511,361,3915.0
19568,322,915.0
3589,1383,691.0
15583,589,1849.0
27482,1361,807.0
15949,1291,NaN
4552,686,2732.0
14843,1371,2942.0
905,945,3902.0
32363,765,1591.0
18153,544,1091.0
25538,1311,NaN
8401,1324,3994.0
26985,322,1221.0
8157,1445,545.0
29949,322,NaN
8134,1222,2833.0
11445,249,3683.0
30319,238,3818.0
12181,492,178.0
19001,970,3150.0
26809,564,480.0
15234,632,2525.0
7683,726,414.0
24318,1276,1390.0
17980,1385,3916.0
19929,1222,3424.0
7398,1206,3900.0
3067,769,2833.0
16276,1048,813.0
7498,557,163.0
1340,194,2463.0
22602,42,3625.0
6819,1023,386.0
12495,1457,3910.0
5830,335,2366.0
11454,325,3914.0
11314,657,NaN
13311,319,3778.0
2827,1156,4085.0
27183,598,1505.0
25926,1010,3516.0
4455,993,2275.0
32017,906,1524.0
31917,962,3393.0
13049,617,1454.0
11495,18,3901.0
1781,618,109.0
5517,955,1218.0
17093,1232,3926.0
30138,267,1907.0
15111,393,1524.0
14484,1469,1426.0
17364,562,156.0
17502,961,1436.0
2709,806,2022.0
2678,136,NaN
13135,632,3979.0
5170,1010,3580.0
18563,1023,1097.0
29818,593,3905.0
5397,656,2632.0
20306,801,3907.0
10846,361,585.0
30365,143,NaN
32073,378,169.0
31049,963,4077.0
15260,453,3902.0
32192,1040,478.0
28063,1004,2746.0
13363,361,1000.0
29807,1197,NaN
28836,373,327.0
12375,937,NaN
25248,219,3278.0
1082,389,3109.0
8687,1193,1524.0
8694,1338,2557.0
12235,1366,3069.0
5463,101,4098.0
29433,1338,3914.0
17759,632,3979.0
30127,571,2872.0
8673,1335,3224.0
6731,1127,2256.0
30874,147,2767.0
5,389,NaN
32288,847,3912.0
17499,1338,1980.0
20658,1492,1898.0
22253,437,1807.0
1637,186,3937.0
5979,393,2048.0
16978,1023,1085.0
18703,571,2872.0
10777,1164,NaN
26588,194,1000.0
22783,157,4201.0
18789,745,3915.0
30147,157,560.0
24493,1111,1920.0
9810,238,3625.0
8600,908,300.0
6799,71,2578.0
24879,1145,3042.0
21469,479,3902.0
22658,406,3540.0
30956,1445,2226.0
27730,649,150.0
426,1023,1085.0
21620,1295,2136.0
16712,1429,2259.0
3985,615,2275.0
20400,1368,1536.0
13148,334,871.0
7260,623,3319.0
10440,1142,2097.0
6488,1385,NaN
9756,850,2951.0
22937,1038,3903.0
31677,1265,2327.0
31793,600,1807.0
19378,1500,1921.0
10581,1055,3903.0
16870,1222,3911.0
25031,274,1672.0
6471,872,3900.0
20790,564,2136.0
14327,772,2833.0
21155,1249,163.0
26288,191,1425.0
8459,906,806.0
24987,1383,284.0
4549,453,1343.0
26906,765,1591.0
26729,322,2480.0
2578,1445,742.0
21377,1436,2890.0
16389,328,2744.0
27876,389,3143.0
8090,71,3724.0
17889,849,NaN
14772,194,2995.0
1903,1498,933.0
17588,1433,3514.0
2219,1492,2577.0
2169,1301,1066.0
6775,906,163.0
3113,290,2025.0
218,71,2578.0
13225,193,3901.0
11440,399,1807.0
24451,580,3903.0
4360,194,1238.0
1181,1295,NaN
27689,267,3902.0
7716,1295,3912.0
22556,1496,2547.0
5000,1383,3910.0
4985,523,3900.0
13134,771,1138.0
8507,1163,3941.0
19588,703,3915.0
15053,1163,3969.0
7995,366,2035.0
9550,1105,647.0
18392,430,327.0
15588,768,3900.0
23002,1125,137.0
8311,748,813.0
13649,718,NaN
15164,1332,NaN
