Index,genres,imdb_score
528, Thriller,7.4
3319, Music,4.2
3949, Drama,7.7
1041, Thriller,6.9
1268, Thriller,6.0
860, Horror,6.4
2626,Drama,6.4
522, Sci-Fi,6.9
2479, Animation,6.5
5033, Sci-Fi,7.0
2625, Family,7.3
2037,Adventure,5.2
480,Animation,7.3
1665, Drama,6.9
3366,Comedy,6.5
1430,Comedy,6.2
542, Musical,6.5
407, Crime,6.2
47, Thriller,8.0
127,Action,7.1
1521, Romance,5.7
3781, Crime,7.0
268,Action,6.7
3128, Drama,7.2
0,Action,7.9
575, Comedy,7.4
1380,Action,6.3
1125, History,7.1
610, Romance,7.7
285,Adventure,7.4
4556,Comedy,6.7
1919, Sport,7.0
1904, Family,5.0
196, War,6.6
57, Adventure,7.5
1691, Crime,5.5
164, Sci-Fi,5.0
892, Horror,6.7
2437, Romance,6.5
610, Fantasy,7.7
348, War,6.0
3493,Action,7.8
1138, Thriller,7.8
455, Sci-Fi,7.3
469, Crime,6.7
271,Action,5.8
47, Fantasy,8.0
754, Thriller,6.3
1193,Comedy,5.8
1537,Action,6.0
2048, Horror,7.7
2063, Romance,6.1
164, Adventure,5.0
2090, Thriller,5.8
4255, Comedy,7.6
4312,Drama,6.6
1891,Comedy,6.2
558,Action,6.0
4485, Mystery,7.7
1319, Mystery,6.9
531, Family,6.7
1649, Music,6.2
3783, Crime,6.3
1541, Fantasy,6.4
1603, Thriller,8.0
2725, Drama,6.3
2174, Drama,8.1
1904, Romance,5.0
1780, Drama,6.9
1181,Drama,8.1
2250, Biography,8.2
3639, Romance,6.2
1194, Drama,7.6
2815, Drama,7.0
796, Mystery,5.6
1771, Romance,6.3
4466, Thriller,6.1
913,Comedy,5.8
1069, War,6.6
409, Drama,7.3
4971, Horror,6.6
2698, Romance,5.0
4203, Family,5.7
1529,Drama,6.5
348, Western,6.0
1854,Comedy,5.7
2037, Music,5.2
2880, Romance,6.3
987, Drama,6.5
1243, Drama,6.6
819, Thriller,5.7
3624, Drama,7.8
3369, Mystery,5.2
1952, Thriller,7.3
1883, Comedy,6.0
1660, Thriller,3.7
3883,Fantasy,6.5
1476, Comedy,5.1
275, Adventure,7.2
3508,Adventure,6.5
663, War,7.2
38, Fantasy,6.4
634, Thriller,5.6
3930,Adventure,6.9
2052, Crime,6.8
1243,Comedy,6.6
3069,Fantasy,7.4
2404, Romance,6.1
2713,Comedy,5.3
90, Animation,7.8
144, Animation,6.7
3140,Action,4.4
1008, Drama,8.0
3717,Horror,6.5
549, Drama,6.5
1777,Sci-Fi,8.2
961, Comedy,6.2
634, Crime,5.6
372, Comedy,5.6
2804, Mystery,5.9
2155, Thriller,4.7
1304, Thriller,5.9
2565, Fantasy,5.1
1755,Comedy,6.9
2928, Music,6.5
1993, Sport,7.9
3199, Mystery,4.8
2443, Drama,5.7
549, Romance,6.5
2975, Thriller,6.6
4199, War,7.7
3572, War,7.2
1149, Drama,7.0
246,Adventure,7.8
971, Comedy,7.3
4028,Drama,8.5
1432, Thriller,6.6
2282,Drama,7.2
41, Family,6.3
3588, Thriller,7.6
283, Romance,8.5
3408,Adventure,7.7
2766, Adventure,5.5
1424, Sci-Fi,6.3
369, Comedy,5.0
564,Action,6.1
2052,Action,6.8
1714, Drama,8.4
149,Action,6.1
1903, Crime,8.7
3559, Romance,7.1
3564, Thriller,3.6
2442,Drama,7.5
122, Family,5.9
3180,Action,5.6
1783, Fantasy,5.3
1769, Thriller,6.7
3696, Horror,6.6
111, Romance,6.1
1406,Comedy,6.9
2532, Romance,6.5
790, Crime,4.3
1629, Drama,7.6
981,Action,5.5
1476,Action,5.1
2625,Drama,7.3
617, Drama,5.9
1843, History,7.4
737, Adventure,5.5
2147, Thriller,7.1
2410,Comedy,6.7
274,Action,7.1
915,Comedy,5.7
966, Fantasy,6.1
406, Family,4.8
2202, Drama,6.7
3583, Drama,7.5
245,Action,5.9
532,Horror,5.1
670,Comedy,6.4
2447, Adventure,6.7
1498,Comedy,6.9
1252, Romance,5.5
2999, Drama,7.2
2153, Comedy,6.6
1800, Romance,7.4
469, Romance,6.7
1375,Action,5.6
2509, Drama,7.5
1764,Comedy,6.6
1672, Drama,6.8
932, Romance,7.7
4353, Documentary,7.8
2961,Comedy,5.3
529, Animation,6.9
202, Family,7.5
4571, Drama,7.2
1705,Comedy,6.1
1772, Comedy,7.7
825, War,5.9
614,Action,5.2
3013,Action,5.6
1396,Comedy,5.4
2354, Romance,7.5
1218, Crime,4.6
3126, Romance,5.5
2328, Music,2.8
1526,Action,5.1
869, Horror,6.8
1822, Thriller,5.9
3620, Romance,5.1
38,Adventure,6.4
670, Romance,6.4
4586,Crime,7.7
927, Comedy,7.9
214, Sci-Fi,7.5
2356, Drama,8.0
463, Adventure,6.9
2253, Fantasy,7.3
1066, Mystery,7.2
664,Action,6.4
2788, Romance,4.6
1228,Action,6.1
1456, Horror,6.2
2874, Thriller,6.1
2581,Action,2.8
2221, Drama,6.1
2304, Fantasy,4.3
1399,Action,6.6
3600, Family,2.9
665, Thriller,6.4
519, Family,6.8
325, Fantasy,6.3
4168,Comedy,7.8
1383, Drama,6.9
3628,Comedy,5.8
1208, Drama,7.3
1330, Fantasy,7.1
817,Comedy,6.7
4511, Sport,6.2
78, Fantasy,8.3
629,Action,4.2
846, Thriller,6.3
683,Drama,8.8
1291, Crime,5.9
463,Action,6.9
1349, Drama,5.6
4842, Musical,7.4
646,Drama,7.0
1961, Romance,4.7
4564,Comedy,6.8
3077,Horror,5.5
69,Action,7.9
3056, Horror,7.6
245, Comedy,5.9
2763, Romance,6.9
2363, Comedy,8.5
229, Sci-Fi,6.6
462,Adventure,7.2
255, Thriller,6.5
1225, War,6.4
3103,Horror,5.9
732, Fantasy,6.7
2929, Animation,6.8
2912, Drama,6.2
2850,Adventure,4.9
3423,Action,8.1
3120, Drama,7.4
344, Thriller,5.9
4124, Thriller,5.8
1362, Adventure,5.2
2482,Drama,4.4
2646,Adventure,7.1
3000,Comedy,6.4
1219,Adventure,6.1
2331, Thriller,6.4
4353,Biography,7.8
1170, Thriller,7.6
2175, Romance,5.7
4298, Adventure,6.7
3118, Sci-Fi,5.4
273, Fantasy,3.8
1134,Action,4.9
435, Sci-Fi,5.9
344, Sci-Fi,5.9
3565,Biography,7.7
1913, Comedy,5.6
807,Action,5.5
1939, Sport,6.9
2987,Drama,7.0
1438,Fantasy,7.4
1905, Family,6.6
3365, Drama,7.6
2049, Drama,7.2
1232, Thriller,6.9
4576, Drama,7.0
1806,Crime,6.6
453, Romance,5.6
2390, Romance,6.4
1395, Comedy,4.5
924,Animation,5.6
1691, Thriller,5.5
583, Animation,7.2
4063, Family,5.1
4407,Comedy,6.7
988, Adventure,4.4
2334, Family,6.9
1312, Thriller,4.5
886, Musical,6.4
3144,Drama,6.5
770,Action,6.7
866, Sci-Fi,6.4
2070, Crime,6.0
2017,Adventure,6.1
4804,Comedy,6.1
4263, Drama,7.8
3471, Mystery,4.9
1741, Romance,5.3
121,Action,6.7
1191,Action,4.1
555, Mystery,6.6
150, Sci-Fi,5.5
51, Romance,6.6
4979, Drama,5.6
4356, Horror,5.6
2789, Mystery,6.5
1887, Drama,6.7
109, Sci-Fi,6.6
839,Adventure,6.6
2664,Drama,7.7
1670, Animation,7.3
2148, Drama,5.8
843, Romance,5.4
4856, Romance,6.5
1160,Biography,7.0
1130,Action,5.4
3421, Crime,6.6
4418, Romance,5.8
57,Action,7.5
1870, Drama,6.4
558, Drama,6.0
1488, History,7.3
3401, Thriller,6.0
720, Musical,7.0
3408, Animation,7.7
1376,Comedy,6.1
4858, Drama,6.7
2045, Romance,5.1
6, Romance,6.2
3288,Action,6.5
2250,Adventure,8.2
840, Sci-Fi,7.3
2099, Thriller,6.0
534, Thriller,7.3
1877, Family,4.9
1966, Drama,7.0
88, Sci-Fi,6.5
4011, Comedy,5.3
901, Crime,5.9
4638,Crime,8.2
912, Thriller,7.4
264,Action,5.8
2553, Crime,5.4
309, Adventure,5.4
1174, Western,6.3
4694, Adventure,7.2
2113, Sci-Fi,4.1
577, Sport,4.5
1338, War,7.4
2974, Drama,7.6
753, Thriller,6.3
834, Comedy,5.5
1667, Sci-Fi,7.1
2320, Thriller,4.9
1603, Mystery,8.0
1318, Thriller,5.1
2503,Comedy,5.6
2557,Action,5.5
1440, Thriller,5.4
971, Romance,7.3
4205, Drama,6.2
3950, Horror,6.5
70, Drama,7.5
1301, Drama,6.5
2183, Family,5.8
1219, Comedy,6.1
384, Comedy,7.0
1384,Action,6.2
2917, Thriller,8.0
1998,Action,2.9
1117, Comedy,5.3
1621, Mystery,6.9
1477, Drama,6.5
524, Animation,6.9
3402,Comedy,6.6
2151, Thriller,6.8
3974, Musical,7.0
1154, Comedy,7.2
141, Adventure,6.9
4494,Comedy,6.6
1284, Comedy,6.2
802, Family,4.9
1622, Romance,6.0
4128, Family,6.5
3347,Adventure,7.1
353, Animation,7.9
457, Thriller,7.7
3603,Comedy,6.2
636, Drama,7.2
510, Adventure,5.8
241, Family,7.3
2114,Comedy,6.2
1745, Thriller,4.9
2266, Drama,6.6
1025, Drama,5.1
3357,Crime,7.9
2428, Musical,5.0
113, History,5.5
1075,Comedy,5.5
2485, Horror,7.6
1070,Comedy,6.8
334,Adventure,6.9
298,Adventure,7.3
2373, Family,8.6
1330, Sci-Fi,7.1
4277, Drama,7.0
370, History,7.1
3747, Thriller,6.3
3210, Drama,6.7
1678, Drama,5.9
1091,Drama,6.5
1923,Comedy,5.6
44,Action,6.6
2069, Romance,7.2
1955, Family,5.1
762, Crime,5.9
4318, Crime,7.8
3094, Thriller,6.1
633, Comedy,7.7
190, Comedy,6.6
3255, Adventure,7.3
3099, Drama,5.0
339, Fantasy,8.9
1005, Thriller,6.5
2343, Romance,5.4
1997, Sci-Fi,6.6
29, Thriller,7.0
3237,Comedy,4.7
2599, Horror,6.5
1865, Mystery,7.5
1328, Drama,7.6
1619,Comedy,7.2
3865, Thriller,5.9
2400, Romance,6.3
169, Thriller,6.0
3019,Fantasy,6.6
1392, Mystery,6.0
1573,Drama,7.3
984, Thriller,5.9
2507, Romance,7.2
1533,Drama,6.8
1982,Drama,4.9
3157,Drama,7.4
2414, Romance,7.8
1447, Comedy,3.8
372,Action,5.6
2462,Action,5.9
307, Thriller,8.0
4522, Thriller,6.1
4208,Comedy,6.8
2690, Sport,6.9
1993,Biography,7.9
220, Thriller,6.1
1865,Drama,7.5
1431, Family,5.4
261, Drama,6.2
3267, Adventure,7.6
2093, Fantasy,7.0
3443, Thriller,7.2
259, Sci-Fi,5.8
4458,Comedy,8.2
130, Fantasy,7.0
2508,Comedy,4.9
2242,Horror,8.5
2795, Drama,6.9
601,Action,5.8
1917,Comedy,5.5
2545, Drama,8.0
1737, Drama,6.4
2000, Drama,6.5
1, Fantasy,7.1
1628, Comedy,5.8
1283,Action,6.4
2571, Sci-Fi,5.2
1881,Action,6.0
1821, Thriller,6.2
731, Romance,5.7
680,Action,6.7
1921, Family,5.8
562, Mystery,7.2
2262, Romance,5.2
1085, Thriller,7.7
1937, Drama,9.3
814, History,7.3
1036,Action,6.3
3456, Drama,8.0
1981,Drama,6.5
398,Action,7.8
2923,Action,7.7
2428, Drama,5.0
889,Drama,7.7
3409,Drama,7.4
3879, Family,5.8
3945,Comedy,6.3
879,Action,5.8
3351, Drama,7.2
4089, Drama,6.9
65, Adventure,7.3
4386,Drama,6.9
3726, Drama,6.4
524, Family,6.9
671, Mystery,7.3
1994, Thriller,5.6
107, Fantasy,6.1
4897, Western,8.0
3176, Horror,6.1
984,Action,5.9
571, Sport,6.6
409, Thriller,7.3
4569,Adventure,6.4
334, Animation,6.9
910,Drama,5.9
2069,Drama,7.2
2452, Thriller,7.3
1128, War,6.0
4195, Sci-Fi,7.1
2570,Comedy,5.7
276, Family,5.9
154, Adventure,7.2
1036, Comedy,6.3
2496, Thriller,6.7
1796,Comedy,7.0
997, Fantasy,6.5
836, Drama,8.8
4964, Thriller,6.8
1813, Drama,7.9
942, Comedy,6.6
286,Action,8.0
1647, Romance,7.2
3311,Action,6.6
1560,Action,6.4
1469, Mystery,5.0
644, Thriller,6.2
1611, War,7.5
3235, Drama,5.5
194, Adventure,7.4
1328, Fantasy,7.6
3911, Drama,7.0
924, Comedy,5.6
1427,Comedy,6.0
2418, History,7.9
1198, Romance,6.4
608,Action,6.3
1096, Mystery,6.8
246, Thriller,7.8
2002, Drama,7.2
3506, Horror,6.2
4296,Comedy,7.0
4726, Drama,5.7
1628,Adventure,5.8
3092,Action,6.9
1585, Crime,7.2
1588, Comedy,8.3
1264, Sport,6.2
648, War,8.6
3377, Thriller,6.4
3594,Comedy,6.4
1088, Comedy,7.1
2757, Romance,6.8
1313, Sci-Fi,5.8
368, Family,6.8
45, Thriller,7.2
1172, Crime,5.3
480, Fantasy,7.3
873, Thriller,6.5
1839,Comedy,7.0
2382,Family,5.7
3365, Crime,7.6
214,Action,7.5
1368,Drama,7.7
948,Action,5.0
181, Animation,7.2
4868,Drama,3.9
3718,Comedy,7.4
1218,Comedy,4.6
3861,Comedy,6.5
2359, Romance,5.9
658, Musical,7.6
806, Fantasy,4.8
3218, Sport,7.3
1492, Thriller,5.7
895, Drama,7.6
1373, Biography,8.1
1618, Drama,6.3
104, Fantasy,6.1
1564, Thriller,3.6
2986,Drama,7.1
1065,Comedy,5.7
1415,Drama,7.4
2582, Romance,6.6
887, Family,4.2
4328, Mystery,7.7
2819,Drama,7.7
2860,Comedy,6.1
856,Comedy,6.4
4814, Thriller,6.1
571, Comedy,6.6
3671, Drama,7.7
3108,Comedy,7.3
1964, Thriller,5.4
392, Musical,4.4
35, Family,7.3
3159,Adventure,7.0
1295, Animation,7.8
551, Romance,6.6
892, Thriller,6.7
738, Drama,6.5
1660, Fantasy,3.7
3595,Drama,7.9
615, Thriller,5.4
1478,Action,6.2
3154, Family,5.9
3593, Horror,5.1
2855, Horror,5.7
476, Mystery,6.6
1147,Drama,7.3
3471,Horror,4.9
460, Crime,6.8
3357, Thriller,7.9
4684, Horror,5.2
614, Sci-Fi,5.2
1563, Thriller,6.3
2213,Action,6.3
2042, Musical,6.7
2081, Thriller,7.0
231,Action,6.2
280, Sci-Fi,6.9
254, Thriller,6.4
975, Mystery,7.8
1113, Romance,7.4
377, Thriller,6.4
446,Action,6.7
2460,Drama,7.8
2954, Drama,6.9
2746,Action,4.5
4862, Sci-Fi,7.0
2072,Biography,6.7
1914,Action,5.8
1614,Comedy,6.9
249,Action,4.3
3105,Horror,6.1
1231, Drama,7.3
1749, Adventure,7.6
1751, Drama,6.3
3765, Drama,6.6
258, Fantasy,4.9
1735, Romance,7.9
270, Drama,8.8
311,Drama,7.5
3185, Romance,4.1
75,Action,7.9
3205, Romance,7.2
3572, Romance,7.2
4183, Music,6.9
5025,Comedy,6.1
1583,Adventure,6.1
340, Fantasy,8.7
2355,Action,7.4
2655,Comedy,6.0
456, Fantasy,6.1
795, Fantasy,6.1
2419, Comedy,5.3
1336,Action,4.9
1243, Fantasy,6.6
1536,Action,8.4
3343,Biography,7.0
1198, Drama,6.4
1374,Drama,8.0
4962, Horror,7.0
914, Romance,6.3
3038, Drama,7.6
6, Adventure,6.2
2510, Thriller,4.8
2076,Drama,6.2
684, Sport,7.1
208,Mystery,6.6
938,Comedy,6.4
303, Family,5.8
1589, Adventure,7.2
560, Comedy,4.7
25, Adventure,7.2
1823, Family,6.8
1582, Fantasy,5.5
1561,Comedy,5.9
3386, Thriller,6.3
267, Romance,3.7
1747, Family,8.0
2482, Musical,4.4
1995, Sci-Fi,5.2
2225, Thriller,6.8
518,Adventure,4.1
3089,Drama,8.3
1986, Thriller,5.8
813, Drama,4.9
343, Thriller,6.3
1019, Drama,6.2
3110, Sci-Fi,6.2
1377,Drama,6.9
4563,Comedy,5.6
4489,Drama,5.5
2641, Drama,7.7
1723, Drama,6.0
4577,Drama,6.7
1884, Thriller,7.9
627, Mystery,4.2
2936, Crime,6.7
1305,Drama,6.0
3367, Thriller,5.6
2959, Comedy,7.8
1170, Drama,7.6
1045, Comedy,7.1
4649, Drama,6.5
2523, Thriller,7.6
3514,Biography,6.6
2233, Animation,5.3
406,Adventure,4.8
649, Crime,6.5
265, Drama,7.1
4030,Comedy,7.1
3775, Thriller,7.4
3098, Thriller,5.5
916,Action,5.1
3534,Drama,6.9
954, Comedy,5.0
2676, Mystery,5.5
3932,Adventure,4.8
817, Romance,6.7
2298, Music,6.3
327, Romance,7.6
1846, Comedy,7.8
1084, Thriller,8.1
369, Music,5.0
1377, Family,6.9
1966, Thriller,7.0
4280,Horror,5.7
943,Comedy,6.7
2784, Comedy,5.7
1096, Thriller,6.8
1387, Family,5.7
121, Comedy,6.7
241, Fantasy,7.3
4569, Family,6.4
806, Crime,4.8
2977, Drama,7.0
349, Adventure,8.0
785, Crime,6.1
2990, Thriller,7.1
383,Adventure,5.6
1598,Comedy,6.2
511, Comedy,6.5
266, Comedy,5.4
3438, Drama,7.6
1201, Sci-Fi,7.4
3343, Romance,7.0
2301, Fantasy,2.8
576,Drama,6.9
1885, Drama,8.1
2393, Fantasy,7.3
2943, Family,7.7
2927, Thriller,6.5
1528, Horror,4.9
1169, Comedy,4.0
3905, Horror,4.0
722, Comedy,6.7
2142, Sci-Fi,4.6
4650,Comedy,7.2
3004, Drama,7.5
3671, Romance,7.7
1158, Romance,5.4
1070, Fantasy,6.8
643, Fantasy,5.9
3575,Action,8.1
574,Action,7.1
1460, Drama,6.2
301,Action,5.1
702,Action,6.6
922, Fantasy,5.5
124, Sci-Fi,6.7
3467, Music,6.1
1528, Sci-Fi,4.9
1245, Drama,6.9
4141,Drama,7.0
4812,Musical,6.3
224, Thriller,5.2
2984, Drama,5.0
1272, Adventure,5.7
520,Action,5.8
620,Action,3.0
2876, Drama,7.3
879, Sport,5.8
2818, Romance,7.7
4004, Musical,5.2
416,Action,6.2
2640, Thriller,5.6
1590,Drama,6.8
809, Drama,6.5
3276, Romance,6.9
2102, Family,6.4
2882, Thriller,7.1
3144, Music,6.5
101, Fantasy,7.8
1020, Crime,5.9
2555, Thriller,4.8
3162,Comedy,6.5
1803, Sci-Fi,7.2
1293,Drama,7.6
3551,Comedy,6.5
2956, Family,5.3
2839, Horror,5.7
3981,Action,6.9
1986, Drama,5.8
34, Thriller,6.8
1706, Comedy,4.8
1846, Crime,7.8
1318, Family,5.1
746, Crime,7.7
2046,Action,6.5
1182,Action,6.6
2054, Thriller,6.7
324, Mystery,7.3
251, Drama,6.1
2458, War,7.1
488, Comedy,6.3
2478, Music,6.2
1024, Crime,6.0
1559, Thriller,6.3
4792, Drama,7.1
1991,Action,4.1
468, Sci-Fi,5.5
339,Action,8.9
2037, Fantasy,5.2
2991, Romance,7.0
1694, Drama,6.7
1156, Comedy,7.0
4006,Drama,6.8
1677, Thriller,6.2
3139, Drama,7.7
1100, Family,5.6
855,Action,8.1
4742, Romance,6.0
2186, Mystery,4.1
2110, Comedy,5.7
3286, Horror,6.5
2610, Romance,6.8
2035, Romance,5.6
364, Mystery,7.8
1137, Thriller,7.7
2708,Comedy,4.9
1638, War,7.8
4557,Comedy,7.5
4485,Horror,7.7
2407,Biography,8.3
653, History,7.4
3857, Crime,6.8
1816, Mystery,7.7
1721,Action,4.8
553,Drama,6.7
1058, Romance,6.8
462, War,7.2
872, Crime,6.0
1909, Thriller,6.5
3386,Action,6.3
45, Crime,7.2
3264,Drama,7.9
590,Action,6.0
304, Family,6.7
1112,Action,6.6
131, Family,6.9
1101, Sci-Fi,6.8
1421, Sci-Fi,6.3
1206, Drama,7.3
378,Adventure,5.9
660,Comedy,6.9
1503, Drama,6.3
2275,Comedy,7.5
741,Documentary,7.3
4905,Crime,7.1
4124, Sci-Fi,5.8
3400, Musical,7.1
544, Crime,5.7
173, Drama,7.4
2843, Drama,7.3
4537, Adventure,7.3
859, Comedy,6.3
2126, Drama,6.8
3692, Sport,7.6
1388, Crime,6.1
2228, Horror,6.5
1474,Comedy,5.0
2760,Drama,8.3
1092, Horror,4.6
1579, Mystery,6.9
3489, Horror,6.9
1192, Drama,7.4
3704, Thriller,7.1
4556, Drama,6.7
4206, Thriller,6.1
2228, Thriller,6.5
4792,Crime,7.1
708, Fantasy,5.5
323, Comedy,7.2
2395, Romance,6.2
403,Animation,7.1
921,Action,6.5
1270,Comedy,6.5
1028, Thriller,6.4
2714, Music,6.2
1220, Sport,7.2
2373, Animation,8.6
2681,Action,6.0
885, Fantasy,5.6
2160,Action,7.1
3281, Thriller,7.0
3102, Family,6.4
1108,Crime,6.5
1520,Adventure,5.6
661, Thriller,6.7
3679,Crime,6.6
3595, Sport,7.9
538, Family,5.4
4890,Documentary,7.5
325, Adventure,6.3
3010, Animation,6.7
2313,Horror,2.3
2232,Action,6.8
2162, Family,3.7
3754, Romance,6.1
265,Action,7.1
3592, Mystery,8.6
4052,Horror,5.7
1224, History,7.6
2418,Drama,7.9
1483,Drama,6.2
2219, Romance,7.6
3696,Fantasy,6.6
63, Adventure,6.6
968, Sci-Fi,6.1
1712,Action,6.1
2311, Drama,7.1
885, Family,5.6
3167, Romance,5.5
1908,Biography,7.8
1421, Thriller,6.3
1062, Family,4.5
443, Family,7.2
262, Animation,5.5
2105, Romance,6.9
595, Fantasy,5.6
1477, Romance,6.5
1116,Action,5.6
2386,Comedy,7.7
2289,Comedy,6.6
405, Crime,6.8
3477,Biography,7.5
572, Fantasy,4.6
484, Adventure,5.9
2911,Action,6.7
1395, Family,4.5
1348, Sport,7.6
1036, Adventure,6.3
3200,Adventure,5.2
2176, Drama,4.4
2463, Mystery,7.2
906, History,7.1
117,Drama,7.2
2444,Adventure,5.5
1068, Fantasy,4.7
825, Adventure,5.9
1756,Biography,7.8
2321, Comedy,6.9
400, Thriller,7.8
2512, Fantasy,5.8
2468,Action,6.2
1341,Comedy,5.7
3278, Thriller,7.5
3745, Mystery,6.2
818,Comedy,3.6
5026, Romance,6.9
280, Adventure,6.9
3940, Drama,5.9
32, Sci-Fi,7.2
266, Family,5.4
877, Thriller,7.8
2531, Drama,6.8
4004, Comedy,5.2
1717, Thriller,6.6
3124, Crime,5.8
861, Adventure,6.6
2193,Adventure,6.9
4028, Music,8.5
902, Fantasy,7.1
719, Sci-Fi,8.1
155,Action,7.4
142,Action,6.4
1478, Thriller,6.2
1968, Thriller,4.0
1851, Crime,7.2
1633, Crime,6.4
3392, Drama,5.4
1172, Romance,5.3
663, Drama,7.2
3891, Adventure,6.1
2133,Animation,7.8
3146,Comedy,7.1
4553, Romance,7.2
2156, Crime,6.4
693, Thriller,7.1
3277,Horror,8.5
2544,Comedy,6.4
2037, Family,5.2
1784, Drama,6.7
723, Family,5.2
881, History,6.9
170, Adventure,6.4
1433,Comedy,5.3
553, History,6.7
1648,Comedy,7.6
3971,Biography,6.0
2605,Action,7.9
2451, History,7.3
2048,Adventure,7.7
284, Thriller,7.7
971,Adventure,7.3
1826, Thriller,6.3
155, Adventure,7.4
1820, Western,6.0
3567, Thriller,7.4
1758, History,7.5
453,Comedy,5.6
2608,Comedy,6.0
194, Family,7.4
1807, Comedy,7.9
5035, Drama,6.9
812, Adventure,8.1
2358, Thriller,6.8
1873, Romance,6.1
605, War,6.1
924, Family,5.6
4860, Thriller,7.3
3374, Drama,7.4
3056,Comedy,7.6
2482, Music,4.4
1541, Sci-Fi,6.4
2567,Comedy,7.6
1246, Thriller,7.1
3328, Mystery,6.5
2898, Drama,8.0
991, Drama,6.0
1574, Drama,6.3
1422, Adventure,6.4
1693, Adventure,4.6
3588, Drama,7.6
3456, War,8.0
868,Action,7.3
1702, Sci-Fi,2.7
101, Romance,7.8
2996, Drama,6.3
3381,Comedy,5.6
1932,Comedy,5.3
2869,Comedy,6.1
4840, Sport,6.6
2258, Family,4.0
945, Comedy,6.0
2358, Drama,6.8
4009,Action,5.7
1200, Mystery,5.5
69, Sci-Fi,7.9
5015, Drama,7.1
2492, Thriller,7.9
2223, Fantasy,8.3
429, Drama,6.4
4291, Documentary,6.8
3787, Drama,7.1
1589, Thriller,7.2
724, Thriller,7.0
393, Sport,7.3
1775, Family,6.2
2413, Fantasy,6.3
4753,Comedy,5.7
1302,Drama,6.3
1391, Thriller,6.8
1067,Action,7.6
807, Comedy,5.5
1892, Romance,7.8
412, Comedy,6.2
3906,Drama,8.0
2355, Biography,7.4
1489, Thriller,5.5
3421,Comedy,6.6
3707,Drama,6.8
1908, History,7.8
173, War,7.4
2962,Comedy,6.3
80,Action,7.0
3092, War,6.9
4676, Comedy,6.9
450, Comedy,6.5
198, Animation,6.5
187,Adventure,5.5
1141, Thriller,6.4
184, Adventure,7.6
465, Mystery,4.9
1025,Crime,5.1
3582,Drama,8.1
1340, Romance,6.5
59, Comedy,6.2
2760, Western,8.3
3359, Romance,8.0
1609,Adventure,6.1
2215,Adventure,6.3
1376, Romance,6.1
687,Comedy,5.0
3019, Horror,6.6
1111, Comedy,5.9
4863, Thriller,5.5
3549,Drama,5.6
1048,Drama,7.4
2962, Drama,6.3
1912, Fantasy,5.2
450,Action,6.5
2856,Crime,5.6
4057, Romance,7.4
1650, Romance,5.6
4423, Mystery,6.5
4788, Romance,7.5
244, Fantasy,6.1
1823, Drama,6.8
3296, Drama,7.7
76, Thriller,6.1
3936,Drama,5.4
1164,Drama,6.5
4208, Crime,6.8
568, Adventure,5.6
439,Adventure,7.3
1334,Action,8.0
1957, Fantasy,5.3
4273, Drama,7.4
3522, Sci-Fi,7.0
4741, Drama,6.5
1540, Family,6.9
4956, Thriller,4.2
2413,Comedy,6.3
4303,Drama,4.5
74,Comedy,5.4
2758, War,7.5
1309,Action,4.1
1372,Adventure,6.0
3492, Drama,6.1
812, Romance,8.1
3839,Drama,5.9
656, Sci-Fi,7.5
518, Comedy,4.1
4025,Biography,7.1
354, Thriller,6.8
2335,Drama,6.2
3400, Romance,7.1
2340, Fantasy,5.1
607,Drama,6.3
2172, Family,7.1
3230, Crime,3.3
65, Sci-Fi,7.3
343,Drama,6.3
1849, Drama,6.5
3127, Romance,6.5
1569,Drama,6.1
114, Mystery,7.5
2713, Romance,5.3
2258,Comedy,4.0
169, Comedy,6.0
3224,Comedy,7.3
1564, Fantasy,3.6
1795, Thriller,6.6
2122,Drama,6.3
4997,Drama,7.5
1922,Horror,5.6
1634, Thriller,6.3
3765,Comedy,6.6
82, Family,7.0
1719, Romance,7.0
681, Drama,6.2
565, Thriller,5.9
3416,Comedy,5.5
946,Crime,7.6
158,Action,7.7
554, Fantasy,6.1
2407, History,8.3
356, Fantasy,6.6
182, Animation,6.7
2678, Thriller,6.3
1471, Drama,7.4
1668, Thriller,7.1
4676, Animation,6.9
362,Adventure,7.5
1287,Action,4.0
3778, Mystery,7.0
151, Thriller,6.6
2583, War,6.7
203, Comedy,5.6
519, Comedy,6.8
1491, Thriller,4.8
2706,Biography,6.7
3318, History,7.3
1490, Fantasy,6.7
2002,Biography,7.2
483, Crime,6.5
737,Action,5.5
2147, Mystery,7.1
3351, Sport,7.2
2947, Romance,7.8
819, War,5.7
2917,Adventure,8.0
2201, Thriller,6.3
3225, Comedy,6.2
58, Family,8.4
739, Thriller,7.0
189,Adventure,6.5
4518, Drama,5.9
389, Adventure,4.3
3915, Thriller,4.8
432, Sci-Fi,6.1
1695,Adventure,5.1
756,Adventure,6.1
2801,Adventure,5.4
452, Thriller,8.1
3671,Biography,7.7
3039,Drama,6.9
3190, Sci-Fi,5.5
85, Fantasy,6.3
4495,Drama,6.0
2209, Mystery,6.6
942, Crime,6.6
2264, Romance,5.3
2498, Romance,5.6
2576,Comedy,6.0
1363, Fantasy,6.5
3113, Mystery,6.3
2864, Sci-Fi,6.3
2774,Action,7.1
1407,Adventure,7.7
2000,Crime,6.5
1516, Drama,5.5
1250,Action,4.7
