itemID,brand,categories
9168,157,"1529.0, 3107.0"
9169,239,455.0
9170,1036,NaN
9171,993,395.0
9172,408,1124.0
9174,646,NaN
9175,1496,"3253.0, 3944.0, 2844.0, 3268.0, 30.0, 3945.0, 3652.0"
9177,8,"821.0, 3907.0, 2754.0, 1505.0"
9178,703,"3573.0, 3914.0, 49.0, 1330.0, 3915.0"
9179,1156,NaN
9180,963,"4105.0, 3654.0, 3141.0, 1421.0"
9181,408,"1763.0, 437.0, 1390.0"
9182,702,178.0
9183,392,"2387.0, 3136.0"
9184,1044,3916.0
9185,1496,"803.0, 1124.0, 3937.0, 2844.0, 3867.0"
9186,933,"3916.0, 1601.0"
9187,1343,2951.0
9188,251,216.0
9189,752,580.0
9190,128,NaN
9192,378,"701.0, 2580.0"
9195,1445,"329.0, 1865.0, 2209.0, 406.0"
9198,1180,2176.0
9199,1111,"1353.0, 3984.0, 1033.0"
9200,362,"344.0, 2483.0, 2414.0"
9201,1264,"3901.0, 3902.0, 3900.0, 3905.0"
9202,16,"3775.0, 4035.0"
9203,101,1711.0
9204,1030,2995.0
9205,400,"3128.0, 1046.0"
9206,1201,"1555.0, 1012.0, 1350.0"
9207,564,"3902.0, 3903.0, 3910.0, 3911.0, 2136.0"
9208,615,"2470.0, 3138.0"
9209,1039,NaN
9210,238,3393.0
9213,1433,2731.0
9214,748,"3604.0, 1041.0"
9215,286,"332.0, 1763.0, 1886.0, 2105.0, 2083.0, 3912.0, 3392.0, 179.0, 563.0, 1760.0"
9216,337,"327.0, 3978.0"
9217,993,385.0
9218,782,"2644.0, 2069.0"
9219,888,581.0
9220,1004,"2569.0, 2434.0, 3994.0, 3746.0, 1920.0"
9221,603,"3373.0, 3653.0"
9223,961,"3902.0, 2255.0, 3900.0"
9224,147,218.0
9225,77,163.0
9226,406,"411.0, 3704.0, 1138.0, 2833.0"
9227,267,"450.0, 3778.0, 335.0, 3214.0"
9229,1467,3639.0
9230,207,"2567.0, 3558.0"
9231,748,"3902.0, 1091.0, 2197.0, 2325.0, 2833.0"
9232,389,3143.0
9233,137,1524.0
9234,1090,"1772.0, 3948.0, 1920.0"
9235,5,NaN
9238,615,2808.0
9239,322,1984.0
9240,1265,"3778.0, 390.0"
9241,1401,"914.0, 3523.0"
9242,1121,580.0
9243,333,"3312.0, 2442.0, 3910.0, 3262.0, 3903.0"
9244,1142,3407.0
9245,961,1436.0
9246,1301,"3042.0, 2256.0"
9247,9,"1365.0, 2962.0"
9249,1252,NaN
9250,1109,"3916.0, 1807.0"
9251,1114,2470.0
9252,1445,"1589.0, 1369.0, 1389.0, 2209.0, 2452.0, 3040.0, 3514.0, 3283.0, 1112.0, 1011.0, 564.0"
9253,1279,"3775.0, 3961.0"
9254,771,870.0
9255,1469,"1715.0, 730.0, 3981.0"
9256,1142,"1348.0, 2097.0"
9257,603,"3903.0, 3900.0, 3905.0, 2818.0"
9258,799,74.0
9259,790,3625.0
9262,618,"3915.0, 2464.0, 3213.0, 3914.0"
9263,322,3810.0
9264,1388,NaN
9265,532,"3903.0, 3900.0, 4029.0, 3911.0, 3901.0"
9266,1492,1424.0
9267,1073,"1980.0, 871.0"
9268,193,"1373.0, 1794.0"
9269,783,3953.0
9270,1201,"3935.0, 3936.0"
9271,671,3970.0
9272,1111,1560.0
9273,224,"3942.0, 3907.0, 1920.0, 3932.0"
9274,514,"1668.0, 1124.0, 3916.0, 803.0, 3420.0"
9275,1278,"3024.0, 4079.0"
9276,1228,NaN
9277,1295,NaN
9278,249,"2833.0, 518.0, 1229.0, 1085.0"
9279,1368,399.0
9280,139,"3745.0, 1560.0"
9281,174,NaN
9282,504,1847.0
9284,157,3639.0
9285,158,NaN
9286,618,"853.0, 1711.0"
9287,1136,NaN
9288,1433,"2951.0, 3910.0"
9290,950,3005.0
9291,632,"3902.0, 4123.0, 3063.0, 3900.0"
9292,1036,"2221.0, 3875.0"
9293,381,NaN
9294,1040,3585.0
9295,1410,"1704.0, 3461.0, 218.0"
9296,627,"3254.0, 1630.0"
9297,316,"3970.0, 3907.0"
9298,632,3571.0
9299,766,"3653.0, 3373.0"
9300,1145,"3903.0, 3910.0, 3911.0, 3900.0, 3905.0"
9301,1010,"2970.0, 517.0"
9302,322,1440.0
9304,1156,NaN
9305,1366,NaN
9306,1496,"2969.0, 839.0, 545.0, 3963.0, 4089.0, 4087.0, 4088.0"
9308,1496,"2222.0, 2919.0"
9309,1429,"1124.0, 1772.0, 3987.0, 3988.0"
9310,8,"2022.0, 1373.0, 3981.0"
9311,1429,"3900.0, 2473.0, 3902.0, 3901.0"
9312,627,134.0
9313,356,"213.0, 1276.0"
9314,1265,3304.0
9315,1496,"1925.0, 3569.0, 4030.0, 1883.0, 2005.0"
9316,362,3254.0
9317,402,981.0
9318,279,"3421.0, 545.0"
9319,402,35.0
9320,322,1984.0
9321,1366,2834.0
9322,1366,NaN
9323,1232,2295.0
9324,1180,2203.0
9325,107,"3024.0, 4071.0, 1772.0"
9326,388,1560.0
9328,793,"1628.0, 1069.0, 1800.0, 2658.0"
9329,766,933.0
9330,792,"3910.0, 3974.0, 2786.0"
9332,147,1350.0
9333,450,3968.0
9334,906,2468.0
9335,323,"4122.0, 922.0, 1095.0"
9337,18,"2330.0, 614.0"
9339,958,757.0
9340,1250,NaN
9342,1040,"1373.0, 3901.0, 3900.0, 2754.0, 3902.0, 3903.0"
9343,314,"1098.0, 1558.0"
9344,393,"3903.0, 1395.0, 300.0"
9345,408,NaN
9346,1077,394.0
9347,361,"1119.0, 178.0"
9348,1371,"2732.0, 1449.0, 1844.0"
9349,143,"3910.0, 3905.0, 4101.0, 3900.0"
9350,62,1350.0
9351,386,"3916.0, 1085.0, 268.0, 2384.0, 349.0, 3259.0"
9352,994,"1898.0, 2586.0"
9354,1216,"3903.0, 3911.0, 3902.0, 3900.0, 2080.0, 3901.0, 3910.0"
9355,143,3745.0
9356,389,"69.0, 3981.0"
9357,430,NaN
9358,453,"478.0, 2718.0, 3783.0"
9359,1445,"1846.0, 3817.0, 2209.0, 2790.0"
9360,1132,NaN
9361,249,"870.0, 150.0, 518.0"
9362,615,2469.0
9363,1383,"921.0, 1356.0"
9364,484,"3902.0, 3903.0, 3901.0, 3639.0"
9365,759,"879.0, 175.0"
9366,1260,"3919.0, 1920.0"
9367,627,NaN
9368,617,"3701.0, 3812.0, 3599.0, 3460.0, 274.0, 1454.0"
9369,1248,1437.0
9370,120,2790.0
9371,964,2055.0
9372,256,"3901.0, 464.0"
9373,1291,"1343.0, 1114.0"
9374,1411,975.0
9375,1383,"2725.0, 3422.0, 691.0, 2004.0"
9376,552,"1694.0, 1472.0, 4081.0, 2345.0, 3595.0, 3024.0, 2909.0, 3976.0, 836.0, 3912.0, 308.0, 3101.0, 3913.0, 284.0"
9377,829,"3915.0, 1095.0, 4209.0"
9378,408,"3228.0, 248.0, 1871.0"
9379,768,2658.0
9381,1249,1803.0
9382,1365,703.0
9383,402,"3505.0, 300.0"
9384,1445,"892.0, 1529.0, 357.0, 246.0, 3669.0, 2315.0, 2209.0, 3283.0, 3981.0, 3107.0"
9385,467,3639.0
9386,455,"3900.0, 3902.0"
9388,381,NaN
9389,1136,NaN
9390,827,"3900.0, 3901.0, 1518.0, 1366.0"
9391,1126,"1763.0, 90.0, 990.0, 2556.0, 507.0, 3914.0, 4106.0, 3140.0, 3918.0, 3901.0, 4034.0"
9393,772,"1091.0, 2032.0, 870.0"
9394,429,2711.0
9395,219,"1490.0, 3099.0"
9396,322,"856.0, 3748.0"
9397,829,1998.0
9398,8,"3910.0, 3903.0, 3901.0, 3900.0"
9399,340,"522.0, 2325.0, 578.0"
9400,1090,"2778.0, 163.0"
9401,484,"308.0, 1893.0, 636.0, 1651.0, 1472.0"
9402,1178,NaN
9403,1105,1980.0
9404,420,3659.0
9405,231,"274.0, 975.0"
9406,238,NaN
9408,322,"1394.0, 2435.0"
9409,1156,2136.0
9410,617,"3599.0, 3812.0, 3460.0, 1780.0, 581.0, 237.0, 3078.0, 274.0"
9411,1411,"1763.0, 3944.0, 2104.0, 3946.0, 3910.0, 3904.0"
9412,194,"3262.0, 1247.0"
9413,1291,NaN
9414,704,"2872.0, 3960.0"
9415,748,"870.0, 3902.0, 146.0, 1085.0, 1091.0, 1138.0, 3262.0, 3910.0"
9416,748,"12.0, 284.0, 2605.0, 308.0"
9417,238,352.0
9418,890,3228.0
9419,322,1221.0
9420,672,"1807.0, 4101.0"
9421,513,NaN
9422,632,4183.0
9423,322,1221.0
9424,748,"3604.0, 1041.0, 1764.0"
9425,238,1394.0
9426,1079,1350.0
9427,206,NaN
9428,792,NaN
9429,361,"2384.0, 3653.0, 3349.0, 3540.0, 3914.0"
9430,116,1524.0
9431,998,NaN
9432,974,"3400.0, 2088.0"
9433,1135,"1807.0, 4092.0, 2629.0"
9435,771,2790.0
9436,1158,"2325.0, 2833.0"
9437,349,NaN
9438,974,"1847.0, 3400.0, 2088.0"
9439,462,2598.0
9441,632,"1992.0, 4123.0"
9442,672,NaN
9444,1496,"2969.0, 3413.0, 2897.0, 4028.0"
9445,610,"492.0, 2011.0, 399.0"
9446,127,"3051.0, 2612.0, 2547.0, 2259.0, 3047.0, 2738.0"
9447,1067,NaN
9448,462,846.0
9449,322,NaN
9450,150,NaN
9451,150,NaN
9452,453,"478.0, 2927.0, 2244.0"
9453,1297,"2366.0, 1098.0"
9454,1496,"990.0, 90.0, 507.0, 2508.0"
9455,224,"2223.0, 1911.0"
9457,1349,NaN
9459,748,"2961.0, 3639.0"
9460,453,"2244.0, 478.0, 3914.0"
9461,333,"855.0, 3900.0, 3901.0, 3902.0, 3903.0, 4002.0"
9462,643,"1920.0, 3923.0"
9464,1173,"3900.0, 3901.0, 3905.0, 3903.0"
9465,1477,NaN
9466,6,"2827.0, 327.0, 3413.0"
9467,143,2002.0
9469,1105,"1980.0, 3456.0, 2150.0"
9471,930,NaN
9473,1090,"2593.0, 865.0"
9474,322,NaN
9475,1365,"3402.0, 2483.0, 2843.0"
9478,748,"2995.0, 3970.0, 1775.0, 3062.0"
9479,993,"390.0, 2512.0, 536.0"
9480,748,"178.0, 2961.0"
9481,1438,"363.0, 2079.0"
9482,748,"3902.0, 3062.0, 3900.0, 3901.0, 277.0, 111.0"
9484,1379,4032.0
9485,632,"4123.0, 856.0"
9486,249,3017.0
9487,1090,163.0
9488,1287,"2382.0, 3408.0"
9489,872,300.0
9490,453,2718.0
9491,1249,3262.0
9492,888,"3013.0, 2430.0, 2594.0, 2842.0, 3914.0, 87.0, 4030.0, 2320.0, 806.0, 1000.0, 2206.0, 1883.0"
9493,888,1909.0
9494,1133,"1138.0, 1760.0, 146.0, 1392.0, 1560.0"
9495,32,NaN
9496,317,"2995.0, 1736.0"
9497,452,807.0
9498,1054,300.0
9499,1180,"2270.0, 4018.0, 3514.0, 1879.0, 2738.0, 2259.0, 2612.0, 2547.0, 3221.0, 3047.0, 3569.0"
9500,1023,"3424.0, 1085.0, 1578.0, 2995.0, 3817.0, 1091.0, 1147.0"
9501,961,"3348.0, 1436.0"
9503,539,1287.0
9504,406,2091.0
9505,1438,3423.0
9506,397,3639.0
9507,926,"1164.0, 586.0"
9509,322,981.0
9510,1079,300.0
9511,549,NaN
9512,6,"3902.0, 1772.0, 3444.0, 3910.0, 4026.0, 2977.0, 3900.0, 4025.0"
9513,1265,"2451.0, 2528.0, 1383.0, 1844.0, 2306.0"
9514,1090,163.0
9515,1111,"1188.0, 785.0, 1849.0"
9517,1296,"1775.0, 1373.0, 3953.0, 2560.0"
9518,219,"3907.0, 4037.0"
9519,577,"1383.0, 2732.0, 483.0, 1844.0"
9520,274,NaN
9521,150,"3024.0, 1505.0, 4193.0"
9522,1083,"2464.0, 2746.0"
9523,408,1390.0
9524,529,"3981.0, 2722.0, 2229.0, 2049.0"
9526,1193,"3915.0, 1711.0"
9527,194,"1578.0, 3497.0, 4086.0, 3776.0, 2032.0, 2209.0, 1415.0"
9528,1129,538.0
9529,157,"588.0, 3199.0"
9530,322,3810.0
9531,1483,"3903.0, 3900.0, 2470.0, 136.0"
9532,1469,"146.0, 1164.0, 870.0, 1138.0"
9533,356,"3800.0, 1114.0"
9534,824,"3625.0, 178.0"
9535,718,702.0
9536,1126,"293.0, 3424.0, 175.0"
9537,269,1807.0
9539,1388,"3742.0, 3529.0"
9540,1107,1980.0
9541,366,"304.0, 195.0"
9542,1410,2919.0
9543,249,"1085.0, 1091.0, 1229.0, 273.0"
9545,411,"2890.0, 3909.0"
9547,671,"993.0, 2713.0, 3903.0"
9548,1180,480.0
9550,1105,"2209.0, 396.0, 188.0"
9553,824,"3625.0, 303.0, 178.0, 2872.0"
9554,322,1984.0
9555,615,"1541.0, 274.0, 1980.0"
9556,545,NaN
9557,484,3639.0
9558,1126,"545.0, 4017.0, 3700.0"
9559,1180,"871.0, 2454.0"
9560,782,"1694.0, 2032.0, 2412.0, 2833.0, 3497.0, 2863.0"
9561,340,1091.0
9563,1259,NaN
9564,587,4032.0
9565,906,"3903.0, 3910.0"
9566,1015,1807.0
9567,1383,"3422.0, 1088.0, 2004.0, 691.0"
9568,127,"3625.0, 2872.0, 2025.0"
9570,858,NaN
9571,1371,"2175.0, 3625.0, 3767.0"
9572,784,NaN
9573,238,"3818.0, 2136.0"
9574,1040,NaN
9575,1111,760.0
9577,239,"3254.0, 1646.0"
9578,119,NaN
9579,748,"3676.0, 1421.0, 1085.0, 3901.0"
9581,393,"3900.0, 3910.0, 3903.0, 3901.0, 975.0, 189.0"
9582,77,NaN
9583,632,1394.0
9584,968,"327.0, 4020.0"
9585,128,"2890.0, 4051.0"
9586,1420,3910.0
9588,748,"579.0, 1807.0, 2658.0, 1980.0"
9589,1337,1807.0
9590,62,"1920.0, 4068.0"
9591,1260,1394.0
9592,363,2808.0
9594,378,"3848.0, 3902.0, 3910.0, 3732.0, 1943.0, 1725.0, 3186.0"
9596,302,"3916.0, 3705.0, 1555.0"
9597,20,2839.0
9599,1222,"2833.0, 144.0, 2032.0"
9600,1321,2951.0
9601,1127,4035.0
9602,530,NaN
9605,993,"3901.0, 3900.0, 3904.0, 3903.0"
9606,580,"3625.0, 1017.0, 178.0, 394.0"
9607,426,1807.0
9608,75,2136.0
9609,1368,2769.0
9610,656,794.0
9611,993,2325.0
9612,274,1652.0
9614,1469,"3844.0, 673.0"
9615,328,"742.0, 862.0"
9616,194,"794.0, 3446.0, 2060.0, 568.0"
9617,249,3821.0
9618,361,"1701.0, 562.0, 3525.0"
9619,127,1920.0
9620,314,NaN
9621,1126,"3801.0, 3700.0, 4017.0, 545.0"
9623,589,3639.0
9624,623,"17.0, 732.0"
9625,77,468.0
9626,1025,1809.0
9627,1058,"2203.0, 2716.0"
9629,1011,"2677.0, 536.0, 3128.0"
9630,1368,NaN
9632,706,"1453.0, 1505.0, 4036.0, 2011.0, 2485.0"
9633,40,"3910.0, 2203.0, 3900.0, 3905.0, 3903.0, 1980.0"
9634,979,"2209.0, 3905.0"
9635,455,2951.0
9636,554,NaN
9637,771,"879.0, 1855.0"
9638,745,"3503.0, 2995.0"
9639,221,"3090.0, 3262.0"
9640,931,"1741.0, 175.0"
9643,1061,NaN
9644,157,NaN
9645,238,"74.0, 4109.0, 3934.0, 1956.0"
9646,1206,"2700.0, 2690.0, 3224.0"
9647,82,1800.0
9648,398,"2995.0, 3970.0, 3654.0"
9649,186,"293.0, 3915.0, 3597.0, 587.0, 1402.0, 3913.0, 3745.0, 1053.0, 3914.0, 3976.0, 1849.0, 1560.0"
9650,23,"274.0, 2942.0"
9651,618,1849.0
9652,219,"2872.0, 3625.0, 2389.0"
9653,127,"4060.0, 3907.0"
9656,1376,136.0
9657,150,"1772.0, 3968.0"
9658,822,"3274.0, 1628.0, 2447.0"
9659,322,NaN
9660,86,NaN
9661,406,"2995.0, 3970.0, 3654.0"
9662,576,NaN
9664,82,933.0
9665,135,327.0
9666,150,NaN
9668,624,NaN
9669,979,"4047.0, 1920.0, 1816.0, 2209.0"
9670,1130,"3287.0, 399.0, 2415.0, 3293.0, 3890.0"
9671,632,"1629.0, 3979.0"
9673,150,NaN
9674,657,2053.0
9676,247,NaN
9677,322,1984.0
9678,199,"1350.0, 4049.0, 1505.0"
9679,934,3216.0
9680,322,1440.0
9681,782,"2863.0, 2790.0, 1429.0"
9682,1138,3827.0
9683,824,2783.0
9684,888,"3915.0, 1763.0, 147.0"
9686,791,"2032.0, 3916.0, 2459.0, 2833.0, 3776.0, 2241.0"
9687,116,3138.0
9688,539,"3902.0, 3911.0, 450.0, 3900.0, 3903.0"
9690,249,"1613.0, 879.0"
9691,322,NaN
9692,1295,NaN
9694,1282,"3836.0, 3901.0"
9695,1249,NaN
9696,1040,"1343.0, 2362.0"
9697,77,2616.0
9699,1070,2620.0
9700,107,"3024.0, 4071.0, 1772.0"
9701,993,"49.0, 1330.0"
9702,853,3073.0
9703,720,2175.0
9704,1201,"3903.0, 3900.0, 3307.0, 3902.0"
9705,508,NaN
9706,1156,2545.0
9707,191,2567.0
9708,1278,"3083.0, 4079.0, 4270.0, 3907.0, 3938.0, 308.0"
9709,806,"2787.0, 1373.0, 2022.0"
9710,62,NaN
9711,322,1221.0
9712,1054,300.0
9713,1004,"1235.0, 1222.0"
9714,580,2995.0
9715,829,"922.0, 2091.0, 4153.0, 1095.0"
9716,219,NaN
9717,31,1980.0
9718,272,"1979.0, 1037.0, 2139.0"
9719,1267,NaN
9720,724,"202.0, 1421.0, 644.0, 2381.0"
9721,582,3378.0
9722,1249,"3981.0, 3005.0"
9723,1490,"3905.0, 3910.0, 3745.0, 3901.0"
9725,598,NaN
9726,1127,"3681.0, 3319.0"
9727,1492,"1849.0, 1402.0"
9728,1058,"2035.0, 862.0"
9729,1010,"3593.0, 1228.0, 2580.0"
9730,748,"4133.0, 4213.0, 2029.0, 3917.0, 3907.0, 4214.0, 1323.0"
9731,140,NaN
9733,844,1807.0
9734,389,180.0
9735,251,"824.0, 345.0"
9736,963,"2304.0, 2073.0, 2091.0"
9737,481,"1505.0, 1772.0, 1920.0, 4071.0"
9738,335,"2366.0, 3086.0, 2866.0, 1098.0"
9739,1113,"2716.0, 3916.0"
9740,926,"2237.0, 284.0, 12.0"
9741,554,NaN
9742,1291,"478.0, 1114.0"
9743,627,NaN
9744,1260,"3907.0, 1920.0"
9745,1368,NaN
9746,509,NaN
9747,910,2389.0
9748,1388,"1895.0, 3061.0"
9749,302,"1350.0, 1555.0, 2814.0, 3082.0"
9750,23,"1807.0, 781.0, 2942.0"
9751,979,2209.0
9752,35,NaN
9753,1090,163.0
9754,406,"3916.0, 1138.0, 1091.0, 522.0, 3370.0"
9755,617,"1213.0, 385.0, 1454.0, 1705.0, 274.0"
9756,850,"3910.0, 2473.0, 3901.0, 2470.0, 1980.0"
9757,1469,"1993.0, 807.0, 3310.0, 3626.0"
9758,1023,"2042.0, 690.0, 1238.0, 1085.0, 1083.0"
9759,322,1504.0
9760,349,NaN
9761,1379,"3483.0, 1046.0, 227.0, 2617.0, 743.0"
9762,267,"2765.0, 1129.0, 1868.0, 3799.0"
9763,37,NaN
9764,74,NaN
9765,389,NaN
9766,1040,"178.0, 3625.0"
9769,612,"870.0, 411.0"
9770,392,137.0
9771,1445,"357.0, 1110.0, 3371.0"
9772,395,NaN
9773,617,"385.0, 3460.0, 3042.0, 1213.0, 1705.0, 3812.0"
9775,389,2225.0
9776,1383,"2580.0, 3813.0, 2467.0, 2062.0"
9777,1295,NaN
9779,1222,2790.0
9781,322,1984.0
9782,1093,"1033.0, 3984.0"
9783,514,"3135.0, 3836.0, 2083.0, 1636.0, 3913.0, 3915.0, 2615.0, 3914.0, 2105.0, 4008.0, 1874.0, 1760.0, 3170.0, 3267.0, 1915.0"
9784,752,NaN
9786,453,"2718.0, 2927.0, 3783.0"
9789,797,"3625.0, 1668.0, 1807.0, 2402.0"
9790,361,"1775.0, 3444.0, 3459.0, 1085.0"
9792,74,NaN
9793,1383,"146.0, 1138.0"
9795,1105,"2996.0, 1980.0, 1390.0"
9797,991,"3280.0, 622.0, 536.0"
9798,1338,1980.0
9800,750,NaN
9801,1247,"411.0, 870.0"
9803,1360,3320.0
9804,906,627.0
9805,1126,"3529.0, 3016.0"
9806,249,879.0
9807,1411,2464.0
9808,322,1984.0
9809,618,327.0
9810,238,"3280.0, 862.0, 3625.0, 622.0, 536.0"
9811,783,3604.0
9812,1040,"2926.0, 3688.0, 594.0, 206.0, 3604.0, 3587.0, 1529.0, 808.0, 98.0"
9814,504,"3438.0, 2708.0"
9815,771,"702.0, 1024.0, 3755.0"
9816,386,"1085.0, 2995.0, 268.0"
9817,1249,3625.0
9818,1142,"3916.0, 3548.0"
9819,784,NaN
9820,1397,NaN
9821,1248,1437.0
9822,1023,"2032.0, 3262.0, 3776.0, 1085.0, 1578.0"
9823,609,"3935.0, 3936.0"
9824,274,NaN
9825,386,"674.0, 3226.0, 3874.0, 1696.0, 3469.0"
9826,4,NaN
9827,406,3900.0
9830,410,"3224.0, 701.0"
9831,361,"3915.0, 3914.0, 1760.0"
9832,258,3138.0
9833,564,"740.0, 2136.0"
9835,1445,"3283.0, 3497.0, 914.0, 2315.0, 3530.0"
9836,1496,"3960.0, 585.0"
9837,484,3916.0
9838,962,276.0
9839,1025,"2032.0, 4029.0, 3916.0, 577.0"
9840,640,"1610.0, 3424.0, 2995.0, 182.0, 3574.0"
9841,238,"3818.0, 2136.0"
9842,604,NaN
9843,257,300.0
9845,1130,"2950.0, 1179.0, 3457.0, 2167.0, 399.0, 2011.0, 1043.0, 2539.0, 2581.0"
9846,648,2175.0
9847,632,"3393.0, 3900.0, 4123.0"
9848,322,1022.0
9849,571,1807.0
9850,279,1980.0
9851,1445,"3283.0, 2209.0, 1868.0, 450.0, 3331.0, 2921.0, 3778.0"
9852,514,"2062.0, 2885.0, 2872.0, 3625.0"
9853,632,2411.0
9854,1006,53.0
9856,150,NaN
9857,660,"3497.0, 4045.0"
9858,52,3960.0
9859,1125,"2197.0, 2387.0, 2906.0"
9861,522,NaN
9862,1445,"611.0, 3283.0, 2209.0, 1986.0"
9865,1006,1675.0
9867,240,"3709.0, 2139.0"
9868,1150,NaN
9869,174,"3254.0, 397.0, 2869.0"
9870,772,"3229.0, 879.0"
9871,1492,805.0
9872,322,160.0
9873,847,"3181.0, 1210.0, 2658.0, 3994.0, 1505.0"
9874,164,"3903.0, 2810.0, 3901.0"
9876,824,976.0
9877,1040,"1505.0, 3980.0"
9878,1379,1785.0
9879,1366,NaN
9880,1111,"1980.0, 2751.0, 699.0"
9881,1288,3224.0
9882,1496,"3767.0, 3625.0, 846.0"
9884,974,3903.0
9885,782,3262.0
9886,150,NaN
9887,265,NaN
9888,1061,"3453.0, 2690.0, 751.0, 3126.0, 564.0"
9889,4,NaN
9890,1416,NaN
9891,1036,"3005.0, 2225.0, 407.0"
9893,1446,2995.0
9894,450,"3910.0, 3613.0"
9895,484,"2995.0, 1392.0"
9896,194,"3903.0, 3444.0, 533.0, 3902.0, 2790.0, 496.0"
9897,1163,"3587.0, 3904.0, 3107.0, 3900.0, 3903.0, 1529.0"
9898,788,1898.0
9899,389,3143.0
9900,1040,"1078.0, 3204.0, 1334.0"
9902,101,3836.0
9903,1258,3599.0
9905,256,"464.0, 2829.0, 3005.0"
9906,386,"1085.0, 1578.0, 1255.0"
9907,1492,"1807.0, 2938.0"
9908,499,"1176.0, 3240.0"
9909,1061,2690.0
9910,1040,"1422.0, 1286.0"
9911,1111,"3910.0, 383.0, 1886.0, 3902.0, 3901.0, 3903.0"
9912,993,"2873.0, 1980.0, 1807.0, 429.0, 2658.0"
9913,1368,"316.0, 2978.0"
9914,1383,NaN
9915,382,"218.0, 57.0"
9917,378,"2690.0, 3224.0"
9918,1445,"2614.0, 3283.0, 2637.0, 855.0, 4051.0"
9919,1249,3005.0
9920,1156,NaN
9921,624,NaN
9922,1040,"3902.0, 3901.0, 3254.0, 3473.0, 3900.0"
9923,771,"2995.0, 3566.0"
9924,791,"2325.0, 3262.0"
9925,755,NaN
9926,238,"3675.0, 1000.0, 2005.0"
9927,1496,47.0
9928,627,3254.0
9930,1156,2136.0
9931,829,"3954.0, 74.0, 3953.0"
9932,1246,NaN
9933,993,"2130.0, 1807.0, 2469.0, 81.0"
9934,829,"4047.0, 1920.0"
9935,649,"146.0, 3547.0, 3613.0, 3900.0, 3910.0, 1138.0"
9936,322,2756.0
9937,147,"855.0, 274.0, 327.0, 4002.0"
9938,1411,"4049.0, 1772.0"
9939,221,1091.0
9940,312,197.0
9941,238,"3818.0, 2136.0"
9942,430,990.0
9943,201,2325.0
9944,939,NaN
9945,824,"2175.0, 2405.0"
9946,489,"3024.0, 3980.0"
9947,1090,"2593.0, 865.0"
9948,1156,NaN
9949,150,NaN
9951,1274,"3259.0, 2384.0, 2902.0"
9952,393,"1849.0, 914.0, 3745.0, 3901.0, 3910.0"
9953,1025,1809.0
9955,587,1022.0
9957,174,"2754.0, 3254.0"
9958,157,"3916.0, 1348.0"
9961,1229,1490.0
9962,632,"3979.0, 1629.0"
9963,453,1803.0
9964,1108,"2995.0, 4029.0"
9965,752,NaN
9966,157,247.0
9967,1335,"3901.0, 751.0, 3900.0"
9968,539,3198.0
9969,392,2664.0
9970,322,NaN
9971,557,3940.0
9973,1265,"2258.0, 2448.0"
9977,834,146.0
9979,1145,"3959.0, 3921.0, 3922.0, 327.0"
9981,15,NaN
9982,481,"2872.0, 3625.0, 178.0"
9983,1496,945.0
9984,180,NaN
9985,342,3654.0
9987,783,"1238.0, 870.0"
9988,1180,"4113.0, 30.0, 2104.0, 4106.0, 1060.0"
9989,1054,300.0
9990,411,356.0
9991,415,1350.0
9992,653,480.0
9993,1040,"3107.0, 3587.0, 3459.0"
9994,1023,"1848.0, 2032.0, 2370.0"
9995,74,NaN
9996,888,"3373.0, 3653.0"
9997,782,"146.0, 1138.0"
9998,1016,2628.0
9999,272,"1803.0, 3981.0, 730.0, 1715.0"
10000,375,NaN
10001,258,2810.0
10002,829,3228.0
10003,258,"3042.0, 1518.0"
10007,1267,NaN
10008,1006,"1531.0, 1569.0, 2252.0"
10009,481,3639.0
10010,771,"3229.0, 2864.0"
10011,959,926.0
10012,235,"3913.0, 3915.0, 4008.0, 3914.0"
10013,580,"4062.0, 813.0"
10014,408,3424.0
10015,249,"3879.0, 2833.0, 1085.0"
10016,479,"3900.0, 3901.0, 3903.0, 1366.0, 1807.0, 3902.0"
10017,1256,2252.0
10018,411,1524.0
10019,830,NaN
10020,1492,"3625.0, 1807.0"
10021,158,"1422.0, 1286.0"
10022,748,"2961.0, 3639.0"
10024,1016,2628.0
10025,150,NaN
10026,1366,NaN
10027,539,"1176.0, 2207.0, 17.0, 3240.0"
10028,116,"81.0, 1807.0, 2658.0, 581.0"
10029,402,35.0
10030,887,2124.0
10032,356,"2732.0, 2912.0"
10033,1232,"3364.0, 2341.0, 2071.0, 740.0, 2136.0"
10034,322,"511.0, 1992.0"
10035,68,"975.0, 1075.0, 274.0, 1463.0, 3916.0, 2642.0, 2464.0"
10036,322,NaN
10037,366,"2035.0, 862.0"
10038,356,"178.0, 450.0"
10039,1111,"622.0, 82.0, 3280.0, 1934.0"
10040,1509,NaN
10041,6,1500.0
10042,703,"1174.0, 3766.0, 3245.0"
10043,267,"3903.0, 3902.0, 2323.0"
10044,1057,"4047.0, 1920.0"
10045,388,"396.0, 1807.0"
10047,267,"3778.0, 3799.0, 450.0, 3331.0"
10048,1383,"480.0, 4100.0, 4099.0, 527.0, 1356.0"
10049,1496,"3935.0, 3652.0, 30.0, 3499.0"
10050,150,"1772.0, 3968.0"
10051,239,NaN
10052,1282,47.0
10054,251,NaN
10055,8,"3827.0, 1505.0"
10057,618,"7.0, 3138.0, 3213.0"
