Index,genres,imdb_score
4655, Sci-Fi,5.6
611,Adventure,7.0
4562,Documentary,7.4
3374, Drama,7.4
527, Crime,6.7
1324,Drama,6.0
689, Drama,6.9
3615,Comedy,7.4
1246, Thriller,7.1
1423, Family,7.2
558,Action,6.0
1518,Drama,7.1
3200, Mystery,5.2
3911,Crime,7.0
4466, Thriller,6.1
2120, Comedy,6.1
2380, Drama,6.3
806,Action,4.8
3590,Comedy,6.3
1127, Adventure,6.0
2084,Drama,7.0
1932,Comedy,5.3
2516, Romance,5.9
2723, Thriller,8.0
287, Sci-Fi,5.7
1576,Drama,7.3
1010, History,6.7
195,Adventure,7.8
2053,Comedy,6.8
771, Comedy,4.9
1194,Action,7.6
3279,Biography,6.6
1719, Drama,7.0
3672,Comedy,6.6
2151, Sci-Fi,6.8
1221, Drama,6.4
802, Sci-Fi,4.9
175, Musical,5.9
131, Family,6.9
7, Family,7.8
1779, Thriller,6.2
1680, Romance,6.2
2642, Crime,5.1
3044, Thriller,6.0
3551, Drama,6.5
829, Adventure,6.4
2588, Fantasy,7.3
3469, Music,7.6
802, Comedy,4.9
3596, Western,6.9
1448, Drama,8.5
2553,Action,5.4
274, Sci-Fi,7.1
2829, History,8.3
1387,Action,5.7
787, Fantasy,6.7
4586, War,7.7
4595, Thriller,6.8
372, Animation,5.6
2928, Drama,6.5
4383, Romance,6.3
0, Sci-Fi,7.9
1803, Adventure,7.2
3358, Horror,5.6
4284, Drama,8.0
1447,Action,3.8
2539,Comedy,8.0
1769, Romance,6.7
1320, Drama,6.2
2402,Comedy,7.1
1419, Thriller,5.8
560,Animation,4.7
3071,Horror,5.8
2274, Sci-Fi,6.2
13, Fantasy,7.3
391, Drama,8.0
1025, Thriller,5.1
4257, Crime,7.6
2236, Family,4.9
2447,Action,6.7
3109, Comedy,6.5
3487, Mystery,4.0
784, Drama,6.0
3357,Crime,7.9
3998,Comedy,6.1
35, Fantasy,7.3
144, Family,6.7
3296, Drama,7.7
574, Drama,7.1
3432, Sport,6.5
2173,Drama,5.8
3415, Horror,6.8
3613,Drama,7.1
3585, Musical,7.8
2147,Drama,7.1
2781,Biography,6.4
468, Sci-Fi,5.5
143, Sci-Fi,5.4
3885,Comedy,6.2
902, Romance,7.1
3977, Crime,6.8
3561, Crime,7.3
406,Adventure,4.8
1541, Romance,6.4
2113, Adventure,4.1
2986, Romance,7.1
679, Sci-Fi,6.4
3009, History,7.7
468, Thriller,5.5
830, Comedy,6.3
1301, Romance,6.5
2982,Comedy,6.2
2678,Action,6.3
1211, War,7.8
3075,Drama,6.0
1373, Sport,8.1
3505,Comedy,2.0
3515,Biography,6.4
3058,Drama,7.8
437, Adventure,6.5
1855, Thriller,6.0
3024,Action,8.7
4855,Crime,7.2
3434, Drama,7.4
2448,Biography,7.0
1885, Drama,8.1
1184, Family,7.2
419,Adventure,7.1
1033, Drama,3.7
1387, Romance,5.7
136, Horror,5.8
812, Romance,8.1
2479, Comedy,6.5
1206,Crime,7.3
650,Comedy,6.4
1118, Romance,6.0
1128, Crime,6.0
4845,Thriller,4.8
2453, Sci-Fi,3.5
3185,Comedy,4.1
1721, Adventure,4.8
1186, Romance,6.7
570, Thriller,7.1
2188, Drama,6.3
1343, Mystery,6.6
914,Comedy,6.3
2411, Mystery,7.3
2236, Fantasy,4.9
881,Biography,6.9
262, Family,5.5
4541, Horror,5.9
2098, Drama,6.4
711, Drama,7.1
3721, Music,5.1
2704, Music,7.0
3584, Crime,8.1
1635,Animation,7.5
1242, Thriller,6.5
245, Comedy,5.9
1957,Adventure,5.3
1484, Thriller,5.7
1668,Crime,7.1
4828, Thriller,6.6
9, Family,7.5
861, Adventure,6.6
1140,Crime,7.5
3000,Comedy,6.4
548,Action,7.3
1026,Action,5.8
3212, Thriller,7.2
2355, Biography,7.4
2300, Drama,6.7
223, Fantasy,8.0
1817,Biography,6.9
4398, Drama,7.2
1310, Horror,6.8
4251, Mystery,6.9
1383, Drama,6.9
2046, Thriller,6.5
531, Musical,6.7
1668, Drama,7.1
2441, Thriller,4.4
4926,Drama,7.0
1208, Drama,7.3
1769,Drama,6.7
1910, Crime,6.1
1872, Romance,6.7
2926, Romance,7.4
376, Horror,5.7
203, Fantasy,5.6
3178, Mystery,7.7
1232, Thriller,6.9
733, Comedy,7.1
1563, Thriller,6.3
4753, Romance,5.7
465, Mystery,4.9
1042, Drama,6.7
783,Comedy,5.9
3555,Comedy,6.3
1155, Romance,7.0
924, Comedy,5.6
2047, Fantasy,8.2
7, Fantasy,7.8
2579,Action,7.2
2984, Drama,5.0
1422,Action,6.4
1549, Thriller,6.2
87, Comedy,6.4
2167, Music,7.1
3152,Documentary,4.1
1596,Comedy,6.8
607,Drama,6.3
423, Family,5.6
1216, Drama,5.9
3306, Drama,5.7
535,Comedy,6.0
1194, Thriller,7.6
1983, Thriller,6.4
2135, Adventure,4.8
326,Crime,7.5
766, Romance,6.1
745, Thriller,5.0
1867, Drama,6.9
3106,Adventure,6.9
1877, Horror,4.9
158, History,7.7
214,Action,7.5
690, Fantasy,4.8
3116, Music,6.9
2258,Comedy,4.0
643, Horror,5.9
191, Comedy,6.7
89, Animation,7.9
2664, Romance,7.7
125, Family,7.6
3485,Adventure,7.2
2447, Adventure,6.7
2165,Comedy,4.9
4350, Fantasy,5.9
2954, Drama,6.9
1735, Drama,7.9
36,Action,6.0
1209, Drama,7.2
782, Sci-Fi,5.7
2608,Comedy,6.0
700, Adventure,6.1
2487, Romance,7.9
3916, Mystery,7.5
1596, Fantasy,6.8
2410,Comedy,6.7
2479, Crime,6.5
3784, Thriller,7.1
2090, Thriller,5.8
4496, Thriller,8.4
2118, Thriller,7.8
312,Action,7.0
3037,Drama,7.4
4248, Horror,5.1
1653, Mystery,7.0
349, Family,8.0
1919, Drama,7.0
314,Action,6.0
1900,Action,6.8
606, Sci-Fi,7.6
2334, Thriller,6.9
2905, Drama,7.4
850, Thriller,7.3
2972,Comedy,5.4
1016, History,6.4
985, Thriller,6.2
3592, Mystery,8.6
2583, Romance,6.7
2720, War,6.5
566, Mystery,6.0
320, History,7.0
78, Family,8.3
1582, Fantasy,5.5
4758,Comedy,4.6
3155, Drama,7.0
1655, Comedy,7.6
924,Animation,5.6
2168,Action,5.8
1686, Drama,5.3
755, Romance,6.1
1116, Sci-Fi,5.6
4238, Romance,8.1
3005,Drama,7.1
969, Thriller,7.0
3355,Crime,8.9
222, Thriller,5.6
1158,Comedy,5.4
510, Fantasy,5.8
2079,Adventure,7.1
3709, Thriller,4.9
1119,Adventure,5.4
4518,Action,5.9
598,Action,7.1
2281, Crime,5.6
2662,Adventure,4.0
947, Drama,7.1
394,Action,6.3
258,Adventure,4.9
4544,Adventure,7.4
753,Action,6.3
2289,Comedy,6.6
3692, Drama,7.6
2672, Romance,6.7
1036, Comedy,6.3
384, Family,7.0
1836, Mystery,6.5
2599,Comedy,6.5
603, Romance,6.2
684, Sport,7.1
3721, Romance,5.1
2044, Comedy,7.2
3377, Mystery,6.4
2403, Crime,7.0
269, Adventure,7.2
2667,Drama,7.9
3999,Biography,7.5
531,Comedy,6.7
2385,Drama,6.0
725,Comedy,6.1
463, Drama,6.9
3378, Romance,5.7
217,Action,3.7
3413, Crime,5.6
2312,Biography,7.2
1515, Drama,5.2
1203,Fantasy,7.5
453, Drama,5.6
289,Biography,7.0
2463,Crime,7.2
2810,Action,6.5
2935,Comedy,3.3
150,Action,5.5
733, Thriller,7.1
602,Adventure,8.0
2125, History,7.3
2042, Drama,6.7
1807, Music,7.9
1312,Action,4.5
2429, Biography,7.6
3428, Drama,6.9
3672, Drama,6.6
2763,Drama,6.9
3010, Family,6.7
2694, Music,6.6
641, Thriller,7.1
2883, Drama,7.1
2495,Comedy,6.7
548, Adventure,7.3
1380, Crime,6.3
999,Action,6.3
3598, Sci-Fi,7.2
1155, Drama,7.0
1111, Fantasy,5.9
764, Mystery,7.2
738, Thriller,6.5
2243,Comedy,5.9
1758,Biography,7.5
820, Drama,6.0
2129, Drama,7.2
968, Thriller,6.1
2224,Comedy,5.8
1240, Thriller,6.6
2906,Drama,7.8
719,Comedy,8.1
1156, Animation,7.0
610, Fantasy,7.7
1795,Action,6.6
2604, Drama,6.9
1950,Fantasy,5.6
2000, Thriller,6.5
388,Drama,6.7
1041, Crime,6.9
2943, Fantasy,7.7
3102, Drama,6.4
1657, Horror,6.9
2924,Comedy,6.9
877, Thriller,7.8
3120, Drama,7.4
646, Mystery,7.0
3759, Romance,7.7
5012, Crime,5.7
1477, War,6.5
930,Comedy,7.3
2256, Comedy,7.8
4287, Romance,6.9
1208, Family,7.3
1629, Drama,7.6
1767,Action,5.8
2725, Drama,6.3
2665, Fantasy,6.7
457, Thriller,7.7
2863, History,7.9
2507, Romance,7.2
4984, Romance,6.6
358, Family,7.0
1078, Family,5.7
2608, Crime,6.0
2999, Thriller,7.2
2525, Crime,6.9
801, Horror,6.0
250, Family,6.4
580,Comedy,5.3
3690, Drama,7.6
169,Action,6.0
1857, Romance,5.2
111, Drama,6.1
184, Animation,7.6
4752, Fantasy,6.7
2169, Romance,7.0
1716,Drama,7.1
380, Thriller,6.9
3659, Drama,7.1
3060, Drama,7.7
705, Comedy,5.9
2105, Thriller,6.9
2568,Action,3.1
2424,Action,5.8
3351, Drama,7.2
1424,Action,6.3
959, Thriller,5.7
2127, Thriller,7.3
359,Adventure,7.3
1806,Crime,6.6
4141, Family,7.0
4122, Thriller,4.1
1247, Mystery,5.8
4606,Action,4.1
4496, Drama,8.4
46, Adventure,7.0
144, Comedy,6.7
2536, Romance,7.1
2745,Crime,5.1
4676, Animation,6.9
927, Comedy,7.9
2853, Crime,6.1
2556, Comedy,5.9
58,Adventure,8.4
2738, Crime,6.9
2929, Comedy,6.8
2427,Adventure,6.8
746,Action,7.7
3953,Drama,6.1
212, Adventure,7.5
4084, Sci-Fi,6.5
4054,Crime,8.0
2520,Action,7.4
1293,Drama,7.6
1872,Drama,6.7
3463,Comedy,7.5
353, Fantasy,7.9
1274,Crime,5.1
2970, Drama,8.4
756, Comedy,6.1
1330, Fantasy,7.1
285, Fantasy,7.4
2597, Mystery,5.9
2625, Family,7.3
1932, Romance,5.3
889, War,7.7
3795,Drama,6.2
195, Mystery,7.8
1010, Biography,6.7
4091, Drama,6.0
407, Crime,6.2
42, Sci-Fi,5.6
41, Sport,6.3
4725,Adventure,6.1
3078,Horror,5.4
1229,Action,5.2
520, Sci-Fi,5.8
2695,Comedy,6.4
1437, Horror,6.7
1601,Action,8.0
2633, Fantasy,6.2
1158, Romance,5.4
3417, Comedy,6.9
3284, Thriller,6.8
1004, Crime,6.4
4784, Musical,6.2
3319, Romance,4.2
1529,Drama,6.5
2166,Drama,6.9
4446, Thriller,7.0
2162, Romance,3.7
112,Action,7.1
1343, Thriller,6.6
3114,Comedy,5.8
1830, Thriller,6.2
3333, Music,6.9
1485,Comedy,6.7
4343,Crime,7.1
96, Drama,8.6
409, Crime,7.3
2661, Romance,4.8
115, Family,7.6
2576,Comedy,6.0
4631,Crime,7.0
878,Action,5.6
4229, Mystery,4.7
415,Action,6.7
1016, Biography,6.4
2418, History,7.9
3696,Fantasy,6.6
2250,Adventure,8.2
3278,Horror,7.5
634,Action,5.6
265, Sci-Fi,7.1
564, Fantasy,6.1
2048, Sci-Fi,7.7
707,Comedy,6.3
3444, Sport,6.0
2226, Sci-Fi,7.0
3479,Action,7.2
2382, Fantasy,5.7
954,Animation,5.0
2202, Drama,6.7
3262, Adventure,6.9
23, Fantasy,7.9
183, Mystery,8.1
2907,Crime,8.0
665, Adventure,6.4
1632, Fantasy,5.1
3765,Comedy,6.6
3367,Comedy,5.6
1125, Drama,7.1
1707,Drama,7.0
1896,Drama,6.5
3411, Drama,6.4
2560, Romance,7.2
464,Comedy,5.2
1667, Thriller,7.1
3125,Drama,5.0
3260,Comedy,6.1
3026, War,8.0
540,Biography,7.1
3859,Crime,7.7
978,Comedy,6.7
802, Romance,4.9
1124, Western,5.8
4542,Action,6.0
815, Comedy,6.4
4058, Thriller,5.7
2002,Biography,7.2
2566,Comedy,5.6
2490, Comedy,7.5
114, Fantasy,7.5
1201, Western,7.4
1589,Action,7.2
2703, Crime,8.2
1779, Drama,6.2
1202, Crime,6.0
2082, Romance,7.1
4984,Comedy,6.6
3475,Comedy,5.7
3480,Drama,6.5
3819, War,7.4
552, Romance,5.9
1653,Fantasy,7.0
3730,Horror,6.1
661, Thriller,6.7
2209, Mystery,6.6
1991, Crime,4.1
651,Adventure,7.6
211, Thriller,7.3
2496, Crime,6.7
2603,Comedy,7.4
2500,Comedy,6.2
2145, Drama,6.1
974, War,5.8
2625,Drama,7.3
1528, Thriller,4.9
2413, Fantasy,6.3
41, Comedy,6.3
808, Thriller,3.8
1310, Sci-Fi,6.8
1933,Action,7.5
1823,Comedy,6.8
4564,Comedy,6.8
1076, Comedy,6.2
1122, Sci-Fi,7.1
3136,Drama,5.9
694, Drama,7.5
538, Family,5.4
389, Adventure,4.3
948,Action,5.0
959, Family,5.7
1393,Drama,7.8
4095, Crime,5.3
3679,Crime,6.6
2445, Romance,7.1
1108,Crime,6.5
4538, Thriller,5.0
2255,Comedy,6.6
2176,Comedy,4.4
2121,Comedy,5.8
2201, Drama,6.3
3947,Drama,6.2
1803,Action,7.2
3916, Thriller,7.5
2947,Drama,7.8
4796,Drama,7.1
976, Mystery,6.6
2085,Comedy,6.2
2941,Comedy,4.3
877,Crime,7.8
1201, Comedy,7.4
1994, Adventure,5.6
2206,Drama,7.5
1114,Drama,7.3
3306,Comedy,5.7
4406, Drama,7.4
2380, Romance,6.3
1963,Comedy,6.8
123, Adventure,6.7
391, Sport,8.0
1201,Adventure,7.4
4399,Drama,5.4
2375, Romance,7.0
1833, Fantasy,6.1
3907,Comedy,6.7
2622,Biography,7.3
1191, Sci-Fi,4.1
2046,Action,6.5
986, Drama,5.9
3550, Mystery,8.2
142,Action,6.4
344, Thriller,5.9
1339, Romance,6.1
1316, Comedy,4.4
581, Thriller,6.7
1635, Comedy,7.5
2766, Comedy,5.5
380, Mystery,6.9
2948, Drama,7.4
1592, Sport,7.8
681, Drama,6.2
1938,Adventure,4.8
1759, Horror,7.4
905, Crime,7.0
2995,Drama,7.5
2400,Comedy,6.3
2263, Romance,5.6
1128, Thriller,6.0
3757,Action,5.9
3675,Biography,7.1
75, Adventure,7.9
448, Fantasy,4.4
4852, Drama,7.3
1773,Action,6.1
3478,Biography,7.4
2933, Musical,6.6
1191, Comedy,4.1
2656, Sci-Fi,7.0
1702, Thriller,2.7
1366, Sport,7.3
448, Family,4.4
1483, Thriller,6.2
1901, Mystery,5.9
540, Drama,7.1
2216, Mystery,6.5
1440,Action,5.4
888, Music,6.4
4117,Comedy,5.3
3927,Comedy,6.5
2615, War,6.1
4688, Sport,8.3
2086,Drama,7.5
1006, Sci-Fi,5.7
2692, Thriller,6.7
28,Action,5.9
484, Western,5.9
2928, Music,6.5
663, War,7.2
4706, Romance,7.8
3592, Thriller,8.6
3411,Crime,6.4
1884, Thriller,7.9
341, Adventure,5.5
532,Horror,5.1
1719, Romance,7.0
1205,Biography,7.5
547, Comedy,5.4
693, Biography,7.1
9, Fantasy,7.5
987, Romance,6.5
1287, Comedy,4.0
1363, Sci-Fi,6.5
659, Drama,6.5
79, Fantasy,7.8
31, Fantasy,7.3
1787, Horror,4.9
1046,Crime,6.4
358, Animation,7.0
793, Sci-Fi,6.7
2007, Drama,7.1
710,Comedy,6.3
756,Adventure,6.1
2508, Drama,4.9
4723,Drama,6.5
2068, Sport,5.1
1833, Romance,6.1
4744, Drama,6.6
3224, Drama,7.3
1861, Crime,6.8
3941,Comedy,6.3
4238, War,8.1
1702, Fantasy,2.7
2763, Romance,6.9
1586,Comedy,6.4
245,Action,5.9
4862, Drama,7.0
3061, Romance,5.4
3255, Comedy,7.3
61, Fantasy,6.8
2511, Romance,3.1
670,Comedy,6.4
104, Adventure,6.1
627,Crime,4.2
3981, Thriller,6.9
4277, Crime,7.0
1227,Comedy,6.1
2634,Horror,6.4
2707,Comedy,5.5
468,Drama,5.5
4590, Biography,7.6
2280, Drama,6.7
937,Biography,7.3
943,Comedy,6.7
3144,Drama,6.5
4120, Sport,7.4
3401, Crime,6.0
1571,Drama,8.5
1744, Drama,6.9
750, Horror,6.8
3421,Comedy,6.6
1991,Action,4.1
152, Sci-Fi,6.1
1789, Horror,5.8
170, Romance,6.4
1787, Sci-Fi,4.9
1756, Comedy,7.8
585, Thriller,5.8
38, Family,6.4
1502, Drama,6.4
1927, Family,6.3
3757, Animation,5.9
3750,Action,6.8
4490,Comedy,7.4
1278, History,6.7
3587,Action,5.8
305,Action,6.0
4577,Drama,6.7
4328, Film-Noir,7.7
2848,Drama,6.8
4893, Horror,6.7
1330, Romance,7.1
1700,Action,4.1
1442, Romance,5.3
78,Adventure,8.3
2209, Drama,6.6
2573,Mystery,7.0
3500,Drama,7.6
2680, History,7.6
1086, Sci-Fi,7.3
655, Drama,7.6
3765, Drama,6.6
2392, Crime,6.9
2602,Comedy,5.9
2291, Romance,6.8
1660, Sci-Fi,3.7
424, Fantasy,7.5
974, Drama,5.8
2811, Drama,6.8
1046, Thriller,6.4
2520, Drama,7.4
2343, Fantasy,5.4
3884, Thriller,7.3
4857, Drama,6.6
3205,Drama,7.2
2321,Adventure,6.9
361, Thriller,8.5
2531, Drama,6.8
4564, Drama,6.8
4562, Music,7.4
1473,Crime,6.2
475, Family,5.1
437,Action,6.5
1776,Drama,7.8
510, Comedy,5.8
4545,Horror,4.2
522, Adventure,6.9
334, Animation,6.9
2544,Comedy,6.4
2128,Adventure,6.5
527, Fantasy,6.7
1305,Drama,6.0
696, Sci-Fi,6.3
1353,Comedy,5.5
2643, Drama,6.8
4804, Romance,6.1
439, Sci-Fi,7.3
3778, Crime,7.0
1027, Romance,6.2
2363,Adventure,8.5
100,Action,6.7
1853, Family,4.5
3195,Action,5.6
988, Adventure,4.4
523,Action,6.5
1608, Romance,4.2
19, Fantasy,6.8
3944, Thriller,7.0
2407, History,8.3
1403, Drama,7.7
366,Action,7.6
1335, Romance,5.3
2919,Animation,7.9
195, Fantasy,7.8
398, Mystery,7.8
2451,Adventure,7.3
959, Adventure,5.7
1465, Drama,6.6
1461, Crime,5.1
825, War,5.9
1237,Action,6.7
1225, War,6.4
2312, Drama,7.2
4413,Fantasy,6.8
3621, Drama,6.7
3242, Mystery,6.1
183,Action,8.1
1924, Drama,5.8
3574,Biography,7.7
2854, Drama,5.9
505, Adventure,4.2
358, Adventure,7.0
3502,Comedy,6.4
2142, Thriller,4.6
2319,Biography,7.0
52,Action,7.0
1758, Drama,7.5
623, Comedy,6.2
130,Action,7.0
1785, Comedy,5.4
698, Western,6.6
3110, Adventure,6.2
3363,Drama,7.6
1598, Romance,6.2
145,Adventure,5.8
1434, Romance,5.6
4501, Music,6.1
3681, Crime,4.9
2359, Family,5.9
991, Drama,6.0
2693,Comedy,5.6
3634,Action,3.8
2730,Comedy,6.3
2878, Drama,5.7
2695, Romance,6.4
557, Comedy,5.3
2300,Comedy,6.7
3482, Sci-Fi,6.8
3095,Comedy,5.8
380, Adventure,6.9
3436, Comedy,6.7
4778, Fantasy,6.4
4403, Sport,6.8
3365, Crime,7.6
611, War,7.0
4975,Biography,5.3
419, Fantasy,7.1
433, Fantasy,7.0
3107,Drama,7.5
1592,Biography,7.8
2706, War,6.7
4202, Sport,6.7
1491, Comedy,4.8
1522, Drama,7.1
3894, Romance,7.6
2513, Thriller,6.7
2319, Drama,7.0
3277, Sci-Fi,8.5
2250, Drama,8.2
2773, Music,5.2
1041, Thriller,6.9
2044, Adventure,7.2
2227, Crime,5.9
3330, Crime,5.7
402, Comedy,7.1
4099,Biography,6.9
589, Fantasy,6.7
2760, Western,8.3
849, Drama,5.1
3529,Drama,6.7
3484, Comedy,5.2
1996, Crime,4.1
4289,Documentary,8.1
610, Family,7.7
1313, Sci-Fi,5.8
2168, Fantasy,5.8
974,Action,5.8
267, Crime,3.7
2314, Music,6.4
4676, Comedy,6.9
1017,Adventure,5.6
1685, Crime,6.1
3079,Adventure,8.3
1526, Crime,5.1
2138, Drama,7.5
291, Thriller,7.2
1450, Family,6.8
388, War,6.7
3102, Family,6.4
117, Sci-Fi,7.2
181, Western,7.2
313, Thriller,3.3
1516, Drama,5.5
946, Drama,7.6
4353, Crime,7.8
4740,Crime,7.3
86, Sci-Fi,7.8
2581,Action,2.8
2644, War,8.4
1255, Drama,5.8
2743, Mystery,6.1
3450, Thriller,6.3
31, Romance,7.3
68, Family,6.5
1494,Action,6.0
3829,Comedy,5.5
1107, Fantasy,5.9
294, Crime,6.7
1097, Crime,5.4
534, Thriller,7.3
4592,Action,5.6
332, Sci-Fi,7.7
3244, Drama,6.7
4106, Family,6.3
529, Fantasy,6.9
1052,Adventure,7.8
2891, Thriller,6.7
1974, Drama,7.1
2946,Documentary,5.9
83, Adventure,7.6
3554,Horror,5.4
2804, Mystery,5.9
3023, Horror,7.2
3652, Drama,7.3
402, Family,7.1
592, Adventure,6.0
862, Adventure,6.4
2285, Drama,7.1
1530, Crime,5.6
470, War,7.6
2919, Crime,7.9
1058,Crime,6.8
1799,Adventure,7.4
357, Family,7.0
2197, Romance,5.5
1304, Adventure,5.9
2169, Thriller,7.0
991, Romance,6.0
1964, Romance,5.4
258, Comedy,4.9
729, Comedy,5.4
2083, Family,6.4
3161,Comedy,7.8
519,Animation,6.8
274, Thriller,7.1
4592, Drama,5.6
1077, Adventure,5.8
889, Mystery,7.7
2119,Drama,7.8
2935, Drama,3.3
3168, Drama,7.4
2443,Comedy,5.7
544, Music,5.7
2874, Crime,6.1
3763,Comedy,7.0
2385, Thriller,6.0
4004, Adventure,5.2
1062, Family,4.5
4674, Drama,7.5
623, Crime,6.2
1342, Adventure,5.1
637,Action,6.0
3363, Horror,7.6
3743,Drama,7.6
1751, Drama,6.3
288, Sci-Fi,8.5
363,Action,7.0
3134,Mystery,5.9
1606,Drama,7.9
1516, Thriller,5.5
887, Comedy,4.2
1858, Romance,4.3
2860, Romance,6.1
702,Action,6.6
3305,Biography,6.2
1311, Sci-Fi,6.2
1763, Thriller,7.3
120, Adventure,8.3
1851,Action,7.2
1357,Drama,7.3
738,Action,6.5
3154,Adventure,5.9
1358, Drama,6.6
2546, Mystery,4.8
2723,Drama,8.0
1160,Biography,7.0
1611,Drama,7.5
551, Romance,6.6
1929, Thriller,6.5
909,Drama,5.9
1976, Fantasy,7.3
2276, Drama,6.3
3471, Mystery,4.9
3391,Drama,6.9
2839, Horror,5.7
1019, Thriller,6.2
3178, Romance,7.7
979, Mystery,7.3
1246, Drama,7.1
4725, Family,6.1
3172,Adventure,6.7
3017,Comedy,8.3
971, Comedy,7.3
843, Adventure,5.4
2974,Action,7.6
1212,Biography,7.7
3798,Crime,6.2
4084,Action,6.5
3401, Thriller,6.0
1638,Drama,7.8
817,Comedy,6.7
2805,Drama,6.6
1116,Action,5.6
1488, History,7.3
3473, Family,7.0
4120, Drama,7.4
2538,Drama,7.6
4082, Romance,7.9
1194, War,7.6
2116,Action,5.1
2445,Comedy,7.1
2740,Action,6.2
1093, Drama,5.6
1778, Biography,6.9
1720,Action,5.6
2987,Drama,7.0
4793,Horror,6.3
722, Comedy,6.7
2881, Drama,5.9
101,Drama,7.8
1667, Sci-Fi,7.1
3383,Crime,7.6
2203,Comedy,3.5
4571,Crime,7.2
703,Comedy,6.8
2438,Action,5.0
1552,Mystery,7.5
720,Adventure,7.0
4923,Comedy,6.5
4676, Fantasy,6.9
1093, Music,5.6
1805, Fantasy,7.8
4742, Romance,6.0
60, Sci-Fi,5.8
1401,Biography,5.9
3264,Drama,7.9
1738, Fantasy,5.8
5033,Drama,7.0
4254, Sci-Fi,7.6
1164, Thriller,6.5
2916,Horror,8.0
3908,Action,5.7
3288,Action,6.5
4930,Comedy,6.3
3467,Drama,6.1
1841, Thriller,6.6
215, Adventure,6.6
2030, Romance,6.6
91, Animation,6.6
4318, Crime,7.8
318, Thriller,5.3
218, Fantasy,6.0
2674,Action,6.4
2393, Family,7.3
4587, Sport,7.3
4499, Drama,7.9
620, Sport,3.0
719, Sci-Fi,8.1
4075, Comedy,5.9
3588, Thriller,7.6
393,Drama,7.3
634, Comedy,5.6
3690, Thriller,7.6
804, Drama,6.1
3186, Drama,7.3
3103,Horror,5.9
2701, Romance,5.9
1719,Biography,7.0
2800, Mystery,5.4
1879, Horror,5.8
3332, Music,7.3
1513,Drama,7.2
4291, Documentary,6.8
3514,Biography,6.6
1565, Family,5.3
168, Adventure,5.8
270,Action,8.8
221, Drama,6.4
2566, Mystery,5.6
4688,Documentary,8.3
448, Music,4.4
15, Fantasy,7.2
129,Mystery,6.7
2610,Drama,6.8
3555, Drama,6.3
4466,Action,6.1
1676, Romance,5.1
1398, Biography,7.2
588,Adventure,8.3
2605, Romance,7.9
3687, Thriller,5.3
3922,Comedy,7.1
519, Family,6.8
126,Action,7.2
4643, Thriller,6.4
2419, Comedy,5.3
1,Action,7.1
2766,Action,5.5
2808, Romance,5.7
2331,Crime,6.4
3548, Thriller,6.4
2036, Sci-Fi,6.2
1325, Thriller,7.0
92, Sci-Fi,5.5
658, Musical,7.6
2655, Romance,6.0
3763, Drama,7.0
3051, Drama,6.8
3642,Comedy,4.7
308,Biography,8.2
1638, Romance,7.8
178, Fantasy,6.8
3862, Thriller,7.3
2617,Comedy,6.2
2486, Adventure,8.4
265,Action,7.1
412,Adventure,6.2
1645, Sport,7.5
1170, Thriller,7.6
1848, Drama,6.5
2620, Comedy,7.4
1151, Thriller,6.8
293,Comedy,5.5
276, Family,5.9
2834, Music,1.6
4862, Fantasy,7.0
2324, Romance,6.9
1036, Adventure,6.3
2115, Romance,3.8
788,Adventure,7.9
1937, Drama,9.3
3209,Comedy,6.2
4645, Romance,7.5
312, Animation,7.0
1027,Drama,6.2
703, Drama,6.8
4534,Horror,5.7
346,Adventure,6.6
1143, Family,7.5
351, Fantasy,5.9
1892, Western,7.8
2729, Drama,5.3
70, Mystery,7.5
1275,Comedy,5.3
586, Family,6.0
231, Thriller,6.2
1388,Action,6.1
3567, Drama,7.4
4248,Action,5.1
3759, Mystery,7.7
2173, Music,5.8
2695, Drama,6.4
2655, Drama,6.0
3748,Horror,5.2
4105,Drama,8.4
3749, Drama,6.9
2665, Comedy,6.7
1665, Drama,6.9
3053,Crime,7.3
571, Sport,6.6
1920, Sci-Fi,6.5
2150, Musical,5.8
1975,Biography,6.9
2856,Crime,5.6
2413, Drama,6.3
2301, Fantasy,2.8
2698,Comedy,5.0
1503,Crime,6.3
1070,Comedy,6.8
835, Crime,6.2
208, Thriller,6.6
1005, Thriller,6.5
4551,Adventure,5.4
2360, Mystery,7.2
2568, Thriller,3.1
2708,Comedy,4.9
3655, History,7.1
2932, Thriller,7.1
3747, Western,6.3
1633,Comedy,6.4
2021, Mystery,6.1
576, Romance,6.9
1188,Adventure,7.8
1837,Action,6.0
3613, Romance,7.1
3980, Drama,6.9
340, Adventure,8.7
3, Thriller,8.5
2411,Drama,7.3
377,Crime,6.4
334, Family,6.9
308, Crime,8.2
899, Crime,2.4
2910, Romance,6.4
1487,Action,6.0
294,Action,6.7
3611,Biography,7.0
2971, History,6.0
5035, Drama,6.9
1535, Drama,6.0
82, Fantasy,7.0
2462,Action,5.9
781, Mystery,6.6
3635,Biography,5.7
1461,Action,5.1
3589,Comedy,7.4
868, Crime,7.3
1460, Drama,6.2
591,Action,7.1
699, Thriller,6.9
1015, Crime,5.8
839, History,6.6
516, Animation,7.8
3898,Mystery,4.6
3141,Comedy,6.6
3311, History,6.6
532, Mystery,5.1
4189,Comedy,7.6
1249, Romance,6.0
3549,Drama,5.6
1272, Crime,5.7
3184,Drama,6.6
