index,continent,country,gdpPercap_1952,lifeExp_1952,gdpPercap_1957,lifeExp_1957,gdpPercap_1962,lifeExp_1962,gdpPercap_1967,lifeExp_1967,gdpPercap_1972,lifeExp_1972,gdpPercap_1977,lifeExp_1977,gdpPercap_1982,lifeExp_1982,gdpPercap_1987,lifeExp_1987,gdpPercap_1992,lifeExp_1992,gdpPercap_1997,lifeExp_1997,gdpPercap_2002,lifeExp_2002,gdpPercap_2007,lifeExp_2007
89,Asia,Jordan,1546.907807,43.158,1886.080591,45.669,2348.009158,48.12600000000001,2741.796252,51.629,2110.856309,56.528,2852.351568,61.13399999999999,4161.415959,63.739,4448.679912,65.869,3431.5936469999997,68.015,3645.379572,69.77199999999999,3844.9171939999997,71.263,4519.461171,72.535
90,Asia,Korea Dem. Rep.,1088.277758,50.056000000000004,1571.134655,54.081,1621.693598,56.65600000000001,2143.540609,59.942,3701.6215030000003,63.983000000000004,4106.301249,67.15899999999999,4106.525293,69.1,4106.4923149999995,70.64699999999998,3726.063507,69.97800000000001,1690.756814,67.727,1646.758151,66.66199999999999,1593.06548,67.297
91,Asia,Korea Rep.,1030.592226,47.453,1487.593537,52.681000000000004,1536.3443869999999,55.292,2029.2281420000002,57.716,3030.87665,62.611999999999995,4657.22102,64.766,5622.942464,67.123,8533.088805,69.81,12104.27872,72.244,15993.52796,74.64699999999998,19233.98818,77.045,23348.13973000001,78.623
92,Asia,Kuwait,108382.3529,55.565,113523.1329,58.033,95458.11176,60.47,80894.88326,64.624,109347.867,67.712,59265.477139999995,69.343,31354.03573,71.309,28118.42998,74.17399999999998,34932.91959,75.19,40300.61996,76.156,35110.10566,76.904,47306.98978,77.58800000000002
93,Asia,Lebanon,4834.804067,55.928000000000004,6089.7869340000025,59.489,5714.560611,62.093999999999994,6006.983042,63.87,7486.384341,65.421,8659.696836,66.09899999999999,7640.519520999997,66.983,5377.091329,67.926,6890.806854,69.292,8754.96385,70.265,9313.93883,71.028,10461.05868,71.993
94,Asia,Malaysia,1831.132894,48.463,1810.0669920000007,52.102,2036.8849440000001,55.736999999999995,2277.742396,59.371,2849.09478,63.01,3827.9215710000003,65.256,4920.355951,68.0,5249.802653,69.5,7277.912802,70.693,10132.90964,71.938,10206.97794,73.044,12451.6558,74.241
95,Asia,Mongolia,786.5668575,42.244,912.6626085,45.24800000000001,1056.353958,48.25100000000001,1226.04113,51.253,1421.741975,53.754,1647.511665,55.49100000000001,2000.603139,57.489,2338.008304,60.222,1785.402016,61.271,1902.2521,63.625,2140.7393230000002,65.033,3095.772271000001,66.803
96,Asia,Myanmar,331.0,36.319,350.0,41.905,388.0,45.108000000000004,349.0,49.379,357.0,53.07,371.0,56.059,424.0,58.056000000000004,385.0,58.339,347.0,59.32,415.0,60.328,611.0,59.908,944.0,62.068999999999996
97,Asia,Nepal,545.8657228999998,36.157,597.9363557999999,37.686,652.3968593,39.393,676.4422254,41.472,674.7881296,43.971000000000004,694.1124398,46.74800000000001,718.3730947,49.593999999999994,775.6324501,52.537,897.7403604,55.727,1010.892138,59.426,1057.206311,61.34,1091.359778,63.785
98,Asia,Oman,1828.230307,37.578,2242.746551,40.08,2924.638113,43.165,4720.942687,46.988,10618.03855,52.143,11848.343920000001,57.367,12954.791009999999,62.728,18115.223130000002,67.734,18616.70691,71.197,19702.055809999998,72.499,19774.83687,74.193,22316.19287,75.64
99,Asia,Pakistan,684.5971437999998,43.43600000000001,747.0835292,45.556999999999995,803.3427418,47.67,942.4082588,49.8,1049.938981,51.928999999999995,1175.921193,54.043,1443.429832,56.158,1704.686583,58.245,1971.8294640000001,60.838,2049.3505210000008,61.81800000000001,2092.712441,63.61,2605.94758,65.483
100,Asia,Philippines,1272.880995,47.751999999999995,1547.9448439999999,51.333999999999996,1649.5521529999999,54.757,1814.12743,56.393,1989.3740699999998,58.065,2373.204287,60.06,2603.273765,62.082,2189.634995,64.15100000000001,2279.324017000001,66.458,2536.534925,68.564,2650.921068,70.303,3190.481016,71.688
101,Asia,Saudi Arabia,6459.5548229999995,39.875,8157.591248000002,42.868,11626.41975,45.913999999999994,16903.04886,49.901,24837.42865,53.886,34167.7626,58.69,33693.17525,63.012,21198.26136,66.295,24841.617769999997,68.768,20586.69019,70.533,19014.54118,71.626,21654.83194,72.777
102,Asia,Singapore,2315.138227,60.396,2843.104409,63.178999999999995,3674.735572,65.798,4977.41854,67.946,8597.756202,69.521,11210.08948,70.795,15169.161119999999,71.76,18861.53081,73.56,24769.8912,75.788,33519.4766,77.158,36023.1054,78.77,47143.179639999995,79.972
103,Asia,Sri Lanka,1083.53203,57.593,1072.546602,61.456,1074.4719599999999,62.192,1135.514326,64.266,1213.39553,65.042,1348.775651,65.949,1648.0797890000001,68.757,1876.766827,69.01100000000001,2153.7392219999997,70.37899999999998,2664.477257,70.457,3015.3788329999998,70.815,3970.0954070000003,72.396
104,Asia,Syria,1643.485354,45.883,2117.234893,48.284,2193.037133,50.305,1881.923632,53.655,2571.423014,57.29600000000001,3195.484582,61.195,3761.8377149999997,64.59,3116.774285,66.97399999999999,3340.542768,69.249,4014.238972,71.527,4090.9253310000004,73.053,4184.548089,74.143
105,Asia,Taiwan,1206.947913,58.5,1507.86129,62.4,1822.879028,65.2,2643.8586809999997,67.5,4062.523897,69.39,5596.519826,70.59,7426.354773999998,72.16,11054.56175,73.4,15215.6579,74.26,20206.82098,75.25,23235.42329,76.99,28718.27684,78.4
106,Asia,Thailand,757.7974177,50.848,793.5774147999997,53.63,1002.1991720000001,56.06100000000001,1295.46066,58.285,1524.3589359999999,60.405,1961.2246350000007,62.494,2393.219781,64.597,2982.653773,66.084,4616.896545000001,67.298,5852.625497,67.521,5913.187529,68.564,7458.396326999998,70.616
107,Asia,Vietnam,605.0664917,40.412,676.2854477999998,42.887,772.0491602000003,45.363,637.1232887,47.838,699.5016441,50.254,713.5371196000001,55.763999999999996,707.2357863,58.816,820.7994449,62.82,989.0231487,67.66199999999999,1385.896769,70.672,1764.456677,73.017,2441.576404,74.249
108,Asia,West Bank and Gaza,1515.5923289999994,43.16,1827.0677420000002,45.67100000000001,2198.9563120000007,48.126999999999995,2649.7150070000002,51.631,3133.4092769999997,56.532,3682.8314939999996,60.765,4336.032082,64.406,5107.197384,67.046,6017.654756,69.718,7110.667619,71.096,4515.487575,72.37,3025.349798,73.422
109,Asia,Yemen Rep.,781.7175761,32.548,804.8304547,33.97,825.6232006,35.18,862.4421463,36.984,1265.047031,39.848,1829.765177,44.175,1977.5570100000002,49.113,1971.741538,52.922,1879.496673,55.599,2117.484526,58.02,2234.820827,60.308,2280.769906,62.698
110,Europe,Albania,1601.056136,55.23,1942.2842440000002,59.28,2312.888958,64.82,2760.196931,66.22,3313.422188,67.69,3533.0039100000013,68.93,3630.880722,70.42,3738.9327350000003,72.0,2497.4379010000002,71.581,3193.054604,72.95,4604.211737,75.65100000000002,5937.0295259999975,76.423
111,Europe,Austria,6137.076492,66.8,8842.59803,67.48,10750.721109999999,69.54,12834.6024,70.14,16661.6256,70.63,19749.4223,72.17,21597.083619999998,73.18,23687.82607,74.94,27042.01868,76.04,29095.920660000003,77.51,32417.607689999997,78.98,36126.4927,79.829
112,Europe,Belgium,8343.105126999999,68.0,9714.960623,69.24,10991.20676,70.25,13149.04119,70.94,16672.14356,71.44,19117.97448,72.8,20979.84589,73.93,22525.56308,75.35,25575.57069,76.46,27561.196630000002,77.53,30485.88375,78.32,33692.60508,79.441
113,Europe,Bosnia and Herzegovina,973.5331947999999,53.82,1353.989176,58.45,1709.683679,61.93,2172.3524230000007,64.79,2860.16975,67.45,3528.481305,69.86,4126.613157,70.69,4314.114757,71.14,2546.781445,72.178,4766.355904,73.244,6018.975239,74.09,7446.298803,74.852
114,Europe,Bulgaria,2444.2866480000002,59.6,3008.670727,66.61,4254.337839,69.51,5577.0028,70.42,6597.494398,70.9,7612.240438,70.81,8224.191647,71.08,8239.854824,71.34,6302.623438000001,71.19,5970.38876,70.32,7696.777725,72.14,10680.79282,73.005
115,Europe,Croatia,3119.23652,61.21,4338.231617,64.77,5477.890018,67.13,6960.297861,68.5,9164.090127,69.61,11305.38517,70.64,13221.82184,70.46,13822.58394,71.52,8447.794873,72.527,9875.604515,73.68,11628.38895,74.876,14619.222719999998,75.748
116,Europe,Czech Republic,6876.14025,66.87,8256.343918,69.03,10136.86713,69.9,11399.44489,70.38,13108.4536,70.29,14800.160619999999,70.71,15377.22855,70.96,16310.4434,71.58,14297.021219999999,72.4,16048.51424,74.01,17596.210219999994,75.51,22833.30851,76.486
117,Europe,Denmark,9692.385245,70.78,11099.65935,71.81,13583.31351,72.35,15937.21123,72.96,18866.20721,73.47,20422.9015,74.69,21688.04048,74.63,25116.17581,74.8,26406.73985,75.33,29804.34567,76.11,32166.500060000002,77.18,35278.41874,78.332
118,Europe,Finland,6424.519071,66.55,7545.415386,67.49,9371.842561,68.75,10921.63626,69.83,14358.8759,70.87,15605.422830000001,72.52,18533.15761,74.55,21141.01223,74.83,20647.16499,75.7,23723.9502,77.13,28204.59057,78.37,33207.0844,79.313
119,Europe,France,7029.809327,67.41,8662.834898000001,68.93,10560.48553,70.51,12999.91766,71.55,16107.19171,72.38,18292.635140000002,73.83,20293.89746,74.89,22066.44214,76.34,24703.79615,77.46,25889.78487,78.64,28926.032339999998,79.59,30470.0167,80.657
120,Europe,Germany,7144.114393000003,67.5,10187.82665,69.1,12902.46291,70.3,14745.62561,70.8,18016.180269999997,71.0,20512.92123,72.5,22031.532740000002,73.8,24639.18566,74.847,26505.30317,76.07,27788.88416,77.34,30035.80198,78.67,32170.37442,79.406
121,Europe,Greece,3530.690067,65.86,4916.299889,67.86,6017.1907329999985,69.51,8513.097016,71.0,12724.82957,72.34,14195.524280000001,73.68,15268.420890000001,75.24,16120.528390000001,76.67,17541.49634,77.03,18747.69814,77.869,22514.2548,78.256,27538.41188,79.483
122,Europe,Hungary,5263.6738159999995,64.03,6040.180011,66.41,7550.359877,67.96,9326.64467,69.5,10168.65611,69.76,11674.837370000001,69.95,12545.99066,69.39,12986.47998,69.58,10535.62855,69.17,11712.7768,71.04,14843.93556,72.59,18008.94444,73.33800000000002
123,Europe,Iceland,7267.688428,72.49,9244.001412,73.47,10350.15906,73.68,13319.89568,73.73,15798.063619999999,74.46,19654.96247,76.11,23269.6075,76.99,26923.206280000002,77.23,25144.39201,78.77,28061.099660000003,78.95,31163.201960000002,80.5,36180.789189999996,81.757
124,Europe,Ireland,5210.280328,66.91,5599.077872,68.9,6631.597314,70.29,7655.568963,71.08,9530.772895999999,71.28,11150.98113,72.03,12618.321409999999,73.1,13872.86652,74.36,17558.81555,75.467,24521.94713,76.122,34077.04939,77.783,40675.99635,78.885
125,Europe,Italy,4931.404154999998,65.94,6248.656232,67.81,8243.58234,69.24,10022.40131,71.06,12269.27378,72.19,14255.98475,73.48,16537.4835,74.98,19207.234819999998,76.42,22013.64486,77.44,24675.02446,78.82,27968.098169999997,80.24,28569.7197,80.546
126,Europe,Montenegro,2647.585601,59.163999999999994,3682.259903,61.448,4649.593785,63.728,5907.850937,67.178,7778.414017,70.63600000000002,9595.929904999999,73.066,11222.58762,74.101,11732.51017,74.865,7003.3390370000025,75.435,6465.613349,75.445,6557.194282,73.98100000000002,9253.896111,74.543
127,Europe,Netherlands,8941.571858,72.13,11276.193440000001,72.99,12790.849559999999,73.23,15363.25136,73.82,18794.74567,73.75,21209.0592,75.24,21399.46046,76.05,23651.32361,76.83,26790.94961,77.42,30246.13063,78.03,33724.75778,78.53,36797.93332,79.762
128,Europe,Norway,10095.42172,72.67,11653.97304,73.44,13450.40151,73.47,16361.87647,74.08,18965.05551,74.34,23311.34939,75.37,26298.635309999998,75.97,31540.9748,75.89,33965.66115,77.32,41283.16433,78.32,44683.97525,79.05,49357.19017,80.196
129,Europe,Poland,4029.3296990000003,61.31,4734.253019,65.77,5338.752143,67.64,6557.152776,69.61,8006.506993000001,70.85,9508.141454,70.67,8451.531004,71.32,9082.351172,70.98,7738.881247,70.99,10159.58368,72.75,12002.23908,74.67,15389.924680000002,75.563
130,Europe,Portugal,3068.319867,59.82,3774.571743,61.51,4727.954889,64.39,6361.517993,66.6,9022.247417,69.26,10172.48572,70.41,11753.84291,72.77,13039.30876,74.06,16207.266630000002,74.86,17641.03156,75.97,19970.90787,77.29,20509.64777,78.098
131,Europe,Romania,3144.613186,61.05,3943.370225,64.1,4734.9975859999995,66.8,6470.866545,66.8,8011.414401999998,69.21,9356.39724,69.46,9605.314053,69.66,9696.273295,69.53,6598.409903,69.36,7346.547556999999,69.72,7885.360081,71.322,10808.47561,72.476
132,Europe,Serbia,3581.4594479999996,57.996,4981.090891,61.685,6289.629157,64.531,7991.707066,66.914,10522.067490000001,68.7,12980.66956,70.3,15181.0927,70.16199999999999,15870.878509999999,71.218,9325.068238,71.65899999999998,7914.320304000003,72.232,7236.075251,73.21300000000002,9786.534714,74.002
133,Europe,Slovak Republic,5074.659104,64.36,6093.2629799999995,67.45,7481.1075980000005,70.33,8412.902397,70.98,9674.167626,70.35,10922.664040000001,70.45,11348.54585,70.8,12037.26758,71.08,9498.467723,71.38,12126.23065,72.71,13638.778369999998,73.8,18678.31435,74.663
134,Europe,Slovenia,4215.041741,65.57,5862.276629,67.85,7402.303395,69.15,9405.489397,69.18,12383.4862,69.82,15277.030169999998,70.97,17866.72175,71.063,18678.53492,72.25,14214.71681,73.64,17161.10735,75.13,20660.01936,76.66,25768.25759,77.926
135,Europe,Spain,3834.0347420000003,64.94,4564.80241,66.66,5693.843879,69.69,7993.512294,71.44,10638.75131,73.06,13236.92117,74.39,13926.169969999999,76.3,15764.98313,76.9,18603.06452,77.57,20445.29896,78.77,24835.47166,79.78,28821.0637,80.941
136,Europe,Sweden,8527.844662000001,71.86,9911.878226,72.49,12329.441920000001,73.37,15258.29697,74.16,17832.02464,74.72,18855.72521,75.44,20667.38125,76.42,23586.92927,77.19,23880.01683,78.16,25266.59499,79.39,29341.63093000001,80.04,33859.74835,80.884
137,Europe,Switzerland,14734.23275,69.62,17909.48973,70.56,20431.0927,71.32,22966.14432,72.77,27195.113039999997,73.78,26982.29052,75.39,28397.715119999997,76.21,30281.704589999998,77.41,31871.5303,78.03,32135.323010000004,79.37,34480.95771,80.62,37506.419069999996,81.70100000000002
138,Europe,Turkey,1969.1009800000002,43.585,2218.754257,48.07899999999999,2322.8699079999997,52.098,2826.356387000001,54.33600000000001,3450.69638,57.005,4269.122326,59.507,4241.356344,61.036,5089.043686,63.108000000000004,5678.348271,66.146,6601.429915,68.835,6508.085718,70.845,8458.276384,71.777
139,Europe,United Kingdom,9979.508487000001,69.18,11283.17795,70.42,12477.17707,70.76,14142.85089,71.36,15895.116409999999,72.01,17428.74846,72.76,18232.42452,74.04,21664.787669999998,75.007,22705.09254,76.42,26074.53136,77.218,29478.99919,78.471,33203.26128,79.425
140,Oceania,Australia,10039.595640000001,69.12,10949.64959,70.33,12217.226859999999,70.93,14526.12465,71.1,16788.62948,71.93,18334.197509999998,73.49,19477.009280000002,74.74,21888.889030000002,76.32,23424.76683,77.56,26997.936569999998,78.83,30687.75473,80.37,34435.367439999995,81.235
141,Oceania,New Zealand,10556.575659999999,69.39,12247.39532,70.26,13175.678,71.24,14463.918930000002,71.52,16046.03728,71.89,16233.7177,72.22,17632.4104,73.84,19007.19129,74.32,18363.324940000002,76.33,21050.41377,77.55,23189.80135,79.11,25185.00911,80.204
